battle_id,player_won,p1_mean_hp_start
577,1,120.83333333333333
578,1,120.83333333333333
579,1,87.5
580,1,122.5
581,1,117.5
582,1,122.5
583,1,118.33333333333333
584,1,127.5
585,1,124.16666666666667
586,1,115.83333333333333
587,1,115.83333333333333
588,1,110.0
589,1,123.33333333333333
590,1,119.16666666666667
591,1,115.0
592,1,111.66666666666667
593,1,117.5
594,1,120.83333333333333
595,1,116.66666666666667
596,1,121.66666666666667
597,1,124.16666666666667
598,1,123.33333333333333
599,1,126.66666666666667
600,1,115.83333333333333
601,1,122.5
602,1,128.33333333333334
603,1,121.66666666666667
604,1,124.16666666666667
605,1,113.33333333333333
606,1,115.83333333333333
607,1,108.33333333333333
608,1,108.33333333333333
609,1,74.16666666666667
610,1,132.5
611,1,75.0
612,1,122.5
613,1,77.5
614,1,106.66666666666667
615,1,107.5
616,1,124.16666666666667
617,1,123.33333333333333
618,1,124.16666666666667
619,1,84.16666666666667
620,1,124.16666666666667
621,1,121.66666666666667
622,1,126.66666666666667
623,1,125.0
624,1,120.83333333333333
625,1,127.5
626,1,115.83333333333333
627,1,116.66666666666667
628,1,100.83333333333333
629,1,124.16666666666667
630,1,114.16666666666667
631,1,65.83333333333333
632,1,102.5
633,1,129.16666666666666
634,1,124.16666666666667
635,1,127.5
636,1,115.0
637,1,115.83333333333333
638,1,117.5
639,1,110.0
640,1,72.5
641,1,120.83333333333333
642,1,122.5
643,1,124.16666666666667
644,1,121.66666666666667
645,1,102.5
646,1,115.83333333333333
647,1,88.33333333333333
648,1,124.16666666666667
649,1,121.66666666666667
650,1,100.0
651,1,115.83333333333333
652,1,122.5
653,1,120.0
654,1,111.66666666666667
655,1,115.83333333333333
656,1,123.33333333333333
657,1,124.16666666666667
658,1,97.5
659,1,121.83333333333333
660,1,110.0
661,1,124.16666666666667
662,1,115.0
663,1,88.33333333333333
664,1,108.33333333333333
665,1,120.83333333333333
666,1,116.66666666666667
667,1,110.0
668,1,121.66666666666667
669,1,126.66666666666667
670,1,124.16666666666667
671,1,114.16666666666667
672,1,82.5
673,1,128.33333333333334
674,1,115.83333333333333
675,1,104.16666666666667
676,1,127.5
677,1,90.83333333333333
678,1,116.66666666666667
679,1,99.16666666666667
680,1,81.33333333333333
681,1,120.0
682,1,133.33333333333334
683,1,90.0
684,1,75.83333333333333
685,1,117.5
686,1,115.83333333333333
687,1,120.0
688,1,122.5
689,1,116.66666666666667
690,1,93.33333333333333
691,1,96.66666666666667
692,1,102.5
693,1,95.0
694,1,121.66666666666667
695,1,115.0
696,1,106.66666666666667
697,1,79.16666666666667
698,1,125.0
699,1,121.83333333333333
700,1,95.83333333333333
701,1,115.83333333333333
702,1,119.16666666666667
703,1,89.33333333333333
704,1,113.33333333333333
705,1,120.83333333333333
706,1,75.83333333333333
707,1,111.66666666666667
708,1,96.66666666666667
709,1,119.16666666666667
710,1,74.16666666666667
711,1,120.83333333333333
712,1,120.83333333333333
713,1,108.33333333333333
714,1,120.83333333333333
715,1,115.83333333333333
716,1,86.66666666666667
717,1,115.0
718,1,127.5
719,1,116.66666666666667
720,1,122.5
721,1,123.33333333333333
722,1,110.83333333333333
723,1,115.83333333333333
724,1,74.16666666666667
725,1,115.0
726,1,132.5
727,1,90.83333333333333
728,1,105.0
729,1,116.66666666666667
730,1,120.83333333333333
731,1,114.16666666666667
732,1,97.5
733,1,112.5
734,1,123.33333333333333
735,1,75.83333333333333
736,1,129.16666666666666
737,1,82.5
738,1,115.83333333333333
739,1,128.33333333333334
740,1,124.16666666666667
741,1,127.5
742,1,121.66666666666667
743,1,115.83333333333333
744,1,124.16666666666667
745,1,115.83333333333333
746,1,116.66666666666667
747,1,115.83333333333333
748,1,120.83333333333333
749,1,126.66666666666667
750,1,115.83333333333333
751,1,120.0
752,1,120.83333333333333
753,1,129.16666666666666
754,1,91.5
755,1,120.83333333333333
756,1,119.16666666666667
757,1,120.83333333333333
758,1,116.0
759,1,96.66666666666667
760,1,115.83333333333333
761,1,115.83333333333333
762,1,119.16666666666667
763,1,118.33333333333333
764,1,115.83333333333333
765,1,124.16666666666667
766,1,106.66666666666667
767,1,125.0
768,1,110.0
769,1,115.83333333333333
770,1,115.83333333333333
771,1,119.16666666666667
772,1,100.5
773,1,124.16666666666667
774,1,85.83333333333333
775,1,108.33333333333333
776,1,115.83333333333333
777,1,122.5
778,1,92.66666666666667
779,1,121.66666666666667
780,1,115.83333333333333
781,1,115.83333333333333
782,1,120.83333333333333
783,1,127.5
784,1,106.66666666666667
785,1,121.66666666666667
786,1,124.16666666666667
787,1,117.5
788,1,125.0
789,1,126.66666666666667
790,1,124.16666666666667
791,1,116.66666666666667
792,1,109.16666666666667
793,1,122.5
794,1,124.16666666666667
795,1,90.0
796,1,99.16666666666667
797,1,121.66666666666667
798,1,122.5
799,1,88.33333333333333
800,1,87.5
801,1,71.66666666666667
802,1,115.0
803,1,100.83333333333333
804,1,115.83333333333333
805,1,89.16666666666667
806,1,120.83333333333333
807,1,75.83333333333333
808,1,108.33333333333333
809,1,122.5
810,1,110.83333333333333
811,1,115.0
812,1,121.66666666666667
813,1,110.0
814,1,118.33333333333333
815,1,121.66666666666667
816,1,121.66666666666667
817,1,121.66666666666667
818,1,114.16666666666667
819,1,115.83333333333333
820,1,127.5
821,1,96.66666666666667
822,1,116.66666666666667
823,1,115.83333333333333
824,1,120.83333333333333
825,1,95.0
826,1,115.83333333333333
827,1,116.66666666666667
828,1,127.5
829,1,115.83333333333333
830,1,127.5
831,1,87.5
832,1,116.66666666666667
833,1,116.66666666666667
834,1,111.66666666666667
835,1,123.33333333333333
836,1,110.83333333333333
837,1,125.0
838,1,108.33333333333333
839,1,116.66666666666667
840,1,91.83333333333333
841,1,116.66666666666667
842,1,96.66666666666667
843,1,79.16666666666667
844,1,90.83333333333333
845,1,121.66666666666667
846,1,115.83333333333333
847,1,118.33333333333333
848,1,111.66666666666667
849,1,115.0
850,1,127.5
851,1,114.16666666666667
852,1,121.66666666666667
853,1,122.5
854,1,121.66666666666667
855,1,105.0
856,1,120.83333333333333
857,1,124.16666666666667
858,1,100.5
859,1,111.66666666666667
860,1,116.66666666666667
861,1,124.16666666666667
862,1,100.83333333333333
863,1,124.16666666666667
864,1,100.0
865,1,124.16666666666667
866,1,89.16666666666667
867,1,100.83333333333333
868,1,121.66666666666667
869,1,85.0
870,1,88.0
871,1,123.33333333333333
872,1,121.66666666666667
873,1,117.5
874,1,113.33333333333333
875,1,123.33333333333333
876,1,100.0
877,1,114.16666666666667
878,1,123.33333333333333
879,1,120.83333333333333
880,1,97.66666666666667
881,1,90.83333333333333
882,1,117.5
883,1,128.33333333333334
884,1,112.5
885,1,121.66666666666667
886,1,90.83333333333333
887,1,105.83333333333333
888,1,74.16666666666667
889,1,127.5
890,1,119.16666666666667
891,1,95.83333333333333
892,1,75.83333333333333
893,1,119.16666666666667
894,1,110.83333333333333
895,1,112.5
896,1,105.83333333333333
897,1,116.66666666666667
898,1,119.16666666666667
899,1,120.83333333333333
900,1,123.33333333333333
901,1,133.33333333333334
902,1,127.5
903,1,120.83333333333333
904,1,97.5
905,1,124.16666666666667
906,1,127.5
907,1,103.33333333333333
908,1,73.33333333333333
909,1,110.83333333333333
910,1,108.33333333333333
911,1,105.0
912,1,84.16666666666667
913,1,74.16666666666667
914,1,116.66666666666667
915,1,110.0
916,1,121.66666666666667
917,1,111.66666666666667
918,1,123.33333333333333
919,1,100.83333333333333
920,1,117.5
921,1,107.5
922,1,124.16666666666667
923,1,121.66666666666667
924,1,115.83333333333333
925,1,120.83333333333333
926,1,107.5
927,1,111.66666666666667
928,1,121.66666666666667
929,1,130.0
930,1,126.66666666666667
931,1,102.66666666666667
932,1,120.0
933,1,120.83333333333333
934,1,115.83333333333333
935,1,100.83333333333333
936,1,114.16666666666667
937,1,124.16666666666667
938,1,110.83333333333333
939,1,74.16666666666667
940,1,117.5
941,1,115.83333333333333
942,1,116.66666666666667
943,1,123.33333333333333
944,1,121.66666666666667
945,1,121.66666666666667
946,1,115.83333333333333
947,1,135.83333333333334
948,1,127.5
949,1,118.33333333333333
950,1,103.33333333333333
951,1,124.16666666666667
952,1,122.5
953,1,96.66666666666667
954,1,120.83333333333333
955,1,116.66666666666667
956,1,117.5
957,1,122.5
958,1,115.83333333333333
959,1,84.66666666666667
960,1,119.16666666666667
961,1,110.0
962,1,122.5
963,1,128.33333333333334
964,1,121.66666666666667
965,1,95.83333333333333
966,1,90.83333333333333
967,1,120.83333333333333
968,1,120.0
969,1,119.16666666666667
970,1,124.16666666666667
971,1,115.83333333333333
972,1,115.83333333333333
973,1,84.16666666666667
974,1,115.83333333333333
975,1,121.66666666666667
976,1,126.66666666666667
977,1,115.83333333333333
978,1,120.83333333333333
979,1,123.33333333333333
980,1,116.66666666666667
981,1,115.83333333333333
982,1,115.83333333333333
983,1,129.16666666666666
984,1,117.5
985,1,127.5
986,1,131.66666666666666
987,1,112.5
988,1,124.16666666666667
989,1,124.16666666666667
990,1,115.83333333333333
991,1,121.66666666666667
992,1,124.16666666666667
993,1,75.16666666666667
994,1,121.66666666666667
995,1,122.5
996,1,80.83333333333333
997,1,120.83333333333333
998,1,120.0
999,1,117.5
1000,1,117.5
1001,1,119.16666666666667
1002,1,115.83333333333333
1003,1,80.83333333333333
1004,1,122.5
1005,1,106.66666666666667
1006,1,127.66666666666667
1007,1,109.16666666666667
1008,1,123.33333333333333
1009,1,124.16666666666667
1010,1,124.16666666666667
1011,1,116.0
1012,1,113.5
1013,1,120.83333333333333
1014,1,115.83333333333333
1015,1,95.0
1016,1,120.83333333333333
1017,1,123.33333333333333
1018,1,122.5
1019,1,115.83333333333333
1020,1,127.5
1021,1,115.83333333333333
1022,1,120.83333333333333
1023,1,117.5
1024,1,96.66666666666667
1025,1,84.16666666666667
1026,1,120.0
1027,1,121.66666666666667
1028,1,121.66666666666667
1029,1,120.83333333333333
1030,1,124.16666666666667
1031,1,96.66666666666667
1032,1,102.5
1033,1,115.83333333333333
1034,1,90.0
1035,1,115.83333333333333
1036,1,120.0
1037,1,102.5
1038,1,121.66666666666667
1039,1,120.83333333333333
1040,1,105.0
1041,1,110.83333333333333
1042,1,127.5
1043,1,115.0
1044,1,116.66666666666667
1045,1,117.5
1046,1,122.5
1047,1,116.66666666666667
1048,1,111.66666666666667
1049,1,90.0
1050,1,124.16666666666667
1051,1,95.83333333333333
1052,1,119.16666666666667
1053,1,117.5
1054,1,82.5
1055,1,117.5
1056,1,124.16666666666667
1057,1,116.66666666666667
1058,1,95.0
1059,1,115.83333333333333
1060,1,131.66666666666666
1061,1,99.16666666666667
1062,1,116.66666666666667
1063,1,96.66666666666667
1064,1,109.16666666666667
1065,1,120.83333333333333
1066,1,115.83333333333333
1067,1,108.33333333333333
1068,1,121.66666666666667
1069,1,115.83333333333333
1070,1,116.66666666666667
1071,1,121.66666666666667
1072,1,88.33333333333333
1073,1,74.33333333333333
1074,1,107.5
1075,1,120.83333333333333
1076,1,106.66666666666667
1077,1,122.5
1078,1,124.16666666666667
1079,1,129.16666666666666
1080,1,111.66666666666667
1081,1,122.5
1082,1,77.5
1083,1,116.66666666666667
1084,1,121.66666666666667
1085,1,117.5
1086,1,115.83333333333333
1087,1,96.66666666666667
1088,1,120.83333333333333
1089,1,115.83333333333333
1090,1,121.66666666666667
1091,1,90.83333333333333
1092,1,117.5
1093,1,106.66666666666667
1094,1,123.33333333333333
1095,1,120.83333333333333
1096,1,116.66666666666667
1097,1,119.16666666666667
1098,1,115.0
1099,1,121.66666666666667
1100,1,115.0
1101,1,114.16666666666667
1102,1,125.0
1103,1,75.83333333333333
1104,1,129.16666666666666
1105,1,114.16666666666667
1106,1,115.83333333333333
1107,1,121.66666666666667
1108,1,120.83333333333333
1109,1,65.83333333333333
1110,1,108.5
1111,1,119.16666666666667
1112,1,108.33333333333333
1113,1,120.83333333333333
1114,1,99.16666666666667
1115,1,116.66666666666667
1116,1,130.0
1117,1,97.5
1118,1,74.16666666666667
1119,1,123.33333333333333
1120,1,115.83333333333333
1121,1,115.0
1122,1,117.5
1123,1,120.0
1124,1,114.16666666666667
1125,1,118.33333333333333
1126,1,122.5
1127,1,115.0
1128,1,119.16666666666667
1129,1,116.66666666666667
1130,1,121.66666666666667
1131,1,121.66666666666667
1132,1,85.83333333333333
1133,1,95.83333333333333
1134,1,115.0
1135,1,115.83333333333333
1136,1,115.83333333333333
1137,1,127.5
1138,1,108.33333333333333
1139,1,124.16666666666667
1140,1,115.83333333333333
1141,1,88.33333333333333
1142,1,120.83333333333333
1143,1,115.0
1144,1,97.5
1145,1,124.16666666666667
1146,1,96.66666666666667
1147,1,117.5
1148,1,120.83333333333333
1149,1,115.83333333333333
1150,1,116.66666666666667
1151,1,127.5
1152,1,118.33333333333333
1153,1,121.83333333333333
1154,1,127.5
1155,1,109.16666666666667
1156,1,116.66666666666667
1157,1,124.16666666666667
1158,1,124.16666666666667
1159,1,104.16666666666667
1160,1,130.0
1161,1,122.5
1162,1,115.83333333333333
1163,1,117.5
1164,1,110.0
1165,1,115.83333333333333
1166,1,100.0
1167,1,115.83333333333333
1168,1,89.16666666666667
1169,1,98.33333333333333
1170,1,121.66666666666667
1171,1,120.83333333333333
1172,1,118.33333333333333
1173,1,114.16666666666667
1174,1,121.66666666666667
1175,1,120.0
1176,1,120.83333333333333
1177,1,124.16666666666667
1178,1,116.66666666666667
1179,1,104.16666666666667
1180,1,120.83333333333333
1181,1,100.83333333333333
1182,1,103.33333333333333
1183,1,115.83333333333333
1184,1,124.16666666666667
1185,1,88.33333333333333
1186,1,86.66666666666667
1187,1,115.83333333333333
1188,1,89.16666666666667
1189,1,117.5
1190,1,117.5
1191,1,121.66666666666667
1192,1,82.5
1193,1,115.83333333333333
1194,1,121.66666666666667
1195,1,95.0
1196,1,124.16666666666667
1197,1,116.66666666666667
1198,1,122.5
1199,1,115.83333333333333
1200,1,119.16666666666667
1201,1,117.5
1202,1,100.0
1203,1,121.66666666666667
1204,1,123.33333333333333
1205,1,107.5
1206,1,106.66666666666667
1207,1,123.33333333333333
1208,1,83.33333333333333
1209,1,95.0
1210,1,121.66666666666667
1211,1,105.83333333333333
1212,1,115.83333333333333
1213,1,116.66666666666667
1214,1,122.5
1215,1,114.16666666666667
1216,1,128.33333333333334
1217,1,119.16666666666667
1218,1,116.66666666666667
1219,1,125.0
1220,1,82.5
1221,1,96.66666666666667
1222,1,90.83333333333333
1223,1,121.66666666666667
1224,1,116.66666666666667
1225,1,117.5
1226,1,119.16666666666667
1227,1,121.66666666666667
1228,1,115.83333333333333
1229,1,118.33333333333333
1230,1,133.33333333333334
1231,1,115.83333333333333
1232,1,124.16666666666667
1233,1,116.66666666666667
1234,1,127.5
1235,1,115.83333333333333
1236,1,93.33333333333333
1237,1,110.83333333333333
1238,1,110.83333333333333
1239,1,121.66666666666667
1240,1,109.16666666666667
1241,1,121.66666666666667
1242,1,87.5
1243,1,104.16666666666667
1244,1,117.5
1245,1,85.83333333333333
1246,1,115.83333333333333
1247,1,115.0
1248,1,85.0
1249,1,106.66666666666667
1250,1,121.66666666666667
1251,1,100.83333333333333
1252,1,77.5
1253,1,117.5
1254,1,117.5
1255,1,115.83333333333333
1256,1,116.66666666666667
1257,1,115.83333333333333
1258,1,115.83333333333333
1259,1,117.5
