,p1_mean_stats_last,p2_mean_stats_last
135,264.5833333333333,436.9166666666667
136,431.6666666666667,495.8333333333333
137,90.0,507.5416666666667
138,360.0,499.7916666666667
139,259.1666666666667,516.3333333333334
140,275.0,512.125
141,327.0833333333333,522.9166666666666
142,164.58333333333334,499.0
143,328.3333333333333,528.9583333333334
144,248.33333333333334,526.4583333333334
145,255.20833333333334,444.4166666666667
146,334.375,517.5
147,90.0,356.4583333333333
148,334.7916666666667,519.625
149,344.7916666666667,531.6666666666666
150,364.1666666666667,488.75
151,264.5833333333333,477.2916666666667
152,355.8333333333333,412.7083333333333
153,265.8333333333333,486.25
154,331.25,515.8333333333334
155,338.3333333333333,507.0833333333333
156,351.25,517.125
157,256.6666666666667,508.125
158,352.0833333333333,481.875
159,259.1666666666667,413.7916666666667
160,335.0,529.625
161,305.625,537.5
162,328.9583333333333,521.4583333333334
163,161.66666666666666,426.6666666666667
164,263.125,398.9583333333333
165,362.0833333333333,511.5
166,353.75,512.2916666666666
167,176.66666666666666,420.0416666666667
168,236.45833333333334,510.0
169,179.16666666666666,520.4166666666666
170,96.66666666666667,403.3333333333333
171,255.41666666666666,429.1666666666667
172,343.5416666666667,512.5416666666666
173,180.0,442.5
174,327.5,490.4166666666667
175,337.0833333333333,515.8333333333334
176,233.95833333333334,495.4166666666667
177,175.83333333333334,523.375
178,250.0,434.7916666666667
179,246.25,484.1666666666667
180,338.125,539.4166666666666
181,285.8333333333333,383.75
182,245.83333333333334,493.5416666666667
183,264.1666666666667,515.25
184,346.6666666666667,507.0833333333333
185,330.8333333333333,431.25
186,325.0,422.0833333333333
187,239.58333333333334,545.0
188,73.33333333333333,473.3333333333333
189,419.5833333333333,528.5833333333334
190,258.9583333333333,507.75
191,272.7083333333333,312.2916666666667
192,190.83333333333334,501.875
193,86.66666666666667,423.0
194,252.08333333333334,431.25
195,173.33333333333334,505.25
196,335.4166666666667,524.6666666666666
197,321.0416666666667,514.1666666666666
198,100.0,529.625
199,180.83333333333334,504.4166666666667
200,161.66666666666666,506.4583333333333
201,177.08333333333334,522.5
202,354.375,503.5416666666667
203,262.0833333333333,523.125
204,288.3333333333333,507.5416666666667
205,86.66666666666667,436.875
206,346.25,537.5833333333334
207,375.0,522.5
208,320.0,530.9166666666666
209,185.83333333333334,513.6666666666666
210,429.1666666666667,488.625
211,430.8333333333333,526.7083333333334
212,268.3333333333333,516.875
213,250.83333333333334,508.125
214,263.9583333333333,436.0833333333333
215,457.5,527.5
216,360.0,532.125
217,85.41666666666667,507.9583333333333
218,360.8333333333333,428.7916666666667
219,183.33333333333334,438.3333333333333
220,256.6666666666667,540.4166666666666
221,359.1666666666667,506.9166666666667
222,96.66666666666667,331.6666666666667
223,237.70833333333334,506.875
224,272.5,446.25
225,227.70833333333334,509.7916666666667
226,237.70833333333334,406.5
227,165.41666666666666,519.2083333333334
228,179.16666666666666,333.3333333333333
229,355.0,495.5
230,239.58333333333334,515.0
231,258.3333333333333,511.125
232,340.625,523.875
233,269.5833333333333,407.0833333333333
234,361.6666666666667,425.4583333333333
235,356.25,443.3333333333333
236,268.3333333333333,521.125
237,263.75,505.4583333333333
238,243.95833333333334,498.3333333333333
239,437.0833333333333,540.625
240,245.83333333333334,419.5833333333333
241,235.41666666666666,418.125
242,189.16666666666666,539.7916666666666
243,278.3333333333333,523.0
244,263.75,508.75
245,337.5,499.5833333333333
246,415.8333333333333,496.875
247,273.3333333333333,522.9166666666666
248,175.83333333333334,439.1666666666667
249,159.16666666666666,517.5
250,352.0833333333333,526.0833333333334
251,352.5,412.5
252,162.91666666666666,527.2083333333334
253,267.9166666666667,535.4583333333334
254,242.08333333333334,497.75
255,170.0,308.5416666666667
256,171.66666666666666,332.5416666666667
257,432.2916666666667,517.5416666666666
258,147.70833333333334,503.125
259,247.91666666666666,420.8333333333333
260,329.1666666666667,490.4583333333333
261,239.58333333333334,515.0
262,257.9166666666667,520.8333333333334
263,157.5,506.9166666666667
264,435.0,530.0416666666666
265,324.5833333333333,532.125
266,96.66666666666667,522.9583333333334
267,281.4583333333333,500.2083333333333
268,333.75,516.7083333333334
269,86.66666666666667,517.5416666666666
270,159.16666666666666,530.25
271,173.33333333333334,523.375
272,251.66666666666666,506.75
273,261.4583333333333,495.5
274,415.625,501.4583333333333
275,265.8333333333333,523.75
276,175.41666666666666,446.6666666666667
277,252.08333333333334,468.125
278,247.91666666666666,406.7083333333333
279,245.41666666666666,501.4583333333333
280,90.0,413.5416666666667
281,179.79166666666666,531.4583333333334
282,409.375,511.7083333333333
283,171.66666666666666,415.625
284,267.9166666666667,494.625
285,428.9583333333333,491.125
286,167.29166666666666,442.0833333333333
287,348.3333333333333,477.7083333333333
288,338.3333333333333,528.5416666666666
289,322.0833333333333,485.25
290,265.8333333333333,503.5833333333333
291,344.5833333333333,448.3333333333333
292,165.83333333333334,529.1666666666666
293,273.3333333333333,492.2916666666667
294,173.33333333333334,515.0
295,262.5,523.75
296,425.625,523.7916666666666
297,273.3333333333333,534.1666666666666
298,277.5,506.7083333333333
299,434.1666666666667,433.75
300,265.4166666666667,530.0
301,355.0,531.75
302,165.41666666666666,538.125
303,226.04166666666666,512.9583333333334
304,176.66666666666666,425.4166666666667
305,283.3333333333333,442.5
306,357.5,533.7916666666666
307,329.1666666666667,526.7083333333334
308,355.0,507.7083333333333
309,358.3333333333333,483.9583333333333
310,258.3333333333333,516.2916666666666
311,265.8333333333333,523.375
312,245.41666666666666,514.2083333333334
313,363.125,494.875
314,90.83333333333333,446.2916666666667
315,342.5,418.7916666666667
316,90.0,478.5833333333333
317,179.16666666666666,517.2916666666666
318,257.5,502.2916666666667
319,177.5,512.9583333333334
320,355.625,417.5
321,278.3333333333333,539.1666666666666
322,252.29166666666666,531.4583333333334
323,436.25,516.9166666666666
324,345.2083333333333,427.0833333333333
325,0.0,428.3333333333333
326,174.58333333333334,527.75
327,268.3333333333333,482.125
328,332.5,480.4166666666667
329,241.66666666666666,506.7083333333333
330,353.3333333333333,527.0833333333334
331,317.5,515.6666666666666
332,82.5,522.5
333,234.58333333333334,525.0
334,82.5,353.7916666666667
335,246.25,428.75
336,152.91666666666666,494.5833333333333
337,339.7916666666667,526.7083333333334
338,189.16666666666666,246.875
339,332.9166666666667,436.9166666666667
340,179.16666666666666,344.1666666666667
341,355.0,495.0
342,256.6666666666667,507.0833333333333
343,329.375,406.7083333333333
344,334.1666666666667,550.4583333333334
345,455.0,505.4166666666667
346,340.625,526.9166666666666
347,179.16666666666666,414.5833333333333
348,258.125,528.375
349,332.0833333333333,511.7083333333333
350,348.9583333333333,503.125
351,353.3333333333333,531.5
352,256.4583333333333,517.3333333333334
353,238.33333333333334,509.375
354,338.75,440.4583333333333
355,273.3333333333333,506.4583333333333
356,417.7083333333333,489.5833333333333
357,169.16666666666666,417.7083333333333
358,183.33333333333334,541.0833333333334
359,417.5,508.5416666666667
360,165.41666666666666,412.9583333333333
361,361.6666666666667,508.125
362,353.9583333333333,535.875
363,155.0,522.75
364,161.66666666666666,260.0
365,437.9166666666667,532.3333333333334
366,426.25,440.8333333333333
367,86.66666666666667,537.5
368,255.83333333333334,526.4583333333334
369,261.6666666666667,545.9166666666666
370,133.95833333333334,532.5
371,89.16666666666667,514.2083333333334
372,268.3333333333333,491.6666666666667
373,179.16666666666666,439.1666666666667
374,171.66666666666666,460.625
375,243.95833333333334,448.7916666666667
376,161.45833333333334,525.4166666666666
377,183.33333333333334,522.2916666666666
378,265.8333333333333,408.5416666666667
379,176.66666666666666,361.6666666666667
380,263.75,539.25
381,273.3333333333333,506.875
382,265.8333333333333,505.0416666666667
383,352.5,514.4166666666666
384,451.4583333333333,520.0
385,272.5,435.8333333333333
386,243.95833333333334,512.8333333333334
387,256.25,523.75
388,248.33333333333334,487.0833333333333
389,346.875,428.125
390,360.8333333333333,432.9583333333333
391,273.3333333333333,438.7916666666667
392,345.0,522.5
393,429.375,536.2916666666666
394,249.58333333333334,429.5833333333333
395,320.625,505.875
396,249.58333333333334,418.5416666666667
397,263.9583333333333,420.0
398,241.875,486.4583333333333
399,173.33333333333334,488.7916666666667
400,256.25,499.8333333333333
401,266.4583333333333,467.5
402,262.5,482.125
403,269.1666666666667,410.4166666666667
404,186.66666666666666,391.0833333333333
405,344.7916666666667,518.8333333333334
406,266.4583333333333,432.9583333333333
407,275.8333333333333,464.375
408,425.8333333333333,510.0416666666667
409,242.5,480.2083333333333
410,90.0,531.6666666666666
411,269.5833333333333,427.125
412,259.5833333333333,509.8333333333333
413,339.5833333333333,521.6666666666666
414,189.16666666666666,344.8333333333333
415,339.1666666666667,540.4166666666666
416,157.5,520.0
417,237.29166666666666,322.0833333333333
418,241.66666666666666,421.2916666666667
419,262.5,514.7916666666666
420,342.0833333333333,322.5
421,360.8333333333333,541.25
422,527.9166666666666,486.875
423,514.5833333333334,481.6666666666667
424,420.8333333333333,511.0416666666667
425,245.83333333333334,521.25
426,341.875,543.7916666666666
427,255.83333333333334,335.4583333333333
428,244.16666666666666,526.7083333333334
429,274.1666666666667,412.0833333333333
430,242.29166666666666,429.375
431,275.8333333333333,443.75
432,527.9166666666666,531.6666666666666
433,254.16666666666666,437.125
434,339.375,528.75
435,252.08333333333334,509.6666666666667
436,145.625,527.9166666666666
437,160.0,443.9583333333333
438,265.0,422.5
439,245.83333333333334,527.0833333333334
440,450.8333333333333,515.875
441,350.0,516.875
442,170.41666666666666,496.5
443,337.5,530.875
444,186.66666666666666,510.8333333333333
445,345.0,515.25
446,272.0833333333333,436.6666666666667
447,182.91666666666666,427.75
448,316.875,515.8333333333334
449,327.9166666666667,524.875
450,316.25,509.0
451,145.41666666666666,496.4583333333333
452,441.6666666666667,429.5833333333333
453,261.6666666666667,498.5416666666667
454,263.75,496.0416666666667
455,0.0,448.3333333333333
456,159.16666666666666,517.9166666666666
457,526.25,503.125
458,250.0,525.9583333333334
459,257.0833333333333,512.9583333333334
460,338.125,496.5
461,450.8333333333333,484.5833333333333
462,242.5,334.1666666666667
463,159.58333333333334,530.875
464,265.4166666666667,511.0833333333333
465,273.3333333333333,514.375
466,337.5,499.375
467,254.58333333333334,481.0833333333333
468,349.5833333333333,354.1666666666667
469,261.6666666666667,535.875
470,153.33333333333334,409.375
471,240.83333333333334,492.5416666666667
472,288.3333333333333,500.625
473,170.83333333333334,414.2083333333333
474,347.7083333333333,435.0
475,447.2916666666667,529.0416666666666
476,90.0,426.0416666666667
477,171.66666666666666,491.0833333333333
478,334.375,410.0
479,322.9166666666667,413.375
480,267.0833333333333,533.5833333333334
481,249.16666666666666,437.5
482,170.83333333333334,511.75
483,179.16666666666666,517.5
484,170.0,502.7916666666667
485,176.45833333333334,436.2916666666667
486,428.9583333333333,509.4166666666667
487,324.7916666666667,501.5
488,172.5,436.6666666666667
489,324.375,507.9583333333333
490,326.25,526.7083333333334
491,175.83333333333334,494.0
492,424.7916666666667,515.0416666666666
493,328.75,513.7916666666666
494,86.66666666666667,411.25
495,342.5,326.4583333333333
496,256.6666666666667,407.5416666666667
497,408.75,501.6666666666667
498,264.1666666666667,530.0
499,341.25,413.125
500,273.3333333333333,500.875
501,143.125,533.3333333333334
502,173.33333333333334,513.9583333333334
503,169.16666666666666,328.3333333333333
504,163.75,429.1666666666667
505,259.5833333333333,475.0416666666667
506,438.75,503.7916666666667
507,249.58333333333334,427.0833333333333
508,400.4166666666667,436.25
509,352.0833333333333,540.4166666666666
510,250.0,510.2916666666667
511,448.3333333333333,436.25
512,161.66666666666666,455.625
513,319.5833333333333,437.0833333333333
514,174.79166666666666,508.625
515,344.7916666666667,512.9583333333334
516,348.9583333333333,472.5
517,325.2083333333333,522.5
518,258.3333333333333,342.5
519,440.0,522.7083333333334
520,179.16666666666666,406.9166666666667
521,352.2916666666667,510.4166666666667
522,422.7083333333333,407.5
523,264.1666666666667,528.9583333333334
524,102.5,256.25
525,186.66666666666666,541.9166666666666
526,341.25,497.75
527,324.7916666666667,532.9583333333334
528,241.875,501.4583333333333
529,319.375,517.9583333333334
530,524.5833333333334,506.875
531,239.58333333333334,535.0
532,254.16666666666666,509.875
533,261.4583333333333,420.2083333333333
534,269.1666666666667,434.1666666666667
535,346.25,483.7916666666667
536,172.29166666666666,448.125
537,252.08333333333334,491.875
538,352.9166666666667,501.25
539,175.83333333333334,531.6666666666666
540,338.3333333333333,520.875
541,163.125,511.7083333333333
542,183.33333333333334,532.0833333333334
543,169.16666666666666,486.125
544,0.0,526.875
545,241.875,531.0833333333334
546,279.1666666666667,510.8333333333333
547,347.7083333333333,532.9583333333334
548,239.58333333333334,503.3333333333333
549,171.45833333333334,488.625
550,400.0,499.2083333333333
551,326.6666666666667,414.7916666666667
552,159.16666666666666,514.7916666666666
553,170.83333333333334,476.875
554,443.3333333333333,502.9166666666667
555,375.8333333333333,494.875
556,185.83333333333334,531.6666666666666
557,421.6666666666667,518.3333333333334
558,254.58333333333334,426.875
559,346.25,510.625
560,366.25,528.125
561,353.75,534.1666666666666
562,169.16666666666666,402.9583333333333
563,348.125,531.0833333333334
564,504.1666666666667,526.4583333333334
565,340.4166666666667,519.625
566,349.5833333333333,470.2083333333333
567,257.0833333333333,450.4583333333333
568,273.3333333333333,322.2916666666667
569,258.3333333333333,497.9583333333333
570,348.125,517.5416666666666
571,183.33333333333334,519.625
572,169.16666666666666,415.2083333333333
573,236.66666666666666,501.25
574,179.16666666666666,440.9166666666667
575,263.125,398.3333333333333
576,255.0,496.0416666666667
577,346.6666666666667,486.5
578,347.0833333333333,417.9583333333333
579,232.91666666666666,533.125
580,183.33333333333334,341.25
581,251.45833333333334,495.0416666666667
582,151.25,403.125
583,255.83333333333334,508.125
584,352.9166666666667,448.75
585,340.2083333333333,508.125
586,258.9583333333333,409.0
587,332.7083333333333,512.125
588,345.625,505.25
589,342.9166666666667,427.125
590,403.125,509.625
591,90.0,506.125
592,261.6666666666667,513.5416666666666
593,173.33333333333334,430.8333333333333
594,268.75,497.2916666666667
595,242.08333333333334,410.0416666666667
596,186.66666666666666,512.2083333333334
597,252.08333333333334,501.4583333333333
598,320.0,512.75
599,256.6666666666667,433.125
600,176.66666666666666,432.9583333333333
601,361.25,514.1666666666666
602,227.91666666666666,450.8333333333333
603,344.375,550.0
604,80.83333333333333,432.9166666666667
605,245.83333333333334,463.9583333333333
606,90.0,522.9583333333334
607,346.25,523.375
608,89.79166666666667,431.3333333333333
609,270.8333333333333,508.75
610,431.6666666666667,518.5833333333334
611,186.66666666666666,514.375
612,259.5833333333333,524.6666666666666
613,350.8333333333333,442.5416666666667
614,346.25,514.7916666666666
615,355.8333333333333,505.4166666666667
616,245.83333333333334,440.0
617,252.5,433.3333333333333
618,350.8333333333333,530.4166666666666
619,254.58333333333334,436.25
620,437.9166666666667,497.2916666666667
621,86.66666666666667,496.0416666666667
622,264.5833333333333,492.5833333333333
623,159.16666666666666,440.8333333333333
624,375.8333333333333,515.0
625,360.0,496.875
626,323.9583333333333,476.9166666666667
627,240.41666666666666,347.9166666666667
628,257.5,435.625
629,332.0833333333333,526.9166666666666
630,231.66666666666666,518.1666666666666
631,180.83333333333334,405.625
632,263.3333333333333,526.5
633,173.33333333333334,455.0
634,415.4166666666667,427.5416666666667
635,433.5416666666667,507.5416666666667
636,176.66666666666666,454.625
637,249.16666666666666,495.4166666666667
638,243.95833333333334,537.7083333333334
639,335.0,402.2916666666667
640,177.5,495.625
641,188.33333333333334,419.875
642,328.125,513.7916666666666
643,254.16666666666666,430.875
644,89.79166666666667,442.375
645,352.0833333333333,447.5
646,347.5,401.25
647,86.66666666666667,426.0833333333333
648,345.625,529.2083333333334
649,252.08333333333334,427.2916666666667
650,326.4583333333333,447.5
651,265.8333333333333,523.5416666666666
652,330.4166666666667,509.625
653,96.66666666666667,421.9166666666667
654,248.33333333333334,410.8333333333333
655,345.2083333333333,480.7083333333333
656,521.25,498.375
657,437.9166666666667,516.25
658,356.25,497.9166666666667
659,355.8333333333333,507.0833333333333
660,149.79166666666666,517.125
661,340.2083333333333,446.7083333333333
662,74.79166666666667,429.1666666666667
663,291.6666666666667,521.4583333333334
664,345.8333333333333,534.8333333333334
665,403.9583333333333,526.2916666666666
666,255.83333333333334,505.8333333333333
667,327.0833333333333,501.0416666666667
668,259.5833333333333,511.5
669,102.5,500.2083333333333
670,428.9583333333333,532.9583333333334
671,96.66666666666667,442.0833333333333
672,189.16666666666666,507.5416666666667
673,173.33333333333334,442.0833333333333
674,245.41666666666666,435.2083333333333
675,267.5,538.3333333333334
676,257.9166666666667,501.6666666666667
677,189.16666666666666,524.4166666666666
678,0.0,495.25
679,172.5,509.4166666666667
680,265.8333333333333,548.3333333333334
681,337.5,408.3333333333333
682,280.0,509.7916666666667
683,278.3333333333333,518.75
684,331.25,529.625
685,418.125,411.875
686,244.16666666666666,487.0833333333333
687,342.5,508.125
688,233.95833333333334,432.5
689,336.4583333333333,535.4583333333334
690,91.04166666666667,377.125
691,349.1666666666667,467.5
692,86.66666666666667,417.5
693,281.6666666666667,516.25
694,266.25,509.2083333333333
695,428.5416666666667,501.25
696,354.1666666666667,445.0
697,460.625,509.8333333333333
698,274.1666666666667,404.8333333333333
699,186.66666666666666,416.6666666666667
700,375.8333333333333,534.2083333333334
701,338.75,421.9166666666667
702,153.75,450.2083333333333
703,373.3333333333333,538.75
704,266.25,523.7916666666666
705,365.8333333333333,503.5833333333333
706,264.1666666666667,432.5
707,273.3333333333333,506.875
708,465.8333333333333,437.5416666666667
709,329.1666666666667,448.75
710,188.33333333333334,278.9583333333333
711,270.0,529.25
712,251.66666666666666,511.3333333333333
713,320.625,487.3333333333333
714,345.0,412.2916666666667
715,257.0833333333333,488.125
716,160.0,523.3333333333334
717,308.9583333333333,492.125
718,273.3333333333333,479.5833333333333
719,424.5833333333333,485.25
720,259.1666666666667,505.4166666666667
721,523.3333333333334,524.1666666666666
722,310.2083333333333,510.6666666666667
723,96.66666666666667,424.2083333333333
724,267.5,510.6666666666667
725,183.33333333333334,549.625
726,285.8333333333333,472.9166666666667
727,346.25,513.5416666666666
728,243.95833333333334,501.25
729,183.33333333333334,347.125
730,270.0,526.0833333333334
731,167.08333333333334,502.7083333333333
732,254.16666666666666,478.5833333333333
733,400.8333333333333,482.7916666666667
734,255.0,436.9166666666667
735,331.25,504.375
736,364.1666666666667,484.0
737,258.3333333333333,516.6666666666666
738,252.08333333333334,516.0416666666666
739,264.1666666666667,510.9166666666667
740,258.3333333333333,479.375
741,260.0,411.6666666666667
742,408.3333333333333,500.25
743,75.0,427.75
744,435.8333333333333,521.125
745,257.0833333333333,411.6666666666667
746,249.58333333333334,475.875
747,412.9166666666667,497.7083333333333
748,248.95833333333334,530.9166666666666
749,163.33333333333334,541.25
750,345.0,448.2083333333333
751,243.95833333333334,514.8333333333334
752,163.75,509.2083333333333
753,264.1666666666667,433.3333333333333
754,263.3333333333333,536.7083333333334
755,363.3333333333333,511.7083333333333
756,284.1666666666667,512.5
757,398.75,523.75
758,359.1666666666667,423.7916666666667
759,453.75,510.625
760,355.0,511.7083333333333
761,176.66666666666666,439.1666666666667
762,252.08333333333334,522.5
763,285.8333333333333,508.8333333333333
764,339.5833333333333,347.9583333333333
765,522.5,491.0833333333333
766,251.66666666666666,427.3333333333333
767,263.3333333333333,501.0833333333333
768,86.66666666666667,346.2916666666667
769,355.8333333333333,515.0833333333334
770,346.25,518.3333333333334
771,425.8333333333333,442.125
772,344.5833333333333,508.75
773,337.0833333333333,515.625
774,147.29166666666666,442.5
775,167.08333333333334,427.125
776,330.4166666666667,436.3333333333333
777,423.3333333333333,457.125
778,355.8333333333333,518.625
779,461.6666666666667,500.8333333333333
780,355.0,492.0833333333333
781,254.16666666666666,507.3333333333333
782,345.8333333333333,525.625
783,176.66666666666666,535.4166666666666
784,428.3333333333333,525.0416666666666
785,257.5,523.875
786,349.1666666666667,517.5416666666666
787,414.375,529.2083333333334
788,333.75,432.9166666666667
789,172.29166666666666,503.5416666666667
790,170.0,459.625
791,417.5,498.375
792,220.20833333333334,521.875
793,182.91666666666666,528.3333333333334
794,421.4583333333333,545.0
795,175.83333333333334,442.0833333333333
796,180.83333333333334,524.7916666666666
797,316.25,524.6666666666666
798,249.58333333333334,483.75
799,277.5,525.4583333333334
800,255.83333333333334,533.8333333333334
801,147.5,438.3333333333333
802,363.3333333333333,533.3333333333334
803,277.5,498.5416666666667
804,336.25,538.5833333333334
805,167.5,446.25
806,257.0833333333333,502.3333333333333
807,155.83333333333334,525.4166666666666
808,175.83333333333334,508.125
809,182.91666666666666,408.75
810,257.9166666666667,423.5833333333333
811,338.3333333333333,512.5
812,337.9166666666667,512.7083333333334
813,316.6666666666667,512.9166666666666
814,89.16666666666667,421.0416666666667
815,269.5833333333333,508.125
816,460.8333333333333,535.5416666666666
817,167.08333333333334,472.9166666666667
818,269.5833333333333,510.0416666666667
819,257.0833333333333,412.9166666666667
820,343.75,487.3333333333333
821,423.9583333333333,502.75
822,250.41666666666666,481.25
823,345.0,486.6666666666667
824,244.16666666666666,509.125
825,194.16666666666666,438.7916666666667
826,255.41666666666666,520.8333333333334
827,265.8333333333333,518.3333333333334
828,522.0833333333334,499.7916666666667
829,435.4166666666667,441.25
830,177.5,395.0
831,0.0,431.25
832,243.95833333333334,497.3333333333333
833,177.08333333333334,491.0833333333333
834,180.83333333333334,535.4583333333334
835,268.75,513.625
836,90.0,467.125
837,175.83333333333334,498.8333333333333
838,167.08333333333334,405.4166666666667
839,259.5833333333333,412.0833333333333
840,267.0833333333333,494.8333333333333
841,316.875,524.2083333333334
842,507.2916666666667,512.5
843,177.5,504.7916666666667
844,318.125,506.25
845,250.0,512.9166666666666
846,349.5833333333333,418.5833333333333
847,435.8333333333333,521.25
848,259.5833333333333,430.625
849,179.16666666666666,521.2916666666666
850,277.5,522.75
851,436.875,480.625
852,371.4583333333333,502.0833333333333
853,185.0,516.9166666666666
854,189.16666666666666,465.0833333333333
855,442.0833333333333,524.7916666666666
856,260.0,416.6666666666667
857,173.33333333333334,515.875
858,413.5416666666667,525.0
859,275.8333333333333,443.75
860,254.58333333333334,502.5
861,353.3333333333333,350.625
862,336.0416666666667,430.4166666666667
863,260.0,426.5
864,250.625,428.0
865,177.08333333333334,508.9583333333333
866,346.6666666666667,513.75
867,350.0,519.8333333333334
868,362.5,516.2916666666666
869,175.83333333333334,523.75
870,260.0,508.4166666666667
871,406.6666666666667,504.4166666666667
872,199.16666666666666,489.7916666666667
873,255.83333333333334,509.7916666666667
874,321.875,503.75
875,90.83333333333333,507.9166666666667
876,342.0833333333333,477.5
877,265.8333333333333,511.75
878,161.25,507.5
879,357.9166666666667,482.75
880,172.5,501.2916666666667
881,237.5,505.875
882,342.5,493.9583333333333
883,260.4166666666667,525.25
884,331.25,440.0
885,195.0,340.625
886,344.1666666666667,512.5
887,78.33333333333333,505.4166666666667
888,250.83333333333334,540.875
889,440.4166666666667,477.2916666666667
890,337.9166666666667,524.7916666666666
891,424.7916666666667,507.2916666666667
892,167.5,472.5
893,349.5833333333333,523.1666666666666
894,313.5416666666667,403.3333333333333
895,267.9166666666667,525.5416666666666
896,455.0,500.0
897,258.3333333333333,517.2916666666666
898,430.0,493.0
899,318.5416666666667,515.4583333333334
900,336.25,431.875
901,169.58333333333334,522.75
902,349.5833333333333,502.75
903,273.3333333333333,481.875
904,342.0833333333333,528.125
905,310.625,394.375
906,176.45833333333334,353.7916666666667
907,102.5,439.5833333333333
908,250.0,455.0
909,169.16666666666666,513.75
910,352.5,535.625
