,p2_mean_def_last
346,74.48333333333333
347,56.666666666666664
348,72.81666666666666
349,59.48333333333333
350,57.5
351,84.48333333333333
352,68.64999999999999
353,75.83333333333333
354,68.64999999999999
355,85.83333333333333
356,69.16666666666667
357,74.16666666666667
358,66.14999999999999
359,77.5
360,61.15
361,61.666666666666664
362,74.48333333333333
363,69.48333333333333
364,45.0
365,67.81666666666666
366,60.833333333333336
367,72.5
368,62.5
369,82.3
370,69.16666666666667
371,78.64999999999999
372,65.83333333333333
373,92.5
374,62.5
375,81.14999999999999
376,63.333333333333336
377,79.08333333333333
378,67.5
379,48.333333333333336
380,83.96666666666667
381,80.0
382,70.31666666666666
383,68.64999999999999
384,74.16666666666667
385,55.0
386,66.78333333333335
387,59.166666666666664
388,67.5
389,65.0
390,51.98333333333333
391,70.31666666666666
392,60.0
393,72.81666666666666
394,49.166666666666664
395,66.14999999999999
396,63.333333333333336
397,49.166666666666664
398,62.5
399,62.81666666666666
400,76.14999999999999
401,55.0
402,65.31666666666666
403,50.0
404,54.48333333333333
405,72.3
406,55.31666666666666
407,59.166666666666664
408,72.81666666666666
409,60.833333333333336
410,70.0
411,59.48333333333333
412,97.81666666666666
413,70.83333333333333
414,44.48333333333333
415,90.83333333333333
416,83.33333333333333
417,30.0
418,48.65
419,79.16666666666667
420,54.166666666666664
421,65.83333333333333
422,71.66666666666667
423,63.333333333333336
424,63.333333333333336
425,57.5
426,86.98333333333333
427,46.15
428,65.31666666666666
429,76.66666666666667
430,55.0
431,55.833333333333336
432,63.333333333333336
433,67.81666666666666
434,73.33333333333333
435,67.3
436,65.83333333333333
437,61.666666666666664
438,60.833333333333336
439,75.0
440,81.98333333333333
441,78.33333333333333
442,73.64999999999999
443,83.64999999999999
444,57.5
445,69.48333333333333
446,91.66666666666667
447,56.15
448,69.16666666666667
449,63.13333333333333
450,69.48333333333333
451,68.33333333333333
452,55.0
453,76.66666666666667
454,63.333333333333336
455,58.333333333333336
456,73.33333333333333
457,55.0
458,65.95
459,67.81666666666666
460,65.31666666666666
461,65.83333333333333
462,45.833333333333336
463,72.81666666666666
464,61.15
465,59.166666666666664
466,65.0
467,61.15
468,37.5
469,78.64999999999999
470,55.833333333333336
471,73.64999999999999
472,70.83333333333333
473,66.14999999999999
474,55.0
475,84.8
476,89.16666666666667
477,62.81666666666666
478,56.666666666666664
479,51.15
480,68.64999999999999
481,60.833333333333336
482,61.96666666666667
483,75.0
484,68.96666666666667
485,57.48333333333333
486,73.64999999999999
487,80.31666666666666
488,48.333333333333336
489,67.81666666666666
490,79.48333333333333
491,87.81666666666666
492,59.48333333333333
493,71.98333333333333
494,75.83333333333333
495,31.666666666666668
496,61.98333333333333
497,80.0
498,63.333333333333336
499,47.5
500,69.48333333333333
501,62.5
502,88.33333333333333
503,33.333333333333336
504,71.66666666666667
505,80.31666666666666
506,71.98333333333333
507,65.0
508,49.166666666666664
509,70.0
510,67.3
511,67.5
512,52.5
513,71.66666666666667
514,63.13333333333333
515,71.14999999999999
516,70.83333333333333
517,75.83333333333333
518,56.666666666666664
519,75.83333333333333
520,45.31666666666666
521,63.333333333333336
522,62.5
523,72.5
524,32.5
525,63.65
526,80.31666666666666
527,81.14999999999999
528,62.5
529,81.14999999999999
530,57.5
531,65.83333333333333
532,60.63333333333333
533,59.166666666666664
534,52.5
535,70.31666666666666
536,55.833333333333336
537,75.83333333333333
538,75.83333333333333
539,63.333333333333336
540,85.31666666666666
541,76.14999999999999
542,60.833333333333336
543,58.96666666666667
544,77.5
545,82.81666666666666
546,62.5
547,76.14999999999999
548,65.83333333333333
549,73.96666666666667
550,61.15
551,63.333333333333336
552,70.83333333333333
553,57.5
554,63.333333333333336
555,55.63333333333333
556,87.16666666666667
557,85.83333333333333
558,55.833333333333336
559,73.33333333333333
560,76.66666666666667
561,65.83333333333333
562,50.31666666666666
563,66.14999999999999
564,79.08333333333333
565,60.31666666666666
566,67.5
567,67.81666666666666
568,59.166666666666664
569,68.64999999999999
570,68.64999999999999
571,74.48333333333333
572,47.5
573,75.83333333333333
574,63.63333333333333
575,55.0
576,63.333333333333336
577,65.31666666666666
578,71.14999999999999
579,64.16666666666667
580,40.833333333333336
581,56.98333333333333
582,72.5
583,75.83333333333333
584,55.833333333333336
585,75.83333333333333
586,59.48333333333333
587,60.31666666666666
588,85.31666666666666
589,59.48333333333333
590,82.81666666666666
591,67.3
592,65.83333333333333
593,47.5
594,75.83333333333333
595,46.98333333333333
596,83.45
597,69.16666666666667
598,70.31666666666666
599,57.5
600,61.15
601,61.666666666666664
602,51.666666666666664
603,79.16666666666667
604,70.0
605,78.33333333333333
606,94.48333333333333
607,69.48333333333333
608,48.96666666666667
609,55.0
610,67.81666666666666
611,59.166666666666664
612,68.96666666666667
613,57.81666666666666
614,81.66666666666667
615,102.5
616,69.16666666666667
617,49.166666666666664
618,74.16666666666667
619,75.83333333333333
620,73.33333333333333
621,63.333333333333336
622,67.3
623,58.333333333333336
624,89.16666666666667
625,75.83333333333333
626,73.64999999999999
627,37.5
628,53.333333333333336
629,85.31666666666666
630,72.81666666666666
631,49.166666666666664
632,81.98333333333333
633,55.833333333333336
634,51.15
635,70.31666666666666
636,72.81666666666666
637,61.666666666666664
638,105.83333333333333
639,56.666666666666664
640,84.16666666666667
641,61.46666666666667
642,70.31666666666666
643,61.98333333333333
644,49.800000000000004
645,55.833333333333336
646,53.333333333333336
647,59.48333333333333
648,61.15
649,55.833333333333336
650,89.16666666666667
651,70.0
652,81.98333333333333
653,46.98333333333333
654,56.666666666666664
655,75.3
656,82.81666666666666
657,75.83333333333333
658,60.833333333333336
659,71.66666666666667
660,56.98333333333333
661,58.65
662,70.83333333333333
663,95.83333333333333
664,67.81666666666666
665,71.98333333333333
666,69.16666666666667
667,70.83333333333333
668,70.31666666666666
669,77.5
670,68.64999999999999
671,62.5
672,56.98333333333333
673,76.66666666666667
674,50.0
675,69.16666666666667
676,69.16666666666667
677,76.98333333333333
678,69.48333333333333
679,70.31666666666666
680,88.33333333333333
681,55.0
682,86.66666666666667
683,75.83333333333333
684,69.48333333333333
685,47.5
686,69.16666666666667
687,75.83333333333333
688,48.333333333333336
689,63.65
690,49.48333333333333
691,66.66666666666667
692,55.833333333333336
693,79.16666666666667
694,62.81666666666666
695,72.5
696,70.0
697,86.98333333333333
698,61.15
699,60.833333333333336
700,83.64999999999999
701,46.98333333333333
702,60.833333333333336
703,78.33333333333333
704,73.64999999999999
705,65.31666666666666
706,45.833333333333336
707,70.83333333333333
708,46.98333333333333
709,80.83333333333333
710,44.166666666666664
711,76.46666666666667
712,66.46666666666667
713,77.81666666666666
714,63.333333333333336
715,55.0
716,69.16666666666667
717,82.81666666666666
718,57.5
719,65.31666666666666
720,102.5
721,70.0
722,96.14999999999999
723,55.31666666666666
724,56.98333333333333
725,72.81666666666666
726,66.66666666666667
727,63.333333333333336
728,72.5
729,35.31666666666667
730,61.15
731,68.33333333333333
732,71.14999999999999
733,78.13333333333334
734,76.98333333333333
735,63.333333333333336
736,85.31666666666666
737,71.66666666666667
738,82.5
739,66.46666666666667
740,86.66666666666667
741,48.333333333333336
742,65.31666666666666
743,62.81666666666666
744,63.13333333333333
745,66.66666666666667
746,63.65
747,68.33333333333333
748,67.3
749,78.33333333333333
750,68.13333333333334
751,64.48333333333333
752,62.81666666666666
753,61.666666666666664
754,56.98333333333333
755,61.15
756,63.333333333333336
757,61.666666666666664
758,60.31666666666666
759,59.166666666666664
760,73.64999999999999
761,61.666666666666664
762,75.83333333333333
763,73.13333333333334
764,71.14999999999999
765,61.15
766,55.31666666666666
767,61.15
768,51.15
769,88.13333333333333
770,69.16666666666667
771,59.48333333333333
772,75.83333333333333
773,75.83333333333333
774,62.5
775,74.48333333333333
776,45.63333333333333
777,78.64999999999999
778,63.13333333333333
779,77.5
780,65.83333333333333
781,78.64999999999999
782,63.333333333333336
783,75.83333333333333
784,59.48333333333333
785,77.61666666666667
786,73.64999999999999
787,98.64999999999999
788,55.0
789,63.333333333333336
790,60.31666666666666
791,68.64999999999999
792,64.16666666666667
793,72.5
794,63.333333333333336
795,65.0
796,63.333333333333336
797,67.3
798,72.5
799,63.65
800,63.13333333333333
801,57.5
802,65.0
803,77.5
804,67.81666666666666
805,87.5
806,66.14999999999999
807,63.333333333333336
808,91.66666666666667
809,63.333333333333336
810,55.31666666666666
811,63.333333333333336
812,67.5
813,70.83333333333333
814,55.833333333333336
815,75.83333333333333
816,105.11666666666667
817,69.16666666666667
818,88.64999999999999
819,50.0
820,61.15
821,80.31666666666666
822,57.5
823,78.33333333333333
824,79.60000000000001
825,61.15
826,67.5
827,69.16666666666667
828,61.666666666666664
829,64.16666666666667
830,62.5
831,55.833333333333336
832,61.15
833,61.15
834,63.65
835,76.46666666666667
836,70.31666666666666
837,68.13333333333334
838,50.0
839,61.666666666666664
840,75.31666666666666
841,62.81666666666666
842,79.16666666666667
843,78.33333333333333
844,59.166666666666664
845,73.33333333333333
846,55.31666666666666
847,61.666666666666664
848,48.333333333333336
849,75.31666666666666
850,62.81666666666666
851,60.833333333333336
852,67.5
853,74.48333333333333
854,83.13333333333334
855,63.333333333333336
856,55.0
857,75.31666666666666
858,72.5
859,57.5
860,77.5
861,45.0
862,70.0
863,58.65
864,53.13333333333333
865,59.166666666666664
866,75.83333333333333
867,63.65
868,59.48333333333333
869,92.5
870,71.46666666666667
871,67.81666666666666
872,81.66666666666667
873,75.0
874,57.5
875,80.0
876,71.66666666666667
877,82.3
878,85.83333333333333
879,61.15
880,70.31666666666666
881,48.65
882,67.5
883,86.98333333333333
884,63.333333333333336
885,55.0
886,76.66666666666667
887,59.166666666666664
888,66.98333333333333
889,80.0
890,63.333333333333336
891,61.666666666666664
892,60.0
893,63.65
894,61.666666666666664
895,81.78333333333335
896,59.166666666666664
897,65.83333333333333
898,62.300000000000004
899,62.81666666666666
900,51.666666666666664
901,69.48333333333333
902,66.98333333333333
903,78.33333333333333
904,91.66666666666667
905,60.833333333333336
906,40.31666666666667
907,65.0
908,55.833333333333336
909,61.666666666666664
910,68.33333333333333
911,79.16666666666667
912,69.16666666666667
913,63.65
914,69.48333333333333
915,69.16666666666667
916,56.98333333333333
917,60.833333333333336
918,60.31666666666666
919,73.96666666666667
920,40.833333333333336
921,83.33333333333333
922,65.31666666666666
923,69.16666666666667
924,67.81666666666666
925,70.83333333333333
926,75.95
927,45.0
928,55.31666666666666
929,59.48333333333333
930,81.66666666666667
931,76.66666666666667
932,84.48333333333333
933,36.666666666666664
934,61.15
935,63.333333333333336
936,85.43333333333334
937,65.31666666666666
938,59.166666666666664
939,85.83333333333333
940,62.300000000000004
941,81.66666666666667
942,77.5
943,65.31666666666666
944,78.64999999999999
945,49.166666666666664
946,85.83333333333333
947,71.66666666666667
948,46.98333333333333
949,68.33333333333333
950,58.96666666666667
951,69.48333333333333
952,50.0
953,57.5
954,73.64999999999999
955,63.333333333333336
956,75.83333333333333
957,84.48333333333333
958,80.0
959,78.33333333333333
960,70.0
961,53.333333333333336
962,75.0
963,61.666666666666664
964,65.83333333333333
965,48.333333333333336
966,65.31666666666666
967,68.33333333333333
968,79.16666666666667
969,75.0
970,67.3
971,73.64999999999999
972,69.48333333333333
973,69.16666666666667
974,75.83333333333333
975,55.0
976,70.83333333333333
977,58.65
978,59.48333333333333
979,61.666666666666664
980,62.81666666666666
981,65.31666666666666
982,58.96666666666667
983,55.0
984,73.13333333333334
985,59.48333333333333
986,74.48333333333333
987,65.83333333333333
988,62.81666666666666
989,49.166666666666664
990,55.0
991,75.0
992,62.5
993,45.31666666666666
994,60.31666666666666
995,65.83333333333333
996,45.833333333333336
997,69.48333333333333
998,66.98333333333333
999,55.31666666666666
1000,55.0
1001,71.98333333333333
1002,65.0
1003,61.15
1004,51.666666666666664
1005,83.83333333333333
1006,75.83333333333333
1007,76.14999999999999
1008,51.15
1009,49.166666666666664
1010,62.81666666666666
1011,75.0
1012,55.31666666666666
1013,68.13333333333334
1014,56.666666666666664
1015,95.31666666666666
1016,79.66666666666667
1017,63.333333333333336
1018,52.81666666666666
1019,102.3
1020,75.31666666666666
1021,69.48333333333333
1022,71.98333333333333
1023,70.83333333333333
1024,65.0
1025,85.0
1026,63.333333333333336
1027,65.83333333333333
1028,83.33333333333333
1029,61.666666666666664
1030,62.81666666666666
1031,63.65
1032,62.5
1033,75.83333333333333
1034,61.666666666666664
1035,65.31666666666666
1036,61.15
1037,54.48333333333333
1038,61.15
1039,66.14999999999999
1040,91.98333333333333
1041,65.83333333333333
1042,66.98333333333333
1043,21.666666666666668
1044,67.3
1045,41.666666666666664
1046,36.666666666666664
1047,62.5
1048,75.0
1049,55.833333333333336
1050,72.5
1051,58.333333333333336
1052,55.0
1053,63.333333333333336
1054,65.31666666666666
1055,51.666666666666664
1056,77.81666666666666
1057,99.16666666666667
1058,76.46666666666667
1059,46.666666666666664
1060,61.666666666666664
1061,46.98333333333333
1062,58.333333333333336
1063,47.5
1064,77.81666666666666
1065,56.666666666666664
1066,62.81666666666666
1067,63.333333333333336
1068,65.83333333333333
1069,76.46666666666667
1070,64.48333333333333
1071,76.66666666666667
1072,76.46666666666667
1073,73.33333333333333
1074,46.98333333333333
1075,71.14999999999999
1076,63.65
1077,46.98333333333333
1078,62.81666666666666
1079,66.98333333333333
1080,75.83333333333333
1081,61.666666666666664
1082,65.0
1083,75.31666666666666
1084,86.66666666666667
1085,69.48333333333333
1086,56.666666666666664
1087,63.333333333333336
1088,60.63333333333333
1089,61.15
1090,77.5
1091,63.333333333333336
1092,51.666666666666664
1093,75.83333333333333
1094,66.66666666666667
1095,65.31666666666666
1096,68.96666666666667
1097,58.31666666666666
1098,72.5
1099,66.66666666666667
1100,46.98333333333333
1101,57.5
1102,49.166666666666664
1103,47.5
1104,60.0
1105,76.14999999999999
1106,51.98333333333333
1107,90.31666666666666
1108,59.666666666666664
1109,64.16666666666667
1110,80.0
1111,57.5
1112,76.98333333333333
1113,63.333333333333336
1114,58.333333333333336
1115,48.333333333333336
1116,75.83333333333333
1117,71.66666666666667
1118,100.83333333333333
1119,65.0
1120,55.0
1121,84.48333333333333
1122,68.64999999999999
1123,78.64999999999999
1124,55.833333333333336
1125,65.31666666666666
1126,52.5
1127,75.83333333333333
1128,62.5
1129,47.5
1130,60.0
1131,81.66666666666667
1132,63.333333333333336
1133,52.5
1134,61.666666666666664
1135,80.0
1136,75.83333333333333
1137,59.166666666666664
1138,56.666666666666664
1139,59.48333333333333
1140,50.0
1141,67.5
1142,61.15
1143,65.31666666666666
1144,71.98333333333333
1145,68.33333333333333
1146,63.13333333333333
1147,51.666666666666664
1148,51.666666666666664
1149,70.0
1150,45.31666666666666
1151,69.48333333333333
1152,62.5
1153,74.48333333333333
1154,51.666666666666664
1155,100.63333333333333
1156,66.46666666666667
1157,70.83333333333333
1158,63.333333333333336
1159,101.66666666666667
1160,75.0
1161,55.833333333333336
1162,105.0
1163,52.81666666666666
1164,69.48333333333333
1165,68.64999999999999
1166,73.13333333333334
1167,62.5
1168,74.48333333333333
1169,64.48333333333333
1170,65.0
1171,55.0
1172,68.96666666666667
1173,65.31666666666666
1174,65.0
1175,64.48333333333333
1176,62.5
1177,50.833333333333336
1178,65.0
1179,65.31666666666666
1180,53.13333333333333
1181,65.0
1182,54.48333333333333
1183,61.666666666666664
1184,63.65
1185,65.83333333333333
1186,69.48333333333333
1187,75.83333333333333
1188,52.81666666666666
1189,65.31666666666666
1190,53.13333333333333
1191,65.83333333333333
1192,56.98333333333333
1193,67.3
1194,49.48333333333333
1195,73.33333333333333
1196,61.666666666666664
1197,61.666666666666664
1198,56.666666666666664
1199,105.83333333333333
1200,68.33333333333333
1201,73.64999999999999
1202,60.833333333333336
1203,45.63333333333333
1204,69.48333333333333
1205,52.5
1206,76.14999999999999
1207,77.5
1208,65.63333333333334
1209,63.333333333333336
1210,70.0
1211,88.33333333333333
1212,75.0
1213,84.8
1214,44.48333333333333
1215,66.14999999999999
1216,66.14999999999999
1217,67.3
1218,79.16666666666667
1219,63.333333333333336
1220,60.31666666666666
1221,56.15
1222,82.5
1223,66.98333333333333
1224,73.33333333333333
1225,81.14999999999999
1226,79.16666666666667
1227,44.48333333333333
1228,69.48333333333333
1229,41.666666666666664
1230,65.31666666666666
1231,61.15
1232,71.14999999999999
1233,84.48333333333333
1234,72.5
1235,61.666666666666664
1236,91.98333333333333
1237,78.33333333333333
1238,49.166666666666664
1239,55.833333333333336
1240,73.13333333333334
1241,85.31666666666666
1242,68.33333333333333
1243,57.5
1244,83.33333333333333
1245,44.166666666666664
1246,60.31666666666666
1247,75.83333333333333
1248,63.333333333333336
1249,83.64999999999999
1250,55.31666666666666
1251,79.48333333333333
1252,76.14999999999999
1253,92.5
1254,75.0
1255,70.83333333333333
1256,69.48333333333333
1257,63.333333333333336
1258,60.833333333333336
1259,75.31666666666666
1260,64.48333333333333
1261,74.16666666666667
1262,69.16666666666667
1263,65.83333333333333
1264,81.66666666666667
1265,77.5
1266,76.46666666666667
1267,85.83333333333333
1268,63.333333333333336
1269,61.666666666666664
1270,46.98333333333333
1271,58.65
1272,42.5
1273,71.98333333333333
1274,69.48333333333333
1275,62.5
1276,61.15
1277,61.666666666666664
1278,63.333333333333336
1279,65.83333333333333
1280,52.300000000000004
1281,57.5
1282,57.5
1283,49.166666666666664
1284,69.16666666666667
1285,59.48333333333333
1286,59.48333333333333
1287,90.83333333333333
1288,61.15
1289,79.28333333333335
1290,65.63333333333334
1291,85.0
1292,43.333333333333336
1293,51.666666666666664
1294,69.48333333333333
1295,62.300000000000004
1296,64.48333333333333
1297,72.5
1298,76.14999999999999
1299,77.3
1300,72.81666666666666
1301,62.81666666666666
1302,100.31666666666666
1303,71.66666666666667
1304,73.64999999999999
1305,60.833333333333336
1306,79.08333333333333
1307,67.3
1308,64.48333333333333
1309,43.333333333333336
1310,69.48333333333333
1311,69.16666666666667
1312,60.0
1313,57.5
1314,61.15
1315,69.48333333333333
1316,65.31666666666666
1317,69.48333333333333
1318,69.48333333333333
1319,78.64999999999999
1320,61.15
1321,70.0
1322,47.5
1323,62.81666666666666
1324,79.16666666666667
1325,84.48333333333333
1326,47.5
1327,48.65
1328,54.48333333333333
1329,83.13333333333334
1330,58.65
1331,49.166666666666664
1332,61.15
1333,78.64999999999999
1334,64.48333333333333
1335,67.5
1336,61.15
1337,80.0
1338,77.5
1339,59.166666666666664
1340,53.65
1341,69.16666666666667
1342,67.81666666666666
1343,52.5
1344,69.48333333333333
1345,62.81666666666666
1346,77.5
1347,81.66666666666667
1348,62.5
1349,63.333333333333336
1350,81.66666666666667
1351,48.96666666666667
1352,62.81666666666666
1353,75.0
1354,44.166666666666664
1355,68.64999999999999
1356,75.0
1357,70.0
1358,63.333333333333336
1359,79.16666666666667
1360,86.14999999999999
1361,76.98333333333333
1362,69.48333333333333
1363,60.0
1364,55.833333333333336
1365,55.95000000000001
1366,86.66666666666667
1367,74.16666666666667
1368,69.16666666666667
1369,35.0
1370,53.65
1371,112.5
1372,85.0
1373,64.48333333333333
1374,60.63333333333333
1375,75.0
1376,73.64999999999999
1377,61.15
1378,55.833333333333336
1379,67.3
1380,70.83333333333333
1381,74.16666666666667
1382,72.81666666666666
1383,88.33333333333333
1384,61.666666666666664
1385,78.13333333333334
1386,75.0
1387,78.33333333333333
1388,82.81666666666666
1389,60.63333333333333
1390,64.16666666666667
1391,70.0
1392,83.33333333333333
1393,69.48333333333333
1394,80.0
1395,55.0
1396,45.0
1397,61.666666666666664
1398,67.81666666666666
1399,77.5
1400,46.15
1401,63.333333333333336
1402,75.83333333333333
1403,41.983333333333334
1404,55.0
1405,44.800000000000004
1406,83.33333333333333
1407,55.0
1408,61.15
1409,58.96666666666667
1410,60.833333333333336
1411,55.0
1412,77.81666666666666
1413,77.5
1414,61.666666666666664
1415,52.5
1416,68.96666666666667
1417,68.33333333333333
1418,67.81666666666666
1419,79.16666666666667
1420,83.13333333333334
1421,65.0
1422,61.666666666666664
1423,65.31666666666666
1424,59.48333333333333
1425,47.5
1426,70.83333333333333
1427,66.66666666666667
1428,48.65
1429,65.83333333333333
1430,62.5
1431,63.333333333333336
1432,69.16666666666667
1433,65.0
1434,59.166666666666664
1435,67.5
1436,61.666666666666664
1437,51.666666666666664
1438,57.5
1439,55.833333333333336
1440,81.98333333333333
1441,79.16666666666667
1442,63.333333333333336
1443,52.81666666666666
1444,50.833333333333336
1445,68.33333333333333
1446,69.48333333333333
1447,76.98333333333333
1448,62.5
1449,60.833333333333336
1450,44.800000000000004
1451,81.66666666666667
1452,61.666666666666664
1453,65.83333333333333
1454,70.31666666666666
1455,63.65
1456,101.66666666666667
1457,71.98333333333333
1458,75.83333333333333
1459,57.5
1460,65.83333333333333
1461,65.83333333333333
1462,75.0
1463,69.16666666666667
1464,79.16666666666667
1465,70.31666666666666
1466,70.0
1467,74.48333333333333
1468,69.48333333333333
1469,66.98333333333333
1470,73.64999999999999
1471,68.64999999999999
1472,75.83333333333333
1473,62.81666666666666
1474,62.81666666666666
1475,72.5
1476,90.43333333333334
1477,65.31666666666666
1478,83.33333333333333
1479,70.83333333333333
1480,70.83333333333333
1481,72.5
1482,98.33333333333333
1483,63.333333333333336
1484,52.5
1485,61.666666666666664
1486,52.81666666666666
1487,62.5
1488,80.0
1489,70.31666666666666
1490,69.48333333333333
1491,62.81666666666666
1492,70.31666666666666
1493,56.666666666666664
1494,65.31666666666666
1495,62.81666666666666
1496,77.5
1497,63.333333333333336
1498,77.5
1499,57.5
1500,63.333333333333336
1501,107.81666666666666
