,p1_avg_move_power
322,58.09090909090909
323,89.375
324,85.05882352941177
325,110.9090909090909
326,108.66666666666667
327,85.78947368421052
328,68.58333333333333
329,107.5
330,84.44444444444444
331,94.25
332,95.9090909090909
333,97.76923076923077
334,87.53333333333333
335,68.05555555555556
336,90.61904761904762
337,104.44444444444444
338,60.26315789473684
339,109.61538461538461
340,86.45454545454545
341,80.7
342,78.5625
343,83.33333333333333
344,87.0
345,70.07142857142857
346,100.29411764705883
347,100.95238095238095
348,103.0
349,89.28571428571429
350,79.8
351,48.81818181818182
352,105.5
353,88.94117647058823
354,99.73333333333333
355,101.05263157894737
356,93.61111111111111
357,93.1304347826087
358,52.095238095238095
359,94.11764705882354
360,88.52941176470588
361,87.76470588235294
362,99.375
363,95.45454545454545
364,110.25
365,93.18181818181819
366,104.21052631578948
367,89.16666666666667
368,106.25
369,76.38888888888889
370,108.57142857142857
371,97.89473684210526
372,98.54166666666667
373,84.17647058823529
374,94.07142857142857
375,112.22222222222223
376,89.1
377,63.46153846153846
378,98.92857142857143
379,90.125
380,87.25
381,61.4
382,87.27272727272727
383,79.07142857142857
384,52.89473684210526
385,82.4
386,68.375
387,99.21052631578948
388,91.66666666666667
389,87.47368421052632
390,78.3529411764706
391,79.16666666666667
392,85.46153846153847
393,91.66666666666667
394,86.375
395,77.04545454545455
396,75.94736842105263
397,78.6923076923077
398,102.6923076923077
399,86.29411764705883
400,115.625
401,99.85
402,99.28571428571429
403,95.25
404,95.0
405,34.666666666666664
406,90.5
407,73.88888888888889
408,15.833333333333334
409,90.83333333333333
410,105.45454545454545
411,100.0
412,71.6
413,94.1304347826087
414,93.0
415,95.0
416,82.52173913043478
417,102.0
418,92.0
419,96.38888888888889
420,105.9090909090909
421,112.25
422,88.3
423,91.72222222222223
424,102.66666666666667
425,93.18181818181819
426,90.75
427,48.714285714285715
428,70.52631578947368
429,100.9375
430,93.23529411764706
431,88.66666666666667
432,95.71428571428571
433,60.85
434,38.666666666666664
435,90.71428571428571
436,99.0
437,99.6875
438,83.26315789473684
439,60.411764705882355
440,90.70588235294117
441,55.18181818181818
442,110.78947368421052
443,91.3157894736842
444,83.85714285714286
445,66.05
446,102.5
447,78.94736842105263
448,87.27272727272727
449,69.0
450,72.92307692307692
451,101.89473684210526
452,54.36842105263158
453,73.73684210526316
454,98.18181818181819
455,93.47368421052632
456,91.42857142857143
457,91.11111111111111
458,95.625
459,101.11111111111111
460,94.04761904761905
461,85.53846153846153
462,97.26086956521739
463,89.21052631578948
464,93.52941176470588
465,76.25
466,69.77777777777777
467,93.0
468,87.625
469,94.77272727272727
470,97.3076923076923
471,88.73333333333333
472,110.0
473,104.28571428571429
474,100.52631578947368
475,88.94736842105263
476,98.0952380952381
477,32.75
478,87.85714285714286
479,90.92307692307692
480,30.692307692307693
481,102.10526315789474
482,63.333333333333336
483,62.875
484,111.66666666666667
485,84.375
486,57.72727272727273
487,91.47058823529412
488,104.0
489,115.35714285714286
490,104.72222222222223
491,101.25
492,95.5
493,73.23529411764706
494,95.0
495,93.41176470588235
496,98.6842105263158
497,83.52380952380952
498,109.61538461538461
499,119.54545454545455
500,96.13636363636364
501,69.94117647058823
502,89.47619047619048
503,106.81818181818181
504,88.38888888888889
505,54.8125
506,83.61538461538461
507,98.33333333333333
508,85.1875
509,69.85714285714286
510,51.041666666666664
511,86.77777777777777
512,118.0
513,94.6875
514,45.04347826086956
515,63.4
516,81.57142857142857
517,101.66666666666667
518,110.55555555555556
519,63.94736842105263
520,87.41176470588235
521,95.58823529411765
522,81.29411764705883
523,80.17647058823529
524,104.21052631578948
525,81.5625
526,72.0
527,97.83333333333333
528,93.94444444444444
529,64.36842105263158
530,51.666666666666664
531,115.0
532,68.63636363636364
533,44.05
534,67.75
535,95.66666666666667
536,83.81818181818181
537,107.72727272727273
538,91.86363636363636
539,97.0909090909091
540,99.16666666666667
541,99.28571428571429
542,95.23809523809524
543,100.75
544,104.28571428571429
545,95.0
546,87.55555555555556
547,91.11111111111111
548,47.578947368421055
549,54.45
550,91.38888888888889
551,59.8235294117647
552,102.14285714285714
553,93.80952380952381
554,98.4375
555,51.857142857142854
556,99.21052631578948
557,81.29411764705883
558,43.21052631578947
559,97.77777777777777
560,95.5
561,81.33333333333333
562,105.33333333333333
563,94.70588235294117
564,0.0
565,91.82352941176471
566,48.46666666666667
567,66.9375
568,73.33333333333333
569,92.94117647058823
570,85.3529411764706
571,39.63636363636363
572,93.75
573,80.71428571428571
574,100.9090909090909
575,95.0
576,69.46153846153847
577,58.666666666666664
578,70.63157894736842
579,101.53846153846153
580,63.85
581,68.4375
582,95.0
583,65.84210526315789
584,61.06666666666667
585,83.21428571428571
586,61.875
587,66.22727272727273
588,82.17391304347827
589,68.6923076923077
590,97.1875
591,79.6
592,68.58333333333333
593,99.77272727272727
594,88.52631578947368
595,36.76923076923077
596,86.66666666666667
597,84.65217391304348
598,101.78571428571429
599,89.375
600,90.83333333333333
601,91.0
602,103.86363636363636
603,87.6
604,107.77777777777777
605,83.08
606,110.75
607,90.38461538461539
608,71.88888888888889
609,110.76923076923077
610,100.05
611,94.72222222222223
612,13.533333333333333
613,63.095238095238095
614,99.28571428571429
615,72.3529411764706
616,110.76923076923077
617,98.88888888888889
618,99.31818181818181
619,104.72222222222223
620,60.666666666666664
621,99.70588235294117
622,92.5
623,115.38461538461539
624,89.16666666666667
625,86.77777777777777
626,86.75
627,85.16666666666667
628,98.75
629,81.17647058823529
630,95.35714285714286
631,64.0
632,103.84615384615384
633,104.44444444444444
634,23.875
635,74.86666666666666
636,57.8
637,78.33333333333333
638,104.0
639,77.45
640,98.82352941176471
641,32.857142857142854
642,107.36842105263158
643,91.15384615384616
644,89.70588235294117
645,79.4
646,88.63636363636364
647,105.68181818181819
648,95.55555555555556
649,94.75
650,101.77777777777777
651,32.0
652,100.0
653,102.5
654,100.52631578947368
655,58.57142857142857
656,107.22222222222223
657,99.16666666666667
658,85.0625
659,93.73333333333333
660,101.66666666666667
661,89.375
662,101.08695652173913
663,91.66666666666667
664,103.42105263157895
665,97.72727272727273
666,103.61111111111111
667,108.94736842105263
668,98.23529411764706
669,106.66666666666667
670,79.46666666666667
671,75.23809523809524
672,101.92307692307692
673,70.6923076923077
674,97.36363636363636
675,86.13636363636364
676,100.61111111111111
677,93.61904761904762
678,90.70588235294117
679,91.66666666666667
680,98.92857142857143
681,89.77777777777777
682,94.31818181818181
683,97.19047619047619
684,93.95454545454545
685,75.86666666666666
686,76.52631578947368
687,49.5
688,102.3913043478261
689,95.3
690,109.31818181818181
691,78.0
692,102.8125
693,62.476190476190474
694,58.0
695,94.28571428571429
696,84.52380952380952
697,92.14285714285714
698,41.63157894736842
699,94.56521739130434
700,96.0
701,103.33333333333333
702,105.83333333333333
703,77.3076923076923
704,102.04545454545455
705,112.14285714285714
706,102.1875
707,95.625
708,102.0
709,97.89473684210526
710,94.66666666666667
711,96.5
712,89.3
713,93.125
714,91.42857142857143
715,41.72222222222222
716,95.55555555555556
717,87.36363636363636
718,96.57894736842105
719,96.25
720,92.5
721,92.66666666666667
722,100.0
723,70.65217391304348
724,103.5
725,112.66666666666667
726,95.0
727,112.85714285714286
728,21.4375
729,98.4375
730,103.82352941176471
731,100.27777777777777
732,90.0
733,96.53846153846153
734,68.21428571428571
735,73.07692307692308
736,56.53846153846154
737,57.45
738,65.04761904761905
739,97.94736842105263
740,86.05
741,100.88235294117646
742,91.3157894736842
743,49.93333333333333
744,87.0
745,74.0952380952381
746,8.416666666666666
747,94.0625
748,94.61538461538461
749,107.8125
750,56.625
751,89.0909090909091
752,57.0
753,100.0
754,79.78571428571429
755,95.35714285714286
756,78.8
757,105.8695652173913
758,76.5625
759,102.05882352941177
760,84.21052631578948
761,104.11764705882354
762,82.52631578947368
763,96.66666666666667
764,101.66666666666667
765,89.375
766,95.05882352941177
767,65.0
768,43.333333333333336
769,93.125
770,63.125
771,84.11764705882354
772,113.75
773,104.64285714285714
774,105.55555555555556
775,120.0
776,88.38888888888889
777,91.07142857142857
778,50.111111111111114
779,93.21428571428571
780,53.64705882352941
781,35.6
782,106.42857142857143
783,112.5
784,89.72222222222223
785,88.0
786,49.714285714285715
787,84.76923076923077
788,103.63636363636364
789,95.33333333333333
790,100.38461538461539
791,90.0625
792,94.76190476190476
793,96.57142857142857
794,95.83333333333333
795,98.6842105263158
796,95.38461538461539
797,98.26086956521739
798,26.428571428571427
799,91.875
800,105.66666666666667
801,95.0
802,102.8125
803,81.1875
804,92.13636363636364
805,83.29411764705883
806,90.66666666666667
807,91.57142857142857
808,96.66666666666667
809,96.875
810,73.16666666666667
811,92.08333333333333
812,108.63636363636364
813,99.375
814,92.58333333333333
815,57.916666666666664
816,82.14285714285714
817,96.84210526315789
818,114.64285714285714
819,83.10526315789474
820,90.08695652173913
821,103.05555555555556
822,89.72222222222223
823,20.071428571428573
824,69.875
825,77.4090909090909
826,92.8695652173913
827,104.64285714285714
828,85.94736842105263
829,79.52941176470588
830,61.8
831,102.38095238095238
832,99.5
833,76.64285714285714
834,93.0
835,100.95238095238095
836,92.57142857142857
837,89.375
838,106.53846153846153
839,107.14285714285714
840,33.333333333333336
841,99.75
842,104.0
843,99.375
844,95.78947368421052
845,93.15789473684211
846,107.10526315789474
847,87.77777777777777
848,87.92857142857143
849,82.78260869565217
850,1.0
851,72.9047619047619
852,91.5
853,91.82352941176471
854,93.15789473684211
855,99.58333333333333
856,74.25
857,56.55555555555556
858,102.5
859,93.21052631578948
860,92.17391304347827
861,88.46666666666667
862,108.33333333333333
863,93.46153846153847
864,70.0
865,83.78947368421052
866,95.9090909090909
867,83.80952380952381
868,95.33333333333333
869,80.54166666666667
870,90.25
871,123.88888888888889
872,84.0
873,94.61538461538461
874,94.73684210526316
875,93.66666666666667
876,87.42105263157895
877,64.72222222222223
878,109.0
879,85.36842105263158
880,60.3125
881,95.83333333333333
882,101.57894736842105
883,50.0
884,103.64285714285714
885,96.30434782608695
886,53.73913043478261
887,101.47058823529412
888,84.68181818181819
889,47.1578947368421
890,51.45
891,65.8
892,105.5
893,90.75
894,74.38888888888889
895,97.94117647058823
896,99.33333333333333
897,61.77272727272727
898,92.72727272727273
899,94.0
900,64.63636363636364
901,85.0
902,98.23529411764706
903,105.27777777777777
904,67.0
905,103.33333333333333
906,66.66666666666667
907,86.36363636363636
908,89.31818181818181
909,66.66666666666667
910,82.9375
911,95.23809523809524
912,106.75
913,87.77777777777777
914,81.05882352941177
915,95.58823529411765
916,97.0
917,107.6923076923077
918,93.75
919,98.75
920,103.33333333333333
921,73.42105263157895
922,91.47619047619048
923,99.5
924,97.72727272727273
925,68.52941176470588
926,89.58333333333333
927,81.73684210526316
928,72.61538461538461
929,86.58823529411765
930,89.54545454545455
931,44.78260869565217
932,105.0
933,90.8
934,95.45454545454545
935,87.94117647058823
936,60.869565217391305
937,65.55555555555556
938,93.73684210526316
939,79.9
940,77.0
941,35.375
942,78.94117647058823
943,83.72222222222223
944,80.0
945,71.05263157894737
946,73.05
947,93.26086956521739
948,60.111111111111114
949,108.05555555555556
950,96.45454545454545
951,101.25
952,97.3
953,64.52941176470588
954,82.3529411764706
955,104.14285714285714
956,98.61111111111111
957,105.0
958,54.68421052631579
959,96.15384615384616
960,94.6875
961,97.5
962,93.0
963,72.46666666666667
964,99.72222222222223
965,58.05263157894737
966,82.08333333333333
967,86.88235294117646
968,90.55555555555556
969,90.0
970,73.375
971,96.66666666666667
972,65.75
973,88.28571428571429
974,96.92307692307692
975,94.76190476190476
976,84.125
977,88.61904761904762
978,82.75
979,83.95454545454545
980,85.4375
981,98.69565217391305
982,61.21052631578947
983,105.0
984,91.42857142857143
985,80.15789473684211
986,96.81818181818181
987,88.66666666666667
988,99.28571428571429
989,79.85714285714286
990,78.3529411764706
991,76.7
992,93.94736842105263
993,48.94736842105263
994,83.05555555555556
995,85.05882352941177
996,75.14285714285714
997,66.47619047619048
998,93.75
999,84.14285714285714
1000,86.77272727272727
1001,0.0
1002,90.91666666666667
1003,96.78571428571429
1004,102.0
1005,90.05555555555556
1006,111.81818181818181
1007,88.26315789473684
1008,47.0625
1009,103.75
1010,92.29166666666667
1011,103.6842105263158
1012,61.54545454545455
1013,108.33333333333333
1014,92.75
1015,88.15789473684211
1016,76.91666666666667
1017,95.0
1018,92.21428571428571
1019,33.75
1020,101.66666666666667
1021,78.05263157894737
1022,93.0
1023,77.71428571428571
1024,87.80952380952381
1025,107.05882352941177
1026,94.04761904761905
1027,85.9375
1028,102.27272727272727
1029,80.4090909090909
1030,103.61111111111111
1031,36.095238095238095
1032,92.85
1033,87.5909090909091
1034,93.65384615384616
1035,95.3125
1036,79.27272727272727
1037,75.05
1038,96.5
1039,72.6
1040,59.529411764705884
1041,52.2
1042,66.0
1043,112.10526315789474
1044,87.625
1045,96.66666666666667
1046,108.88888888888889
1047,88.07692307692308
1048,98.21428571428571
1049,89.16666666666667
1050,88.92857142857143
1051,103.75
1052,87.94117647058823
1053,95.83333333333333
1054,70.61904761904762
1055,102.85714285714286
1056,92.38095238095238
1057,89.11764705882354
1058,99.0952380952381
1059,110.33333333333333
1060,94.28571428571429
1061,68.0952380952381
1062,86.83333333333333
1063,103.75
1064,56.23529411764706
1065,61.22727272727273
1066,106.15384615384616
1067,63.5
1068,92.36842105263158
1069,29.555555555555557
1070,90.0
1071,93.05555555555556
1072,90.0
1073,115.76923076923077
1074,101.78571428571429
1075,66.23809523809524
1076,93.33333333333333
1077,102.91666666666667
1078,72.75
1079,89.16666666666667
1080,73.6923076923077
1081,72.91304347826087
1082,51.31578947368421
1083,54.714285714285715
1084,91.05263157894737
1085,90.35714285714286
1086,86.3529411764706
1087,104.54545454545455
1088,30.666666666666668
1089,52.0
1090,95.95238095238095
1091,90.47619047619048
1092,95.83333333333333
1093,99.04761904761905
1094,93.38888888888889
1095,108.18181818181819
1096,91.875
1097,109.25
1098,88.45454545454545
1099,96.42857142857143
1100,115.58823529411765
1101,63.857142857142854
1102,91.81818181818181
1103,98.42105263157895
1104,105.0
1105,85.45454545454545
1106,79.66666666666667
1107,77.6923076923077
1108,101.75
1109,72.5
1110,67.6470588235294
1111,95.0
1112,60.19047619047619
1113,105.71428571428571
1114,95.5
1115,99.44444444444444
1116,104.56521739130434
1117,96.875
1118,79.5
1119,94.5
1120,89.35
1121,102.92307692307692
1122,92.36842105263158
1123,98.75
1124,85.41666666666667
1125,98.52941176470588
1126,108.80952380952381
1127,101.0
1128,99.54545454545455
1129,67.3529411764706
1130,92.77777777777777
1131,92.75
1132,106.9047619047619
1133,87.22222222222223
1134,95.0
1135,100.23809523809524
1136,113.52941176470588
1137,106.33333333333333
1138,45.3
1139,96.92307692307692
1140,103.07692307692308
1141,94.55555555555556
1142,53.92307692307692
1143,92.85714285714286
1144,87.76470588235294
1145,98.0952380952381
1146,67.5
1147,89.0909090909091
1148,79.2
1149,95.83333333333333
1150,95.88235294117646
1151,95.25
1152,88.72222222222223
1153,102.66666666666667
1154,90.9
1155,90.0625
1156,100.45454545454545
1157,75.0
1158,86.0625
1159,88.16666666666667
1160,77.7
1161,106.07142857142857
1162,93.88888888888889
1163,91.76470588235294
1164,105.4
1165,66.55
1166,59.8125
1167,95.11111111111111
1168,51.56521739130435
1169,87.86363636363636
1170,88.82352941176471
1171,69.3529411764706
1172,92.6842105263158
1173,92.05882352941177
1174,69.33333333333333
1175,61.59090909090909
1176,89.64285714285714
1177,98.55
1178,93.18181818181819
1179,91.5625
1180,103.33333333333333
1181,101.8
1182,99.72222222222223
1183,81.77777777777777
1184,40.5
1185,99.75
1186,102.10526315789474
1187,101.71428571428571
1188,93.75
1189,101.66666666666667
1190,89.17647058823529
1191,96.33333333333333
1192,111.57894736842105
1193,75.26315789473684
1194,88.36363636363636
1195,38.05555555555556
1196,100.5
1197,74.44444444444444
1198,91.08695652173913
1199,68.85714285714286
1200,107.3529411764706
1201,94.66666666666667
1202,57.6875
1203,88.55555555555556
1204,80.57142857142857
1205,86.0
1206,75.15384615384616
1207,60.59090909090909
1208,59.130434782608695
1209,98.47368421052632
1210,96.07142857142857
1211,101.75
1212,78.61538461538461
1213,91.0
1214,100.0
1215,107.38095238095238
1216,93.26315789473684
1217,96.5625
1218,82.88888888888889
1219,98.4375
1220,51.23076923076923
1221,78.86666666666666
1222,107.75
1223,44.266666666666666
1224,108.94736842105263
1225,93.82352941176471
1226,86.0
1227,66.82352941176471
1228,111.57894736842105
1229,96.3125
1230,91.57894736842105
1231,82.10526315789474
1232,31.3125
1233,93.63636363636364
1234,105.52631578947368
1235,95.0625
1236,101.42857142857143
1237,83.36842105263158
1238,100.55555555555556
1239,109.76190476190476
1240,87.6923076923077
1241,66.8125
1242,96.94444444444444
1243,52.625
1244,90.55555555555556
1245,95.0
1246,77.92307692307692
1247,64.25
1248,99.4
1249,91.5
1250,75.17647058823529
1251,100.0
1252,8.846153846153847
1253,39.75
1254,73.66666666666667
1255,64.83333333333333
1256,23.875
1257,76.0625
1258,100.0
1259,100.27777777777777
1260,55.0
1261,100.83333333333333
1262,104.33333333333333
1263,80.16666666666667
1264,80.23076923076923
1265,86.57894736842105
1266,95.75
1267,80.6842105263158
1268,38.07142857142857
1269,92.85714285714286
1270,102.94117647058823
1271,104.54545454545455
1272,54.523809523809526
1273,106.66666666666667
1274,77.66666666666667
1275,106.53846153846153
1276,62.30769230769231
1277,84.66666666666667
1278,105.68181818181819
1279,61.84615384615385
1280,59.375
1281,55.61904761904762
1282,84.11764705882354
1283,76.0
1284,70.33333333333333
1285,100.66666666666667
1286,95.0
1287,83.33333333333333
1288,92.5
1289,117.5
1290,98.125
1291,84.04545454545455
1292,87.25
1293,102.61904761904762
1294,101.92307692307692
1295,92.1875
1296,100.26315789473684
1297,94.75
1298,89.6875
1299,5.944444444444445
1300,102.5
1301,76.33333333333333
1302,80.23809523809524
1303,97.875
1304,91.42857142857143
1305,96.23809523809524
1306,0.0
1307,102.29166666666667
1308,85.43478260869566
1309,74.625
1310,80.23809523809524
1311,95.52631578947368
1312,84.0
1313,102.33333333333333
1314,98.94736842105263
1315,93.18181818181819
1316,93.0
1317,78.8
1318,84.47619047619048
1319,103.61111111111111
1320,85.94444444444444
1321,77.84615384615384
1322,102.1875
1323,67.33333333333333
1324,105.0
1325,90.0
1326,27.923076923076923
1327,109.70588235294117
1328,90.94736842105263
1329,106.875
1330,57.84615384615385
1331,88.82608695652173
1332,101.11111111111111
1333,92.75
1334,90.47619047619048
1335,88.47619047619048
1336,73.89473684210526
1337,91.78571428571429
1338,90.88235294117646
1339,102.76470588235294
1340,105.625
1341,101.33333333333333
1342,106.66666666666667
1343,101.15384615384616
1344,74.28571428571429
1345,111.25
1346,76.9047619047619
1347,90.71428571428571
1348,104.47368421052632
1349,92.77777777777777
1350,87.0
1351,98.42105263157895
1352,95.21739130434783
1353,86.58823529411765
1354,83.375
1355,99.0
1356,97.6086956521739
1357,97.0909090909091
1358,73.0952380952381
1359,105.41666666666667
1360,79.8125
1361,78.08333333333333
1362,97.14285714285714
1363,89.55
1364,109.76190476190476
1365,101.78571428571429
1366,91.38888888888889
1367,65.54545454545455
1368,66.88888888888889
1369,86.18181818181819
1370,97.66666666666667
1371,95.41666666666667
1372,80.95238095238095
1373,39.6
1374,72.4
1375,104.0
1376,94.6875
1377,92.0
1378,85.25
1379,70.0
1380,92.11764705882354
1381,101.4
1382,101.78571428571429
1383,93.5
1384,82.18181818181819
1385,86.94736842105263
1386,105.0
1387,90.78947368421052
1388,41.791666666666664
1389,17.5
1390,80.1875
1391,95.26315789473684
1392,97.14285714285714
1393,94.47368421052632
1394,101.42857142857143
1395,100.83333333333333
1396,81.94117647058823
1397,90.5
1398,90.26315789473684
1399,86.46666666666667
1400,98.6842105263158
1401,94.72222222222223
1402,84.0
1403,94.63636363636364
1404,85.81818181818181
1405,93.75
1406,36.94444444444444
1407,80.61538461538461
1408,76.57142857142857
1409,96.42857142857143
1410,96.94444444444444
1411,87.6086956521739
1412,15.0
1413,72.22222222222223
1414,84.81818181818181
1415,73.26666666666667
1416,80.35
1417,73.93333333333334
1418,86.86666666666666
1419,99.47368421052632
1420,50.125
1421,102.95454545454545
1422,82.1
1423,91.0
1424,97.63157894736842
1425,64.44444444444444
1426,101.66666666666667
1427,111.81818181818181
1428,89.0
1429,92.85714285714286
1430,106.44444444444444
1431,63.041666666666664
1432,102.27272727272727
1433,49.76923076923077
1434,90.1
1435,93.23529411764706
1436,85.94736842105263
1437,89.6
1438,82.52631578947368
1439,85.1
1440,92.25
1441,107.25
1442,80.8
1443,102.61904761904762
1444,92.5
1445,110.29411764705883
1446,65.52941176470588
1447,96.25
1448,100.0
1449,98.15789473684211
1450,96.66666666666667
1451,86.0
1452,105.27777777777777
1453,122.77777777777777
1454,84.42857142857143
1455,75.17391304347827
1456,71.85714285714286
1457,91.6470588235294
1458,86.70588235294117
1459,97.47619047619048
1460,66.71428571428571
1461,91.07142857142857
1462,87.11111111111111
1463,116.33333333333333
1464,86.89473684210526
1465,31.071428571428573
1466,98.47826086956522
1467,63.0
1468,114.64285714285714
1469,55.9
1470,87.14285714285714
1471,110.9090909090909
1472,100.83333333333333
1473,91.3076923076923
1474,92.6470588235294
1475,81.8
1476,95.0
1477,19.72222222222222
1478,104.33333333333333
1479,104.1304347826087
1480,97.77777777777777
1481,85.78947368421052
1482,86.66666666666667
1483,60.333333333333336
1484,113.63636363636364
1485,94.58333333333333
1486,94.6875
1487,31.428571428571427
1488,100.25
1489,71.47058823529412
1490,100.27777777777777
1491,69.14285714285714
1492,89.28571428571429
1493,75.77777777777777
1494,110.5
1495,116.66666666666667
1496,43.86666666666667
1497,92.05882352941177
1498,26.58823529411765
1499,85.6470588235294
1500,109.64285714285714
1501,91.0
1502,78.72727272727273
1503,105.0
1504,82.36842105263158
1505,86.0
1506,90.55555555555556
1507,93.30434782608695
1508,83.91304347826087
1509,87.26315789473684
1510,73.5
1511,113.5625
1512,99.0909090909091
1513,100.3125
1514,79.23809523809524
1515,38.69230769230769
1516,97.11764705882354
1517,102.3913043478261
1518,91.3157894736842
1519,94.0
1520,85.35714285714286
1521,60.166666666666664
