,p2_mean_hp_start
522,112.5
523,121.66666666666667
524,120.83333333333333
525,124.49166666666667
526,94.49166666666667
527,121.15833333333335
528,127.5
529,115.325
530,117.5
531,121.66666666666667
532,123.98333333333333
533,122.5
534,115.83333333333333
535,107.825
536,120.83333333333333
537,124.16666666666667
538,124.16666666666667
539,115.83333333333333
540,120.325
541,89.49166666666667
542,115.16666666666667
543,119.81666666666666
544,90.83333333333333
545,95.325
546,127.5
547,89.49166666666667
548,123.33333333333333
549,90.64999999999999
550,116.99166666666667
551,120.0
552,119.16666666666667
553,112.5
554,115.83333333333333
555,108.14999999999999
556,82.33333333333333
557,100.83333333333333
558,121.66666666666667
559,114.16666666666667
560,89.16666666666667
561,116.66666666666667
562,116.99166666666667
563,124.49166666666667
564,89.95833333333333
565,130.32500000000002
566,119.16666666666667
567,91.15833333333335
568,122.5
569,121.99166666666667
570,127.825
571,85.325
572,118.33333333333333
573,124.16666666666667
574,109.64999999999999
575,123.33333333333333
576,115.83333333333333
577,124.49166666666667
578,120.325
579,119.16666666666667
580,116.66666666666667
581,116.99166666666667
582,96.66666666666667
583,124.16666666666667
584,121.66666666666667
585,124.16666666666667
586,126.99166666666667
587,130.32500000000002
588,120.325
589,126.99166666666667
590,91.99166666666667
591,123.98333333333333
592,116.66666666666667
593,122.5
594,124.16666666666667
595,122.825
596,88.47500000000001
597,117.5
598,87.825
599,120.83333333333333
600,121.15833333333335
601,117.5
602,121.66666666666667
603,90.0
604,75.83333333333333
605,92.5
606,88.65833333333335
607,121.99166666666667
608,124.81666666666666
609,116.66666666666667
610,124.49166666666667
611,115.83333333333333
612,127.31666666666666
613,116.15833333333335
614,110.0
615,86.66666666666667
616,114.16666666666667
617,120.83333333333333
618,136.66666666666666
619,102.5
620,120.0
621,115.83333333333333
622,89.81666666666666
623,123.33333333333333
624,93.5
625,124.16666666666667
626,121.99166666666667
627,127.5
628,93.33333333333333
629,90.325
630,111.15833333333335
631,110.83333333333333
632,102.825
633,120.83333333333333
634,116.99166666666667
635,124.49166666666667
636,117.825
637,117.5
638,74.16666666666667
639,96.66666666666667
640,82.5
641,77.31666666666666
642,124.49166666666667
643,94.49166666666667
644,123.98333333333333
645,115.83333333333333
646,121.66666666666667
647,101.15833333333335
648,118.65833333333335
649,116.66666666666667
650,77.5
651,121.66666666666667
652,96.99166666666667
653,118.65833333333335
654,100.83333333333333
655,90.31666666666666
656,118.65833333333335
657,124.16666666666667
658,128.33333333333334
659,125.0
660,119.49166666666667
661,126.99166666666667
662,86.66666666666667
663,86.66666666666667
664,124.49166666666667
665,84.49166666666666
666,123.33333333333333
667,119.16666666666667
668,92.825
669,120.0
670,110.325
671,120.83333333333333
672,112.825
673,110.0
674,121.66666666666667
675,133.33333333333334
676,122.5
677,92.825
678,121.99166666666667
679,86.99166666666667
680,80.83333333333333
681,82.5
682,103.33333333333333
683,124.16666666666667
684,121.99166666666667
685,115.83333333333333
686,117.5
687,124.16666666666667
688,115.83333333333333
689,119.49166666666667
690,94.49166666666667
691,90.83333333333333
692,121.66666666666667
693,90.0
694,121.15833333333335
695,106.66666666666667
696,81.83333333333333
697,81.15833333333333
698,122.825
699,100.83333333333333
700,116.99166666666667
701,118.65833333333335
702,89.16666666666667
703,96.66666666666667
704,126.99166666666667
705,122.825
706,111.66666666666667
707,105.0
708,116.99166666666667
709,115.0
710,120.0
711,115.64999999999999
712,112.31666666666666
713,126.99166666666667
714,120.0
715,116.66666666666667
716,123.33333333333333
717,112.825
718,118.33333333333333
719,121.99166666666667
720,86.66666666666667
721,120.83333333333333
722,106.99166666666667
723,126.99166666666667
724,112.825
725,110.325
726,86.66666666666667
727,115.83333333333333
728,84.16666666666667
729,122.825
730,118.65833333333335
731,101.66666666666667
732,117.825
733,95.64999999999999
734,117.825
735,120.83333333333333
736,77.825
737,118.33333333333333
738,113.5
739,125.64999999999999
740,100.83333333333333
741,127.5
742,124.49166666666667
743,118.65833333333335
744,124.81666666666666
745,119.16666666666667
746,85.325
747,106.66666666666667
748,124.81666666666666
749,74.16666666666667
750,101.64999999999999
751,111.15833333333335
752,121.15833333333335
753,123.33333333333333
754,117.825
755,118.65833333333335
756,120.83333333333333
757,122.5
758,115.325
759,110.83333333333333
760,118.65833333333335
761,122.5
762,124.16666666666667
763,126.48333333333333
764,118.65833333333335
765,116.99166666666667
766,122.825
767,122.825
768,95.325
769,97.31666666666666
770,123.33333333333333
771,73.65833333333333
772,124.16666666666667
773,124.16666666666667
774,89.16666666666667
775,92.825
776,104.81666666666666
777,91.15833333333335
778,125.64999999999999
779,75.83333333333333
780,120.83333333333333
781,112.825
782,120.83333333333333
783,100.83333333333333
784,125.325
785,89.30833333333334
786,126.99166666666667
787,93.65833333333335
788,117.5
789,115.83333333333333
790,123.65833333333335
791,111.15833333333335
792,120.0
793,110.16666666666667
794,120.83333333333333
795,94.16666666666667
796,115.83333333333333
797,124.81666666666666
798,90.0
799,119.49166666666667
800,118.98333333333333
801,93.5
802,129.16666666666666
803,115.83333333333333
804,124.49166666666667
805,93.33333333333333
806,109.49166666666667
807,115.83333333333333
808,122.5
809,101.66666666666667
810,122.825
811,120.83333333333333
812,105.16666666666667
813,101.66666666666667
814,124.16666666666667
815,124.16666666666667
816,87.64166666666667
817,120.83333333333333
818,97.825
819,123.33333333333333
820,116.99166666666667
821,98.65833333333335
822,112.5
823,86.66666666666667
824,97.96666666666665
825,89.49166666666667
826,121.66666666666667
827,123.33333333333333
828,117.5
829,97.5
830,115.83333333333333
831,121.66666666666667
832,118.65833333333335
833,122.825
834,119.49166666666667
835,116.48333333333333
836,91.99166666666667
837,133.15
838,83.33333333333333
839,124.16666666666667
840,110.325
841,121.15833333333335
842,96.0
843,91.66666666666667
844,110.0
845,86.66666666666667
846,121.99166666666667
847,122.5
848,110.0
849,129.49166666666667
850,131.15833333333333
851,117.5
852,125.0
853,96.15833333333335
854,81.48333333333333
855,115.83333333333333
856,122.5
857,122.825
858,79.33333333333333
859,120.83333333333333
860,115.0
861,121.66666666666667
862,75.83333333333333
863,121.99166666666667
864,124.81666666666666
865,116.66666666666667
866,124.16666666666667
867,120.325
868,125.325
869,86.66666666666667
870,114.14999999999999
871,90.325
872,110.0
873,135.83333333333334
874,117.5
875,115.0
876,125.0
877,94.81666666666666
878,80.83333333333333
879,116.99166666666667
880,91.15833333333335
881,113.65833333333335
882,125.0
883,100.325
884,75.83333333333333
885,124.16666666666667
886,92.5
887,125.83333333333333
888,136.15833333333333
889,88.33333333333333
890,115.83333333333333
891,117.5
892,116.66666666666667
893,118.65833333333335
894,85.0
895,94.30833333333334
896,115.83333333333333
897,117.5
898,120.64999999999999
899,121.15833333333335
900,124.16666666666667
901,121.99166666666667
902,126.15833333333335
903,90.0
904,89.33333333333333
905,118.33333333333333
906,121.99166666666667
907,115.83333333333333
908,121.66666666666667
909,122.5
910,120.83333333333333
911,88.33333333333333
912,123.33333333333333
913,124.49166666666667
914,121.99166666666667
915,117.5
916,118.65833333333335
917,90.83333333333333
918,127.15833333333335
919,83.98333333333333
920,109.16666666666667
921,98.33333333333333
922,116.15833333333335
923,120.83333333333333
924,89.49166666666667
925,108.33333333333333
926,92.64166666666667
927,115.83333333333333
928,108.65833333333335
929,125.325
930,115.0
931,94.16666666666667
932,98.65833333333335
933,115.83333333333333
934,116.99166666666667
935,115.83333333333333
936,111.3
937,127.825
938,110.0
939,80.0
940,120.64999999999999
941,120.0
942,96.66666666666667
943,121.99166666666667
944,112.825
945,119.16666666666667
946,95.0
947,118.33333333333333
948,122.825
949,117.5
950,125.64999999999999
951,121.99166666666667
952,128.33333333333334
953,111.66666666666667
954,110.49166666666667
955,115.83333333333333
956,74.16666666666667
957,91.99166666666667
958,130.0
959,108.33333333333333
960,121.66666666666667
961,71.83333333333333
962,124.16666666666667
963,124.16666666666667
964,116.66666666666667
965,114.16666666666667
966,121.99166666666667
967,90.0
968,90.83333333333333
969,115.0
970,129.81666666666666
971,127.825
972,121.99166666666667
973,123.33333333333333
974,124.16666666666667
975,116.66666666666667
976,119.16666666666667
977,121.15833333333335
978,118.65833333333335
979,116.66666666666667
980,121.15833333333335
981,121.99166666666667
982,125.64999999999999
983,116.66666666666667
984,126.48333333333333
985,120.325
986,81.99166666666666
987,116.66666666666667
988,120.325
989,120.83333333333333
990,110.83333333333333
991,135.83333333333334
992,127.5
993,125.325
994,130.32500000000002
995,116.66666666666667
996,75.0
997,121.15833333333335
998,81.15833333333333
999,121.99166666666667
1000,116.66666666666667
1001,116.15833333333335
1002,116.66666666666667
1003,116.99166666666667
1004,115.83333333333333
1005,90.5
1006,124.16666666666667
1007,89.49166666666667
1008,121.99166666666667
1009,120.83333333333333
1010,115.325
1011,124.16666666666667
1012,121.99166666666667
1013,113.14999999999999
1014,119.16666666666667
1015,76.15833333333333
1016,92.16666666666667
1017,120.83333333333333
1018,119.49166666666667
1019,73.98333333333333
1020,101.15833333333335
1021,76.99166666666666
1022,103.65833333333335
1023,80.83333333333333
1024,123.33333333333333
1025,120.0
1026,115.83333333333333
1027,116.66666666666667
1028,118.33333333333333
1029,122.5
1030,121.15833333333335
1031,119.49166666666667
1032,127.5
1033,124.16666666666667
1034,117.5
1035,124.49166666666667
1036,118.65833333333335
1037,121.15833333333335
1038,121.99166666666667
1039,88.65833333333335
1040,89.65833333333335
1041,115.0
1042,131.15833333333333
1043,127.5
1044,124.81666666666666
1045,122.5
1046,115.83333333333333
1047,127.5
1048,85.83333333333333
1049,120.83333333333333
1050,90.0
1051,133.33333333333334
1052,115.83333333333333
1053,120.0
1054,121.99166666666667
1055,121.66666666666667
1056,126.99166666666667
1057,93.33333333333333
1058,116.48333333333333
1059,120.83333333333333
1060,122.5
1061,118.65833333333335
1062,128.33333333333334
1063,117.5
1064,126.99166666666667
1065,119.16666666666667
1066,115.325
1067,115.83333333333333
1068,115.83333333333333
1069,98.98333333333333
1070,120.49166666666667
1071,90.0
1072,116.48333333333333
1073,74.33333333333333
1074,118.65833333333335
1075,120.325
1076,88.825
1077,118.65833333333335
1078,121.15833333333335
1079,126.15833333333335
1080,124.16666666666667
1081,122.5
1082,128.33333333333334
1083,72.825
1084,111.66666666666667
1085,121.99166666666667
1086,107.5
1087,120.83333333333333
1088,123.98333333333333
1089,122.825
1090,110.83333333333333
1091,115.83333333333333
1092,121.66666666666667
1093,124.16666666666667
1094,125.0
1095,124.49166666666667
1096,83.14999999999999
1097,84.15833333333333
1098,83.33333333333333
1099,119.16666666666667
1100,123.65833333333335
1101,106.66666666666667
1102,115.83333333333333
1103,122.5
1104,119.16666666666667
1105,89.49166666666667
1106,113.65833333333335
1107,105.325
1108,122.16666666666667
1109,124.16666666666667
1110,86.66666666666667
1111,112.5
1112,111.15833333333335
1113,115.83333333333333
1114,96.66666666666667
1115,127.5
1116,124.16666666666667
1117,125.0
1118,91.66666666666667
1119,117.5
1120,123.33333333333333
1121,106.15833333333335
1122,121.99166666666667
1123,90.325
1124,113.33333333333333
1125,121.99166666666667
1126,120.83333333333333
1127,124.16666666666667
1128,120.0
1129,123.33333333333333
1130,109.16666666666667
1131,110.0
1132,102.5
1133,115.83333333333333
1134,122.5
1135,109.16666666666667
1136,112.5
1137,120.0
1138,85.83333333333333
1139,120.325
1140,93.33333333333333
1141,112.5
1142,123.65833333333335
1143,124.49166666666667
1144,121.99166666666667
1145,85.0
1146,125.64999999999999
1147,116.66666666666667
1148,127.5
1149,121.66666666666667
1150,125.325
1151,121.99166666666667
1152,127.5
1153,85.325
1154,118.33333333333333
1155,78.14999999999999
1156,95.64999999999999
1157,108.33333333333333
1158,115.83333333333333
1159,89.16666666666667
1160,124.16666666666667
1161,117.5
1162,73.5
1163,113.65833333333335
1164,121.99166666666667
1165,122.825
1166,103.98333333333333
1167,115.83333333333333
1168,115.325
1169,93.825
1170,128.33333333333334
1171,110.83333333333333
1172,118.14999999999999
1173,121.99166666666667
1174,128.33333333333334
1175,116.15833333333335
1176,115.0
1177,116.66666666666667
1178,124.16666666666667
1179,121.99166666666667
1180,125.64999999999999
1181,85.0
1182,111.15833333333335
1183,117.5
1184,120.325
1185,116.66666666666667
1186,121.99166666666667
1187,124.16666666666667
1188,119.49166666666667
1189,116.15833333333335
1190,124.81666666666666
1191,120.83333333333333
1192,116.99166666666667
1193,124.81666666666666
1194,126.15833333333335
1195,74.33333333333333
1196,127.5
1197,122.5
1198,121.66666666666667
1199,74.16666666666667
1200,85.0
1201,126.99166666666667
1202,97.5
1203,107.31666666666666
1204,121.99166666666667
1205,123.33333333333333
1206,89.49166666666667
1207,108.33333333333333
1208,109.81666666666666
1209,120.83333333333333
1210,121.66666666666667
1211,109.16666666666667
1212,90.83333333333333
1213,78.98333333333333
1214,102.825
1215,110.325
1216,119.49166666666667
1217,124.81666666666666
1218,114.16666666666667
1219,120.83333333333333
1220,122.825
1221,121.15833333333335
1222,91.66666666666667
1223,106.15833333333335
1224,118.33333333333333
1225,72.825
1226,108.33333333333333
1227,125.325
1228,121.99166666666667
1229,125.0
1230,116.15833333333335
1231,123.65833333333335
1232,104.49166666666667
1233,90.325
1234,84.16666666666667
1235,122.5
1236,73.65833333333333
1237,87.5
1238,128.33333333333334
1239,121.66666666666667
1240,126.48333333333333
1241,114.49166666666667
1242,89.16666666666667
1243,124.16666666666667
1244,118.33333333333333
1245,85.0
1246,130.32500000000002
1247,124.16666666666667
1248,115.83333333333333
1249,98.65833333333335
1250,114.49166666666667
1251,117.825
1252,86.99166666666667
1253,70.16666666666667
1254,107.5
1255,90.83333333333333
1256,121.99166666666667
1257,122.66666666666667
1258,129.16666666666666
1259,123.65833333333335
1260,101.15833333333335
1261,123.33333333333333
1262,123.33333333333333
1263,116.66666666666667
1264,112.5
1265,113.33333333333333
1266,116.48333333333333
1267,100.83333333333333
1268,115.83333333333333
1269,122.5
1270,119.49166666666667
1271,115.325
1272,125.0
1273,90.325
1274,121.99166666666667
1275,120.83333333333333
1276,122.825
1277,117.5
1278,120.83333333333333
1279,130.83333333333334
1280,136.48333333333332
1281,125.0
1282,100.83333333333333
1283,128.33333333333334
1284,123.33333333333333
1285,131.99166666666667
1286,120.325
1287,104.16666666666667
1288,122.825
1289,99.30833333333334
1290,109.81666666666666
1291,80.0
1292,85.0
1293,117.5
1294,121.99166666666667
1295,130.65
1296,129.49166666666667
1297,103.33333333333333
1298,94.49166666666667
1299,101.48333333333333
1300,73.65833333333333
1301,126.99166666666667
1302,76.99166666666666
1303,119.16666666666667
1304,126.99166666666667
1305,123.33333333333333
1306,103.29166666666667
1307,125.64999999999999
1308,124.49166666666667
1309,117.5
1310,121.99166666666667
1311,123.33333333333333
1312,119.16666666666667
1313,116.66666666666667
1314,116.99166666666667
1315,118.65833333333335
1316,121.99166666666667
1317,121.99166666666667
1318,121.99166666666667
1319,112.825
1320,122.825
1321,121.66666666666667
1322,115.83333333333333
1323,121.15833333333335
1324,90.83333333333333
1325,103.65833333333335
1326,117.5
1327,125.325
1328,124.49166666666667
1329,77.31666666666666
1330,121.99166666666667
1331,115.83333333333333
1332,118.65833333333335
1333,113.65833333333335
1334,131.32500000000002
1335,119.16666666666667
1336,118.65833333333335
1337,77.5
1338,119.16666666666667
1339,110.83333333333333
1340,91.99166666666667
1341,133.33333333333334
1342,124.49166666666667
1343,104.16666666666667
1344,121.99166666666667
1345,87.825
1346,118.33333333333333
1347,115.83333333333333
1348,99.16666666666667
1349,115.83333333333333
1350,120.83333333333333
1351,124.81666666666666
1352,131.15833333333333
1353,119.16666666666667
1354,115.83333333333333
1355,126.99166666666667
1356,108.33333333333333
1357,120.83333333333333
1358,115.83333333333333
1359,90.0
1360,85.325
1361,115.325
1362,121.99166666666667
1363,107.5
1364,115.83333333333333
1365,130.14166666666668
1366,85.0
1367,127.5
1368,123.33333333333333
1369,115.83333333333333
1370,124.49166666666667
1371,80.0
1372,91.66666666666667
1373,106.15833333333335
1374,123.98333333333333
1375,108.33333333333333
1376,126.99166666666667
1377,118.65833333333335
1378,120.0
1379,124.81666666666666
1380,82.5
1381,81.83333333333333
1382,96.99166666666667
1383,82.5
1384,122.5
1385,96.48333333333333
1386,90.83333333333333
1387,108.33333333333333
1388,118.65833333333335
1389,104.81666666666666
1390,119.16666666666667
1391,121.66666666666667
1392,117.5
1393,121.99166666666667
1394,124.16666666666667
1395,130.0
1396,120.83333333333333
1397,117.5
1398,124.49166666666667
1399,120.0
1400,130.32500000000002
1401,115.83333333333333
1402,124.16666666666667
1403,130.32500000000002
1404,110.83333333333333
1405,125.64999999999999
1406,118.33333333333333
1407,116.66666666666667
1408,122.825
1409,125.64999999999999
1410,108.33333333333333
1411,123.33333333333333
1412,117.825
1413,110.0
1414,124.16666666666667
1415,115.83333333333333
1416,113.98333333333333
1417,90.0
1418,122.825
1419,112.5
1420,117.31666666666666
1421,129.16666666666666
1422,122.5
1423,126.99166666666667
1424,126.99166666666667
1425,117.5
1426,119.16666666666667
1427,93.33333333333333
1428,125.325
1429,121.66666666666667
1430,127.5
1431,115.83333333333333
1432,122.5
1433,103.33333333333333
1434,101.66666666666667
1435,120.83333333333333
1436,124.16666666666667
1437,127.5
1438,126.66666666666667
1439,86.66666666666667
1440,71.15833333333333
1441,90.83333333333333
1442,120.83333333333333
1443,113.65833333333335
1444,117.5
1445,116.66666666666667
1446,121.15833333333335
1447,117.825
1448,127.5
1449,129.16666666666666
1450,125.64999999999999
1451,115.83333333333333
1452,117.5
1453,120.83333333333333
1454,82.825
1455,100.325
1456,93.33333333333333
1457,109.49166666666667
1458,124.16666666666667
1459,117.5
1460,116.66666666666667
1461,116.66666666666667
1462,124.16666666666667
1463,102.5
1464,114.16666666666667
1465,124.49166666666667
1466,121.66666666666667
1467,115.325
1468,121.99166666666667
1469,116.15833333333335
1470,97.825
1471,83.65833333333333
1472,124.16666666666667
1473,121.15833333333335
1474,115.325
1475,90.0
1476,80.46666666666667
1477,121.99166666666667
1478,119.16666666666667
1479,119.16666666666667
1480,95.0
1481,121.66666666666667
1482,92.5
1483,120.83333333333333
1484,120.83333333333333
1485,118.33333333333333
1486,124.49166666666667
1487,127.5
1488,100.83333333333333
1489,109.49166666666667
1490,126.99166666666667
1491,121.15833333333335
1492,86.15833333333335
1493,105.0
1494,127.825
1495,126.99166666666667
1496,90.83333333333333
1497,115.83333333333333
1498,86.66666666666667
1499,120.83333333333333
1500,115.83333333333333
1501,78.65833333333333
1502,106.48333333333333
1503,124.16666666666667
1504,102.66666666666667
1505,118.65833333333335
1506,122.825
1507,117.5
1508,103.33333333333333
1509,133.65833333333333
