,p2_mean_atk_last
639,63.333333333333336
640,85.83333333333333
641,64.63333333333334
642,84.81666666666666
643,72.31666666666666
644,52.96666666666667
645,63.333333333333336
646,55.0
647,70.64999999999999
648,69.81666666666666
649,64.16666666666667
650,83.33333333333333
651,79.16666666666667
652,94.81666666666666
653,53.98333333333333
654,60.0
655,83.63333333333334
656,78.98333333333333
657,85.83333333333333
658,73.33333333333333
659,84.16666666666667
660,68.98333333333333
661,62.31666666666666
662,80.0
663,96.66666666666667
664,76.48333333333333
665,80.64999999999999
666,81.66666666666667
667,78.33333333333333
668,82.31666666666666
669,82.5
670,73.14999999999999
671,74.16666666666667
672,64.81666666666666
673,72.5
674,60.833333333333336
675,80.83333333333333
676,80.83333333333333
677,86.48333333333333
678,78.14999999999999
679,79.81666666666666
680,92.5
681,71.66666666666667
682,92.5
683,85.83333333333333
684,78.14999999999999
685,60.0
686,78.33333333333333
687,85.83333333333333
688,52.5
689,72.31666666666666
690,53.15
691,68.33333333333333
692,63.333333333333336
693,89.16666666666667
694,73.98333333333333
695,70.83333333333333
696,81.5
697,88.14999999999999
698,63.98333333333333
699,63.333333333333336
700,76.48333333333333
701,53.98333333333333
702,70.0
703,67.5
704,83.14999999999999
705,76.48333333333333
706,61.666666666666664
707,66.66666666666667
708,57.31666666666666
709,77.5
710,47.5
711,78.8
712,76.3
713,79.81666666666666
714,70.0
715,68.33333333333333
716,81.66666666666667
717,78.14999999999999
718,71.66666666666667
719,75.64999999999999
720,95.83333333333333
721,79.16666666666667
722,81.48333333333333
723,65.64999999999999
724,64.81666666666666
725,74.81666666666666
726,81.66666666666667
727,72.5
728,82.5
729,43.98333333333333
730,69.81666666666666
731,70.83333333333333
732,74.81666666666666
733,88.8
734,74.81666666666666
735,75.0
736,85.64999999999999
737,77.5
738,89.0
739,77.13333333333334
740,75.83333333333333
741,58.333333333333336
742,69.81666666666666
743,70.64999999999999
744,73.8
745,77.5
746,76.48333333333333
747,74.16666666666667
748,75.46666666666667
749,81.66666666666667
750,84.46666666666667
751,70.64999999999999
752,73.98333333333333
753,73.33333333333333
754,61.9
755,69.81666666666666
756,75.0
757,75.0
758,57.31666666666666
759,67.5
760,78.14999999999999
761,72.5
762,85.83333333333333
763,81.3
764,59.81666666666666
765,70.64999999999999
766,65.64999999999999
767,73.98333333333333
768,54.81666666666666
769,97.13333333333333
770,81.66666666666667
771,63.98333333333333
772,85.83333333333333
773,85.83333333333333
774,75.0
775,83.14999999999999
776,47.96666666666667
777,82.31666666666666
778,73.8
779,83.33333333333333
780,83.33333333333333
781,81.48333333333333
782,75.0
783,88.33333333333333
784,72.31666666666666
785,81.11666666666667
786,83.14999999999999
787,95.64999999999999
788,56.666666666666664
789,72.5
790,71.48333333333333
791,67.31666666666666
792,73.33333333333333
793,76.5
794,75.0
795,76.66666666666667
796,72.5
797,75.46666666666667
798,79.16666666666667
799,72.31666666666666
800,67.13333333333334
801,74.0
802,76.66666666666667
803,75.83333333333333
804,76.48333333333333
805,80.0
806,70.64999999999999
807,72.5
808,89.16666666666667
809,68.33333333333333
810,65.64999999999999
811,75.0
812,74.0
813,69.16666666666667
814,64.16666666666667
815,85.83333333333333
816,95.28333333333335
817,78.33333333333333
818,98.98333333333333
819,55.833333333333336
820,70.64999999999999
821,68.14999999999999
822,67.5
823,88.33333333333333
824,86.76666666666667
825,65.64999999999999
826,72.5
827,81.66666666666667
828,72.5
829,52.5
830,71.66666666666667
831,63.333333333333336
832,69.81666666666666
833,73.98333333333333
834,72.31666666666666
835,73.8
836,84.81666666666666
837,77.96666666666667
838,62.5
839,70.0
840,83.14999999999999
841,73.98333333333333
842,92.33333333333333
843,91.66666666666667
844,67.5
845,89.16666666666667
846,62.31666666666666
847,75.0
848,49.166666666666664
849,87.31666666666666
850,73.98333333333333
851,70.0
852,81.66666666666667
853,88.14999999999999
854,87.13333333333333
855,72.5
856,53.333333333333336
857,79.81666666666666
858,83.16666666666667
859,57.5
860,75.0
861,45.0
862,75.83333333333333
863,59.81666666666666
864,59.63333333333333
865,71.66666666666667
866,85.83333333333333
867,72.31666666666666
868,72.31666666666666
869,92.5
870,81.13333333333334
871,81.48333333333333
872,75.0
873,87.5
874,70.83333333333333
875,78.33333333333333
876,78.33333333333333
877,87.96666666666665
878,85.83333333333333
879,62.31666666666666
880,83.98333333333333
881,60.65
882,81.66666666666667
883,97.31666666666666
884,68.33333333333333
885,63.333333333333336
886,90.83333333333333
887,69.16666666666667
888,78.14999999999999
889,82.5
890,72.5
891,72.5
892,69.16666666666667
893,71.48333333333333
894,60.0
895,86.11666666666667
896,70.83333333333333
897,75.0
898,72.13333333333334
899,73.98333333333333
900,62.5
901,78.14999999999999
902,78.98333333333333
903,88.33333333333333
904,100.66666666666667
905,66.66666666666667
906,42.31666666666667
907,73.33333333333333
908,66.66666666666667
909,75.0
910,75.83333333333333
911,75.83333333333333
912,81.66666666666667
913,74.81666666666666
914,78.14999999999999
915,78.33333333333333
916,68.14999999999999
917,71.66666666666667
918,69.64999999999999
919,84.63333333333334
920,52.5
921,90.83333333333333
922,73.14999999999999
923,78.33333333333333
924,68.98333333333333
925,75.83333333333333
926,80.28333333333335
927,55.0
928,61.48333333333333
929,72.31666666666666
930,78.33333333333333
931,90.0
932,97.31666666666666
933,37.5
934,70.64999999999999
935,72.5
936,72.60000000000001
937,78.98333333333333
938,67.5
939,90.0
940,72.13333333333334
941,79.16666666666667
942,85.83333333333333
943,76.48333333333333
944,81.48333333333333
945,60.0
946,70.83333333333333
947,77.5
948,58.15
949,77.5
950,71.3
951,78.14999999999999
952,60.0
953,61.666666666666664
954,79.64999999999999
955,72.5
956,73.33333333333333
957,90.64999999999999
958,85.83333333333333
959,72.5
960,79.16666666666667
961,62.333333333333336
962,85.0
963,70.0
964,75.0
965,59.166666666666664
966,75.64999999999999
967,82.5
968,84.16666666666667
969,61.666666666666664
970,77.96666666666667
971,78.14999999999999
972,78.14999999999999
973,81.66666666666667
974,85.83333333333333
975,68.33333333333333
976,78.33333333333333
977,58.98333333333333
978,58.15
979,71.66666666666667
980,73.98333333333333
981,75.64999999999999
982,71.3
983,68.33333333333333
984,81.3
985,69.81666666666666
986,73.98333333333333
987,75.0
988,73.14999999999999
989,59.166666666666664
990,65.0
991,87.5
992,74.16666666666667
993,56.48333333333333
994,71.48333333333333
995,75.0
996,50.833333333333336
997,78.14999999999999
998,71.48333333333333
999,64.81666666666666
1000,68.33333333333333
1001,57.31666666666666
1002,74.16666666666667
1003,70.64999999999999
1004,53.333333333333336
1005,94.0
1006,85.83333333333333
1007,85.64999999999999
1008,60.65
1009,59.166666666666664
1010,70.64999999999999
1011,85.0
1012,62.31666666666666
1013,65.46666666666667
1014,62.5
1015,86.48333333333333
1016,90.66666666666667
1017,75.0
1018,65.64999999999999
1019,87.13333333333333
1020,87.31666666666666
1021,69.81666666666666
1022,70.64999999999999
1023,77.5
1024,71.66666666666667
1025,81.66666666666667
1026,72.5
1027,75.0
1028,82.5
1029,75.0
1030,73.98333333333333
1031,72.31666666666666
1032,74.16666666666667
1033,85.83333333333333
1034,72.5
1035,69.81666666666666
1036,69.81666666666666
1037,64.81666666666666
1038,73.14999999999999
1039,78.98333333333333
1040,97.14999999999999
1041,62.5
1042,75.64999999999999
1043,23.333333333333332
1044,75.46666666666667
1045,50.833333333333336
1046,37.5
1047,74.16666666666667
1048,85.0
1049,66.66666666666667
1050,85.0
1051,62.5
1052,43.333333333333336
1053,66.66666666666667
1054,75.64999999999999
1055,61.666666666666664
1056,79.81666666666666
1057,97.5
1058,71.3
1059,57.5
1060,75.0
1061,53.98333333333333
1062,60.0
1063,56.666666666666664
1064,79.81666666666666
1065,62.5
1066,70.64999999999999
1067,72.5
1068,74.16666666666667
1069,88.8
1070,80.48333333333333
1071,70.83333333333333
1072,71.3
1073,85.66666666666667
1074,53.98333333333333
1075,65.64999999999999
1076,79.64999999999999
1077,53.98333333333333
1078,73.98333333333333
1079,78.98333333333333
1080,85.83333333333333
1081,75.0
1082,76.66666666666667
1083,78.14999999999999
1084,78.33333333333333
1085,78.14999999999999
1086,62.5
1087,75.0
1088,71.3
1089,73.98333333333333
1090,74.16666666666667
1091,72.5
1092,52.5
1093,85.83333333333333
1094,80.83333333333333
1095,69.81666666666666
1096,70.46666666666667
1097,59.65
1098,81.66666666666667
1099,77.5
1100,57.31666666666666
1101,67.5
1102,56.666666666666664
1103,59.166666666666664
1104,60.0
1105,85.64999999999999
1106,61.48333333333333
1107,79.81666666666666
1108,70.66666666666667
1109,66.66666666666667
1110,87.5
1111,67.5
1112,69.81666666666666
1113,72.5
1114,56.666666666666664
1115,58.333333333333336
1116,85.83333333333333
1117,84.16666666666667
1118,99.16666666666667
1119,74.16666666666667
1120,65.83333333333333
1121,67.31666666666666
1122,75.64999999999999
1123,88.14999999999999
1124,61.666666666666664
1125,76.48333333333333
1126,56.666666666666664
1127,85.83333333333333
1128,65.83333333333333
1129,60.0
1130,50.0
1131,75.0
1132,71.66666666666667
1133,54.166666666666664
1134,75.0
1135,80.83333333333333
1136,75.0
1137,65.0
1138,66.66666666666667
1139,69.81666666666666
1140,60.0
1141,65.83333333333333
1142,72.31666666666666
1143,69.81666666666666
1144,76.48333333333333
1145,80.83333333333333
1146,67.96666666666667
1147,59.166666666666664
1148,55.833333333333336
1149,79.16666666666667
1150,56.48333333333333
1151,78.14999999999999
1152,74.16666666666667
1153,83.14999999999999
1154,63.333333333333336
1155,90.46666666666665
1156,73.8
1157,76.66666666666667
1158,72.5
1159,93.33333333333333
1160,85.0
1161,64.16666666666667
1162,96.5
1163,62.31666666666666
1164,78.14999999999999
1165,79.81666666666666
1166,84.63333333333334
1167,71.66666666666667
1168,73.14999999999999
1169,77.98333333333333
1170,76.66666666666667
1171,65.0
1172,69.63333333333334
1173,76.48333333333333
1174,76.66666666666667
1175,68.98333333333333
1176,76.66666666666667
1177,58.333333333333336
1178,67.5
1179,75.64999999999999
1180,62.96666666666667
1181,75.0
1182,51.48333333333333
1183,72.5
1184,72.31666666666666
1185,75.0
1186,78.14999999999999
1187,85.83333333333333
1188,65.64999999999999
1189,73.14999999999999
1190,59.63333333333333
1191,83.33333333333333
1192,68.98333333333333
1193,75.46666666666667
1194,53.98333333333333
1195,79.83333333333333
1196,73.33333333333333
1197,75.0
1198,54.166666666666664
1199,89.16666666666667
1200,80.83333333333333
1201,83.14999999999999
1202,71.66666666666667
1203,47.96666666666667
1204,78.14999999999999
1205,64.16666666666667
1206,85.64999999999999
1207,71.66666666666667
1208,69.63333333333334
1209,75.0
1210,79.16666666666667
1211,101.66666666666667
1212,87.5
1213,77.96666666666667
1214,47.31666666666666
1215,71.48333333333333
1216,79.81666666666666
1217,75.46666666666667
1218,75.83333333333333
1219,75.0
1220,73.14999999999999
1221,52.31666666666666
1222,93.33333333333333
1223,61.48333333333333
1224,78.33333333333333
1225,78.98333333333333
1226,72.5
1227,55.65
1228,78.14999999999999
1229,52.5
1230,73.14999999999999
1231,72.31666666666666
1232,68.98333333333333
1233,85.64999999999999
1234,82.5
1235,75.0
1236,87.31666666666666
1237,74.16666666666667
1238,60.0
1239,64.16666666666667
1240,81.3
1241,78.14999999999999
1242,77.5
1243,68.33333333333333
1244,82.5
1245,55.0
1246,71.48333333333333
1247,85.83333333333333
1248,72.5
1249,94.81666666666666
1250,64.81666666666666
1251,66.48333333333333
1252,83.14999999999999
1253,94.0
1254,78.33333333333333
1255,85.0
1256,78.14999999999999
1257,82.33333333333333
1258,74.16666666666667
1259,83.98333333333333
1260,68.98333333333333
1261,87.5
1262,81.66666666666667
1263,75.0
1264,81.66666666666667
1265,80.0
1266,71.3
1267,75.0
1268,72.5
1269,75.0
1270,57.31666666666666
1271,68.98333333333333
1272,47.5
1273,78.14999999999999
1274,78.14999999999999
1275,74.16666666666667
1276,73.98333333333333
1277,72.5
1278,75.0
1279,74.16666666666667
1280,61.300000000000004
1281,68.33333333333333
1282,61.666666666666664
1283,60.0
1284,81.66666666666667
1285,70.64999999999999
1286,69.81666666666666
1287,76.66666666666667
1288,63.98333333333333
1289,90.28333333333335
1290,69.63333333333334
1291,80.83333333333333
1292,47.5
1293,65.0
1294,78.14999999999999
1295,72.13333333333334
1296,68.98333333333333
1297,71.66666666666667
1298,88.14999999999999
1299,87.96666666666665
1300,74.81666666666666
1301,64.81666666666666
1302,96.48333333333333
1303,80.83333333333333
1304,83.14999999999999
1305,72.5
1306,88.25
1307,70.46666666666667
1308,68.98333333333333
1309,55.0
1310,78.14999999999999
1311,81.66666666666667
1312,60.0
1313,70.0
1314,70.64999999999999
1315,71.48333333333333
1316,76.48333333333333
1317,78.14999999999999
1318,78.14999999999999
1319,76.48333333333333
1320,73.98333333333333
1321,79.16666666666667
1322,55.833333333333336
1323,73.98333333333333
1324,85.0
1325,73.14999999999999
1326,56.666666666666664
1327,53.98333333333333
1328,51.48333333333333
1329,71.3
1330,59.81666666666666
1331,56.666666666666664
1332,69.81666666666666
1333,73.98333333333333
1334,80.48333333333333
1335,78.33333333333333
1336,69.81666666666666
1337,78.33333333333333
1338,81.66666666666667
1339,67.5
1340,58.15
1341,80.83333333333333
1342,76.48333333333333
1343,53.333333333333336
1344,78.14999999999999
1345,71.48333333333333
1346,69.16666666666667
1347,78.33333333333333
1348,65.0
1349,72.5
1350,80.83333333333333
1351,57.96666666666667
1352,73.98333333333333
1353,75.0
1354,54.166666666666664
1355,79.81666666666666
1356,70.83333333333333
1357,79.16666666666667
1358,72.5
1359,89.16666666666667
1360,83.14999999999999
1361,73.98333333333333
1362,78.14999999999999
1363,59.166666666666664
1364,64.16666666666667
1365,58.616666666666674
1366,84.16666666666667
1367,79.16666666666667
1368,81.66666666666667
1369,44.166666666666664
1370,60.65
1371,95.83333333333333
1372,95.0
1373,68.14999999999999
1374,71.3
1375,70.83333333333333
1376,83.14999999999999
1377,69.81666666666666
1378,64.16666666666667
1379,75.46666666666667
1380,63.333333333333336
1381,75.66666666666667
1382,81.48333333333333
1383,88.33333333333333
1384,75.0
1385,89.63333333333333
1386,87.5
1387,71.66666666666667
1388,78.98333333333333
1389,67.13333333333334
1390,74.16666666666667
1391,79.16666666666667
1392,81.66666666666667
1393,78.14999999999999
1394,82.5
1395,62.5
1396,48.333333333333336
1397,72.5
1398,76.48333333333333
1399,82.5
1400,55.65
1401,72.5
1402,85.83333333333333
1403,44.81666666666666
1404,65.0
1405,55.46666666666667
1406,82.5
1407,68.33333333333333
1408,73.98333333333333
1409,71.3
1410,59.166666666666664
1411,65.83333333333333
1412,75.64999999999999
1413,72.5
1414,70.0
1415,54.166666666666664
1416,69.63333333333334
1417,82.5
1418,78.98333333333333
1419,70.0
1420,75.46666666666667
1421,76.66666666666667
1422,75.0
1423,78.14999999999999
1424,70.64999999999999
1425,56.666666666666664
1426,78.33333333333333
1427,80.83333333333333
1428,53.98333333333333
1429,77.5
1430,74.16666666666667
1431,72.5
1432,80.83333333333333
1433,67.5
1434,65.83333333333333
1435,75.0
1436,70.0
1437,55.833333333333336
1438,61.666666666666664
1439,63.333333333333336
1440,68.14999999999999
1441,89.16666666666667
1442,75.0
1443,62.31666666666666
1444,54.166666666666664
1445,73.33333333333333
1446,77.31666666666666
1447,74.81666666666666
1448,74.16666666666667
1449,74.16666666666667
1450,55.46666666666667
1451,78.33333333333333
1452,72.5
1453,83.33333333333333
1454,65.64999999999999
1455,62.31666666666666
1456,95.83333333333333
1457,73.98333333333333
1458,85.83333333333333
1459,70.83333333333333
1460,75.0
1461,75.0
1462,85.0
1463,70.0
1464,75.83333333333333
1465,75.64999999999999
1466,79.16666666666667
1467,73.14999999999999
1468,78.14999999999999
1469,61.48333333333333
1470,63.98333333333333
1471,74.81666666666666
1472,85.83333333333333
1473,73.98333333333333
1474,70.64999999999999
1475,85.0
1476,80.10000000000001
1477,76.48333333333333
1478,80.83333333333333
1479,78.33333333333333
1480,64.58333333333333
1481,87.5
1482,91.66666666666667
1483,75.0
1484,56.666666666666664
1485,65.83333333333333
1486,59.81666666666666
1487,74.16666666666667
1488,66.66666666666667
1489,67.31666666666666
1490,80.64999999999999
1491,73.98333333333333
1492,80.64999999999999
1493,50.833333333333336
1494,78.98333333333333
1495,64.81666666666666
1496,86.66666666666667
1497,72.5
1498,79.16666666666667
1499,59.166666666666664
1500,72.5
1501,95.64999999999999
