,p1_hp_bulk_ratio,p2_hp_bulk_ratio
160,1.495016611295681,1.480706013250392
161,1.98005698005698,1.3911290322580645
162,2.040816326530612,1.4285714285714288
163,2.4172185430463577,0.9277238403451996
164,1.6901408450704227,1.690885072655218
165,1.3828238719068415,1.4810885837505576
166,1.6691285081240768,1.3370998116760828
167,4.172185430463576,1.4020846677924648
168,2.2154471544715446,1.5047021943573669
169,2.3011363636363633,0.9840674789128396
170,0.8558558558558559,1.314878892733564
171,1.684782608695652,1.4553990610328638
172,1.3606340819022456,1.5437025109444977
173,0.994475138121547,1.6009557945041817
174,1.7041800643086817,1.5392781316348194
175,1.5384615384615385,1.502145922746781
176,2.9256594724220624,1.629711751662971
177,3.029315960912052,1.480706013250392
178,2.829736211031175,0.89171974522293
179,2.4700239808153475,1.4968152866242037
180,1.4568599717114568,1.4425703592086718
181,1.992619926199262,1.721311475409836
182,2.2851153039832286,1.4968152866242037
183,1.537162162162162,1.480706013250392
184,2.376395534290271,1.0327706057596822
185,1.3183279742765273,1.5640394088669949
186,2.44165170556553,1.6949152542372878
187,2.1342925659472423,1.4257620452310718
188,0.948905109489051,1.6099773242630384
189,1.8644067796610169,1.289578836173242
190,2.770562770562771,1.3261228923629151
191,1.6051660516605166,1.5980230642504116
192,0.9650924024640658,1.5250767656090074
193,7.950819672131147,1.120745816017073
194,1.6441005802707929,1.5640394088669949
195,2.682926829268293,1.5195252477083667
196,1.9330289193302892,1.176836744317646
197,1.2517193947730398,1.4968152866242037
198,4.937198067632851,1.480706013250392
199,2.0448179271708686,1.536708731415726
200,2.019867549668874,1.4443329989969909
201,3.373493975903614,1.5250767656090074
202,1.5130674002751034,1.4285714285714288
203,1.3518197573656847,0.9185946872322193
204,1.312803889789303,1.6041914004026223
205,2.655367231638418,1.0089686098654707
206,1.6112531969309465,1.4847784587561539
207,0.8312020460358055,1.5250767656090074
208,2.0574162679425836,0.9219391947411667
209,1.7690417690417692,1.3727506426735219
210,1.5109573241061132,1.5623166358796046
211,1.690885072655218,1.4665488636921418
212,1.452513966480447,1.3211186113789781
213,1.6236162361623614,1.5250767656090074
214,0.7867132867132868,1.097023843396119
215,1.6569428238039672,1.4216163583252193
216,0.7981220657276995,0.9563388652676817
217,0.8303249097472926,0.9351624693336004
218,1.800595238095238,1.3639778214988376
219,1.3436692506459949,1.524777636594663
220,1.9696969696969695,1.4383561643835618
221,1.715542521994135,1.54139483133566
222,2.117117117117117,1.588785046728972
223,2.0995670995670994,0.9933142311365808
224,2.263056092843327,1.632603406326034
225,2.158273381294964,1.4012096774193548
226,1.3932980599647264,1.7130931740833495
227,1.530944625407166,1.0507509300509805
228,1.0626702997275204,1.7017828200972447
229,0.845959595959596,1.2774167749675098
230,2.3741007194244603,1.5201654601861427
231,2.883295194508009,1.0833095306103018
232,2.2565687789799074,1.0939309760346532
233,1.6700201207243464,0.826901874310915
234,1.7289719626168225,1.1225761369591802
235,1.3973799126637554,1.7705735660847877
236,2.60707635009311,1.4899035113896348
237,2.575452716297787,1.4531273587279225
238,2.9748283752860414,1.5942028985507246
239,1.3732394366197183,1.4216163583252193
240,2.7577937649880093,1.6949152542372878
241,3.167539267015707,1.5737298636926889
242,2.7184466019417473,1.0103187342352673
243,1.7836812144212522,1.3404810199942043
244,2.2937625754527162,1.2357414448669202
245,1.1078286558345642,1.6268980477223425
246,1.4471968709256844,1.5250767656090074
247,1.7812499999999998,1.3704071499503476
248,1.5724815724815724,1.7171717171717171
249,1.270358306188925,1.3941825476429288
250,2.1651090342679127,1.4187216659193944
251,1.641104294478528,1.381345926800472
252,5.634920634920634,0.9591219115587877
253,1.6236162361623614,1.4145908351008731
254,3.1807780320366126,0.9405226656868599
255,1.4364640883977902,1.7010309278350515
256,2.35474006116208,1.1574067150228071
257,1.2166488794023478,1.54139483133566
258,3.0110497237569063,1.007905138339921
259,1.1411992263056092,1.690885072655218
260,1.8277945619335345,1.415811345316177
261,2.6139088729016784,1.24634858812074
262,2.2510822510822512,1.4443329989969909
263,2.6086956521739126,1.0747450286406186
264,0.7803790412486065,1.411688891092054
265,1.9938176197836168,0.7974485701009589
266,5.225225225225225,1.5297501731209717
267,1.0372771474878444,1.4443329989969909
268,1.6314199395770392,1.5137883222924051
269,0.847457627118644,1.54139483133566
270,3.2142857142857144,0.9360373080049631
271,2.2648083623693376,1.480706013250392
272,2.1093749999999996,1.4948256806992868
273,2.6815642458100557,1.5950491907331004
274,1.310096153846154,1.522633744855967
275,2.770562770562771,1.5201654601861427
276,1.8749999999999998,1.412556053811659
277,3.2265446224256293,1.3550420168067228
278,0.7578253706754532,0.8807830194047687
279,1.0256410256410258,1.0074626865671643
280,1.1979166666666667,1.0597519729425027
281,1.1224489795918366,0.9753874202370102
282,1.8758256274768823,1.4187216659193944
283,2.385321100917431,1.5737298636926889
284,2.445887445887446,1.480706013250392
285,1.6213151927437643,1.4611975677625475
286,1.0077519379844961,1.0813823857302118
287,0.8031088082901553,1.298283261802575
288,1.2351190476190477,1.2754158964879851
289,2.5594149908592323,1.6110713696142631
290,1.4695945945945947,1.5140774917422535
291,1.5196743554952508,1.5613382899628252
292,1.3535911602209947,1.3243761996161227
293,1.0052910052910053,1.4968152866242037
294,0.9064327485380117,1.4941302027748131
295,1.63135593220339,1.2357414448669202
296,1.618569636135508,1.3550770427259031
297,0.870253164556962,1.3972055888223553
298,2.294807370184255,1.6390407621934717
299,1.5504807692307694,1.5412186379928314
300,2.489177489177489,1.4257620452310718
301,2.068452380952381,1.4948256806992868
302,1.530944625407166,1.4257620452310718
303,3.848167539267016,1.4585761968813833
304,2.464985994397759,1.3423645320197042
305,1.226993865030675,1.6009557945041817
306,1.546811397557666,1.3516584027343186
307,0.9284627092846272,1.2086259230734382
308,2.132921174652241,1.1064220183486237
309,1.3249651324965133,1.3645621181262728
310,1.9929453262786596,1.536708731415726
311,2.4564796905222437,1.480706013250392
312,1.6221765913757702,1.4145908351008731
313,0.6650831353919241,1.5623166358796046
314,2.085561497326203,1.0908164997453742
315,1.7384370015948962,1.131784886996807
316,1.9270833333333333,1.0845189114162495
317,2.3342175066313,1.4012096774193548
318,2.101449275362319,1.4358452138492872
319,1.8749999999999998,1.4853178949564496
320,0.7579787234042553,1.408450704225352
321,1.256281407035176,1.2754158964879851
322,1.1713286713286712,0.8518189884649513
323,1.473922902494331,1.54139483133566
324,1.1047345767575325,1.690885072655218
325,20.833333333333332,1.0882708585247882
326,1.0945273631840795,0.9031888148899573
327,1.452513966480447,1.2741684643555913
328,1.3296398891966759,1.4415322580645165
329,1.3729977116704803,1.3857707905672658
330,0.9090909090909091,1.5580448065173114
331,2.3444976076555024,1.411688891092054
332,7.253521126760563,1.5250767656090074
333,1.2804878048780488,0.9831181727904666
334,4.014084507042253,1.377081292850147
335,1.440677966101695,1.5803108808290158
336,3.2142857142857144,1.5942028985507246
337,1.2756598240469208,1.4882326030600317
338,2.680722891566265,1.716101694915254
339,2.0777027027027026,1.6371730662214803
340,1.08991825613079,1.4392803598200898
341,1.9783616692426587,1.5250767656090074
342,2.3728813559322037,0.9981343283582089
343,1.722488038277512,1.857113245353417
344,1.1126187245590229,1.252444150569121
345,1.6009557945041817,1.2754158964879851
346,2.3493044822256572,1.0002265210891135
347,1.0079575596816976,1.334120425029516
348,1.8568665377176015,1.2388527581528095
349,2.483108108108108,1.5140774917422535
350,1.8220946915351508,1.5318230852211434
351,2.0516499282639886,1.1021131440216188
352,2.410901467505241,1.4585761968813833
353,2.425629290617849,1.5250767656090074
354,1.3496932515337423,1.169819318603296
355,1.146384479717813,0.9698681732580037
356,1.1418685121107266,1.522633744855967
357,1.193633952254642,0.8522114347357065
358,3.674698795180723,1.4178332463341718
359,1.9262295081967213,1.3600782778864973
360,4.404761904761905,1.2208907172241101
361,1.0249307479224377,1.5201654601861427
362,2.113095238095238,1.2050243480635325
363,4.044117647058823,1.480706013250392
364,0.7282913165266107,1.3926499032882014
365,1.711822660098522,1.4452667730856676
366,1.4302884615384617,1.1318553092182029
367,7.78688524590164,0.9421641791044776
368,2.7577937649880093,1.5580448065173114
369,1.187122736418511,1.1205823029027449
370,2.8464419475655434,1.5602836879432624
371,2.9949238578680197,1.3131468733452079
372,2.383612662942272,1.25
373,1.0626702997275204,0.951396070320579
374,1.8656716417910448,1.5021929824561404
375,1.2195121951219512,0.8929647984468402
376,1.9337016574585637,1.4012096774193548
377,2.207792207792208,1.2089734211168008
378,0.7518796992481205,0.8758314855875832
379,2.5165562913907285,1.09038737446198
380,1.6901408450704227,0.9450149959102062
381,1.7468879668049793,0.9794776119402984
382,2.7852998065764023,1.5853054340378432
383,1.641104294478528,1.6388903080774537
384,1.0776053215077606,1.467065868263473
385,1.5667311411992262,1.7705735660847877
386,3.414187643020595,1.5743737083522356
387,2.309322033898305,1.3580246913580247
388,2.6315789473684212,1.5942028985507246
389,1.5268225584594222,1.381345926800472
390,0.8108108108108109,1.3282961401042583
391,1.6754850088183422,1.0777402755491616
392,2.12624584717608,1.4553014553014556
393,1.7224287484510532,1.030901164183395
394,3.4052757793764985,1.5613382899628252
395,1.909090909090909,1.5195252477083667
396,2.6139088729016784,1.6256157635467978
397,0.7867132867132868,1.5345268542199488
398,2.8601694915254234,1.2701612903225807
399,2.682926829268293,1.4679001677425914
400,1.63135593220339,1.0144051386199406
401,1.6754850088183422,1.4941302027748131
402,2.5531914893617023,1.6429068708830932
403,0.7798960138648181,1.70076726342711
404,0.816326530612245,1.1390816388101128
405,1.112618724559023,1.3340382581947514
406,0.7936507936507936,1.6360367302382333
407,1.5161839863713797,1.3580246913580247
408,1.5737298636926889,1.2540779391717203
409,1.443089430894309,1.6317530319735392
410,0.5729166666666666,1.4285714285714288
411,2.193158953722334,1.7130931740833495
412,2.8952772073921973,0.8194968820260466
413,1.8341307814992025,1.4415322580645165
414,0.8527131782945736,1.5199287463816522
415,1.588785046728972,1.1264167393199653
416,3.354037267080745,1.1904761904761905
417,0.859538784067086,1.4907872696817421
418,2.406311637080868,1.3950391798739177
419,2.457627118644068,1.2779850746268655
420,1.8090452261306533,1.2116564417177915
421,1.636904761904762,1.4216163583252193
422,1.4012096774193548,1.4083080040526847
423,1.4643931795386158,1.4012096774193548
424,1.7804551539491298,1.4012096774193548
425,2.389937106918239,1.2616279069767442
426,2.1483771251931993,0.9255697536556449
427,2.709832134292566,1.1202991603753616
428,1.5811088295687887,1.4732551703316057
429,1.4338919925512106,0.9649122807017543
430,0.9108159392789373,1.2270642201834865
431,1.9315895372233403,1.5640394088669949
432,1.3972055888223553,1.4012096774193548
433,2.6106194690265485,1.2708225407241125
434,2.3125996810207337,1.0907354345749762
435,3.3409610983981697,1.4973507947615714
436,0.9271523178807948,1.3972055888223553
437,0.9271523178807948,1.256890848952591
438,1.164021164021164,1.9022457067371201
439,1.0436432637571156,1.2425373134328357
440,1.6821345707656612,1.3812338201533727
441,1.3629842180774752,1.548198636806232
442,1.3010204081632655,1.5312800283214487
443,1.641104294478528,1.2987645248702522
444,1.3681592039800996,1.4783526927138333
445,1.6691285081240768,1.480706013250392
446,1.172529313232831,0.6782945736434108
447,2.4096385542168677,1.0280977021087185
448,1.6717791411042946,1.4889123548046461
449,1.7741935483870968,1.530295341520349
450,2.46800731261426,1.480706013250392
451,1.530944625407166,1.0414657666345228
452,1.5763546798029555,1.7705735660847877
453,0.8037094281298299,0.9981343283582089
454,1.6901408450704227,1.4012096774193548
455,12.5,1.003382187147689
456,3.0952380952380953,1.437125748502994
457,1.1382113821138211,1.4941302027748131
458,2.8239845261121856,1.2944531584200771
459,1.8843683083511777,1.4665488636921418
460,1.839258114374034,1.6429068708830932
461,1.42018779342723,1.5628299894403381
462,1.8879668049792528,1.9110378912685337
463,2.1035422343324246,1.2388527581528095
464,2.7489177489177488,1.4187216659193944
465,1.1111111111111112,1.3941825476429288
466,1.3496932515337423,1.41453428863869
467,2.9748283752860414,1.5786429604241419
468,1.0664819944598338,1.588785046728972
469,1.448692152917505,1.225279015294172
470,2.64808362369338,1.5640394088669949
471,2.546201232032854,1.54139483133566
472,0.7655502392344498,1.3205645161290325
473,3.19327731092437,1.2390380248063824
474,1.636904761904762,1.5477629987908104
475,1.611842105263158,1.128924273952773
476,3.4615384615384617,0.6981317600786627
477,1.4179104477611941,1.4780663854013116
478,1.9783616692426587,1.5856777493606136
479,1.735159817351598,1.470591828009528
480,2.2265624999999996,1.233083407069343
481,2.476851851851852,1.2107623318385652
482,1.1224489795918366,1.349840747970821
483,3.4935897435897436,1.2357414448669202
484,0.9116022099447515,1.5260127708573223
485,2.5301204819277108,0.9580790509325272
486,1.42018779342723,1.54139483133566
487,2.109634551495016,1.0754477506698634
488,1.4204545454545452,1.7357512953367877
489,2.308970099667774,1.3608883405305368
490,1.5242165242165242,1.292826772733507
491,1.053763440860215,0.8733747111856114
492,1.6256157635467978,1.503591464373722
493,2.3064250411861615,1.3192951455357582
494,5.327868852459017,0.8503401360544217
495,1.4110429447852761,1.9256756756756757
496,1.5180265654648957,1.0859529802388475
497,1.5759637188208615,1.5885947046843176
498,1.8108651911468812,1.4257620452310718
499,1.2820512820512822,1.7040951122853367
500,1.2803889789303078,1.503517691162122
501,3.3455882352941173,1.5580448065173114
502,2.2648083623693376,0.8581752484191509
503,3.1596091205211723,2.010968921389397
504,0.6629834254143646,1.412556053811659
505,2.7489177489177488,1.0634326544500075
506,1.3739545997610514,1.038566569252144
507,2.3261390887290165,0.9977578475336322
508,1.75033921302578,1.5737298636926889
509,0.919952210274791,1.4285714285714288
510,3.2853717026378897,1.4973507947615714
511,1.5613382899628252,1.3646788990825691
512,1.3149847094801224,1.2739571589627963
513,2.180685358255452,1.1419068736141906
514,2.9132653061224487,1.4564929103335715
515,1.5481171548117154,1.11204005249599
516,2.040498442367601,1.3306038894575232
517,1.36431784107946,1.5250767656090074
518,1.1991869918699187,1.2084592145015107
519,1.381345926800472,1.5469061876247503
520,1.0079575596816976,1.6861426746453307
521,1.5689149560117301,1.4012096774193548
522,1.72979797979798,1.4111922141119222
523,3.116883116883117,1.4079074252651882
524,0.8108108108108109,1.1466165413533835
525,0.860813704496788,1.4383093438598182
526,1.9942611190817792,1.0710810938459359
527,1.8819776714513556,1.3541656964560147
528,3.156779661016949,1.5580448065173114
529,0.8404558404558404,1.3453555631167065
530,1.09475620975161,1.4889123548046463
531,2.3261390887290165,1.4216163583252193
532,2.6315789473684212,1.4948256806992868
533,0.9710391822827937,1.3112884834663627
534,1.785714285714286,1.2412993039443154
535,2.200956937799043,1.3711651565728822
536,1.9602272727272725,1.6009557945041817
537,2.494279176201373,1.5250767656090074
538,1.407624633431085,1.548856548856549
539,0.893371757925072,1.4012096774193548
540,1.8238021638330755,1.3511439666869414
541,1.6138328530259365,1.0144051386199406
542,2.469879518072289,1.4073319755600817
543,2.736156351791531,1.5623166358796046
544,20.833333333333332,0.9891107078039926
545,2.0762711864406778,1.0507509300509805
546,0.7760141093474426,1.5580448065173114
547,1.96319018404908,1.0144051386199406
548,3.2613908872901676,1.5628299894403381
549,2.7377521613832854,1.1153491233466624
550,1.852899575671853,1.54503934408188
551,1.4459665144596652,1.6256157635467978
552,3.253968253968254,1.4415322580645165
553,1.2261580381471389,1.4966740576496675
554,1.6533637400228047,1.4012096774193548
555,1.9806094182825484,1.3039284637797648
556,1.547911547911548,0.8704845814977972
557,1.8339529120198264,1.0881294964028778
558,2.494279176201373,1.5640394088669949
559,1.3496932515337423,1.3211186113789781
560,1.4427157001414428,0.9798534798534799
561,0.9718670076726342,1.3972055888223553
562,4.761904761904762,1.3920246580620308
563,2.2565687789799074,1.4178332463341718
564,1.5392781316348194,1.0181560952605517
565,2.0777027027027026,1.5738942283500228
566,2.133956386292835,1.5942028985507246
567,1.6274089935760172,0.8424318293147551
568,0.7936507936507936,1.1436950146627567
569,2.4208566108007448,1.4585761968813833
570,2.3029366306027823,1.6084517380590364
571,1.3695090439276485,0.9405226656868599
572,4.166666666666667,1.4873035066505444
573,2.1499013806706113,1.548856548856549
574,1.8567639257294433,0.9031329569356802
575,1.6901408450704227,1.419828641370869
576,3.028455284552846,1.4012096774193548
577,2.258566978193146,1.4810885837505576
578,1.6568914956011733,1.460315611716066
579,1.4595660749506902,1.3658070678127985
580,1.7054263565891472,1.3444108761329305
581,1.0986964618249533,1.5365840310841132
582,3.1249999999999996,0.9417040358744393
583,2.6378896882494005,1.5250767656090074
584,2.229199372056515,1.6009557945041817
585,1.7155425219941352,1.5250767656090074
586,2.770562770562771,1.7130931740833495
587,1.9386331938633192,1.5738942283500228
588,1.576819407008086,1.3511439666869414
589,2.1850079744816586,1.7130931740833495
590,1.953551912568306,1.004778591908251
591,3.4615384615384617,1.4873537938618415
592,3.0316742081447963,1.3972055888223553
593,2.682926829268293,1.690885072655218
594,2.2460937499999996,1.5250767656090074
595,2.471395881006865,1.7742002349201966
596,3.159203980099502,0.9950794320258682
597,2.9748283752860414,1.4889123548046461
598,2.0574162679425836,1.0346046237667503
599,2.1398305084745766,1.2390350877192984
600,3.112582781456953,1.6437807321070843
601,2.1397379912663754,1.4968152866242037
602,1.7848970251716245,1.554467564259486
603,1.3929618768328447,0.9800362976406533
604,2.9943502824858754,0.8771929824561404
605,2.254196642685851,1.1419753086419753
606,3.9583333333333335,0.9262177338614898
607,1.8518518518518519,1.480706013250392
608,3.063063063063063,1.6444109141204575
609,0.7475083056478404,1.4941302027748131
610,1.9461444308445535,1.4452667730856676
611,0.746268656716418,1.3941825476429288
612,2.9004329004329006,1.5585024992349281
613,0.9343434343434343,1.512873387144288
614,1.7008797653958945,1.2729026036644164
615,1.4358322744599747,0.8988764044943821
616,1.8867924528301887,0.9808342728297632
617,1.164021164021164,1.5613382899628252
618,1.5861027190332324,1.5589353612167298
619,1.4227642276422765,0.770855332629356
620,1.8349753694581281,1.437125748502994
621,0.847457627118644,1.4012096774193548
622,2.0964360587002093,1.1107904771720085
623,2.5,1.3776722090261282
624,1.5650969529085872,1.0274725274725274
625,1.7872968980797634,1.5250767656090074
626,2.252836304700162,1.511278583595726
627,1.1909650924024642,1.588785046728972
628,2.0770877944325483,0.8771929824561404
629,0.9090909090909091,0.9561152031050149
630,1.750503018108652,1.265980164191145
631,0.5882352941176471,1.5345268542199488
632,1.6274089935760172,1.1030259688016806
633,2.926829268292683,1.6009557945041817
634,1.6839378238341967,1.6812675964119688
635,1.8727050183598533,1.5831081439092887
636,1.4004914004914002,1.1410838157826113
637,3.056872037914692,1.4968152866242037
638,1.6945996275605213,0.7165861513687601
639,1.760797342192691,0.9633027522935779
640,1.0945273631840795,0.9322033898305084
641,3.4870317002881843,0.907334606312479
642,2.174629324546952,1.5831081439092887
643,1.9026548672566375,1.0804097750815544
644,2.3423423423423424,1.3495897376632382
645,1.4698162729658792,1.5640394088669949
646,0.7579787234042553,1.3380281690140845
647,1.4124293785310733,1.2039834776212301
648,2.376395534290271,1.4187216659193944
649,2.151029748283753,1.5763546798029555
650,1.4185393258426966,0.7784431137724551
651,2.770562770562771,1.4285714285714288
652,1.91904047976012,1.1205892263996533
653,2.2072072072072073,1.5547155547155547
654,1.9908466819221968,1.4471968709256844
655,1.9781931464174454,1.0488725442756217
656,1.4919354838709677,1.370914167428874
657,1.8349753694581281,1.5250767656090074
658,1.3973799126637554,1.6523605150214593
659,1.8823529411764706,1.5592515592515592
660,3.058103975535168,1.5195252477083665
661,1.7155425219941352,1.3624172466474282
662,0.6091370558375634,1.124546553808948
663,0.7877813504823151,0.9187279151943464
664,1.9765494137353432,1.4452667730856676
665,1.625560538116592,0.9953369655917144
666,2.5899280575539567,1.522633744855967
667,1.7017828200972447,1.4415322580645165
668,2.510822510822511,1.0231938639599505
669,2.9279279279279278,1.4443329989969909
670,1.8349753694581283,1.233083407069343
671,1.9369369369369371,1.0474090407938257
672,1.3592233009708736,1.3764042088141109
673,2.302839116719243,0.8798283261802574
674,2.2176591375770025,1.5197215777262179
675,1.7028985507246375,1.5810276679841897
676,1.9696969696969695,1.5123456790123457
677,0.8527131782945736,1.0002244870470973
678,26.666666666666668,1.480706013250392
679,2.3011363636363633,0.9633184146172658
680,0.8318890814558059,0.853122251539138
681,2.009646302250804,1.0583941605839415
682,2.1499013806706113,1.167608286252354
683,0.7867132867132868,1.5250767656090074
684,0.8670520231213872,1.480706013250392
685,1.7040951122853367,1.7040951122853367
686,1.1909650924024642,1.4889123548046461
687,2.268041237113402,1.5250767656090074
688,2.3261390887290165,1.2341407151095733
689,1.3196480938416422,1.4145908351008731
690,0.759493670886076,0.8418182970899638
691,0.6527093596059113,0.7921810699588478
692,0.847457627118644,1.5640394088669949
693,1.6014234875444842,0.9800362976406533
694,2.2050290135396517,1.4780663854013116
695,1.6995073891625614,1.2648221343873516
696,1.5846994535519126,0.8832271762208067
697,0.7818930041152263,0.8553111140385544
698,2.741617357001972,1.607587804419959
699,2.8138801261829656,1.4566929133858268
700,1.2091898428053203,1.289578836173242
701,2.1096345514950166,1.5547155547155547
702,1.0526315789473684,0.9924487594390508
703,0.975369458128079,1.0247349823321557
704,2.011605415860735,1.54139483133566
705,1.3884785819793204,1.5137883222924051
706,0.996376811594203,1.627296587926509
707,1.146384479717813,1.1977186311787074
708,1.044467425025853,1.5927441519574912
709,1.4155251141552512,0.9053497942386831
710,0.8208955223880597,0.8710217755443886
711,2.9175050301810868,1.3404810199942043
712,1.8359374999999998,1.3679082512940222
713,1.993355481727575,1.5732204614669902
714,1.6691285081240768,1.6256157635467978
715,2.2912205567451824,1.4941302027748131
