,p1_mean_crit,p2_mean_crit
77,0.07486979166666667,0.15299479166666666
78,0.08626302083333333,0.13509114583333334
79,0.06673177083333333,0.15462239583333334
80,0.09928385416666667,0.14811197916666666
81,0.08463541666666667,0.14176432291666666
82,0.05859375,0.13688151041666666
83,0.11067708333333333,0.15804036458333334
84,0.061848958333333336,0.15494791666666666
85,0.06673177083333333,0.17757161458333334
86,0.055338541666666664,0.15625
87,0.0634765625,0.12565104166666666
88,0.08463541666666667,0.09440104166666667
89,0.048828125,0.12060546875
90,0.026041666666666668,0.13688151041666666
91,0.0927734375,0.1318359375
92,0.107421875,0.13037109375
93,0.035807291666666664,0.13834635416666666
94,0.0732421875,0.1025390625
95,0.0732421875,0.13688151041666666
96,0.0146484375,0.08626302083333333
97,0.06510416666666667,0.14501953125
98,0.027669270833333332,0.1513671875
99,0.05859375,0.1240234375
100,0.047200520833333336,0.13834635416666666
101,0.048828125,0.13020833333333334
102,0.13509114583333334,0.15478515625
103,0.078125,0.1220703125
104,0.0439453125,0.16617838541666666
105,0.08951822916666667,0.11881510416666667
106,0.052083333333333336,0.14664713541666666
107,0.013020833333333334,0.10416666666666667
108,0.15787760416666666,0.09293619791666667
109,0.11881510416666667,0.15804036458333334
110,0.07649739583333333,0.15625
111,0.10416666666666667,0.1513671875
112,0.087890625,0.14501953125
113,0.11555989583333333,0.13020833333333334
114,0.1513671875,0.14664713541666666
115,0.08463541666666667,0.16129557291666666
116,0.13509114583333334,0.16292317708333334
117,0.13020833333333334,0.10107421875
118,0.08463541666666667,0.18245442708333334
119,0.056966145833333336,0.13020833333333334
120,0.06510416666666667,0.17415364583333334
121,0.07161458333333333,0.13834635416666666
122,0.08951822916666667,0.14664713541666666
123,0.11067708333333333,0.1318359375
124,0.07486979166666667,0.14339192708333334
125,0.09440104166666667,0.10758463541666667
126,0.0732421875,0.11083984375
127,0.087890625,0.11572265625
128,0.10579427083333333,0.14485677083333334
129,0.09765625,0.14013671875
130,0.07975260416666667,0.12369791666666667
131,0.078125,0.09440104166666667
132,0.052083333333333336,0.14501953125
133,0.035807291666666664,0.0947265625
134,0.09602864583333333,0.17252604166666666
135,0.06510416666666667,0.09944661458333333
136,0.1220703125,0.12858072916666666
137,0.042317708333333336,0.17757161458333334
138,0.10904947916666667,0.14811197916666666
139,0.06510416666666667,0.1337890625
140,0.08138020833333333,0.11897786458333333
141,0.087890625,0.14973958333333334
142,0.052083333333333336,0.18733723958333334
143,0.10091145833333333,0.13997395833333334
144,0.10416666666666667,0.13834635416666666
145,0.0634765625,0.16780598958333334
146,0.12369791666666667,0.1513671875
147,0.0390625,0.09765625
148,0.078125,0.12874348958333334
149,0.11881510416666667,0.185546875
150,0.0927734375,0.14485677083333334
151,0.06510416666666667,0.15299479166666666
152,0.1025390625,0.11881510416666667
153,0.0439453125,0.16438802083333334
154,0.07975260416666667,0.13997395833333334
155,0.09440104166666667,0.12858072916666666
156,0.11393229166666667,0.16455078125
157,0.06673177083333333,0.13020833333333334
158,0.0830078125,0.14973958333333334
159,0.078125,0.10595703125
160,0.12044270833333333,0.14339192708333334
161,0.08463541666666667,0.1708984375
162,0.1025390625,0.14973958333333334
163,0.055338541666666664,0.1416015625
164,0.06998697916666667,0.12532552083333334
165,0.12044270833333333,0.11897786458333333
166,0.10904947916666667,0.12532552083333334
167,0.055338541666666664,0.11083984375
168,0.10416666666666667,0.1318359375
169,0.027669270833333332,0.15462239583333334
170,0.017903645833333332,0.11881510416666667
171,0.052083333333333336,0.0927734375
172,0.09114583333333333,0.11572265625
173,0.08138020833333333,0.1123046875
174,0.09928385416666667,0.12532552083333334
175,0.1025390625,0.15625
176,0.0830078125,0.1513671875
177,0.0537109375,0.14339192708333334
178,0.0390625,0.13834635416666666
179,0.0390625,0.14811197916666666
180,0.08626302083333333,0.14176432291666666
181,0.06673177083333333,0.107421875
182,0.0390625,0.14811197916666666
183,0.0927734375,0.14339192708333334
184,0.056966145833333336,0.17252604166666666
185,0.11393229166666667,0.1318359375
186,0.07649739583333333,0.1123046875
187,0.0830078125,0.1513671875
188,0.037434895833333336,0.14811197916666666
189,0.1123046875,0.14501953125
190,0.0439453125,0.14501953125
191,0.06673177083333333,0.0927734375
192,0.040690104166666664,0.13020833333333334
193,0.016276041666666668,0.11751302083333333
194,0.0634765625,0.1318359375
195,0.052083333333333336,0.14827473958333334
196,0.10091145833333333,0.138671875
197,0.09602864583333333,0.14811197916666666
198,0.026041666666666668,0.14339192708333334
199,0.061848958333333336,0.13362630208333334
200,0.055338541666666664,0.1318359375
201,0.0341796875,0.13020833333333334
202,0.10416666666666667,0.14973958333333334
203,0.08951822916666667,0.13509114583333334
204,0.087890625,0.11897786458333333
205,0.035807291666666664,0.13671875
206,0.08626302083333333,0.15006510416666666
207,0.12369791666666667,0.13020833333333334
208,0.08626302083333333,0.15006510416666666
209,0.055338541666666664,0.15836588541666666
210,0.1220703125,0.14680989583333334
211,0.12532552083333334,0.13037109375
212,0.06510416666666667,0.14322916666666666
213,0.1123046875,0.13020833333333334
214,0.10579427083333333,0.12711588541666666
215,0.11393229166666667,0.14811197916666666
216,0.09440104166666667,0.16129557291666666
217,0.022786458333333332,0.17919921875
218,0.08951822916666667,0.12548828125
219,0.0537109375,0.13671875
220,0.07161458333333333,0.14973958333333334
221,0.107421875,0.12060546875
222,0.017903645833333332,0.11067708333333333
223,0.06510416666666667,0.17740885416666666
224,0.07161458333333333,0.10579427083333333
225,0.0830078125,0.15625
226,0.0927734375,0.10270182291666667
227,0.045572916666666664,0.15966796875
228,0.07161458333333333,0.1025390625
229,0.1171875,0.16959635416666666
230,0.0830078125,0.14322916666666666
231,0.0634765625,0.15494791666666666
232,0.08138020833333333,0.15999348958333334
233,0.08463541666666667,0.13997395833333334
234,0.09765625,0.11735026041666667
235,0.10579427083333333,0.09928385416666667
236,0.06510416666666667,0.13216145833333334
237,0.06998697916666667,0.14990234375
238,0.0634765625,0.14322916666666666
239,0.11881510416666667,0.14811197916666666
240,0.061848958333333336,0.1123046875
241,0.056966145833333336,0.11881510416666667
242,0.0537109375,0.15706380208333334
243,0.0830078125,0.13704427083333334
244,0.06998697916666667,0.15950520833333334
245,0.09765625,0.12369791666666667
246,0.13346354166666666,0.13020833333333334
247,0.055338541666666664,0.166015625
248,0.032552083333333336,0.107421875
249,0.06673177083333333,0.15462239583333334
250,0.0830078125,0.14664713541666666
251,0.12858072916666666,0.12044270833333333
252,0.026041666666666668,0.15999348958333334
253,0.0634765625,0.14339192708333334
254,0.040690104166666664,0.18082682291666666
255,0.050455729166666664,0.09602864583333333
256,0.047200520833333336,0.10921223958333333
257,0.08463541666666667,0.12060546875
258,0.0732421875,0.1708984375
259,0.09928385416666667,0.12532552083333334
260,0.1025390625,0.14990234375
261,0.0830078125,0.15950520833333334
262,0.07161458333333333,0.1318359375
263,0.048828125,0.16455078125
264,0.14811197916666666,0.14501953125
265,0.09440104166666667,0.16617838541666666
266,0.017903645833333332,0.15152994791666666
267,0.087890625,0.1318359375
268,0.08951822916666667,0.14827473958333334
269,0.035807291666666664,0.12060546875
270,0.047200520833333336,0.13525390625
271,0.052083333333333336,0.14339192708333334
272,0.087890625,0.13541666666666666
273,0.06510416666666667,0.12727864583333334
274,0.1318359375,0.1318359375
275,0.0439453125,0.14322916666666666
276,0.027669270833333332,0.1025390625
277,0.0634765625,0.14485677083333334
278,0.07161458333333333,0.14827473958333334
279,0.07161458333333333,0.14973958333333334
280,0.0390625,0.11555989583333333
281,0.060221354166666664,0.1708984375
282,0.11067708333333333,0.14664713541666666
283,0.047200520833333336,0.11881510416666667
284,0.05859375,0.14339192708333334
285,0.1318359375,0.15494791666666666
286,0.0732421875,0.13834635416666666
287,0.09440104166666667,0.17740885416666666
288,0.14322916666666666,0.13834635416666666
289,0.0927734375,0.13362630208333334
290,0.06998697916666667,0.13850911458333334
291,0.08951822916666667,0.13346354166666666
292,0.050455729166666664,0.1416015625
293,0.0927734375,0.14811197916666666
294,0.05859375,0.14973958333333334
295,0.08951822916666667,0.15950520833333334
296,0.1220703125,0.15478515625
297,0.09440104166666667,0.15299479166666666
298,0.056966145833333336,0.13850911458333334
299,0.09602864583333333,0.09440104166666667
300,0.05859375,0.1513671875
301,0.06673177083333333,0.13541666666666666
302,0.045572916666666664,0.1513671875
303,0.056966145833333336,0.12386067708333333
304,0.07486979166666667,0.13834635416666666
305,0.078125,0.1123046875
306,0.1123046875,0.15152994791666666
307,0.1171875,0.13199869791666666
308,0.08138020833333333,0.15787760416666666
309,0.10416666666666667,0.15950520833333334
310,0.0927734375,0.13362630208333334
311,0.0634765625,0.14339192708333334
312,0.08463541666666667,0.14339192708333334
313,0.1123046875,0.14680989583333334
314,0.01953125,0.12548828125
315,0.10091145833333333,0.14013671875
316,0.0390625,0.15804036458333334
317,0.07649739583333333,0.15625
318,0.08138020833333333,0.15950520833333334
319,0.055338541666666664,0.14176432291666666
320,0.13020833333333334,0.126953125
321,0.09114583333333333,0.13834635416666666
322,0.068359375,0.17578125
323,0.12532552083333334,0.12060546875
324,0.1025390625,0.12532552083333334
325,0.0,0.13346354166666666
326,0.0634765625,0.16617838541666666
327,0.06510416666666667,0.16292317708333334
328,0.07649739583333333,0.13346354166666666
329,0.07649739583333333,0.15315755208333334
330,0.10416666666666667,0.13834635416666666
331,0.10091145833333333,0.14501953125
332,0.009765625,0.13020833333333334
333,0.060221354166666664,0.18717447916666666
334,0.009765625,0.11897786458333333
335,0.05859375,0.1416015625
336,0.047200520833333336,0.14322916666666666
337,0.07649739583333333,0.13199869791666666
338,0.048828125,0.06673177083333333
339,0.08138020833333333,0.11246744791666667
340,0.07161458333333333,0.09765625
341,0.08138020833333333,0.13020833333333334
342,0.06673177083333333,0.146484375
343,0.10091145833333333,0.09619140625
344,0.1025390625,0.15804036458333334
345,0.1123046875,0.13834635416666666
346,0.08138020833333333,0.16292317708333334
347,0.07649739583333333,0.11393229166666667
348,0.07161458333333333,0.16617838541666666
349,0.07486979166666667,0.13850911458333334
350,0.1025390625,0.15299479166666666
351,0.087890625,0.15478515625
352,0.0537109375,0.12386067708333333
353,0.061848958333333336,0.13020833333333334
354,0.12858072916666666,0.12548828125
355,0.08463541666666667,0.17252604166666666
356,0.11393229166666667,0.1318359375
357,0.0537109375,0.13997395833333334
358,0.0341796875,0.13362630208333334
359,0.13020833333333334,0.13346354166666666
360,0.026041666666666668,0.13037109375
361,0.1025390625,0.14322916666666666
362,0.08951822916666667,0.14176432291666666
363,0.040690104166666664,0.14339192708333334
364,0.07486979166666667,0.040690104166666664
365,0.1171875,0.14013671875
366,0.12369791666666667,0.126953125
367,0.016276041666666668,0.17578125
368,0.061848958333333336,0.13834635416666666
369,0.08138020833333333,0.14518229166666666
370,0.068359375,0.13671875
371,0.037434895833333336,0.14990234375
372,0.06510416666666667,0.15462239583333334
373,0.07161458333333333,0.10091145833333333
374,0.056966145833333336,0.146484375
375,0.06998697916666667,0.18245442708333334
376,0.0732421875,0.15625
377,0.060221354166666664,0.14078776041666666
378,0.11555989583333333,0.14811197916666666
379,0.055338541666666664,0.1171875
380,0.06998697916666667,0.16959635416666666
381,0.06510416666666667,0.15299479166666666
382,0.050455729166666664,0.12060546875
383,0.12858072916666666,0.12548828125
384,0.1123046875,0.126953125
385,0.07161458333333333,0.09928385416666667
386,0.0634765625,0.12255859375
387,0.08951822916666667,0.17415364583333334
388,0.08463541666666667,0.14322916666666666
389,0.06673177083333333,0.12044270833333333
390,0.12532552083333334,0.13525390625
391,0.0927734375,0.10432942708333333
392,0.09928385416666667,0.15625
393,0.11881510416666667,0.16129557291666666
394,0.061848958333333336,0.13346354166666666
395,0.11067708333333333,0.14827473958333334
396,0.061848958333333336,0.09440104166666667
397,0.10579427083333333,0.13834635416666666
398,0.08951822916666667,0.15462239583333334
399,0.052083333333333336,0.15966796875
400,0.08951822916666667,0.16617838541666666
401,0.0927734375,0.14973958333333334
402,0.048828125,0.11409505208333333
403,0.10416666666666667,0.08463541666666667
404,0.060221354166666664,0.14176432291666666
405,0.10579427083333333,0.13541666666666666
406,0.0927734375,0.12548828125
407,0.09440104166666667,0.17415364583333334
408,0.13834635416666666,0.14990234375
409,0.08138020833333333,0.14973958333333334
410,0.0390625,0.14973958333333334
411,0.08463541666666667,0.10270182291666667
412,0.0927734375,0.14827473958333334
413,0.09440104166666667,0.13346354166666666
414,0.068359375,0.09619140625
415,0.11067708333333333,0.146484375
416,0.048828125,0.14973958333333334
417,0.10904947916666667,0.1220703125
418,0.08463541666666667,0.12386067708333333
419,0.08951822916666667,0.1416015625
420,0.10091145833333333,0.09765625
421,0.08951822916666667,0.14811197916666666
422,0.15625,0.13509114583333334
423,0.12858072916666666,0.15625
424,0.13346354166666666,0.15625
425,0.087890625,0.17903645833333334
426,0.08138020833333333,0.15315755208333334
427,0.048828125,0.10758463541666667
428,0.08463541666666667,0.14176432291666666
429,0.07975260416666667,0.1318359375
430,0.08626302083333333,0.15787760416666666
431,0.08463541666666667,0.1318359375
432,0.15299479166666666,0.15625
433,0.06510416666666667,0.10921223958333333
434,0.07975260416666667,0.166015625
435,0.0634765625,0.1337890625
436,0.0732421875,0.15299479166666666
437,0.0732421875,0.13509114583333334
438,0.0927734375,0.09440104166666667
439,0.09440104166666667,0.1416015625
440,0.09114583333333333,0.13362630208333334
441,0.07975260416666667,0.09928385416666667
442,0.060221354166666664,0.13525390625
443,0.12858072916666666,0.13037109375
444,0.056966145833333336,0.1611328125
445,0.10904947916666667,0.14339192708333334
446,0.08626302083333333,0.13997395833333334
447,0.048828125,0.12874348958333334
448,0.12858072916666666,0.1513671875
449,0.0830078125,0.138671875
450,0.06998697916666667,0.14339192708333334
451,0.06673177083333333,0.166015625
452,0.1171875,0.09928385416666667
453,0.09765625,0.15299479166666666
454,0.06998697916666667,0.15625
455,0.0,0.13834635416666666
456,0.047200520833333336,0.13020833333333334
457,0.14485677083333334,0.14973958333333334
458,0.056966145833333336,0.14860026041666666
459,0.09114583333333333,0.13037109375
460,0.1025390625,0.11409505208333333
461,0.12858072916666666,0.12044270833333333
462,0.06510416666666667,0.07161458333333333
463,0.048828125,0.16617838541666666
464,0.05859375,0.14664713541666666
465,0.0927734375,0.15462239583333334
466,0.12858072916666666,0.16438802083333334
467,0.0634765625,0.13688151041666666
468,0.10904947916666667,0.11067708333333333
469,0.08951822916666667,0.14501953125
470,0.052083333333333336,0.1318359375
471,0.06998697916666667,0.12060546875
472,0.08463541666666667,0.15462239583333334
473,0.052083333333333336,0.13199869791666666
474,0.08951822916666667,0.09765625
475,0.11881510416666667,0.12239583333333333
476,0.042317708333333336,0.13020833333333334
477,0.056966145833333336,0.14501953125
478,0.08138020833333333,0.11555989583333333
479,0.10091145833333333,0.13688151041666666
480,0.0732421875,0.16455078125
481,0.08626302083333333,0.13671875
482,0.045572916666666664,0.16634114583333334
483,0.052083333333333336,0.15950520833333334
484,0.050455729166666664,0.15169270833333334
485,0.0341796875,0.15966796875
486,0.12858072916666666,0.12060546875
487,0.07649739583333333,0.13850911458333334
488,0.042317708333333336,0.12044270833333333
489,0.09928385416666667,0.12874348958333334
490,0.08463541666666667,0.12874348958333334
491,0.0390625,0.18082682291666666
492,0.09440104166666667,0.15315755208333334
493,0.08463541666666667,0.14827473958333334
494,0.016276041666666668,0.14322916666666666
495,0.10579427083333333,0.07486979166666667
496,0.08626302083333333,0.14013671875
497,0.13997395833333334,0.1025390625
498,0.047200520833333336,0.1513671875
499,0.10091145833333333,0.11067708333333333
500,0.050455729166666664,0.13362630208333334
501,0.040690104166666664,0.13834635416666666
502,0.052083333333333336,0.15462239583333334
503,0.045572916666666664,0.0927734375
504,0.08138020833333333,0.1025390625
505,0.0439453125,0.15152994791666666
506,0.13346354166666666,0.17106119791666666
507,0.061848958333333336,0.1513671875
508,0.1025390625,0.11881510416666667
509,0.09114583333333333,0.14973958333333334
510,0.0390625,0.1337890625
511,0.13346354166666666,0.12044270833333333
512,0.068359375,0.1416015625
513,0.087890625,0.13509114583333334
514,0.0634765625,0.15169270833333334
515,0.09602864583333333,0.16617838541666666
516,0.0830078125,0.1513671875
517,0.09602864583333333,0.13020833333333334
518,0.0830078125,0.09440104166666667
519,0.12044270833333333,0.12532552083333334
520,0.07649739583333333,0.12060546875
521,0.107421875,0.15625
522,0.0927734375,0.11393229166666667
523,0.07161458333333333,0.14485677083333334
524,0.032552083333333336,0.08138020833333333
525,0.05859375,0.13850911458333334
526,0.11067708333333333,0.14339192708333334
527,0.078125,0.11572265625
528,0.08951822916666667,0.13834635416666666
529,0.1220703125,0.15315755208333334
530,0.16276041666666666,0.146484375
531,0.0830078125,0.14811197916666666
532,0.06673177083333333,0.13541666666666666
533,0.09440104166666667,0.11555989583333333
534,0.06673177083333333,0.146484375
535,0.07975260416666667,0.15966796875
536,0.027669270833333332,0.1123046875
537,0.0634765625,0.13020833333333334
538,0.107421875,0.12044270833333333
539,0.06998697916666667,0.15625
540,0.08626302083333333,0.12874348958333334
541,0.055338541666666664,0.16617838541666666
542,0.0341796875,0.16276041666666666
543,0.045572916666666664,0.14680989583333334
544,0.0,0.16927083333333334
545,0.08951822916666667,0.15966796875
546,0.107421875,0.13834635416666666
547,0.07975260416666667,0.16617838541666666
548,0.0830078125,0.12044270833333333
549,0.0439453125,0.16634114583333334
550,0.13346354166666666,0.15641276041666666
551,0.10091145833333333,0.09440104166666667
552,0.026041666666666668,0.13346354166666666
553,0.07161458333333333,0.17252604166666666
554,0.1220703125,0.15625
555,0.10579427083333333,0.15657552083333334
556,0.055338541666666664,0.166015625
557,0.09602864583333333,0.16764322916666666
558,0.0634765625,0.1318359375
559,0.12858072916666666,0.14322916666666666
560,0.1025390625,0.17252604166666666
561,0.12369791666666667,0.15299479166666666
562,0.026041666666666668,0.14664713541666666
563,0.08138020833333333,0.13362630208333334
564,0.12532552083333334,0.15380859375
565,0.08138020833333333,0.12874348958333334
566,0.0830078125,0.14322916666666666
567,0.09114583333333333,0.15966796875
568,0.0927734375,0.0927734375
569,0.042317708333333336,0.12386067708333333
570,0.08138020833333333,0.14501953125
571,0.0537109375,0.18082682291666666
572,0.026041666666666668,0.13509114583333334
573,0.0634765625,0.12044270833333333
574,0.07649739583333333,0.15006510416666666
575,0.06998697916666667,0.11067708333333333
576,0.06510416666666667,0.15625
577,0.09765625,0.11897786458333333
578,0.08463541666666667,0.11083984375
579,0.0634765625,0.14973958333333334
580,0.0537109375,0.12532552083333334
581,0.08626302083333333,0.15478515625
582,0.040690104166666664,0.10904947916666667
583,0.061848958333333336,0.13020833333333334
584,0.0634765625,0.1123046875
585,0.08463541666666667,0.13020833333333334
586,0.0439453125,0.10270182291666667
587,0.10416666666666667,0.12874348958333334
588,0.11881510416666667,0.12874348958333334
589,0.056966145833333336,0.10270182291666667
590,0.13020833333333334,0.14176432291666666
591,0.042317708333333336,0.1484375
592,0.061848958333333336,0.15299479166666666
593,0.052083333333333336,0.12532552083333334
594,0.07975260416666667,0.13020833333333334
595,0.08463541666666667,0.11897786458333333
596,0.056966145833333336,0.14371744791666666
597,0.0634765625,0.1513671875
598,0.08626302083333333,0.16780598958333334
599,0.06673177083333333,0.14811197916666666
600,0.055338541666666664,0.08479817708333333
601,0.07161458333333333,0.14811197916666666
602,0.07649739583333333,0.13020833333333334
603,0.1220703125,0.16927083333333334
604,0.013020833333333334,0.14485677083333334
605,0.0830078125,0.13834635416666666
606,0.0390625,0.14827473958333334
607,0.08626302083333333,0.14339192708333334
608,0.017903645833333332,0.1142578125
609,0.08138020833333333,0.14973958333333334
610,0.1025390625,0.14013671875
611,0.056966145833333336,0.15462239583333334
612,0.0439453125,0.13216145833333334
613,0.09602864583333333,0.11572265625
614,0.1220703125,0.16438802083333334
615,0.06673177083333333,0.13671875
616,0.0390625,0.12369791666666667
617,0.06998697916666667,0.13346354166666666
618,0.0830078125,0.10091145833333333
619,0.0830078125,0.15625
620,0.1171875,0.13020833333333334
621,0.035807291666666664,0.15625
622,0.0537109375,0.16796875
623,0.047200520833333336,0.1220703125
624,0.10579427083333333,0.15462239583333334
625,0.10904947916666667,0.13020833333333334
626,0.1025390625,0.13525390625
627,0.08463541666666667,0.11067708333333333
628,0.068359375,0.15299479166666666
629,0.10416666666666667,0.16943359375
630,0.0537109375,0.14176432291666666
631,0.045572916666666664,0.13834635416666666
632,0.09114583333333333,0.15804036458333334
633,0.052083333333333336,0.1123046875
634,0.11067708333333333,0.13037109375
635,0.1025390625,0.12548828125
636,0.032552083333333336,0.12060546875
637,0.068359375,0.14811197916666666
638,0.08626302083333333,0.15787760416666666
639,0.12044270833333333,0.14322916666666666
640,0.07161458333333333,0.14322916666666666
641,0.0439453125,0.138671875
642,0.10579427083333333,0.12548828125
643,0.06510416666666667,0.14339192708333334
644,0.017903645833333332,0.12565104166666666
645,0.06998697916666667,0.1318359375
646,0.13020833333333334,0.14322916666666666
647,0.035807291666666664,0.11246744791666667
648,0.07975260416666667,0.14664713541666666
649,0.0634765625,0.1171875
650,0.15462239583333334,0.11393229166666667
651,0.0439453125,0.14973958333333334
652,0.09765625,0.14176432291666666
653,0.017903645833333332,0.12874348958333334
654,0.08463541666666667,0.13346354166666666
655,0.0830078125,0.16796875
656,0.13997395833333334,0.12711588541666666
657,0.1171875,0.13020833333333334
658,0.10579427083333333,0.14485677083333334
659,0.087890625,0.13509114583333334
660,0.068359375,0.14664713541666666
661,0.08463541666666667,0.12874348958333334
662,0.037434895833333336,0.13834635416666666
663,0.08626302083333333,0.146484375
664,0.10091145833333333,0.14013671875
665,0.10091145833333333,0.19059244791666666
666,0.061848958333333336,0.1318359375
667,0.1025390625,0.13346354166666666
668,0.0439453125,0.16780598958333334
669,0.032552083333333336,0.1318359375
670,0.09440104166666667,0.16455078125
671,0.017903645833333332,0.13509114583333334
672,0.0537109375,0.16455078125
673,0.029296875,0.146484375
674,0.08463541666666667,0.1123046875
675,0.07486979166666667,0.1318359375
676,0.07161458333333333,0.146484375
677,0.068359375,0.15966796875
678,0.0,0.14339192708333334
679,0.042317708333333336,0.16617838541666666
680,0.07486979166666667,0.17252604166666666
681,0.078125,0.14973958333333334
682,0.068359375,0.126953125
683,0.10579427083333333,0.13020833333333334
684,0.13020833333333334,0.14339192708333334
685,0.11067708333333333,0.11067708333333333
686,0.08463541666666667,0.1513671875
687,0.08463541666666667,0.13020833333333334
688,0.0830078125,0.14485677083333334
689,0.11881510416666667,0.14339192708333334
690,0.027669270833333332,0.11572265625
691,0.11067708333333333,0.15950520833333334
692,0.035807291666666664,0.1318359375
693,0.060221354166666664,0.16927083333333334
694,0.07161458333333333,0.14501953125
695,0.1171875,0.14973958333333334
696,0.10579427083333333,0.13509114583333334
697,0.15950520833333334,0.16617838541666666
698,0.0537109375,0.10432942708333333
699,0.042317708333333336,0.13997395833333334
700,0.0830078125,0.14501953125
701,0.09928385416666667,0.12874348958333334
702,0.048828125,0.13671875
703,0.07649739583333333,0.18229166666666666
704,0.07161458333333333,0.12060546875
705,0.12369791666666667,0.14827473958333334
706,0.06673177083333333,0.12369791666666667
707,0.08463541666666667,0.15625
708,0.146484375,0.10921223958333333
709,0.1171875,0.1220703125
710,0.0634765625,0.08626302083333333
711,0.06998697916666667,0.13704427083333334
712,0.087890625,0.1435546875
713,0.09928385416666667,0.11246744791666667
714,0.10904947916666667,0.09440104166666667
715,0.09114583333333333,0.14973958333333334
716,0.0732421875,0.1318359375
717,0.07161458333333333,0.13850911458333334
718,0.0732421875,0.14811197916666666
719,0.12532552083333334,0.13362630208333334
720,0.06510416666666667,0.13671875
721,0.1318359375,0.14485677083333334
722,0.0927734375,0.13362630208333334
723,0.017903645833333332,0.10107421875
724,0.078125,0.16455078125
725,0.0341796875,0.16617838541666666
726,0.06673177083333333,0.16764322916666666
727,0.13346354166666666,0.15625
728,0.09114583333333333,0.17578125
729,0.0341796875,0.09456380208333333
730,0.06998697916666667,0.14664713541666666
731,0.052083333333333336,0.18391927083333334
732,0.07161458333333333,0.14664713541666666
733,0.13671875,0.1435546875
734,0.068359375,0.11572265625
735,0.13020833333333334,0.1513671875
736,0.09602864583333333,0.16292317708333334
737,0.0927734375,0.1416015625
738,0.0732421875,0.14322916666666666
739,0.07161458333333333,0.13053385416666666
740,0.0830078125,0.15625
741,0.07486979166666667,0.12044270833333333
742,0.09440104166666667,0.11897786458333333
743,0.0390625,0.14176432291666666
744,0.09440104166666667,0.13216145833333334
745,0.09114583333333333,0.126953125
746,0.06510416666666667,0.18408203125
747,0.11881510416666667,0.15787760416666666
748,0.0439453125,0.1337890625
749,0.022786458333333332,0.20182291666666666
750,0.10904947916666667,0.10611979166666667
751,0.0634765625,0.15966796875
752,0.056966145833333336,0.14501953125
753,0.07161458333333333,0.0927734375
754,0.087890625,0.15966796875
755,0.12532552083333334,0.14664713541666666
756,0.10579427083333333,0.1513671875
757,0.08951822916666667,0.14322916666666666
