,p1_mean_spa_last
895,105.83333333333333
896,96.66666666666667
897,83.33333333333333
898,106.66666666666667
899,95.0
900,52.5
901,38.333333333333336
902,99.16666666666667
903,60.833333333333336
904,87.5
905,56.666666666666664
906,32.5
907,37.5
908,45.0
909,62.5
910,82.5
911,65.83333333333333
912,81.66666666666667
913,85.0
914,80.83333333333333
915,100.83333333333333
916,77.5
917,59.166666666666664
918,73.33333333333333
919,83.33333333333333
920,61.666666666666664
921,81.66666666666667
922,70.0
923,38.333333333333336
924,79.16666666666667
925,93.33333333333333
926,62.5
927,47.5
928,47.5
929,92.5
930,94.16666666666667
931,80.83333333333333
932,29.166666666666668
933,38.333333333333336
934,62.5
935,28.333333333333332
936,97.5
937,85.0
938,78.33333333333333
939,51.666666666666664
940,71.66666666666667
941,61.666666666666664
942,99.16666666666667
943,80.0
944,82.5
945,74.16666666666667
946,54.166666666666664
947,35.833333333333336
948,62.5
949,73.33333333333333
950,90.83333333333333
951,64.16666666666667
952,38.333333333333336
953,76.66666666666667
954,60.833333333333336
955,70.83333333333333
956,59.166666666666664
957,60.833333333333336
958,72.5
959,85.83333333333333
960,52.5
961,88.33333333333333
962,76.66666666666667
963,43.333333333333336
964,43.333333333333336
965,49.166666666666664
966,32.5
967,80.83333333333333
968,92.5
969,69.16666666666667
970,85.0
971,50.0
972,40.0
973,75.83333333333333
974,90.83333333333333
975,66.66666666666667
976,91.66666666666667
977,70.83333333333333
978,55.0
979,36.666666666666664
980,77.5
981,90.83333333333333
982,79.16666666666667
983,77.5
984,93.33333333333333
985,78.33333333333333
986,41.666666666666664
987,93.33333333333333
988,36.666666666666664
989,28.333333333333332
990,100.0
991,96.66666666666667
992,69.16666666666667
993,46.666666666666664
994,49.166666666666664
995,80.0
996,16.666666666666668
997,95.83333333333333
998,28.333333333333332
999,61.666666666666664
1000,65.83333333333333
1001,70.0
1002,49.166666666666664
1003,63.333333333333336
1004,29.166666666666668
1005,59.166666666666664
1006,56.666666666666664
1007,59.166666666666664
1008,45.833333333333336
1009,73.33333333333333
1010,64.16666666666667
1011,85.0
1012,65.0
1013,95.83333333333333
1014,50.833333333333336
1015,77.5
1016,55.833333333333336
1017,49.166666666666664
1018,74.16666666666667
1019,71.66666666666667
1020,62.5
1021,83.33333333333333
1022,95.83333333333333
1023,76.66666666666667
1024,40.833333333333336
1025,50.0
1026,65.83333333333333
1027,49.166666666666664
1028,75.83333333333333
1029,55.0
1030,20.833333333333332
1031,90.83333333333333
1032,86.66666666666667
1033,68.33333333333333
1034,102.5
1035,61.666666666666664
1036,70.83333333333333
1037,35.833333333333336
1038,96.66666666666667
1039,32.5
1040,75.83333333333333
1041,84.16666666666667
1042,99.16666666666667
1043,29.166666666666668
1044,99.16666666666667
1045,44.166666666666664
1046,48.333333333333336
1047,66.66666666666667
1048,94.16666666666667
1049,39.166666666666664
1050,85.0
1051,40.0
1052,49.166666666666664
1053,45.0
1054,90.0
1055,65.83333333333333
1056,90.0
1057,80.0
1058,85.83333333333333
1059,68.33333333333333
1060,75.0
1061,83.33333333333333
1062,70.83333333333333
1063,59.166666666666664
1064,70.83333333333333
1065,64.16666666666667
1066,80.0
1067,93.33333333333333
1068,77.5
1069,77.5
1070,97.5
1071,77.5
1072,108.33333333333333
1073,67.5
1074,59.166666666666664
1075,53.333333333333336
1076,85.0
1077,76.66666666666667
1078,74.16666666666667
1079,92.5
1080,50.0
1081,47.5
1082,87.5
1083,50.0
1084,87.5
1085,82.5
1086,66.66666666666667
1087,70.83333333333333
1088,104.16666666666667
1089,90.83333333333333
1090,98.33333333333333
1091,60.0
1092,85.0
1093,97.5
1094,47.5
1095,83.33333333333333
1096,76.66666666666667
1097,22.5
1098,66.66666666666667
1099,77.5
1100,66.66666666666667
1101,75.0
1102,82.5
1103,69.16666666666667
1104,45.0
1105,65.0
1106,66.66666666666667
1107,85.83333333333333
1108,29.166666666666668
1109,16.666666666666668
1110,59.166666666666664
1111,80.0
1112,76.66666666666667
1113,79.16666666666667
1114,55.833333333333336
1115,78.33333333333333
1116,69.16666666666667
1117,71.66666666666667
1118,50.833333333333336
1119,36.666666666666664
1120,56.666666666666664
1121,75.0
1122,100.83333333333333
1123,50.833333333333336
1124,42.5
1125,69.16666666666667
1126,50.0
1127,59.166666666666664
1128,70.0
1129,72.5
1130,80.83333333333333
1131,92.5
1132,11.666666666666666
1133,50.0
1134,70.0
1135,70.83333333333333
1136,68.33333333333333
1137,38.333333333333336
1138,78.33333333333333
1139,60.0
1140,11.666666666666666
1141,25.0
1142,72.5
1143,80.83333333333333
1144,55.0
1145,85.0
1146,85.0
1147,77.5
1148,53.333333333333336
1149,105.0
1150,60.833333333333336
1151,77.5
1152,77.5
1153,52.5
1154,55.833333333333336
1155,70.0
1156,67.5
1157,85.0
1158,35.833333333333336
1159,82.5
1160,87.5
1161,67.5
1162,70.0
1163,93.33333333333333
1164,86.66666666666667
1165,100.0
1166,83.33333333333333
1167,61.666666666666664
1168,108.33333333333333
1169,53.333333333333336
1170,82.5
1171,103.33333333333333
1172,109.16666666666667
1173,111.66666666666667
1174,96.66666666666667
1175,62.5
1176,104.16666666666667
1177,74.16666666666667
1178,88.33333333333333
1179,75.0
1180,64.16666666666667
1181,50.0
1182,59.166666666666664
1183,89.16666666666667
1184,80.83333333333333
1185,64.16666666666667
1186,74.16666666666667
1187,89.16666666666667
1188,92.5
1189,93.33333333333333
1190,70.0
1191,77.5
1192,32.5
1193,88.33333333333333
1194,78.33333333333333
1195,82.5
1196,36.666666666666664
1197,76.66666666666667
1198,41.666666666666664
1199,49.166666666666664
1200,53.333333333333336
1201,82.5
1202,22.5
1203,29.166666666666668
1204,41.666666666666664
1205,56.666666666666664
1206,80.0
1207,57.5
1208,59.166666666666664
1209,74.16666666666667
1210,49.166666666666664
1211,70.0
1212,62.5
1213,97.5
1214,63.333333333333336
1215,51.666666666666664
1216,76.66666666666667
1217,80.0
1218,99.16666666666667
1219,60.833333333333336
1220,81.66666666666667
1221,83.33333333333333
1222,15.833333333333334
1223,65.0
1224,22.5
1225,56.666666666666664
1226,69.16666666666667
1227,50.0
1228,60.833333333333336
1229,65.0
1230,76.66666666666667
1231,90.83333333333333
1232,85.0
1233,101.66666666666667
1234,59.166666666666664
1235,67.5
1236,88.33333333333333
1237,56.666666666666664
1238,79.16666666666667
1239,60.833333333333336
1240,81.66666666666667
1241,95.0
1242,50.833333333333336
1243,75.0
1244,46.666666666666664
1245,68.33333333333333
1246,79.16666666666667
1247,79.16666666666667
1248,40.833333333333336
1249,75.83333333333333
1250,85.83333333333333
1251,65.83333333333333
1252,63.333333333333336
1253,65.83333333333333
1254,72.5
1255,51.666666666666664
1256,99.16666666666667
1257,83.33333333333333
1258,65.83333333333333
1259,93.33333333333333
1260,50.0
1261,41.666666666666664
1262,65.83333333333333
1263,53.333333333333336
1264,65.83333333333333
1265,85.83333333333333
1266,98.33333333333333
1267,68.33333333333333
1268,85.0
1269,98.33333333333333
1270,43.333333333333336
1271,72.5
1272,50.833333333333336
1273,44.166666666666664
1274,71.66666666666667
1275,64.16666666666667
1276,78.33333333333333
1277,70.0
1278,66.66666666666667
1279,83.33333333333333
1280,77.5
1281,68.33333333333333
1282,68.33333333333333
1283,83.33333333333333
1284,50.0
1285,51.666666666666664
1286,101.66666666666667
1287,91.66666666666667
1288,50.833333333333336
1289,34.166666666666664
1290,46.666666666666664
1291,45.0
1292,11.666666666666666
1293,17.5
1294,73.33333333333333
1295,93.33333333333333
1296,29.166666666666668
1297,88.33333333333333
1298,78.33333333333333
1299,109.16666666666667
1300,91.66666666666667
1301,49.166666666666664
1302,35.833333333333336
1303,59.166666666666664
1304,61.666666666666664
1305,50.0
1306,104.16666666666667
1307,85.0
1308,50.0
1309,58.333333333333336
1310,25.833333333333332
1311,39.166666666666664
1312,97.5
1313,64.16666666666667
1314,64.16666666666667
1315,92.5
1316,11.666666666666666
1317,105.0
1318,81.66666666666667
1319,55.833333333333336
1320,68.33333333333333
1321,85.0
1322,66.66666666666667
1323,99.16666666666667
1324,54.166666666666664
1325,108.33333333333333
1326,73.33333333333333
1327,60.833333333333336
1328,75.83333333333333
1329,49.166666666666664
1330,41.666666666666664
1331,50.833333333333336
1332,62.5
1333,73.33333333333333
1334,76.66666666666667
1335,74.16666666666667
1336,98.33333333333333
1337,84.16666666666667
1338,90.83333333333333
1339,81.66666666666667
1340,32.5
1341,74.16666666666667
1342,28.333333333333332
1343,64.16666666666667
1344,65.0
1345,50.833333333333336
1346,45.833333333333336
1347,61.666666666666664
1348,20.833333333333332
1349,82.5
1350,79.16666666666667
1351,77.5
1352,83.33333333333333
1353,64.16666666666667
1354,27.5
1355,39.166666666666664
1356,77.5
1357,93.33333333333333
1358,88.33333333333333
1359,51.666666666666664
1360,78.33333333333333
1361,95.0
1362,68.33333333333333
1363,52.5
1364,38.333333333333336
1365,72.5
1366,95.83333333333333
1367,51.666666666666664
1368,67.5
1369,30.833333333333332
1370,76.66666666666667
1371,10.833333333333334
1372,66.66666666666667
1373,81.66666666666667
1374,80.0
1375,46.666666666666664
1376,85.0
1377,96.66666666666667
1378,9.166666666666666
1379,89.16666666666667
1380,22.5
1381,58.333333333333336
1382,100.0
1383,68.33333333333333
1384,48.333333333333336
1385,95.83333333333333
1386,34.166666666666664
1387,29.166666666666668
1388,90.83333333333333
1389,95.0
1390,73.33333333333333
1391,53.333333333333336
1392,80.0
1393,48.333333333333336
1394,110.0
1395,62.5
1396,60.833333333333336
1397,74.16666666666667
1398,50.833333333333336
1399,45.833333333333336
1400,83.33333333333333
1401,79.16666666666667
1402,85.0
1403,85.0
1404,97.5
1405,61.666666666666664
1406,63.333333333333336
1407,82.5
1408,97.5
1409,73.33333333333333
1410,80.83333333333333
1411,72.5
1412,87.5
1413,87.5
1414,55.0
1415,64.16666666666667
1416,43.333333333333336
1417,35.833333333333336
1418,67.5
1419,28.333333333333332
1420,96.66666666666667
1421,73.33333333333333
1422,80.0
1423,77.5
1424,72.5
1425,80.83333333333333
1426,78.33333333333333
1427,25.833333333333332
1428,81.66666666666667
1429,74.16666666666667
1430,22.5
1431,41.666666666666664
1432,83.33333333333333
1433,65.0
1434,38.333333333333336
1435,53.333333333333336
1436,58.333333333333336
1437,32.5
1438,40.0
1439,89.16666666666667
1440,66.66666666666667
1441,41.666666666666664
1442,60.833333333333336
1443,29.166666666666668
1444,79.16666666666667
1445,59.166666666666664
1446,71.66666666666667
1447,62.5
1448,86.66666666666667
1449,47.5
1450,56.666666666666664
1451,39.166666666666664
1452,62.5
1453,74.16666666666667
1454,70.0
1455,100.0
1456,47.5
1457,67.5
1458,28.333333333333332
1459,67.5
1460,66.66666666666667
1461,76.66666666666667
1462,44.166666666666664
1463,27.5
1464,41.666666666666664
1465,77.5
1466,51.666666666666664
1467,72.5
1468,94.16666666666667
1469,63.333333333333336
1470,75.0
1471,47.5
1472,86.66666666666667
1473,103.33333333333333
1474,110.0
1475,76.66666666666667
1476,86.66666666666667
1477,80.0
1478,50.833333333333336
1479,44.166666666666664
1480,36.666666666666664
1481,89.16666666666667
1482,75.83333333333333
1483,95.0
1484,27.5
1485,52.5
1486,53.333333333333336
1487,56.666666666666664
1488,34.166666666666664
1489,100.0
1490,83.33333333333333
1491,82.5
1492,74.16666666666667
1493,91.66666666666667
1494,79.16666666666667
1495,50.0
1496,72.5
1497,47.5
1498,77.5
1499,68.33333333333333
1500,49.166666666666664
1501,92.5
1502,58.333333333333336
1503,81.66666666666667
1504,72.5
1505,80.83333333333333
1506,50.833333333333336
1507,55.0
1508,87.5
1509,36.666666666666664
1510,80.83333333333333
1511,60.833333333333336
1512,91.66666666666667
1513,64.16666666666667
1514,85.0
1515,86.66666666666667
1516,35.833333333333336
1517,57.5
1518,62.5
1519,61.666666666666664
1520,74.16666666666667
1521,43.333333333333336
1522,40.0
1523,99.16666666666667
1524,76.66666666666667
1525,40.0
1526,45.833333333333336
1527,46.666666666666664
1528,81.66666666666667
1529,79.16666666666667
1530,33.333333333333336
1531,70.0
1532,68.33333333333333
1533,90.0
1534,56.666666666666664
1535,65.0
1536,100.83333333333333
1537,70.83333333333333
1538,75.0
1539,64.16666666666667
1540,78.33333333333333
1541,85.83333333333333
1542,20.833333333333332
1543,75.83333333333333
1544,100.0
1545,30.833333333333332
