,p1_mean_hp_last,p2_mean_hp_last
135,73.33333333333333,68.65833333333333
136,121.66666666666667,122.5
137,35.0,79.49166666666666
138,90.0,117.5
139,121.66666666666667,133.15
140,63.333333333333336,124.49166666666667
141,85.0,121.66666666666667
142,48.333333333333336,74.49166666666666
143,90.16666666666667,115.0
144,75.0,127.5
145,96.66666666666667,62.824999999999996
146,53.333333333333336,120.83333333333333
147,21.666666666666668,67.5
148,124.16666666666667,130.32500000000002
149,55.0,63.333333333333336
150,89.16666666666667,107.5
151,82.5,115.0
152,74.16666666666667,106.83333333333333
153,108.33333333333333,90.83333333333333
154,110.83333333333333,96.66666666666667
155,65.83333333333333,121.66666666666667
156,98.33333333333333,78.65833333333333
157,69.16666666666667,124.16666666666667
158,105.83333333333333,116.66666666666667
159,70.0,102.825
160,75.0,121.99166666666667
161,115.83333333333333,115.0
162,108.33333333333333,121.66666666666667
163,60.833333333333336,71.66666666666667
164,70.0,106.66666666666667
165,79.16666666666667,124.49166666666667
166,94.16666666666667,118.33333333333333
167,105.0,100.325
168,90.83333333333333,120.0
169,67.5,87.5
170,15.833333333333334,95.0
171,77.5,103.33333333333333
172,85.83333333333333,127.825
173,30.0,111.66666666666667
174,88.33333333333333,120.83333333333333
175,81.66666666666667,116.66666666666667
176,101.66666666666667,122.5
177,77.5,121.99166666666667
178,98.33333333333333,70.0
179,85.83333333333333,117.5
180,85.83333333333333,123.65833333333335
181,90.0,105.0
182,90.83333333333333,117.5
183,75.83333333333333,121.99166666666667
184,124.16666666666667,86.66666666666667
185,68.33333333333333,105.83333333333333
186,113.33333333333333,108.33333333333333
187,74.16666666666667,120.83333333333333
188,10.833333333333334,118.33333333333333
189,119.16666666666667,116.99166666666667
190,106.66666666666667,116.99166666666667
191,72.5,80.83333333333333
192,39.166666666666664,124.16666666666667
193,80.83333333333333,83.14999999999999
194,70.83333333333333,105.83333333333333
195,64.16666666666667,119.49166666666667
196,105.83333333333333,103.98333333333333
197,75.83333333333333,117.5
198,85.16666666666667,121.99166666666667
199,60.833333333333336,125.325
200,50.833333333333336,120.0
201,93.33333333333333,124.16666666666667
202,91.66666666666667,121.66666666666667
203,65.0,89.33333333333333
204,67.5,129.49166666666667
205,39.166666666666664,75.0
206,105.0,123.14999999999999
207,54.166666666666664,124.16666666666667
208,107.5,84.14999999999999
209,60.0,113.47500000000001
210,109.16666666666667,119.81666666666666
211,106.66666666666667,124.49166666666667
212,65.0,114.16666666666667
213,73.33333333333333,124.16666666666667
214,37.5,80.325
215,118.33333333333333,121.66666666666667
216,56.666666666666664,87.15833333333335
217,19.166666666666668,77.825
218,100.83333333333333,95.325
219,43.333333333333336,100.0
220,75.83333333333333,122.5
221,97.5,126.99166666666667
222,39.166666666666664,85.0
223,80.83333333333333,86.66666666666667
224,97.5,111.83333333333333
225,75.0,115.83333333333333
226,65.83333333333333,111.15833333333335
227,39.166666666666664,95.325
228,32.5,87.5
229,55.833333333333336,106.48333333333333
230,82.5,122.5
231,105.0,94.81666666666666
232,121.66666666666667,96.80833333333334
233,69.16666666666667,62.5
234,92.5,80.325
235,80.0,118.33333333333333
236,116.66666666666667,124.81666666666666
237,106.66666666666667,120.325
238,108.33333333333333,119.16666666666667
239,97.5,121.66666666666667
240,95.83333333333333,108.33333333333333
241,100.83333333333333,105.83333333333333
242,93.33333333333333,91.79166666666667
243,78.33333333333333,115.64999999999999
244,95.0,108.33333333333333
245,62.5,125.0
246,92.5,124.16666666666667
247,76.0,115.0
248,53.333333333333336,113.33333333333333
249,32.5,115.83333333333333
250,115.83333333333333,118.65833333333335
251,89.16666666666667,97.5
252,118.33333333333333,88.47500000000001
253,73.33333333333333,119.49166666666667
254,115.83333333333333,85.325
255,43.333333333333336,82.5
256,64.16666666666667,64.49166666666666
257,95.0,126.99166666666667
258,90.83333333333333,85.0
259,49.166666666666664,106.66666666666667
260,100.83333333333333,117.825
261,90.83333333333333,106.66666666666667
262,86.66666666666667,120.0
263,70.0,96.15833333333335
264,58.333333333333336,118.65833333333335
265,107.5,78.65833333333333
266,96.66666666666667,119.65833333333335
267,53.333333333333336,120.0
268,90.0,122.825
269,12.5,126.99166666666667
270,67.5,91.15833333333335
271,54.166666666666664,121.99166666666667
272,90.0,123.98333333333333
273,120.0,125.64999999999999
274,90.83333333333333,123.33333333333333
275,106.66666666666667,122.5
276,55.0,105.0
277,117.5,107.5
278,38.333333333333336,64.49166666666666
279,43.333333333333336,90.0
280,19.166666666666668,78.33333333333333
281,36.666666666666664,89.16666666666667
282,118.33333333333333,118.65833333333335
283,65.0,105.83333333333333
284,94.16666666666667,121.99166666666667
285,119.16666666666667,118.14999999999999
286,32.5,80.83333333333333
287,51.666666666666664,100.83333333333333
288,69.16666666666667,115.0
289,116.66666666666667,121.99166666666667
290,72.5,120.325
291,93.33333333333333,105.0
292,40.833333333333336,115.0
293,47.5,117.5
294,25.833333333333332,116.66666666666667
295,64.16666666666667,108.33333333333333
296,107.5,116.15833333333335
297,45.833333333333336,116.66666666666667
298,114.16666666666667,126.15833333333335
299,107.5,107.5
300,95.83333333333333,120.83333333333333
301,115.83333333333333,123.98333333333333
302,39.166666666666664,120.83333333333333
303,122.5,121.99166666666667
304,73.33333333333333,90.83333333333333
305,66.66666666666667,111.66666666666667
306,95.0,116.99166666666667
307,50.833333333333336,111.15833333333335
308,115.0,100.5
309,79.16666666666667,111.66666666666667
310,94.16666666666667,125.325
311,105.83333333333333,121.99166666666667
312,65.83333333333333,119.49166666666667
313,46.666666666666664,119.81666666666666
314,32.5,80.325
315,90.83333333333333,75.325
316,30.833333333333332,91.15833333333335
317,73.33333333333333,115.83333333333333
318,96.66666666666667,117.5
319,55.0,118.65833333333335
320,47.5,100.0
321,62.5,115.0
322,55.833333333333336,80.0
323,108.33333333333333,126.99166666666667
324,64.16666666666667,106.66666666666667
325,20.833333333333332,75.0
326,36.666666666666664,85.325
327,65.0,105.825
328,80.0,119.16666666666667
329,50.0,115.325
330,55.833333333333336,127.5
331,122.5,118.65833333333335
332,85.83333333333333,124.16666666666667
333,52.5,82.5
334,47.5,76.15833333333333
335,56.666666666666664,101.66666666666667
336,67.5,119.16666666666667
337,72.5,121.99166666666667
338,74.16666666666667,67.5
339,102.5,110.325
340,33.333333333333336,80.0
341,106.66666666666667,124.16666666666667
342,93.33333333333333,89.16666666666667
343,90.0,111.99166666666667
344,68.33333333333333,110.49166666666667
345,111.66666666666667,115.0
346,126.66666666666667,91.99166666666667
347,31.666666666666668,94.16666666666667
348,80.0,110.325
349,122.5,120.325
350,105.83333333333333,118.33333333333333
351,119.16666666666667,103.65833333333335
352,95.83333333333333,121.99166666666667
353,88.33333333333333,124.16666666666667
354,73.33333333333333,91.99166666666667
355,54.166666666666664,85.83333333333333
356,82.5,123.33333333333333
357,37.5,65.83333333333333
358,101.66666666666667,124.49166666666667
359,117.5,115.83333333333333
360,92.5,85.325
361,61.666666666666664,122.5
362,118.33333333333333,110.325
363,91.66666666666667,121.99166666666667
364,21.666666666666668,60.0
365,115.83333333333333,124.49166666666667
366,99.16666666666667,80.83333333333333
367,79.16666666666667,84.16666666666667
368,95.83333333333333,127.5
369,49.166666666666664,106.48333333333333
370,63.333333333333336,128.33333333333334
371,49.166666666666664,113.65833333333335
372,106.66666666666667,103.33333333333333
373,32.5,76.66666666666667
374,62.5,114.16666666666667
375,50.0,72.825
376,58.333333333333336,115.83333333333333
377,85.0,103.29166666666667
378,33.333333333333336,65.83333333333333
379,63.333333333333336,63.333333333333336
380,70.0,86.64999999999999
381,70.16666666666667,87.5
382,120.0,125.325
383,89.16666666666667,133.65833333333333
384,81.0,122.5
385,67.5,118.33333333333333
386,124.33333333333333,130.14166666666668
387,90.83333333333333,110.0
388,95.83333333333333,119.16666666666667
389,92.5,97.5
390,52.5,94.49166666666667
391,79.16666666666667,81.15833333333333
392,106.66666666666667,116.66666666666667
393,115.83333333333333,89.65833333333335
394,118.33333333333333,105.0
395,91.0,119.49166666666667
396,90.83333333333333,110.0
397,37.5,100.0
398,112.5,105.0
399,64.16666666666667,120.325
400,64.16666666666667,89.49166666666667
401,79.16666666666667,116.66666666666667
402,110.0,127.825
403,37.5,110.83333333333333
404,26.666666666666668,78.65833333333333
405,68.33333333333333,115.64999999999999
406,37.5,106.15833333333335
407,74.16666666666667,110.0
408,105.83333333333333,111.15833333333335
409,59.166666666666664,123.33333333333333
410,9.166666666666666,121.66666666666667
411,90.83333333333333,111.15833333333335
412,117.5,80.49166666666666
413,95.83333333333333,119.16666666666667
414,27.5,85.325
415,85.0,107.66666666666667
416,90.0,108.33333333333333
417,34.166666666666664,74.16666666666667
418,101.66666666666667,98.65833333333335
419,96.66666666666667,114.16666666666667
420,90.0,65.83333333333333
421,91.66666666666667,121.66666666666667
422,115.83333333333333,115.83333333333333
423,121.66666666666667,115.83333333333333
424,110.83333333333333,115.83333333333333
425,95.0,108.5
426,115.83333333333333,87.825
427,94.16666666666667,66.15833333333333
428,64.16666666666667,121.99166666666667
429,64.16666666666667,73.33333333333333
430,40.0,89.16666666666667
431,80.0,105.83333333333333
432,116.66666666666667,115.83333333333333
433,98.33333333333333,91.99166666666667
434,120.83333333333333,95.16666666666667
435,121.66666666666667,124.81666666666666
436,23.333333333333332,116.66666666666667
437,23.333333333333332,95.0
438,55.0,120.0
439,45.833333333333336,111.0
440,120.83333333333333,117.825
441,79.16666666666667,132.5
442,42.5,126.15833333333335
443,89.16666666666667,117.825
444,45.833333333333336,116.66666666666667
445,94.16666666666667,121.99166666666667
446,58.333333333333336,58.333333333333336
447,66.66666666666667,76.99166666666666
448,90.83333333333333,117.5
449,100.83333333333333,125.64999999999999
450,112.5,121.99166666666667
451,39.166666666666664,90.0
452,106.66666666666667,118.33333333333333
453,43.333333333333336,89.16666666666667
454,70.0,115.83333333333333
455,12.5,74.16666666666667
456,65.0,120.0
457,105.0,116.66666666666667
458,121.66666666666667,113.47500000000001
459,73.33333333333333,124.49166666666667
460,99.16666666666667,127.825
461,100.83333333333333,123.33333333333333
462,75.83333333333333,96.66666666666667
463,64.33333333333333,110.325
464,105.83333333333333,118.65833333333335
465,52.5,115.83333333333333
466,73.33333333333333,115.16666666666667
467,108.33333333333333,122.825
468,64.16666666666667,85.0
469,60.0,111.15833333333335
470,63.333333333333336,105.83333333333333
471,103.33333333333333,126.99166666666667
472,40.0,109.16666666666667
473,95.0,88.65833333333335
474,91.66666666666667,106.66666666666667
475,122.5,103.98333333333333
476,52.5,59.166666666666664
477,47.5,121.15833333333335
478,106.66666666666667,103.33333333333333
479,95.0,100.325
480,95.0,110.325
481,89.16666666666667,90.0
482,36.666666666666664,109.48333333333333
483,90.83333333333333,108.33333333333333
484,27.5,121.48333333333333
485,70.0,69.99166666666666
486,100.83333333333333,126.99166666666667
487,105.83333333333333,95.325
488,41.666666666666664,111.66666666666667
489,115.83333333333333,119.49166666666667
490,89.16666666666667,117.825
491,32.666666666666664,80.325
492,110.0,119.49166666666667
493,116.66666666666667,111.99166666666667
494,54.166666666666664,62.5
495,76.66666666666667,95.0
496,66.66666666666667,84.49166666666666
497,115.83333333333333,130.0
498,75.0,120.83333333333333
499,75.0,107.5
500,65.83333333333333,121.99166666666667
501,75.83333333333333,127.5
502,54.166666666666664,79.16666666666667
503,80.83333333333333,91.66666666666667
504,20.0,105.0
505,105.83333333333333,91.15833333333335
506,95.83333333333333,90.325
507,80.83333333333333,74.16666666666667
508,107.5,105.83333333333333
509,64.16666666666667,121.66666666666667
510,114.16666666666667,124.81666666666666
511,105.0,99.16666666666667
512,35.833333333333336,94.16666666666667
513,116.66666666666667,85.83333333333333
514,95.16666666666667,118.98333333333333
515,92.5,95.325
516,109.16666666666667,108.33333333333333
517,75.83333333333333,124.16666666666667
518,49.166666666666664,66.66666666666667
519,97.5,129.16666666666666
520,31.666666666666668,104.49166666666667
521,89.16666666666667,115.83333333333333
522,114.16666666666667,96.66666666666667
523,120.0,121.66666666666667
524,15.0,50.833333333333336
525,33.5,124.49166666666667
526,115.83333333333333,94.49166666666667
527,98.33333333333333,121.15833333333335
528,124.16666666666667,127.5
529,49.166666666666664,115.325
530,99.16666666666667,117.5
531,80.83333333333333,121.66666666666667
532,116.66666666666667,123.98333333333333
533,47.5,95.83333333333333
534,79.16666666666667,89.16666666666667
535,115.0,107.825
536,57.5,111.66666666666667
537,90.83333333333333,124.16666666666667
538,80.0,124.16666666666667
539,25.833333333333332,115.83333333333333
540,98.33333333333333,120.325
541,46.666666666666664,89.49166666666667
542,68.33333333333333,115.16666666666667
543,70.0,119.81666666666666
544,20.833333333333332,90.83333333333333
545,81.66666666666667,95.325
546,36.666666666666664,127.5
547,106.66666666666667,89.49166666666667
548,113.33333333333333,123.33333333333333
549,79.16666666666667,90.64999999999999
550,109.16666666666667,116.99166666666667
551,79.16666666666667,110.0
552,68.33333333333333,119.16666666666667
553,37.5,112.5
554,120.83333333333333,115.83333333333333
555,119.16666666666667,108.14999999999999
556,52.5,82.33333333333333
557,123.33333333333333,100.83333333333333
558,90.83333333333333,105.83333333333333
559,73.33333333333333,114.16666666666667
560,85.0,89.16666666666667
561,63.333333333333336,116.66666666666667
562,100.0,90.325
563,121.66666666666667,124.49166666666667
564,120.83333333333333,89.95833333333333
565,102.5,130.32500000000002
566,114.16666666666667,119.16666666666667
567,63.333333333333336,64.49166666666666
568,37.5,65.0
569,108.33333333333333,121.99166666666667
570,124.16666666666667,127.825
571,44.166666666666664,85.325
572,87.5,102.5
573,90.83333333333333,124.16666666666667
574,58.333333333333336,67.98333333333333
575,70.0,96.66666666666667
576,124.16666666666667,115.83333333333333
577,120.83333333333333,124.49166666666667
578,94.16666666666667,104.49166666666667
579,61.666666666666664,119.16666666666667
580,55.0,74.16666666666667
581,49.166666666666664,116.99166666666667
582,70.83333333333333,70.0
583,91.66666666666667,124.16666666666667
584,118.33333333333333,111.66666666666667
585,97.5,124.16666666666667
586,106.66666666666667,111.15833333333335
587,115.83333333333333,130.32500000000002
588,97.5,120.325
589,114.16666666666667,111.15833333333335
590,119.16666666666667,91.99166666666667
591,52.5,123.98333333333333
592,111.66666666666667,116.66666666666667
593,64.16666666666667,106.66666666666667
594,95.83333333333333,124.16666666666667
595,90.0,106.99166666666667
596,105.83333333333333,88.47500000000001
597,108.33333333333333,117.5
598,107.5,87.825
599,84.16666666666667,94.16666666666667
600,78.33333333333333,112.825
601,122.5,117.5
602,65.0,105.83333333333333
603,79.16666666666667,90.0
604,44.166666666666664,66.66666666666667
605,78.33333333333333,92.5
606,63.333333333333336,88.65833333333335
607,108.33333333333333,121.99166666666667
608,56.666666666666664,108.98333333333333
609,37.5,116.66666666666667
610,132.5,124.49166666666667
611,25.0,115.83333333333333
612,111.66666666666667,127.31666666666666
613,61.666666666666664,106.99166666666667
614,96.66666666666667,110.0
615,94.16666666666667,86.66666666666667
616,75.0,72.5
617,55.0,105.0
618,87.5,136.66666666666666
619,58.333333333333336,60.833333333333336
620,124.16666666666667,120.0
621,12.5,115.83333333333333
622,83.33333333333333,89.81666666666666
623,52.5,96.66666666666667
624,94.16666666666667,93.5
625,100.83333333333333,124.16666666666667
626,115.83333333333333,121.99166666666667
627,48.333333333333336,85.0
628,80.83333333333333,66.66666666666667
629,55.833333333333336,90.325
630,72.5,111.15833333333335
631,21.666666666666668,100.0
632,63.333333333333336,102.825
633,70.0,111.66666666666667
634,108.33333333333333,106.99166666666667
635,127.5,124.49166666666667
636,47.5,91.15833333333335
637,107.5,117.5
638,75.83333333333333,74.16666666666667
639,88.33333333333333,70.0
640,36.666666666666664,82.5
641,100.83333333333333,67.31666666666666
642,110.0,124.49166666666667
643,71.66666666666667,78.65833333333333
644,43.333333333333336,97.31666666666666
645,93.33333333333333,105.83333333333333
646,47.5,95.0
647,20.833333333333332,88.65833333333335
648,124.16666666666667,118.65833333333335
649,78.33333333333333,106.66666666666667
650,84.16666666666667,65.0
651,106.66666666666667,121.66666666666667
652,106.66666666666667,96.99166666666667
653,40.833333333333336,102.825
654,72.5,92.5
655,105.83333333333333,90.31666666666666
656,123.33333333333333,118.65833333333335
657,124.16666666666667,124.16666666666667
658,80.0,128.33333333333334
659,96.0,125.0
660,83.33333333333333,119.49166666666667
661,97.5,100.325
662,10.0,77.5
663,40.833333333333336,86.66666666666667
664,98.33333333333333,124.49166666666667
665,120.83333333333333,84.49166666666666
666,90.0,123.33333333333333
667,87.5,119.16666666666667
668,96.66666666666667,92.825
669,54.166666666666664,120.0
670,124.16666666666667,110.325
671,35.833333333333336,79.16666666666667
672,46.666666666666664,112.825
673,60.833333333333336,68.33333333333333
674,90.0,109.16666666666667
675,78.33333333333333,133.33333333333334
676,75.83333333333333,122.5
677,27.5,92.825
678,26.666666666666668,121.99166666666667
679,67.5,86.99166666666667
680,40.0,80.83333333333333
681,104.16666666666667,72.5
682,90.83333333333333,103.33333333333333
683,37.5,124.16666666666667
684,50.0,121.99166666666667
685,107.5,107.5
686,48.333333333333336,117.5
687,110.0,124.16666666666667
688,80.83333333333333,89.16666666666667
689,75.0,119.49166666666667
690,15.0,55.324999999999996
691,44.166666666666664,64.16666666666667
692,12.5,105.83333333333333
693,75.0,90.0
694,95.0,121.15833333333335
695,115.0,106.66666666666667
696,96.66666666666667,69.33333333333333
697,63.333333333333336,81.15833333333333
698,115.83333333333333,106.99166666666667
699,74.33333333333333,92.5
700,83.33333333333333,116.99166666666667
701,105.83333333333333,102.825
702,30.0,76.66666666666667
703,66.0,96.66666666666667
704,86.66666666666667,126.99166666666667
705,78.33333333333333,122.825
706,45.833333333333336,103.33333333333333
707,54.166666666666664,105.0
708,84.16666666666667,108.65833333333335
709,77.5,73.33333333333333
710,27.5,43.333333333333336
711,120.83333333333333,115.64999999999999
712,78.33333333333333,112.31666666666666
713,100.0,126.99166666666667
714,94.16666666666667,110.0
715,89.16666666666667,116.66666666666667
716,33.333333333333336,123.33333333333333
717,115.0,112.825
718,79.16666666666667,118.33333333333333
719,116.66666666666667,121.99166666666667
720,77.5,86.66666666666667
721,123.33333333333333,120.83333333333333
722,100.83333333333333,106.99166666666667
723,106.66666666666667,111.15833333333335
724,40.833333333333336,112.825
725,57.5,110.325
726,90.0,86.66666666666667
727,64.16666666666667,115.83333333333333
728,63.333333333333336,84.16666666666667
729,70.0,94.49166666666667
730,110.0,118.65833333333335
731,89.16666666666667,101.66666666666667
732,87.5,117.825
733,112.5,95.64999999999999
734,68.33333333333333,76.15833333333333
735,50.0,120.83333333333333
736,102.5,77.825
737,45.833333333333336,118.33333333333333
738,115.83333333333333,113.5
739,91.66666666666667,125.64999999999999
740,66.66666666666667,100.83333333333333
741,72.5,111.66666666666667
742,121.66666666666667,124.49166666666667
743,48.333333333333336,76.99166666666666
744,124.16666666666667,124.81666666666666
745,73.33333333333333,77.5
746,116.66666666666667,85.325
747,105.83333333333333,106.66666666666667
748,120.83333333333333,124.81666666666666
749,59.166666666666664,74.16666666666667
750,105.83333333333333,88.31666666666666
751,120.0,111.15833333333335
752,94.16666666666667,121.15833333333335
753,75.83333333333333,114.16666666666667
754,36.666666666666664,117.825
755,94.16666666666667,118.65833333333335
756,50.833333333333336,120.83333333333333
757,120.83333333333333,122.5
758,105.16666666666667,99.49166666666667
759,86.66666666666667,110.83333333333333
760,115.83333333333333,118.65833333333335
761,23.333333333333332,113.33333333333333
762,108.33333333333333,124.16666666666667
763,90.0,126.48333333333333
764,90.0,50.324999999999996
765,124.16666666666667,116.99166666666667
766,96.66666666666667,111.99166666666667
767,125.0,122.825
768,12.5,52.824999999999996
769,115.83333333333333,97.31666666666666
770,106.66666666666667,123.33333333333333
771,108.33333333333333,65.325
772,77.5,124.16666666666667
773,81.66666666666667,124.16666666666667
774,60.0,79.16666666666667
775,63.333333333333336,81.99166666666666
776,115.83333333333333,92.31666666666666
777,106.66666666666667,91.15833333333335
778,77.66666666666667,125.64999999999999
779,95.0,75.83333333333333
780,106.66666666666667,120.83333333333333
781,115.83333333333333,112.825
782,105.0,120.83333333333333
783,21.666666666666668,100.83333333333333
784,94.16666666666667,125.325
785,69.16666666666667,89.30833333333334
786,82.5,126.99166666666667
787,117.5,93.65833333333335
788,96.66666666666667,90.83333333333333
789,101.66666666666667,115.83333333333333
790,40.0,81.99166666666666
791,116.66666666666667,111.15833333333335
792,82.5,120.0
793,69.16666666666667,110.16666666666667
794,124.16666666666667,120.83333333333333
795,38.333333333333336,80.83333333333333
796,61.666666666666664,115.83333333333333
797,121.66666666666667,124.81666666666666
798,122.5,90.0
799,36.666666666666664,119.49166666666667
800,35.0,118.98333333333333
801,58.333333333333336,82.66666666666667
802,89.16666666666667,129.16666666666666
803,74.16666666666667,115.83333333333333
804,89.16666666666667,124.49166666666667
805,30.833333333333332,77.5
806,63.333333333333336,109.49166666666667
807,50.0,115.83333333333333
808,90.83333333333333,122.5
809,56.666666666666664,60.0
810,45.833333333333336,111.99166666666667
811,115.0,120.83333333333333
812,106.66666666666667,105.16666666666667
813,52.5,101.66666666666667
814,108.33333333333333,106.66666666666667
815,121.66666666666667,124.16666666666667
816,121.66666666666667,87.64166666666667
817,54.166666666666664,120.83333333333333
818,69.16666666666667,97.825
819,73.33333333333333,110.83333333333333
820,127.5,116.99166666666667
821,85.83333333333333,98.65833333333335
822,79.16666666666667,112.5
823,115.83333333333333,86.66666666666667
824,120.83333333333333,97.96666666666665
825,25.0,62.824999999999996
826,89.16666666666667,121.66666666666667
827,93.33333333333333,123.33333333333333
828,127.5,117.5
829,106.66666666666667,81.66666666666667
830,91.66666666666667,74.16666666666667
831,9.166666666666666,105.83333333333333
832,116.66666666666667,118.65833333333335
833,80.83333333333333,122.825
834,100.83333333333333,119.49166666666667
835,86.66666666666667,116.48333333333333
836,21.666666666666668,91.99166666666667
837,98.33333333333333,133.15
838,70.0,70.0
839,84.16666666666667,108.33333333333333
840,40.833333333333336,110.325
841,90.0,121.15833333333335
842,96.66666666666667,96.0
843,33.333333333333336,91.66666666666667
844,49.166666666666664,110.0
845,121.66666666666667,86.66666666666667
846,105.83333333333333,106.15833333333335
847,91.66666666666667,122.5
848,69.16666666666667,83.33333333333333
849,105.0,129.49166666666667
850,85.83333333333333,131.15833333333333
851,114.16666666666667,117.5
852,53.333333333333336,125.0
853,41.666666666666664,96.15833333333335
854,65.0,81.48333333333333
855,92.5,115.83333333333333
856,85.0,95.83333333333333
857,108.33333333333333,122.825
858,100.5,79.33333333333333
859,43.333333333333336,94.16666666666667
860,105.83333333333333,115.0
861,55.833333333333336,79.16666666666667
862,83.33333333333333,66.66666666666667
863,72.5,95.325
864,90.83333333333333,108.98333333333333
865,68.33333333333333,116.66666666666667
866,73.33333333333333,124.16666666666667
867,43.333333333333336,120.325
868,95.0,125.325
869,33.333333333333336,86.66666666666667
870,38.333333333333336,114.14999999999999
871,107.5,90.325
872,43.333333333333336,110.0
873,80.83333333333333,135.83333333333334
874,113.33333333333333,117.5
875,44.166666666666664,115.0
876,77.5,125.0
877,105.0,94.81666666666666
878,59.166666666666664,80.83333333333333
879,105.0,116.99166666666667
880,38.5,91.15833333333335
881,64.16666666666667,113.65833333333335
882,90.83333333333333,125.0
883,118.33333333333333,100.325
884,101.66666666666667,60.0
885,25.0,65.0
886,80.83333333333333,92.5
887,80.0,125.83333333333333
888,53.333333333333336,136.15833333333333
889,127.5,88.33333333333333
890,110.0,115.83333333333333
891,85.83333333333333,117.5
892,30.0,116.66666666666667
893,109.16666666666667,118.65833333333335
894,100.83333333333333,58.333333333333336
895,112.5,94.30833333333334
896,105.83333333333333,115.83333333333333
897,90.0,117.5
