,p1_crit_aggressive,p2_crit_aggressive,crit_aggressive_diff
61,0.825095663265306,0.7447616844846492,0.08033397878065685
62,0.6830357142857142,0.8298251295336787,-0.14678941524796452
63,0.4028450868983957,0.8702521595528455,-0.4674070726544498
64,0.968967013888889,0.8647422640931373,0.10422474979575169
65,0.2883005666208791,0.8791977611940298,-0.5908971945731507
66,0.9521484375,0.729286123853211,0.222862313646789
67,0.7027116402116401,0.7021198311237373,0.0005918090879027949
68,0.1650191326530612,0.6595100523933531,-0.4944909197402919
69,0.5173083563535912,0.6920517743644068,-0.1747434180108156
70,0.46114824181117536,0.9215247319688109,-0.46037649015763554
71,0.32691368689903844,0.749547119140625,-0.42263343224158656
72,0.2961940940366972,0.9574558423913043,-0.661261748354607
73,0.5669487847222222,0.4643113303319209,0.10263745439030131
74,0.39304400802752293,0.9870631720430106,-0.5940191640154877
75,0.193425422705314,0.8598208399261603,-0.6663954172208464
76,0.17980831185567012,0.9018699721534653,-0.7220616602977952
77,0.4682333002645503,0.968967013888889,-0.5007337136243386
78,0.5352515243902439,0.7956744552752294,-0.26042293088498547
79,0.40636660447761197,0.9930021199748744,-0.5866355154972624
80,0.6287977430555556,0.9403935185185185,-0.3115957754629629
81,0.5180713383838383,0.7156101548191393,-0.1975388164353009
82,0.37109375,0.7326145913215747,-0.3615208413215747
83,0.6737804878048781,0.8547933878113027,-0.18101290000642456
84,0.3556315104166667,0.7309962363138686,-0.3753647258972019
85,0.4201083542713568,0.8791670254571644,-0.4590586711858076
86,0.3644710847701149,0.9419221698113208,-0.5774510850412059
87,0.40834407216494845,0.509554856115108,-0.10121078395015953
88,0.5433047715053763,0.5607982673267327,-0.017493495821356397
89,0.3094108737244898,0.6333526611328126,-0.32394178740832286
90,0.1650191326530612,0.7597568861856824,-0.5947377535326211
91,0.5878806600765305,0.852813720703125,-0.2649330606265945
92,0.6571074695121951,0.6843165165960453,-0.02720904708385019
93,0.21803449876237624,0.8899806701030928,-0.6719461713407165
94,0.42501100352112675,0.5892385563380281,-0.16422755281690138
95,0.473785400390625,0.7597568861856824,-0.2859714857950574
96,0.08833451704545454,0.5362536243556701,-0.4479191073102156
97,0.41158536585365857,0.7995242072851153,-0.38793884143145674
98,0.18037373310810811,0.9714610541044775,-0.7910873209963694
99,0.36660260695187163,0.5162606627296589,-0.14965805577778724
100,0.30299689180107525,0.8766641422193877,-0.5736672504183125
101,0.3038194444444444,0.8298251295336787,-0.5260056850892343
102,0.8410513272849462,0.87470703125,-0.033655703965053796
103,0.4861111111111111,0.7468538331280788,-0.26074272201696774
104,0.28575957133507857,0.920798349197797,-0.6350387778627185
105,0.5397949218749999,0.699439858490566,-0.1596449366155661
106,0.3466796875,0.7948030499105319,-0.44812336241053186
107,0.08290816326530613,0.6763285024154588,-0.5934203391501527
108,0.8607365534855769,0.44249300433488614,0.41824354915069073
109,0.654932037601626,0.8804304428522101,-0.22549840525058407
110,0.4928994766009852,0.9901147959183673,-0.49721531931738205
111,0.6440355329949239,0.9714610541044775,-0.3274255211095536
112,0.5539772727272728,0.7825712316176471,-0.22859395889037426
113,0.7318793402777778,0.8298251295336787,-0.09794578925590092
114,0.9581959575688073,0.7948030499105319,0.1633929076582754
115,0.5512616978609625,0.8850254156650642,-0.33376371780410174
116,0.8555772569444444,0.9107354525862069,-0.0551581956417625
117,0.825095663265306,0.520558288831751,0.304537374433555
118,0.4935079225352113,0.9822372045272436,-0.4887292819920323
119,0.33656529017857145,0.8298251295336787,-0.49325983935510725
120,0.421142578125,1.0993448893229165,-0.6782023111979165
121,0.389404296875,0.8145626460280374,-0.4251583491530374
122,0.5534680361675127,0.7227376302083334,-0.16926959404082065
123,0.7013313137755102,0.852813720703125,-0.15148240692761483
124,0.43872298481308414,0.7749125162760417,-0.3361895314629576
125,0.5480504918981481,0.5555182770961146,-0.007467785197966426
126,0.4311615566037736,0.5707305908203126,-0.13956903421653905
127,0.5652043269230769,0.5808080195393375,-0.0156036926162606
128,0.688257110252809,0.9302861966080402,-0.24202908635523124
129,0.5779109589041096,0.7216942359171322,-0.14378327701302263
130,0.48583984375000006,0.811512706043956,-0.3256728622939559
131,0.5057565789473685,0.5836572017766498,-0.07790062282928134
132,0.33952702702702703,0.7995242072851153,-0.4599971802580883
133,0.2213872144670051,0.35384675826149425,-0.13245954379448915
134,0.6200428299492385,0.9648967760180995,-0.344853946068861
135,0.377787558685446,0.435983296313317,-0.058195737627871
136,0.8040718410326086,0.8740516618497111,-0.06997982081710241
137,0.2709143241626794,0.9237892844460228,-0.6528749602833435
138,0.7108847128378378,0.9507833501344085,-0.23989863729657068
139,0.40252220812182743,0.5919624416307471,-0.18944023350891964
140,0.5222908893034826,0.6006147183053863,-0.07832382900190371
141,0.5789317255434783,0.9473623143564357,-0.3684305888129574
142,0.3078125,1.0098318326271187,-0.7020193326271187
143,0.66015625,0.8122432511737089,-0.15208700117370888
144,0.6686827956989247,0.8899806701030928,-0.22129787440416804
145,0.410614013671875,0.9255759499289774,-0.5149619362571024
146,0.7661290322580645,0.9714610541044775,-0.20533202184641297
147,0.22995283018867924,0.6178449876237624,-0.38789215743508315
148,0.49789507772020725,0.6932319972826088,-0.1953369195624015
149,0.756400381455399,1.0181290064102564,-0.2617286249548574
150,0.5460379464285714,0.869140625,-0.3231026785714286
151,0.41491256476683935,1.016507768361582,-0.6015952035947426
152,0.6497628348214285,0.7993475731382979,-0.14958473831686936
153,0.2778201219512195,1.0533601334951457,-0.7755400115439262
154,0.515899658203125,0.8681077223557693,-0.3522080641526443
155,0.6138538939790577,0.7949813610406092,-0.18112746706155158
156,0.6463068181818181,0.8858095366379312,-0.23950271845611304
157,0.40828009544334976,0.8298251295336787,-0.42154503409032895
158,0.5259984853316326,0.9761402027027027,-0.4501417173710701
159,0.5013992537313432,0.4957605245315582,0.005638729199784975
160,0.7506042817679558,0.7749125162760417,-0.024308234508085946
161,0.48809162621359226,1.0777064732142856,-0.5896148470006933
162,0.653487289507772,0.9473623143564357,-0.2938750248486637
163,0.35235969387755106,0.849609375,-0.49724968112244894
164,0.4327113737309645,0.8149439626963352,-0.38223258896537066
165,0.7724946120689654,0.6006147183053863,0.17187989376357915
166,0.6863702512254902,0.7483723958333334,-0.062002144607843146
167,0.35515780472636815,0.5434407552083333,-0.1882829504819652
168,0.6686827956989247,0.8286830357142858,-0.16000024001536106
169,0.17708333333333334,0.9585122926540285,-0.7814289593206951
170,0.11490399564676616,0.734603029822335,-0.6196990341755689
171,0.2925857843137255,0.5767255960051547,-0.2841398116914292
172,0.49692007211538464,0.5808080195393375,-0.08388794742395284
173,0.49937855113636365,0.7207614272388059,-0.22138287610244223
174,0.5925678453947368,0.7964234711021505,-0.20385562570741367
175,0.6343608322538861,1.0139266304347827,-0.37956579818089664
176,0.53125,0.9847370962078652,-0.4534870962078652
177,0.31408629441624364,0.7749125162760417,-0.4608262218597981
178,0.24894753886010362,0.8580134465144231,-0.6090659076543194
179,0.2524967783505154,0.9507833501344085,-0.6982865717838931
180,0.5579744664634146,0.7752443343874008,-0.21726986792398617
181,0.4302705223880597,0.682648689516129,-0.2523781671280693
182,0.24261934673366836,0.9507833501344085,-0.7081640034007401
183,0.5772569444444444,0.7749125162760417,-0.19765557183159732
184,0.36304849417098445,1.1235866834170856,-0.7605381892461012
185,0.662773635786802,0.8340907332920793,-0.17131709750527724
186,0.49889605978260865,0.7157241742227979,-0.21682811444018923
187,0.5411211993243243,0.9714610541044775,-0.43033985478015313
188,0.242919921875,0.9754961386494252,-0.7325762167744252
189,0.7138935810810811,0.7021402994791667,0.011753281601914467
190,0.2784697863520408,0.7348473793702107,-0.45637759301816994
191,0.42219407487623767,0.5804541276737968,-0.15826005279755911
192,0.24098363415948273,0.8298251295336787,-0.588841495374196
193,0.09388209541062803,0.4744299540682415,-0.3805478586576135
194,0.39715282419786097,0.8340907332920793,-0.4369379090942183
195,0.33470812182741116,0.8390105460126933,-0.5043024241852821
196,0.6239094225888325,0.6232951139088729,0.0006143086799595965
197,0.5706845238095238,0.9507833501344085,-0.3800988263248847
198,0.16321022727272727,0.7749125162760417,-0.6117022890033145
199,0.39815266927083337,0.7344131147811183,-0.3362604455102849
200,0.3439486228813559,0.8151074714467006,-0.4711588485653447
201,0.22281461148648649,0.8298251295336787,-0.6070105180471922
202,0.6585365853658537,0.9473623143564357,-0.288825728990582
203,0.5676558797393364,0.848442573051948,-0.28078669331261163
204,0.5743838028169014,0.6351516593215811,-0.06076785650467975
205,0.23018973214285712,0.8658854166666667,-0.6356956845238096
206,0.5078125,0.6940750041335978,-0.1862625041335978
207,0.7387514467592592,0.8298251295336787,-0.09107368277441952
208,0.5419347426470589,0.6811942601312785,-0.1392595174842196
209,0.35076121794871795,0.5818901909722223,-0.23112897302350432
210,0.7043865879186603,0.6745642126501501,0.02982237526851017
211,0.8180588942307692,0.6668961000251005,0.1511627942056687
212,0.41792674731182794,0.8635670731707317,-0.44564032585890373
213,0.7116450095663265,0.8298251295336787,-0.11818011996735223
214,0.6697068520642201,0.6711527506510417,-0.0014458985868216478
215,0.7202743902439025,0.9499595905172413,-0.22968520027333883
216,0.5165026156387665,0.9005478101979743,-0.3840451945592077
217,0.13112571022727273,1.0082837014531894,-0.8771579912259166
218,0.5758698453608248,0.6258941389556624,-0.05002429359483762
219,0.34926169829842935,0.8786088197969543,-0.5293471214985249
220,0.4737694300518135,0.9429146039603961,-0.46914517390858257
221,0.684605731865285,0.6333526611328126,0.05125307073247232
222,0.11671241554054054,0.7119845360824743,-0.5952721205419337
223,0.42334751308900526,1.1570142663043477,-0.7336667532153425
224,0.4381542487684729,0.70078125,-0.2626270012315271
225,0.5328566028225806,0.9901147959183673,-0.45725819309578664
226,0.5113852896341463,0.5185455322265625,-0.0071602425924162105
227,0.29254872311827956,0.8775236906828704,-0.5849749675645908
228,0.43571115654205606,0.6497628348214285,-0.21405167827937244
229,0.6690528634361234,0.8150247088254593,-0.14597184538933594
230,0.5445677369505494,0.9313645287958116,-0.38679679184526217
231,0.40678174083769636,0.7309962363138686,-0.3242144954761722
232,0.514870823019802,0.6268545297475961,-0.11198370672779412
233,0.5431825248756218,0.8056419683257919,-0.26245944345017014
234,0.626749067164179,0.6171624599358975,0.00958660722828153
235,0.6801060267857143,0.6386920103092784,0.041414016476435944
236,0.4123263888888889,0.5806986490885416,-0.16837226019965273
237,0.4558510193850267,0.8161181337344721,-0.36026711434944536
238,0.40883209745762716,0.9224929378531075,-0.5136608403954803
239,0.7366536458333334,0.9499595905172413,-0.21330594468390796
240,0.39694107587064675,0.7157241742227979,-0.31878309835215113
241,0.3713576858108108,0.734603029822335,-0.36324534401152425
242,0.33008760618932037,0.34472656249999994,-0.014638956310679574
243,0.5224609375,0.5685828669154229,-0.046121929415422924
244,0.4327113737309645,0.9340256911057692,-0.5013143173748047
245,0.6085980662983426,0.811512706043956,-0.2029146397456134
246,0.8595956920903955,0.8298251295336787,0.02977056255671684
247,0.36609455958549225,1.0261267273869346,-0.6600321678014422
248,0.1794334349593496,0.693359375,-0.5139259400406504
249,0.4350190033783784,0.9936647366751269,-0.5586457332967485
250,0.5259984853316326,0.7948030499105319,-0.26880456457889923
251,0.8147819674744897,0.7675882448186528,0.04719372265583688
252,0.16991120218579236,0.5869615943030974,-0.417050392117305
253,0.3737405081775701,0.7735312105429293,-0.3997907023653592
254,0.25056537828947373,0.985736762152778,-0.7351713838633043
255,0.31437800480769235,0.6184895833333334,-0.304111578525641
256,0.29862507735148514,0.5570170084635417,-0.2583919311120566
257,0.47367384453781514,0.6333526611328126,-0.1596788165949975
258,0.47016759072580644,1.09716796875,-0.6270003780241935
259,0.6490028782894737,0.8149439626963352,-0.1659410844068615
260,0.6245092650753769,0.7494192869084363,-0.12491002183305944
261,0.5406605113636364,0.9758890086206896,-0.43522849725705326
262,0.44232536764705876,0.8151074714467006,-0.37278210379964183
263,0.28756840437788017,0.9240111155249529,-0.6364427111470727
264,0.8500339673913043,0.7976818549923781,0.05235211239892623
265,0.6138538939790577,0.8138241664049414,-0.19997027242588372
266,0.11509486607142856,0.8808743489583333,-0.7657794828869047
267,0.556640625,0.8151074714467006,-0.2584668464467006
268,0.55389404296875,0.8214424927016986,-0.26754844973294856
269,0.2328411321989529,0.6333526611328126,-0.4005115289338598
270,0.3069269469895288,0.6423099024766157,-0.33538295548708685
271,0.3369140625,0.7749125162760417,-0.43799845377604174
272,0.49324824892241376,0.6028800843253969,-0.1096318354029831
273,0.40252220812182743,0.5621688667385056,-0.1596466586166782
274,0.8447739684466019,0.852813720703125,-0.008039752256523092
275,0.2821005544354839,0.9313645287958116,-0.6492639743603277
276,0.17757890236318408,0.6037346670560748,-0.42615576469289074
277,0.40747857862903225,0.869140625,-0.46166204637096775
278,0.4149433210784314,0.8187613138338415,-0.40381799275541014
279,0.4185267857142857,0.9153891509433962,-0.49686236522911054
280,0.2508636934673367,0.7144769194162437,-0.46361322594890697
281,0.38424161585365857,1.0962701612903225,-0.7120285454366639
282,0.7289421695402298,0.7948030499105319,-0.06586088037030202
283,0.29909717793367346,0.7528997927295917,-0.45380261479591827
284,0.38026147959183676,0.7749125162760417,-0.394651036684205
285,0.794970703125,0.711784930268595,0.08318577285640494
286,0.4636432052752293,0.8885343309859154,-0.4248911257106861
287,0.5516943993506493,1.1165187669836958,-0.5648243676330464
288,0.9166666666666666,0.8145626460280374,0.10210402063862922
289,0.5925529233870968,0.7266303168402778,-0.13407739345318104
290,0.40415016138497656,0.7549370659722222,-0.35078690458724565
291,0.5033566000683061,0.8565570584577114,-0.3532004583894053
292,0.31901041666666663,0.8413607402912622,-0.5223503236245955
293,0.5593167818509616,0.9507833501344085,-0.39146656828344695
294,0.3578685538116592,0.9761402027027027,-0.6182716488910436
295,0.5663579053217822,0.9340256911057692,-0.36766778578398696
296,0.773950950386598,0.8214295402405754,-0.04747858985397735
297,0.5368546195652174,0.968967013888889,-0.43211239432367154
298,0.3353478773584906,0.7667023189484128,-0.4313544415899222
299,0.6004317434210525,0.543022505733945,0.057409237687107595
300,0.37070699257425743,0.9714610541044775,-0.60075406153022
301,0.4139961316747573,0.6028800843253969,-0.18888395265063956
302,0.29296875,0.9714610541044775,-0.6784923041044775
303,0.35459141042780745,0.6421857026457055,-0.28759429221789806
304,0.4606784119897959,0.8880943380376344,-0.42741592604783846
305,0.46066810344827586,0.7302744600785341,-0.2696063566302583
306,0.6968368902439025,0.8010445389093137,-0.10420764866541121
307,0.7566624365482233,0.6176277535860656,0.1390346829621577
308,0.4722344483568075,0.882239969851577,-0.41000552149476954
309,0.663265306122449,0.996496456185567,-0.333231150063118
310,0.5954116138059701,0.7344131147811183,-0.13900150097514818
311,0.4022341358418367,0.7749125162760417,-0.37267838043420504
312,0.5376838235294118,0.7735312105429293,-0.23584738701351748
313,0.661233206775701,0.6745642126501501,-0.013331005874449131
314,0.12521701388888887,0.6721236898291926,-0.5469066759403037
315,0.6572735628342246,0.766062666730183,-0.10878910389595842
316,0.22884728773584906,0.8819996903582318,-0.6531524026223827
317,0.4847437021683673,0.9901147959183673,-0.50537109375
318,0.5084165592783505,1.0112959085051547,-0.5028793492268042
319,0.3369381157635468,0.7522712476325758,-0.415333131869029
320,0.825095663265306,0.7319931402439024,0.09310252302140365
321,0.5648474178403756,0.8145626460280374,-0.2497152281876618
322,0.4356581930051813,1.078335201793722,-0.6426770087885407
323,0.7228921346618358,0.6333526611328126,0.08953947352902314
324,0.6339724777918783,0.8149439626963352,-0.18097148490445691
325,0.0,0.8700380067567568,-0.8700380067567568
326,0.380859375,0.8523013806216931,-0.47144200562169314
327,0.4118966584158416,0.8266112072633045,-0.4147145488474629
328,0.47296359454314724,0.8375518176020408,-0.36458822305889355
329,0.4770724291871921,0.8171055169753086,-0.34003308778811653
330,0.663860103626943,0.8899806701030928,-0.22612056647614975
331,0.6561886452879582,0.7976818549923781,-0.14149320970441992
332,0.06406679258241757,0.8298251295336787,-0.7657583369512612
333,0.34674537556053814,1.224629004396985,-0.8778836288364469
334,0.058013613861386135,0.6186024172418201,-0.5605888033804339
335,0.3790283203125,0.8977831024484536,-0.5187547821359536
336,0.3069269469895288,0.9224929378531075,-0.6155659908635787
337,0.4875222636010363,0.7441109391378407,-0.25658867553680437
338,0.3150518216080402,0.3638164813701923,-0.04876465976215211
339,0.5235180412371134,0.5879648844401042,-0.06444684320299077
340,0.4096086448598131,0.6044407894736843,-0.19483214461387122
341,0.5156847895408163,0.8298251295336787,-0.3141403399928624
342,0.38911201584507044,0.8954893867924528,-0.5063773709473824
343,0.6578336148648649,0.467663433908046,0.19017018095681892
344,0.5813682626146789,0.8726407222820881,-0.2912724596674092
345,0.721233118718593,0.8145626460280374,-0.09332952730944444
346,0.5172880569306931,0.8974004582194901,-0.380112401288797
347,0.4545497433574879,0.6767578125,-0.22220806914251212
348,0.4427744289340102,0.8758896336410986,-0.4331152047070884
349,0.48684964005235604,0.7549370659722222,-0.2680874259198662
350,0.6036261792452831,0.9982283128415301,-0.3946021335962471
351,0.5198813384433962,0.7425294700243794,-0.22264813158098318
352,0.3332698170731707,0.6421857026457055,-0.3089158855725348
353,0.3537888601036269,0.8298251295336787,-0.4760362694300518
354,0.8416193181818181,0.6043395421374765,0.23727977604434158
355,0.5372509057971014,1.0154389880952381,-0.4781880822981367
356,0.7260969883419689,0.852813720703125,-0.1267167323611561
357,0.29606516768292684,0.8920828349282297,-0.5960176672453028
358,0.22069321065989844,0.7056294406310213,-0.48493622997112285
359,0.8358534946236559,0.7928527227722773,0.04300077185137863
360,0.16080097087378642,0.7042094385901163,-0.5434084677163299
361,0.6589566148477157,0.9313645287958116,-0.2724079139480958
362,0.5754743303571428,0.7037492130265568,-0.128274882669414
363,0.26537024456521735,0.7749125162760417,-0.5095422717108244
364,0.46585648148148145,0.263214111328125,0.20264237015335645
365,0.7425860969387754,0.7517980692184419,-0.009211972279666525
366,0.7349817961165048,0.8255276505235603,-0.09054585440705543
367,0.1029741646039604,1.1143867924528301,-1.0114126278488698
368,0.402180137434555,0.8899806701030928,-0.4878005326685378
369,0.5383743523316062,0.5540385584677419,-0.015664206136135617
370,0.45022898706896547,0.8665865384615384,-0.41635755139257297
371,0.24110610875706218,0.741272212009804,-0.5001661032527418
372,0.41792674731182794,0.9419343909438777,-0.5240076436320498
373,0.43571115654205606,0.5843170032751092,-0.1486058467330531
374,0.3607855902777778,0.927734375,-0.5669487847222222
375,0.46034216243315507,0.9637044270833334,-0.5033622646501783
376,0.4224694293478261,0.9901147959183673,-0.5676453665705412
377,0.3375565378289474,0.25525215344551283,0.08230438438343457
378,0.7326735663659794,0.9215856481481481,-0.18891208178216878
379,0.36074746621621623,0.7520988805970149,-0.3913514143807987
380,0.45509857657068065,0.8470202664399092,-0.3919216898692286
381,0.39203902714932126,0.9612691627358492,-0.5692301355865279
382,0.33096866904145084,0.6354969760827852,-0.3045283070413344
383,0.8147819674744897,0.6730771607990507,0.14170480667543905
384,0.7053317775974026,0.7732599431818181,-0.0679281655844155
385,0.4564038212435233,0.6382533482142857,-0.1818495269707624
386,0.43057154605263154,0.38412000868055557,0.04645153737207597
387,0.5534680361675127,1.0993448893229165,-0.5458768531554038
388,0.5460349462365591,0.9224929378531075,-0.37645799161654836
389,0.39290668808411217,0.7675882448186528,-0.3746815567345407
390,0.8043279695273631,0.7361397733228512,0.06818819620451189
391,0.5461379716981132,0.47222692788052717,0.07391104381758601
392,0.6373382896505376,0.9917763157894737,-0.35443802613893605
393,0.7528997927295917,0.9532114248294347,-0.20031163209984293
394,0.39787371134020616,0.8565570584577114,-0.4586833471175052
395,0.6533301767676768,0.8390105460126933,-0.18568036924501652
396,0.39703040994623656,0.5921519886363636,-0.19512157869012708
397,0.6757182459677419,0.8766641422193877,-0.20094589625164583
398,0.5674078525641025,0.9561344068877551,-0.38872655432365255
399,0.30797101449275366,0.8893996904481132,-0.5814286759553595
400,0.5672532684948979,0.920798349197797,-0.35354508070289914
401,0.5878806600765305,0.9761402027027027,-0.38825954262617224
402,0.3018916560913706,0.6129895920721478,-0.3110979359807772
403,0.6305066079295154,0.5295370989304813,0.10096950899903412
404,0.37244591346153844,0.7872874540441178,-0.4148415405825794
405,0.6938859528186274,0.5708429783950617,0.12304297442356571
406,0.5961988420050761,0.669414378978588,-0.07321553697351191
407,0.5990835336538461,1.0993448893229165,-0.5002613556690704
408,0.7987544221698113,0.7420470610119049,0.05670736115790642
409,0.45716528799019607,0.9586679469273742,-0.5015026589371782
410,0.25602921195652173,0.9473623143564357,-0.691333102399914
411,0.543359375,0.5166945684523809,0.026664806547619047
412,0.5893841911764706,0.7118826612478957,-0.12249847007142511
413,0.6058574315920398,0.8375518176020408,-0.23169438601000103
414,0.43872434701492535,0.4461263020833333,-0.007401955068407962
415,0.6921709656084656,0.8587727147577092,-0.16660174914924364
416,0.31411082474226804,0.8734809027777778,-0.5593700780355098
417,0.6984067766853932,0.7212113360969388,-0.022804559411545577
418,0.5133023648648648,0.6702566669963081,-0.15695430213144335
419,0.5677218264248705,0.8335790094339622,-0.2658571830090918
420,0.6578336148648649,0.6317138671875,0.026119747677364913
421,0.5754743303571428,0.9499595905172413,-0.37448526016009853
422,0.9901147959183673,0.8230168269230769,0.1670979689952904
423,0.7949813610406092,0.9901147959183673,-0.19513343487775803
424,0.8541666666666666,0.9901147959183673,-0.13594812925170063
425,0.5529429611650485,1.1363549325980393,-0.5834119714329908
426,0.5156847895408163,0.7962171052631579,-0.2805323157223416
427,0.32501220703125,0.5542970687624008,-0.2292848617311508
428,0.5439006979695431,0.7776652270962734,-0.2337645291267303
429,0.504573406559406,0.7792678681930693,-0.2746944616336633
430,0.5555923375706215,0.9951073232323233,-0.4395149856617018
431,0.5339884020618557,0.7613061179577465,-0.22731771589589078
432,0.968967013888889,0.9901147959183673,-0.021147782029478313
433,0.421142578125,0.5673859028876582,-0.14624332476265822
434,0.5118450715174129,1.0961843297101448,-0.5843392581927319
435,0.40394176136363635,0.5790067257217848,-0.17506496435814844
436,0.4810855263157895,0.968967013888889,-0.48788148757309946
437,0.4823882004310345,0.8382240853658537,-0.3558358849348192
438,0.600128173828125,0.6108884162303665,-0.010760242402241493
439,0.5424059851694916,0.8688458136792453,-0.3264398285097537
440,0.5731670673076923,0.6747520583832335,-0.1015849910755412
441,0.5078125,0.6162446120689655,-0.10843211206896552
442,0.3322381488347458,0.7230326334635417,-0.39079448462879596
443,0.8147819674744897,0.622262008101852,0.19251995937263777
444,0.3353478773584906,1.0443474264705883,-0.7089995491120977
445,0.6998697916666666,0.7749125162760417,-0.07504272460937511
446,0.5422247023809524,0.7715637703252033,-0.22933906794425085
447,0.31287924757281554,0.6922845607850611,-0.3794053132122455
448,0.7866860375615763,0.9616268382352942,-0.17494080067371787
449,0.46630859375,0.625147009408602,-0.15883841565860202
450,0.4515288978494623,0.7749125162760417,-0.3233836184265794
451,0.4352072010869565,1.0786966463414636,-0.643489445254507
452,0.7425860969387754,0.6382533482142857,0.10433274872448972
453,0.5601252753303965,0.9742592865566038,-0.4141340112262073
454,0.4488820043103448,0.9901147959183673,-0.5412327916080224
455,0.0,0.8890684486040609,-0.8890684486040609
456,0.3069269469895288,0.8167613636363636,-0.5098344166468348
457,0.8254851598173516,0.9761402027027027,-0.15065504288535114
458,0.34524936868686873,0.5131979549632353,-0.16794858627636655
459,0.5857392131979695,0.6668961000251005,-0.08115688682713096
460,0.5776848591549296,0.6129895920721478,-0.03530473291721814
461,0.8271585051546392,0.7535720254010695,0.07358647975356969
462,0.4177517361111111,0.4427744289340102,-0.025022692822899095
463,0.3113458806818182,0.8758896336410986,-0.5645437529592805
464,0.3742439516129032,0.7948030499105319,-0.42055909829762866
465,0.5954116138059701,0.9936647366751269,-0.3982531228691568
466,0.8147819674744897,1.0721846664507773,-0.25740269897628754
467,0.4045397506476684,0.7597568861856824,-0.355217135538014
468,0.6921772203947368,0.7119845360824743,-0.019807315687737415
469,0.5675640302835052,0.7267768012152778,-0.15921277093177255
470,0.32877604166666663,0.8420488911290323,-0.5132728494623656
471,0.43779089095744683,0.6333526611328126,-0.1955617701753658
