,p1_mean_def_last,p2_mean_def_last
94,30.0,71.66666666666667
95,22.5,61.15
96,21.666666666666668,79.16666666666667
97,19.166666666666668,62.81666666666666
98,25.0,63.333333333333336
99,30.833333333333332,56.46666666666667
100,6.666666666666667,49.166666666666664
101,30.0,75.83333333333333
102,52.5,56.98333333333333
103,25.833333333333332,58.333333333333336
104,25.833333333333332,76.14999999999999
105,63.333333333333336,49.166666666666664
106,16.666666666666668,61.15
107,20.0,65.0
108,88.33333333333333,77.81666666666666
109,98.33333333333333,78.64999999999999
110,55.0,63.333333333333336
111,52.5,63.333333333333336
112,26.666666666666668,68.64999999999999
113,51.666666666666664,75.83333333333333
114,65.0,61.15
115,35.833333333333336,65.31666666666666
116,51.666666666666664,55.31666666666666
117,51.666666666666664,45.31666666666666
118,49.166666666666664,60.31666666666666
119,17.5,75.83333333333333
120,36.666666666666664,59.166666666666664
121,21.666666666666668,81.66666666666667
122,60.0,81.14999999999999
123,36.666666666666664,69.16666666666667
124,40.833333333333336,69.48333333333333
125,35.833333333333336,48.65
126,22.5,62.81666666666666
127,36.666666666666664,73.64999999999999
128,27.5,55.0
129,53.333333333333336,78.64999999999999
130,42.5,67.5
131,25.833333333333332,63.333333333333336
132,16.666666666666668,62.81666666666666
133,15.833333333333334,51.46666666666667
134,60.833333333333336,85.0
135,39.166666666666664,86.98333333333333
136,52.5,64.16666666666667
137,10.0,81.98333333333333
138,38.333333333333336,61.666666666666664
139,19.166666666666668,68.13333333333334
140,32.5,65.31666666666666
141,47.5,70.0
142,28.333333333333332,81.14999999999999
143,35.833333333333336,85.83333333333333
144,35.833333333333336,62.5
145,40.833333333333336,67.81666666666666
146,58.333333333333336,63.333333333333336
147,7.5,53.333333333333336
148,59.166666666666664,60.31666666666666
149,64.16666666666667,99.16666666666667
150,60.833333333333336,68.33333333333333
151,39.166666666666664,58.333333333333336
152,48.333333333333336,49.166666666666664
153,25.833333333333332,75.0
154,52.5,86.66666666666667
155,46.666666666666664,67.5
156,54.166666666666664,75.31666666666666
157,35.0,75.83333333333333
158,33.333333333333336,55.0
159,40.833333333333336,61.15
160,36.666666666666664,69.48333333333333
161,58.333333333333336,63.333333333333336
162,50.833333333333336,70.0
163,8.333333333333334,72.5
164,30.833333333333332,47.5
165,40.833333333333336,65.31666666666666
166,38.333333333333336,83.33333333333333
167,8.333333333333334,62.81666666666666
168,35.833333333333336,70.83333333333333
169,25.0,84.16666666666667
170,14.166666666666666,56.666666666666664
171,50.833333333333336,69.16666666666667
172,66.66666666666667,73.64999999999999
173,17.5,55.833333333333336
174,42.5,69.16666666666667
175,50.833333333333336,59.166666666666664
176,22.5,54.166666666666664
177,15.0,69.48333333333333
178,31.666666666666668,71.66666666666667
179,31.666666666666668,61.666666666666664
180,45.833333333333336,61.15
181,29.166666666666668,55.0
182,39.166666666666664,61.666666666666664
183,31.666666666666668,69.48333333333333
184,45.833333333333336,66.66666666666667
185,46.666666666666664,55.833333333333336
186,30.833333333333332,61.666666666666664
187,22.5,63.333333333333336
188,10.0,57.5
189,61.666666666666664,83.64999999999999
190,25.833333333333332,73.64999999999999
191,29.166666666666668,40.833333333333336
192,44.166666666666664,75.83333333333333
193,0.8333333333333334,66.46666666666667
194,40.833333333333336,55.833333333333336
195,16.666666666666668,66.14999999999999
196,42.5,73.13333333333334
197,52.5,61.666666666666664
198,15.833333333333334,69.48333333333333
199,23.333333333333332,59.48333333333333
200,8.333333333333334,77.5
201,15.0,75.83333333333333
202,43.333333333333336,70.0
203,40.0,91.66666666666667
204,42.5,75.31666666666666
205,15.833333333333334,65.0
206,70.83333333333333,60.63333333333333
207,56.666666666666664,75.83333333333333
208,50.833333333333336,79.8
209,28.333333333333332,61.78333333333334
210,71.66666666666667,58.96666666666667
211,47.5,67.81666666666666
212,39.166666666666664,73.33333333333333
213,37.5,75.83333333333333
214,44.166666666666664,68.64999999999999
215,54.166666666666664,65.83333333333333
216,73.33333333333333,89.48333333333333
217,30.0,78.64999999999999
218,44.166666666666664,62.81666666666666
219,30.0,45.0
220,30.0,68.33333333333333
221,45.0,73.64999999999999
222,14.166666666666666,37.5
223,20.833333333333332,73.33333333333333
224,29.166666666666668,57.5
225,22.5,63.333333333333336
226,37.5,59.48333333333333
227,26.666666666666668,82.81666666666666
228,25.833333333333332,33.333333333333336
229,67.5,58.96666666666667
230,22.5,61.666666666666664
231,25.833333333333332,75.63333333333334
232,40.0,73.45
233,30.833333333333332,80.0
234,33.333333333333336,73.64999999999999
235,40.833333333333336,55.0
236,39.166666666666664,63.13333333333333
237,30.833333333333332,63.65
238,25.833333333333332,67.5
239,60.833333333333336,65.83333333333333
240,27.5,61.666666666666664
241,17.5,49.166666666666664
242,24.166666666666668,84.08333333333333
243,25.0,76.46666666666667
244,30.833333333333332,75.0
245,62.5,67.5
246,56.666666666666664,75.83333333333333
247,40.0,65.83333333333333
248,35.833333333333336,61.666666666666664
249,21.666666666666668,59.166666666666664
250,33.333333333333336,61.15
251,38.333333333333336,65.0
252,11.666666666666666,85.11666666666667
253,35.0,63.65
254,33.333333333333336,74.48333333333333
255,34.166666666666664,42.5
256,25.0,54.48333333333333
257,79.16666666666667,73.64999999999999
258,30.0,68.33333333333333
259,35.833333333333336,47.5
260,45.0,71.98333333333333
261,22.5,72.5
262,30.0,77.5
263,18.333333333333332,78.64999999999999
264,65.83333333333333,56.98333333333333
265,46.666666666666664,103.64999999999999
266,14.166666666666666,61.15
267,42.5,77.5
268,45.0,65.31666666666666
269,15.833333333333334,73.64999999999999
270,6.666666666666667,106.98333333333333
271,16.666666666666668,69.48333333333333
272,22.5,60.63333333333333
273,39.166666666666664,58.96666666666667
274,60.833333333333336,69.16666666666667
275,25.833333333333332,61.666666666666664
276,25.0,71.66666666666667
277,25.833333333333332,68.33333333333333
278,65.83333333333333,63.65
279,46.666666666666664,80.83333333333333
280,7.5,76.66666666666667
281,24.166666666666668,72.5
282,47.5,61.15
283,25.0,49.166666666666664
284,25.833333333333332,69.48333333333333
285,69.16666666666667,60.63333333333333
286,24.166666666666668,65.0
287,76.66666666666667,54.166666666666664
288,43.333333333333336,81.66666666666667
289,33.333333333333336,65.31666666666666
290,55.0,59.48333333333333
291,65.0,49.166666666666664
292,37.5,80.0
293,37.5,61.666666666666664
294,26.666666666666668,55.0
295,30.833333333333332,75.0
296,51.666666666666664,65.31666666666666
297,55.833333333333336,65.83333333333333
298,45.0,54.48333333333333
299,61.666666666666664,57.5
300,25.833333333333332,63.333333333333336
301,48.333333333333336,60.63333333333333
302,26.666666666666668,63.333333333333336
303,17.5,68.64999999999999
304,23.333333333333332,50.833333333333336
305,55.0,55.833333333333336
306,51.666666666666664,67.81666666666666
307,55.833333333333336,94.48333333333333
308,40.0,88.0
309,46.666666666666664,57.5
310,37.5,59.48333333333333
311,40.833333333333336,69.48333333333333
312,34.166666666666664,63.65
313,70.0,58.96666666666667
314,13.333333333333334,64.48333333333333
315,36.666666666666664,60.31666666666666
316,7.5,74.48333333333333
317,21.666666666666668,63.333333333333336
318,50.0,65.83333333333333
319,29.166666666666668,70.31666666666666
320,51.666666666666664,67.5
321,38.333333333333336,81.66666666666667
322,48.333333333333336,85.83333333333333
323,63.333333333333336,73.64999999999999
324,48.333333333333336,47.5
325,0.0,54.166666666666664
326,32.5,86.98333333333333
327,39.166666666666664,79.14999999999999
328,50.833333333333336,70.83333333333333
329,32.5,61.98333333333333
330,64.16666666666667,62.5
331,36.666666666666664,56.98333333333333
332,10.833333333333334,75.83333333333333
333,48.333333333333336,69.16666666666667
334,10.833333333333334,36.15
335,46.666666666666664,51.666666666666664
336,6.666666666666667,67.5
337,60.833333333333336,57.81666666666666
338,15.0,38.333333333333336
339,40.833333333333336,49.48333333333333
340,25.833333333333332,45.0
341,40.0,75.83333333333333
342,35.0,97.5
343,36.666666666666664,51.15
344,71.66666666666667,70.31666666666666
345,55.833333333333336,81.66666666666667
346,40.0,74.48333333333333
347,21.666666666666668,56.666666666666664
348,29.166666666666668,72.81666666666666
349,31.666666666666668,59.48333333333333
350,48.333333333333336,57.5
351,49.166666666666664,84.48333333333333
352,28.333333333333332,68.64999999999999
353,28.333333333333332,75.83333333333333
354,38.333333333333336,68.64999999999999
355,41.666666666666664,85.83333333333333
356,75.0,69.16666666666667
357,29.166666666666668,74.16666666666667
358,15.0,66.14999999999999
359,47.5,77.5
360,11.666666666666666,61.15
361,42.5,61.666666666666664
362,44.166666666666664,74.48333333333333
363,16.666666666666668,69.48333333333333
364,23.333333333333332,45.0
365,55.833333333333336,67.81666666666666
366,65.83333333333333,60.833333333333336
367,0.8333333333333334,72.5
368,27.5,62.5
369,36.666666666666664,82.3
370,15.833333333333334,69.16666666666667
371,14.166666666666666,78.64999999999999
372,39.166666666666664,65.83333333333333
373,25.833333333333332,92.5
374,21.666666666666668,62.5
375,35.833333333333336,81.14999999999999
376,30.0,63.333333333333336
377,44.166666666666664,79.08333333333333
378,40.0,67.5
379,8.333333333333334,48.333333333333336
380,30.833333333333332,83.96666666666667
381,27.5,80.0
382,35.833333333333336,70.31666666666666
383,38.333333333333336,68.64999999999999
384,61.666666666666664,74.16666666666667
385,29.166666666666668,55.0
386,25.833333333333332,66.78333333333335
387,30.833333333333332,59.166666666666664
388,20.833333333333332,67.5
389,55.833333333333336,65.0
390,51.666666666666664,51.98333333333333
391,37.5,70.31666666666666
392,41.666666666666664,60.0
393,49.166666666666664,72.81666666666666
394,27.5,49.166666666666664
395,32.5,66.14999999999999
396,27.5,63.333333333333336
397,44.166666666666664,49.166666666666664
398,30.833333333333332,62.5
399,16.666666666666668,62.81666666666666
400,30.833333333333332,76.14999999999999
401,37.5,55.0
402,36.666666666666664,65.31666666666666
403,40.0,50.0
404,24.166666666666668,54.48333333333333
405,59.166666666666664,72.3
406,37.5,55.31666666666666
407,35.833333333333336,59.166666666666664
408,43.333333333333336,72.81666666666666
409,40.0,60.833333333333336
410,7.5,70.0
411,30.833333333333332,59.48333333333333
412,22.5,97.81666666666666
413,41.666666666666664,70.83333333333333
414,30.0,44.48333333333333
415,37.5,90.83333333333333
416,18.333333333333332,83.33333333333333
417,31.666666666666668,30.0
418,35.0,48.65
419,30.833333333333332,79.16666666666667
420,35.0,54.166666666666664
421,44.166666666666664,65.83333333333333
422,63.333333333333336,71.66666666666667
423,67.5,63.333333333333336
424,39.166666666666664,63.333333333333336
425,26.666666666666668,57.5
426,40.0,86.98333333333333
427,22.5,46.15
428,34.166666666666664,65.31666666666666
429,39.166666666666664,76.66666666666667
430,50.0,55.0
431,30.833333333333332,55.833333333333336
432,65.83333333333333,63.333333333333336
433,36.666666666666664,67.81666666666666
434,41.666666666666664,73.33333333333333
435,25.833333333333332,67.3
436,25.833333333333332,65.83333333333333
437,25.833333333333332,61.666666666666664
438,37.5,60.833333333333336
439,37.5,75.0
440,55.833333333333336,81.98333333333333
441,52.5,78.33333333333333
442,24.166666666666668,73.64999999999999
443,38.333333333333336,83.64999999999999
444,21.666666666666668,57.5
445,38.333333333333336,69.48333333333333
446,44.166666666666664,91.66666666666667
447,15.0,56.15
448,38.333333333333336,69.16666666666667
449,56.666666666666664,63.13333333333333
450,37.5,69.48333333333333
451,21.666666666666668,68.33333333333333
452,55.833333333333336,55.0
453,47.5,76.66666666666667
454,30.833333333333332,63.333333333333336
455,0.0,58.333333333333336
456,6.666666666666667,73.33333333333333
457,88.33333333333333,55.0
458,43.333333333333336,65.95
459,24.166666666666668,67.81666666666666
460,35.0,65.31666666666666
461,51.666666666666664,65.83333333333333
462,40.0,45.833333333333336
463,30.0,72.81666666666666
464,25.833333333333332,61.15
465,37.5,59.166666666666664
466,38.333333333333336,65.0
467,25.833333333333332,61.15
468,53.333333333333336,37.5
469,35.0,78.64999999999999
470,16.666666666666668,55.833333333333336
471,30.0,73.64999999999999
472,38.333333333333336,70.83333333333333
473,27.5,66.14999999999999
474,44.166666666666664,55.0
475,65.0,84.8
476,10.0,89.16666666666667
477,21.666666666666668,62.81666666666666
478,40.0,56.666666666666664
479,42.5,51.15
480,22.5,68.64999999999999
481,14.166666666666666,60.833333333333336
482,28.333333333333332,61.96666666666667
483,10.833333333333334,75.0
484,34.166666666666664,68.96666666666667
485,15.0,57.48333333333333
486,51.666666666666664,73.64999999999999
487,45.833333333333336,80.31666666666666
488,25.0,48.333333333333336
489,41.666666666666664,67.81666666666666
490,58.333333333333336,79.48333333333333
491,35.833333333333336,87.81666666666666
492,63.333333333333336,59.48333333333333
493,32.5,71.98333333333333
494,0.8333333333333334,75.83333333333333
495,45.833333333333336,31.666666666666668
496,50.0,61.98333333333333
497,62.5,80.0
498,35.0,63.333333333333336
499,55.0,47.5
500,55.0,69.48333333333333
501,16.666666666666668,62.5
502,16.666666666666668,88.33333333333333
503,26.666666666666668,33.333333333333336
504,17.5,71.66666666666667
505,25.833333333333332,80.31666666666666
506,50.833333333333336,71.98333333333333
507,27.5,65.0
508,51.666666666666664,49.166666666666664
509,78.33333333333333,70.0
510,31.666666666666668,67.3
511,49.166666666666664,67.5
512,20.0,52.5
513,41.666666666666664,71.66666666666667
514,30.0,63.13333333333333
515,53.333333333333336,71.14999999999999
516,33.333333333333336,70.83333333333333
517,45.0,75.83333333333333
518,40.833333333333336,56.666666666666664
519,65.0,75.83333333333333
520,21.666666666666668,45.31666666666666
521,45.0,63.333333333333336
522,61.666666666666664,62.5
523,30.0,72.5
524,14.166666666666666,32.5
525,40.0,63.65
526,36.666666666666664,80.31666666666666
527,40.833333333333336,81.14999999999999
528,30.833333333333332,62.5
529,50.0,81.14999999999999
530,84.16666666666667,57.5
531,22.5,65.83333333333333
532,32.5,60.63333333333333
533,35.833333333333336,59.166666666666664
534,32.5,52.5
535,41.666666666666664,70.31666666666666
536,25.0,55.833333333333336
537,25.833333333333332,75.83333333333333
538,45.0,75.83333333333333
539,24.166666666666668,63.333333333333336
540,50.833333333333336,85.31666666666666
541,24.166666666666668,76.14999999999999
542,15.0,60.833333333333336
543,26.666666666666668,58.96666666666667
544,0.0,77.5
545,30.833333333333332,82.81666666666666
546,37.5,62.5
547,35.833333333333336,76.14999999999999
548,22.5,65.83333333333333
549,17.5,73.96666666666667
550,52.5,61.15
551,42.5,63.333333333333336
552,11.666666666666666,70.83333333333333
553,25.833333333333332,57.5
554,52.5,63.333333333333336
555,36.666666666666664,55.63333333333333
556,28.333333333333332,87.16666666666667
557,53.333333333333336,85.83333333333333
558,25.833333333333332,55.833333333333336
559,38.333333333333336,73.33333333333333
560,45.0,76.66666666666667
561,58.333333333333336,65.83333333333333
562,11.666666666666666,50.31666666666666
563,40.0,66.14999999999999
564,69.16666666666667,79.08333333333333
565,40.833333333333336,60.31666666666666
566,33.333333333333336,67.5
567,24.166666666666668,67.81666666666666
568,37.5,59.166666666666664
569,46.666666666666664,68.64999999999999
570,40.0,68.64999999999999
571,30.0,74.48333333333333
572,11.666666666666666,47.5
573,40.0,75.83333333333333
574,21.666666666666668,63.63333333333333
575,30.833333333333332,55.0
576,26.666666666666668,63.333333333333336
577,33.333333333333336,65.31666666666666
578,49.166666666666664,71.14999999999999
579,40.0,64.16666666666667
580,30.0,40.833333333333336
581,34.166666666666664,56.98333333333333
582,16.666666666666668,72.5
583,27.5,75.83333333333333
584,39.166666666666664,55.833333333333336
585,49.166666666666664,75.83333333333333
586,25.833333333333332,59.48333333333333
587,46.666666666666664,60.31666666666666
588,55.0,85.31666666666666
589,45.833333333333336,59.48333333333333
590,47.5,82.81666666666666
591,10.0,67.3
592,21.666666666666668,65.83333333333333
593,16.666666666666668,47.5
594,33.333333333333336,75.83333333333333
595,20.833333333333332,46.98333333333333
596,21.666666666666668,83.45
597,25.833333333333332,69.16666666666667
598,50.833333333333336,70.31666666666666
599,35.0,57.5
600,8.333333333333334,61.15
601,42.5,61.666666666666664
602,32.5,51.666666666666664
603,45.0,79.16666666666667
604,20.0,70.0
605,22.5,78.33333333333333
606,7.5,94.48333333333333
607,55.833333333333336,69.48333333333333
608,14.166666666666666,48.96666666666667
609,45.833333333333336,55.0
610,46.666666666666664,67.81666666666666
611,21.666666666666668,59.166666666666664
612,25.833333333333332,68.96666666666667
613,75.0,57.81666666666666
614,45.0,81.66666666666667
615,63.333333333333336,102.5
616,39.166666666666664,69.16666666666667
617,41.666666666666664,49.166666666666664
618,50.833333333333336,74.16666666666667
619,40.833333333333336,75.83333333333333
620,55.833333333333336,73.33333333333333
621,15.833333333333334,63.333333333333336
622,28.333333333333332,67.3
623,6.666666666666667,58.333333333333336
624,36.666666666666664,89.16666666666667
625,38.333333333333336,75.83333333333333
626,33.333333333333336,73.64999999999999
627,34.166666666666664,37.5
628,28.333333333333332,53.333333333333336
629,64.16666666666667,85.31666666666666
630,44.166666666666664,72.81666666666666
631,40.833333333333336,49.166666666666664
632,24.166666666666668,81.98333333333333
633,16.666666666666668,55.833333333333336
634,57.5,51.15
635,46.666666666666664,70.31666666666666
636,40.833333333333336,72.81666666666666
637,21.666666666666668,61.666666666666664
638,34.166666666666664,105.83333333333333
639,36.666666666666664,56.666666666666664
640,21.666666666666668,84.16666666666667
641,17.5,61.46666666666667
642,27.5,70.31666666666666
643,36.666666666666664,61.98333333333333
644,14.166666666666666,49.800000000000004
645,65.0,55.833333333333336
646,51.666666666666664,53.333333333333336
647,15.833333333333334,59.48333333333333
648,41.666666666666664,61.15
649,25.833333333333332,55.833333333333336
650,47.5,89.16666666666667
651,25.833333333333332,70.0
652,45.0,81.98333333333333
653,14.166666666666666,46.98333333333333
654,20.833333333333332,56.666666666666664
655,33.333333333333336,75.3
656,78.33333333333333,82.81666666666666
657,55.833333333333336,75.83333333333333
658,40.833333333333336,60.833333333333336
659,43.333333333333336,71.66666666666667
660,20.0,56.98333333333333
661,49.166666666666664,58.65
662,14.166666666666666,70.83333333333333
663,38.333333333333336,95.83333333333333
664,35.0,67.81666666666666
665,70.83333333333333,71.98333333333333
666,27.5,69.16666666666667
667,33.333333333333336,70.83333333333333
668,25.833333333333332,70.31666666666666
669,14.166666666666666,77.5
670,60.0,68.64999999999999
671,14.166666666666666,62.5
672,24.166666666666668,56.98333333333333
673,24.166666666666668,76.66666666666667
674,34.166666666666664,50.0
675,46.666666666666664,69.16666666666667
676,30.0,69.16666666666667
677,30.0,76.98333333333333
678,0.0,69.48333333333333
679,25.0,70.31666666666666
680,45.833333333333336,88.33333333333333
681,47.5,55.0
682,28.333333333333332,86.66666666666667
683,44.166666666666664,75.83333333333333
684,53.333333333333336,69.48333333333333
685,47.5,47.5
686,34.166666666666664,69.16666666666667
687,38.333333333333336,75.83333333333333
688,22.5,48.333333333333336
689,50.833333333333336,63.65
690,16.666666666666668,49.48333333333333
691,81.66666666666667,66.66666666666667
692,15.833333333333334,55.833333333333336
693,39.166666666666664,79.16666666666667
694,29.166666666666668,62.81666666666666
695,55.833333333333336,72.5
696,57.5,70.0
697,68.33333333333333,86.98333333333333
698,28.333333333333332,61.15
699,16.666666666666668,60.833333333333336
700,69.16666666666667,83.64999999999999
701,41.666666666666664,46.98333333333333
702,35.833333333333336,60.833333333333336
703,70.83333333333333,78.33333333333333
704,29.166666666666668,73.64999999999999
705,38.333333333333336,65.31666666666666
706,50.0,45.833333333333336
707,41.666666666666664,70.83333333333333
708,62.5,46.98333333333333
709,55.833333333333336,80.83333333333333
710,32.5,44.166666666666664
711,30.833333333333332,76.46666666666667
712,22.5,66.46666666666667
713,41.666666666666664,77.81666666666666
714,38.333333333333336,63.333333333333336
715,24.166666666666668,55.0
716,25.833333333333332,69.16666666666667
717,39.166666666666664,82.81666666666666
718,22.5,57.5
719,47.5,65.31666666666666
720,19.166666666666668,102.5
721,69.16666666666667,70.0
722,33.333333333333336,96.14999999999999
723,14.166666666666666,55.31666666666666
724,54.166666666666664,56.98333333333333
725,15.0,72.81666666666666
726,29.166666666666668,66.66666666666667
727,54.166666666666664,63.333333333333336
728,43.333333333333336,72.5
729,15.0,35.31666666666667
730,30.833333333333332,61.15
731,16.666666666666668,68.33333333333333
732,40.833333333333336,71.14999999999999
733,41.666666666666664,78.13333333333334
734,29.166666666666668,76.98333333333333
735,53.333333333333336,63.333333333333336
736,38.333333333333336,85.31666666666666
737,37.5,71.66666666666667
738,22.5,82.5
739,30.0,66.46666666666667
740,40.833333333333336,86.66666666666667
741,21.666666666666668,48.333333333333336
742,60.0,65.31666666666666
743,7.5,62.81666666666666
744,60.0,63.13333333333333
745,24.166666666666668,66.66666666666667
746,20.833333333333332,63.65
747,49.166666666666664,68.33333333333333
748,25.833333333333332,67.3
749,30.833333333333332,78.33333333333333
750,38.333333333333336,68.13333333333334
751,25.833333333333332,64.48333333333333
752,21.666666666666668,62.81666666666666
753,30.0,61.666666666666664
754,37.5,56.98333333333333
755,51.666666666666664,61.15
756,38.333333333333336,63.333333333333336
757,53.333333333333336,61.666666666666664
758,35.0,60.31666666666666
759,68.33333333333333,59.166666666666664
760,40.0,73.64999999999999
761,25.833333333333332,61.666666666666664
762,25.833333333333332,75.83333333333333
763,29.166666666666668,73.13333333333334
764,35.0,71.14999999999999
765,75.83333333333333,61.15
766,48.333333333333336,55.31666666666666
767,26.666666666666668,61.15
768,15.833333333333334,51.15
769,33.333333333333336,88.13333333333333
770,41.666666666666664,69.16666666666667
771,61.666666666666664,59.48333333333333
772,65.0,75.83333333333333
773,50.833333333333336,75.83333333333333
774,21.666666666666668,62.5
775,16.666666666666668,74.48333333333333
776,29.166666666666668,45.63333333333333
777,60.0,78.64999999999999
778,53.333333333333336,63.13333333333333
779,59.166666666666664,77.5
780,55.0,65.83333333333333
781,32.5,78.64999999999999
782,35.833333333333336,63.333333333333336
783,23.333333333333332,75.83333333333333
784,56.666666666666664,59.48333333333333
785,43.333333333333336,77.61666666666667
786,59.166666666666664,73.64999999999999
787,51.666666666666664,98.64999999999999
788,41.666666666666664,55.0
789,25.0,63.333333333333336
790,34.166666666666664,60.31666666666666
791,51.666666666666664,68.64999999999999
792,22.5,64.16666666666667
793,15.0,72.5
794,75.0,63.333333333333336
795,30.0,65.0
796,20.833333333333332,63.333333333333336
797,55.0,67.3
798,20.833333333333332,72.5
799,60.0,63.65
800,45.0,63.13333333333333
801,13.333333333333334,57.5
802,42.5,65.0
803,35.0,77.5
804,36.666666666666664,67.81666666666666
805,30.833333333333332,87.5
806,24.166666666666668,66.14999999999999
807,27.5,63.333333333333336
808,30.0,91.66666666666667
809,15.0,63.333333333333336
810,32.5,55.31666666666666
811,37.5,63.333333333333336
812,45.0,67.5
813,61.666666666666664,70.83333333333333
814,14.166666666666666,55.833333333333336
815,25.0,75.83333333333333
816,50.0,105.11666666666667
817,16.666666666666668,69.16666666666667
818,30.833333333333332,88.64999999999999
819,26.666666666666668,50.0
820,32.5,61.15
821,82.5,80.31666666666666
822,37.5,57.5
823,38.333333333333336,78.33333333333333
824,19.166666666666668,79.60000000000001
825,26.666666666666668,61.15
826,20.833333333333332,67.5
827,25.833333333333332,69.16666666666667
828,62.5,61.666666666666664
829,55.833333333333336,64.16666666666667
830,14.166666666666666,62.5
831,0.0,55.833333333333336
832,25.833333333333332,61.15
833,15.0,61.15
834,32.5,63.65
835,33.333333333333336,76.46666666666667
836,7.5,70.31666666666666
837,15.0,68.13333333333334
838,16.666666666666668,50.0
839,25.833333333333332,61.666666666666664
840,40.833333333333336,75.31666666666666
841,36.666666666666664,62.81666666666666
842,67.5,79.16666666666667
843,34.166666666666664,78.33333333333333
844,50.0,59.166666666666664
845,31.666666666666668,73.33333333333333
846,33.333333333333336,55.31666666666666
847,60.833333333333336,61.666666666666664
848,22.5,48.333333333333336
849,25.0,75.31666666666666
850,35.0,62.81666666666666
851,63.333333333333336,60.833333333333336
852,54.166666666666664,67.5
853,25.0,74.48333333333333
854,24.166666666666668,83.13333333333334
855,72.5,63.333333333333336
856,27.5,55.0
857,16.666666666666668,75.31666666666666
858,58.0,72.5
859,35.833333333333336,57.5
860,40.833333333333336,77.5
861,64.16666666666667,45.0
862,60.833333333333336,70.0
863,45.0,58.65
864,43.333333333333336,53.13333333333333
865,15.0,59.166666666666664
866,48.333333333333336,75.83333333333333
867,75.0,63.65
868,43.333333333333336,59.48333333333333
869,30.0,92.5
870,44.166666666666664,71.46666666666667
871,51.666666666666664,67.81666666666666
872,28.333333333333332,81.66666666666667
873,27.5,75.0
874,47.5,57.5
875,13.333333333333334,80.0
876,65.0,71.66666666666667
877,25.833333333333332,82.3
878,20.833333333333332,85.83333333333333
879,48.333333333333336,61.15
880,21.666666666666668,70.31666666666666
881,40.0,48.65
882,36.666666666666664,67.5
883,28.333333333333332,86.98333333333333
884,47.5,63.333333333333336
885,24.166666666666668,55.0
886,76.66666666666667,76.66666666666667
887,18.333333333333332,59.166666666666664
888,43.333333333333336,66.98333333333333
889,46.666666666666664,80.0
