,p2_avg_hp_when_switching
235,0.6095060575421697
236,0.8407142857142856
237,0.5583333333333335
238,0.8326592846716686
239,0.6636363636363637
240,0.6285714285714287
241,0.639
242,1.0
243,0.7144444444444444
244,0.8179397690827473
245,0.7442057148761333
246,0.8168182393389756
247,0.794375
248,0.39444444444444443
249,0.816923076923077
250,0.6803965972523722
251,0.50125
252,0.808
253,0.8766666666666666
254,0.4128202011980721
255,0.43900000000000006
256,0.36000000000000004
257,0.8778571428571428
258,0.3266666666666666
259,0.6250125691093551
260,0.5842857142857144
261,0.5246902023494046
262,0.58
263,0.41388460549057804
264,0.67
265,0.3869842035973656
266,0.5674999999999999
267,0.7178571428571431
268,0.7400000000000001
269,0.7044205916948261
270,0.4471428571428571
271,0.7353612785336462
272,0.652
273,0.5679804389274048
274,0.7341666666666665
275,0.7377239370798795
276,0.7257142857142858
277,0.6991666666666666
278,0.2724368864300946
279,0.6075
280,0.5170892933596993
281,0.36
282,0.7822322942189888
283,0.6855555555555556
284,0.6469230769230769
285,0.7395784619573903
286,0.7685714285714286
287,0.805
288,0.6524706241225474
289,0.63900703261558
290,0.7454545454545456
291,0.8320000000000001
292,0.4327272727272728
293,0.7378571428571428
294,0.7716666666666666
295,0.6183333333333334
296,0.852
297,0.5729085935296248
298,0.644
299,0.47555555555555556
300,0.7133333333333334
301,0.4414285714285714
302,0.7615766431232018
303,0.8033333333333332
304,0.41027840637079427
305,0.7290083211521184
306,0.789
307,0.6455555555555557
308,0.5938461538461538
309,0.8513208997898869
310,0.8998603034617713
311,0.7111111111111111
312,0.7277323396646123
313,0.662
314,0.4529001181954165
315,0.6648852301318019
316,0.7649999999999999
317,0.5766327951405643
318,0.754375
319,0.7183333333333333
320,0.8796129375858402
321,0.59
322,0.88125
323,0.8215286524696879
324,0.6958037799346054
325,0.6844444444444444
326,0.59
327,0.6725
328,0.81
329,0.522
330,0.8342857142857144
331,0.7596793402543174
332,0.605
333,0.7188888888888889
334,0.6194064908384385
335,0.75
336,0.562142857142857
337,0.742
338,0.6893333333333334
339,0.711897152274814
340,0.4528571428571429
341,0.5477777777777777
342,0.56125
343,0.724
344,0.687
345,0.8113812937767182
346,0.7325
347,0.495
348,0.7101616615771325
349,0.8931637519872814
350,0.6927272727272729
351,0.7655705754443286
352,0.8427272727272727
353,0.8763636363636362
354,0.7516666666666666
355,0.6233333333333334
356,0.6844444444444444
357,0.225
358,0.6946636093234065
359,0.6752224107630618
360,0.5642857142857143
361,0.63
362,0.7258962805930108
363,0.5183333333333332
364,0.4709090909090909
365,0.44
366,0.3842857142857143
367,0.32199999999999995
368,0.78
369,0.74125
370,0.5007692307692307
371,0.5793989977534426
372,0.6165674087261238
373,0.5133557443995168
374,0.6771428571428572
375,0.7979999999999999
376,0.8310845942741434
377,1.0
378,0.5185714285714286
379,0.5614037302691784
380,0.45999999999999996
381,0.7799999999999999
382,0.372
383,0.6980424785019369
384,0.75
385,0.545
386,0.5874999999999999
387,0.5786516783057991
388,0.697933567190193
389,0.597
390,0.7566666666666666
391,0.651429639953614
392,0.6418501834364121
393,0.7879999999999999
394,0.5213937171804373
395,0.518
396,0.6601194886944903
397,0.6744310099573257
398,0.63625
399,0.7325788974728914
400,0.8583333333333334
401,0.312
402,0.7551810189920191
403,0.5238431261029208
404,0.6226226226226227
405,0.7350000000000001
406,0.648621261192223
407,0.45500000000000007
408,0.7778118477927576
409,0.568
410,0.35686919234841624
411,0.7066666666666667
412,0.7014285714285714
413,0.5226536093535242
414,0.4348005378272264
415,0.5883333333333333
416,0.631818181818182
417,0.46727272727272734
418,0.4896480449915564
419,0.677320369668208
420,0.5163412501624783
421,0.5038322213028031
422,0.6250000000000001
423,0.6608333333333333
424,0.7020243830830364
425,0.6975
426,0.5871428571428572
427,0.4916666666666667
428,0.6838110429135322
429,0.675
430,0.5599999999999999
431,0.6833333333333332
432,0.786
433,0.5758686888653003
434,0.5640000000000001
435,0.8800000000000001
436,0.5092307692307693
437,0.5841666666666667
438,0.6053511694907519
439,0.4
440,0.7309090909090908
441,0.44400000000000006
442,0.6328571428571428
443,0.6663636363636364
444,0.6070085613968147
445,0.498644361631703
446,0.491
447,0.5717053223058083
448,0.5891666666666667
449,0.8564999999999998
450,0.8408075130249255
451,0.5078460250242813
452,0.6959848699600367
453,0.38000000000000006
454,0.8144444444444444
455,0.5509090909090909
456,0.6790909090909092
457,0.8695352576372407
458,0.59
459,0.6753804210318417
460,0.7018181818181819
461,0.6916666666666668
462,0.41777777777777775
463,0.6333333333333332
464,0.6043999634597218
465,0.52125
466,0.7084615384615385
467,0.5285714285714285
468,0.5436363636363637
469,0.7533333333333334
470,0.6033333333333334
471,0.66875
472,0.41818181818181815
473,0.5613860965980642
474,0.63
475,0.587493548612432
476,0.5660000000000001
477,0.6941972992627359
478,0.8281818181818181
479,0.5422860726174881
480,0.5242857142857142
481,0.3885714285714285
482,0.35838770892282107
483,0.725
484,0.6074999999999999
485,0.48
486,0.7155555555555555
487,0.656
488,0.6180561589581549
489,0.5116666666666666
490,0.7430000000000001
491,0.3931341887774662
492,0.5299999999999999
493,0.9077777777777778
494,0.5787500000000001
495,0.5791666666666667
496,0.48857142857142855
497,0.6890000000000001
498,0.7877777777777778
499,0.45999999999999996
500,0.47833333333333333
501,0.8149999999999998
502,0.6581496870436917
503,0.49753901576939275
504,0.6090000000000001
505,0.62375
506,0.625
507,0.6022222222222222
508,0.6528571428571429
509,0.6892307692307693
510,0.4005997809291744
511,0.8510761887135256
512,0.5392307692307692
513,0.362031996233428
514,0.52
515,0.7575000000000001
516,0.8036363636363638
517,0.706
518,0.649200014031049
519,0.5454545454545454
520,0.7181918760866128
521,0.41000000000000003
522,0.635
523,0.760909090909091
524,0.5044845915626152
525,0.7999999999999999
526,0.6368110715625335
527,0.799
528,0.736
529,0.505685461948201
530,0.6137648222378317
531,0.6809650518520315
532,0.548875451960618
533,0.33799999999999997
534,0.6228571428571429
535,0.497
536,0.6926221162059616
537,0.7842857142857141
538,0.5846153846153845
539,0.6263012686288075
540,0.6511111111111112
541,0.6988888888888889
542,0.65
543,0.466013707032123
544,0.7194862715468434
545,0.782
546,0.5927272727272729
547,0.612
548,0.3834027058327348
549,0.5377777777777778
550,0.7175
551,0.7909505595967741
552,0.529790892585392
553,0.7210948878521827
554,0.6866666666666666
555,0.5815325445647745
556,0.22354729033845536
557,0.6599247287222992
558,0.5636029497840994
559,0.6820545065495593
560,0.7333333333333334
561,0.42666666666666664
562,0.7033333333333333
563,0.7172727272727273
564,1.0
565,0.5866666666666666
566,0.7687499999999999
567,0.5118181818181817
568,0.521
569,0.861624018945384
570,0.6437373707346687
571,0.27590178232440926
572,0.49333333333333335
573,0.649090909090909
574,0.5599999999999999
575,0.4923097062510482
576,0.6
577,0.7481818181818182
578,0.7426645709590668
579,0.7714442392336114
580,0.5349999999999999
581,0.7853846153846153
582,0.5209090909090909
583,0.41500000000000004
584,0.6701106933103628
585,0.7607692307692309
586,0.5611111111111111
587,0.4675
588,0.6314285714285716
589,0.6385956597598015
590,0.5914285714285714
591,0.385
592,0.6241666666666666
593,0.5427999154782817
594,0.7072727272727273
595,0.7861527658634931
596,0.5633333333333334
597,0.7196616686935493
598,0.6398742521018114
599,0.5233924075964671
600,0.6471428571428571
601,0.6918181818181818
602,0.5869911760814852
603,0.636
604,0.41714285714285715
605,0.45166666666666666
606,0.326
607,0.7471428571428571
608,0.6212500000000001
609,0.7799999999999999
610,0.64375
611,0.5730004405516893
612,0.975
613,0.6044444444444443
614,0.712337108121229
615,0.42777777777777776
616,0.6525000000000001
617,0.8481724876536266
618,0.41370905194678104
619,0.47111111111111115
620,0.6233333333333334
621,0.4266666666666667
622,0.5325
623,0.6807692307692308
624,0.7030921553191356
625,0.688
626,0.8163636363636364
627,0.558
628,0.36833333333333335
629,0.609
630,0.6444350582763566
631,0.6742857142857143
632,0.5455295351997276
633,0.689090909090909
634,0.7775
635,0.9640000000000001
636,0.7442857142857141
637,0.7792857142857142
638,0.7222222222222222
639,0.4366666666666667
640,0.6599999999999999
641,0.48
642,0.6446153846153846
643,0.6521201650170727
644,0.605
645,0.7138461538461538
646,0.69778138654094
647,0.51
648,0.565
649,0.41571428571428565
650,0.6839999999999999
651,0.8778150964394889
652,0.75375
653,0.48666666666666664
654,0.5872727272727274
655,0.63
656,0.6244444444444445
657,0.7839999999999999
658,0.7588958828585335
659,0.5985714285714286
660,0.692
661,0.6531792392200387
662,0.7357142857142857
663,0.5655555555555556
664,0.5454545454545455
665,0.775
666,0.5385714285714286
667,0.40545454545454535
668,0.43600000000000005
669,0.7822222222222224
670,0.7066666666666667
671,0.7276020077432555
672,0.7660597535539079
673,0.7525000000000001
674,0.58
675,0.5992307692307691
676,0.6066666666666667
677,0.526
678,0.5954545454545456
679,0.5638456266395669
680,0.8028047956919461
681,0.6614125814761171
682,0.6972727272727273
683,0.62
684,0.4854996232067343
685,0.6979585498167833
686,0.3566666666666667
687,0.6966666666666667
688,0.4109999999999999
689,0.679807214867362
690,0.41285714285714287
691,0.6836842105263158
692,0.422
693,0.5900000000000001
694,0.6125
695,0.835
696,0.533
697,0.42000000000000004
698,0.5144586073596766
699,0.8066666666666668
700,0.5938461538461538
701,0.8140000000000001
702,0.789
703,0.7749999999999999
704,0.6593663998485157
705,0.725
706,0.5841637820877829
707,0.40199999999999997
708,0.6955804986583404
709,0.7182352941176471
710,0.5572727272727273
711,0.6666666666666666
712,0.692
713,0.7805663783202099
714,0.4869049437535445
715,0.6804284585807518
716,0.6266666666666667
717,0.372
718,0.41976632017146565
719,0.8721428571428572
720,0.6033333333333334
721,0.8581818181818182
722,0.40800000000000003
723,0.6775060709413182
724,0.7166666666666668
725,0.598
726,0.741111111111111
727,0.58
728,0.7333333333333333
729,0.61625
730,0.6228571428571428
731,0.40199999999999997
732,0.47888888888888886
733,0.7624137951447058
734,0.6404166330246368
735,0.5675
736,0.571
737,0.5066666666666667
738,0.6122222222222222
739,0.7658315807439817
740,0.528
741,0.5345454545454544
742,0.6672727272727272
743,0.65
744,0.89
745,0.7706249999999999
746,0.61
747,0.8058333333333333
748,0.7270556493188487
749,0.48875
750,0.398
751,0.6214285714285716
752,0.8234187402647921
753,0.7546153846153847
754,0.3975
755,0.7133333333333334
756,0.698147504231372
757,0.717
758,0.7900000000000001
759,0.6533333333333333
760,0.5245454545454545
761,0.6012500000000001
762,0.5991666666666666
763,0.6222222222222222
764,0.7944444444444444
765,0.7433333333333334
766,0.524
767,0.7216666666666667
768,0.5742857142857144
769,0.42
770,0.657
771,0.7692307692307693
772,0.5585714285714286
773,0.7023076923076924
774,0.6375
775,0.869971671388102
776,0.548
777,0.6616666666666667
778,0.7699999999999999
779,0.7666399001805803
780,0.6212500000000001
781,0.6633333333333332
782,0.621
783,0.5813134993655105
784,0.6685978467333386
785,0.58
786,0.7428571428571429
787,0.7585606475723741
788,0.6415384615384615
789,0.59875
790,0.7535034735484087
791,0.7768135103918731
792,0.58375
793,0.5985985697341172
794,0.6425
795,0.5680000000000001
796,0.6711111111111112
797,0.5544444444444445
798,0.729090909090909
799,0.6833333333333333
800,0.6888888888888889
801,0.395
802,0.6044648583666263
803,0.6831151109421042
804,0.7439852759998108
805,0.723846153846154
806,0.41333333333333333
807,0.6557142857142857
808,0.7742857142857142
809,0.495
810,0.7818472393556019
811,0.7096326999828837
812,0.9557142857142856
813,0.8123087992395298
814,0.3233333333333333
815,0.6683333333333333
816,0.605
817,0.5748427295219731
818,0.7247216339881862
819,0.640817047074177
820,0.44285714285714295
821,0.8574999999999999
822,0.78375
823,0.6511111111111112
824,0.7
825,0.51
826,0.7539999999999999
827,0.6646279510317535
828,0.7552524198689156
829,0.30625
830,0.6866666666666666
831,0.576352372272146
832,0.6142857142857142
833,0.6033333333333334
834,0.5750000000000001
835,0.4133333333333334
836,0.4649999999999999
837,0.345
838,0.5046350306777405
839,0.5466668531267598
840,0.7338177846598152
841,0.6900000000000001
842,0.7822222222222223
843,0.47000000000000003
844,0.658
845,0.8057142857142857
846,0.7528274735634176
847,0.6155555555555555
848,0.7626877909076547
849,0.43175319853960753
850,0.6433333333333333
851,0.6928482178919512
852,0.8456467940215551
853,0.21000000000000002
854,0.6766666666666667
855,0.696923076923077
856,0.6491462239039397
857,0.6751860742444167
858,0.8149999999999998
859,0.3350527355357341
860,0.514549526825622
861,0.6166666666666667
862,0.7981818181818183
863,0.7461538461538461
864,0.35714285714285715
865,0.683390985473969
866,0.64125
867,0.704566236976375
868,0.627312526576106
869,0.526
870,0.19746185837050623
871,0.8329999999999999
872,0.7787923531553806
873,0.6866666666666666
874,0.5016666666666667
875,0.7122244895325709
876,0.5321428571428571
877,0.6025
878,0.5877777777777777
879,0.6881284326633118
880,0.79
881,0.8029999999999999
882,0.7126667140271856
883,0.4183333333333333
884,0.7809090909090909
885,0.533
886,0.5814285714285715
887,0.49463389640768074
888,0.56
889,0.6799999999999999
890,0.5862499999999999
891,0.804812262630086
892,0.8244568673993597
893,0.6233333333333333
894,0.7369777821135038
895,0.79
896,0.8199491443979757
897,0.5208788421158143
898,0.956065639603558
899,0.484
900,0.623
901,0.7445292620865139
902,0.7144444444444444
903,0.6077777777777778
904,0.5908445202921513
905,0.6841666666666667
906,0.7377777777777778
907,0.462
908,0.34875
909,0.59
910,0.6118993129253237
911,0.6677777777777778
912,0.6679999999999999
913,0.6340000000000001
914,0.6920536113804221
915,0.6642219446617965
916,0.55375
917,0.84
918,0.7890909090909091
919,0.8700000000000001
920,0.6014285714285715
921,0.72375
922,0.5797668395150177
923,0.48884532701109396
924,0.5475
925,0.7673333333333332
926,0.5997655306608572
927,0.5825
928,0.5514285714285715
929,0.526
930,0.6086666666666667
931,0.45999999999999996
932,0.585
933,0.5334904788065853
934,0.7214051695473505
935,0.6566666666666666
936,0.7852619685866168
937,0.7403926195609604
938,0.7739155799386366
939,0.6629552776653459
940,0.61
941,0.7023894407517032
942,0.7983333333333333
943,0.5936363636363636
944,0.71
945,0.4049924120838997
946,0.5057142857142858
947,0.5652346998659461
948,0.32571428571428573
949,0.6783333333333333
950,0.6632101846955425
951,0.39833333333333326
952,0.510498945440475
953,0.4779004271528644
954,0.5575000000000001
955,0.692857142857143
956,0.5366666666666666
957,0.3082121834610295
958,0.5071428571428571
959,0.6766031384376773
960,0.6718181818181818
961,0.7213333333333333
962,0.6214285714285716
963,0.6754335851829245
964,0.6925
965,0.5686666666666667
966,0.815
967,0.53625
968,0.73
969,0.6421428571428571
970,0.8542857142857141
971,0.4625
972,0.7037499999999999
973,0.6988614879964414
974,0.6257142857142858
975,0.6599999999999999
976,0.8246746091488255
977,0.5316666666666667
978,0.5612394980163447
979,0.6442857142857142
980,0.3450516702816616
981,0.5366666666666667
982,0.7444457180274701
983,0.6101261289771378
984,0.73125
985,0.528125
986,0.63
987,0.6572727272727273
988,0.82
989,0.6966666666666667
990,0.6581818181818182
991,0.6860255359831444
992,0.6875
993,0.5866666666666668
994,0.6011111111111112
995,0.6799999999999999
996,0.52125
997,0.7263636363636363
998,0.5572727272727271
999,0.7121961681377217
1000,0.7977777777777777
1001,0.9025
1002,0.69
1003,0.6955555555555555
1004,0.6575869335667399
1005,0.5891666666666666
1006,0.7637499999999999
1007,0.8153846153846153
1008,0.3901896579797953
1009,0.6688448627448679
1010,0.5509999999999999
1011,0.6318750000000001
1012,0.764334322111343
1013,0.7905512106886333
1014,0.6223076923076923
1015,0.6220000000000001
1016,0.8142857142857142
1017,0.4583333333333334
1018,0.6485440813862543
1019,0.7050335989045724
1020,0.7038806734178006
1021,0.6657142857142857
1022,0.49975089162630204
1023,0.7733333333333333
1024,0.3644444444444444
1025,0.5681818181818182
1026,0.5879924427170867
1027,0.655
1028,0.669
1029,0.4238728663547361
1030,0.5633333333333334
1031,0.7171428571428571
1032,0.4833333333333334
1033,0.66
1034,0.6547346177026465
1035,0.6731868755380811
1036,0.6127272727272728
1037,0.5011111111111111
1038,0.5508333333333334
1039,0.70625
1040,0.694
1041,0.538
1042,0.6700000000000002
1043,0.34555555555555556
1044,0.8620000000000001
1045,0.48447096169471343
1046,0.49666666666666676
1047,0.7055555555555555
1048,0.692
1049,0.635
1050,0.786923076923077
1051,0.6244444444444445
1052,0.6469230769230769
1053,0.5255555555555556
1054,0.5655555555555556
1055,0.5544444444444445
1056,0.7945694320523228
1057,0.72375
1058,0.46111111111111114
1059,0.7375000000000002
1060,0.8004276383896962
1061,0.7677705308267337
1062,0.6807326149653071
1063,0.623439753115534
1064,0.8654146374259212
1065,0.719
1066,0.6955524328173909
1067,0.772
1068,0.546
1069,0.554
1070,0.372
1071,0.6615
1072,0.24
1073,0.6754545454545453
1074,0.732731639939596
1075,0.5980000000000001
1076,0.14500000000000002
1077,0.6783333333333333
1078,0.804
1079,0.769498532246862
1080,0.6088888888888889
1081,0.5147904133730077
1082,0.8760000000000001
1083,0.9363867684478371
1084,0.6912551659364271
1085,0.6766666666666666
1086,0.3277182154403709
1087,0.6
1088,0.8550000000000001
1089,0.799063556772428
1090,0.646
1091,0.3183333333333333
1092,0.6480140059611723
1093,0.5852353705853549
1094,0.6358333333333333
1095,0.7490000000000001
1096,0.40888888888888886
1097,0.38
1098,0.42800000000000005
1099,0.6288208720923157
1100,0.7744444444444443
1101,0.5800000000000001
1102,0.7725
1103,0.6614285714285713
1104,0.6475
1105,0.8566666666666668
1106,0.667
1107,0.6763636363636363
1108,0.5288888888888889
1109,0.41571428571428565
1110,0.59
1111,0.6739254457888224
1112,0.7903966222912978
1113,0.6920000000000001
1114,0.6008333333333333
1115,0.7054368699523672
1116,0.4818043082546862
1117,0.6853846153846154
1118,0.7266666666666667
1119,0.588677959686061
1120,0.6738461538461539
1121,0.525
1122,0.3532217431891974
1123,0.7200000000000001
1124,0.34
1125,0.5757142857142857
1126,0.36374999999999996
1127,0.5413333333333334
1128,0.805
1129,0.6954999595819202
1130,0.5419885838018182
1131,0.8604235152711434
1132,0.55375
1133,0.6542857142857142
1134,0.5781114680284026
1135,0.36
1136,0.6294570029857017
1137,0.584
1138,0.6400000000000001
1139,0.8496747068696918
1140,0.5609999999999998
1141,0.41571428571428576
1142,0.7128571428571429
1143,0.844375
1144,0.5466666666666666
1145,0.7566666666666668
1146,0.6861111111111111
1147,0.8158621316302314
1148,0.6235636655954938
1149,0.84
1150,0.6072518647650375
1151,0.6975000000000001
1152,0.49799999999999994
1153,0.5449999999999999
1154,0.5685020511845863
1155,0.418
1156,0.516
1157,0.48583333333333334
1158,0.8011111111111112
1159,0.31444444444444447
1160,0.59375
1161,0.5990369973600382
1162,0.4797130524290467
1163,0.9636925868264181
1164,0.45142857142857146
1165,0.6812191987964243
1166,0.68875
1167,0.5774999999999999
1168,0.7109090909090909
1169,0.7888888888888889
1170,0.6541666666666666
1171,0.53
1172,0.5301606317164307
1173,0.7424999999999999
1174,0.7666084643316207
1175,0.595
1176,0.7211764705882353
1177,0.45699999999999996
1178,0.45875000000000005
1179,0.6789857695440089
1180,0.71875
1181,0.5033333333333334
1182,0.6708063225941892
1183,0.6376923076923078
1184,0.6871638409073237
1185,0.6023076923076923
1186,0.7255235376000596
1187,0.5123414337953976
1188,0.64
1189,0.562857142857143
1190,0.7857142857142857
1191,0.7136242282880879
1192,0.40249999999999997
1193,0.726923076923077
1194,0.4275
1195,0.4391313086822067
1196,0.47981161176553805
1197,0.6363636363636364
1198,0.5736363636363636
1199,0.6566666666666667
1200,0.5346153846153846
1201,0.5716666666666667
1202,0.5114285714285715
1203,0.6755251859636354
1204,0.7016666666666667
1205,0.7768355951666377
1206,0.7511111111111111
1207,0.47864364816954713
1208,0.7130769230769232
1209,0.34875000000000006
1210,0.5514285714285714
1211,0.6545454545454545
1212,0.6088888888888888
1213,0.6225
1214,0.6185714285714285
1215,0.7283333333333334
1216,0.5871428571428571
1217,0.5934922070517498
1218,0.7990504090035097
1219,0.6177777777777778
1220,0.8558333333333333
1221,0.6566161577174365
1222,0.43000000000000005
1223,0.5371428571428571
1224,0.6771428571428572
1225,0.5877777777777777
1226,0.8254766232580159
1227,0.5022222222222221
1228,0.5502138085573227
1229,0.372
1230,0.55
1231,0.6918134513500718
1232,0.6933333333333334
1233,0.7857142857142857
1234,0.7068749999999999
1235,0.5479999999999999
1236,0.7100000000000001
1237,0.5222222222222223
1238,0.7300000000000001
1239,0.6212500000000001
1240,0.7946153846153845
1241,0.827
1242,0.40625
1243,0.815
1244,0.629
1245,0.2836354671827094
1246,0.7782352941176471
1247,0.7068410201073444
1248,0.81
1249,0.74625
1250,0.4810383138556513
1251,0.5299999999999999
1252,0.7719999999999999
1253,0.5562499999999999
1254,0.734540577325601
1255,0.4816666666666667
1256,0.8811336696847475
1257,0.46799999999999997
1258,0.6555909679465837
1259,0.6699999999999999
1260,0.5070579495486197
1261,0.7189771539535775
1262,0.6531323433838782
1263,0.825351757796056
1264,0.6414285714285715
1265,0.6416666666666667
1266,0.7330475681567761
1267,0.671875
1268,0.820909090909091
1269,0.6517139401079214
1270,0.42737635222849324
1271,0.8466666666666667
1272,0.488
1273,0.49399999999999994
1274,0.726923076923077
1275,0.4985714285714286
1276,0.6825
1277,0.791
1278,0.7095305736358368
1279,0.7781818181818182
1280,0.6799999999999999
1281,0.3825
1282,0.4211111111111111
1283,0.6779175041021767
1284,0.6277777777777778
1285,0.6675
1286,0.9228571428571428
1287,0.7866666666666666
1288,0.645
1289,0.5425765909331188
1290,0.658
1291,0.5263636363636364
1292,0.4625
1293,0.4398292915239143
1294,0.7514285714285714
1295,0.9028571428571428
1296,0.4225
1297,0.6224125871699903
1298,0.8371428571428572
1299,0.36500000000000005
1300,0.6220000000000001
1301,0.8012811573183091
1302,0.492
1303,0.4942857142857143
1304,0.47
1305,0.40437643949399293
1306,1.0
1307,0.6142857142857144
1308,0.6066666666666668
1309,0.5617647058823529
1310,0.6336363636363637
1311,0.47500000000000003
1312,0.8038887028960926
1313,0.8217764133892138
1314,0.7283333333333332
1315,0.7199967604258882
1316,0.7918181818181818
1317,0.7888888888888889
1318,0.4627272727272727
1319,0.5055555555555555
1320,0.7263636363636363
1321,0.7577777777777778
1322,0.7801882959056371
1323,0.732966215081853
1324,0.49833333333333335
1325,0.76625
1326,0.789
1327,0.49500000000000005
1328,0.534
1329,0.462
1330,0.643
1331,0.6479999999999999
1332,0.495
1333,0.6912499999999999
1334,0.39833333333333326
1335,0.7367867440150591
1336,0.7566666666666667
1337,0.53
1338,0.5599999999999999
1339,0.5866666666666667
1340,0.5597858849702372
1341,0.6836597303776139
1342,0.732
1343,0.7414285714285713
1344,0.6683333333333333
1345,0.5633333333333334
1346,0.5428209454372436
1347,0.43999999999999995
1348,0.7362500000000001
1349,0.61
1350,0.7033333333333331
1351,0.7074999999999999
1352,0.48128322174322613
1353,0.5344476642877944
1354,0.5349999999999999
1355,0.47000000000000003
1356,0.624934975898117
1357,0.685
1358,0.7018181818181818
1359,0.84875
1360,0.7274999999999999
1361,0.9119419795899439
1362,0.6511645483713735
1363,0.6769999999999999
1364,0.646
1365,0.2485156912637829
1366,0.7854545454545455
1367,0.28875
1368,0.5111111111111111
