,p1_offensive_ratio
587,1.0561224489795917
588,0.9609756097560975
589,1.078125
590,1.073446327683616
591,1.086021505376344
592,0.963302752293578
593,1.0698924731182795
594,1.0490196078431373
595,1.064516129032258
596,1.0304568527918783
597,1.0621761658031088
598,1.0427807486631016
599,1.0594059405940595
600,1.0722222222222222
601,1.0495049504950495
602,1.0815217391304348
603,1.0544554455445545
604,1.0621761658031088
605,1.0207253886010363
606,1.0561224489795917
607,0.961352657004831
608,1.0046728971962617
609,0.9186991869918699
610,1.077319587628866
611,1.0228310502283104
612,1.0837696335078535
613,0.974025974025974
614,1.0146341463414634
615,0.8888888888888888
616,1.0315789473684212
617,1.078125
618,1.0621761658031088
619,1.0566037735849056
620,1.0621761658031088
621,1.0689655172413792
622,1.0048543689320388
623,1.0934065934065933
624,1.0696517412935322
625,1.0721649484536082
626,1.0561224489795917
627,1.0864864864864865
628,1.015075376884422
629,1.0621761658031088
630,1.0051546391752577
631,0.9508928571428571
632,1.0048076923076923
633,1.0869565217391304
634,1.077319587628866
635,1.0721649484536082
636,0.9813084112149533
637,0.9809523809523809
638,1.0698924731182795
639,0.9947368421052631
640,1.0175438596491229
641,1.0638297872340425
642,1.0842696629213484
643,1.0621761658031088
644,1.0544554455445545
645,0.9508928571428571
646,1.0561224489795917
647,0.9742489270386266
648,1.0621761658031088
649,1.0544554455445545
650,1.0147058823529411
651,1.0561224489795917
652,1.0301507537688441
653,1.0666666666666667
654,1.065934065934066
655,1.0561224489795917
656,1.0357142857142858
657,1.0621761658031088
658,0.9464285714285714
659,1.0894472361809044
660,0.9695431472081218
661,1.0621761658031088
662,1.0386740331491713
663,0.9871794871794872
664,0.961352657004831
665,0.995049504950495
666,1.0864864864864865
667,1.0520833333333333
668,1.0544554455445545
669,1.0670103092783505
670,1.0621761658031088
671,1.0558375634517767
672,0.9868421052631579
673,1.0564102564102564
674,1.0710659898477157
675,0.911504424778761
676,1.0721649484536082
677,1.0394088669950738
678,1.0864864864864865
679,1.0091743119266054
680,0.9732225300092336
681,1.0304568527918783
682,1.07
683,1.055045871559633
684,1.037037037037037
685,1.0698924731182795
686,1.0710659898477157
687,1.0932642487046633
688,1.0837696335078535
689,1.0555555555555556
690,0.970954356846473
691,0.9086538461538461
692,1.0048076923076923
693,1.0596330275229358
694,1.0544554455445545
695,0.9671361502347418
696,1.0343137254901962
697,0.9826086956521739
698,1.0555555555555556
699,1.1191256830601093
700,0.9912663755458515
701,1.0505050505050506
702,1.073446327683616
703,1.0467532467532468
704,1.054726368159204
705,1.0696517412935322
706,1.037037037037037
707,1.0336538461538463
708,0.9419642857142857
709,1.073446327683616
710,0.9186991869918699
711,1.0696517412935322
712,1.0696517412935322
713,0.961352657004831
714,1.0696517412935322
715,1.0710659898477157
716,1.0947368421052632
717,1.0386740331491713
718,1.0721649484536082
719,1.0802139037433156
720,1.0729166666666667
721,1.078125
722,1.0666666666666667
723,1.0710659898477157
724,0.9186991869918699
725,0.9902912621359223
726,1.0344827586206897
727,1.0560747663551402
728,1.0252525252525253
729,1.0555555555555556
730,1.0591397849462365
731,0.9811320754716981
732,1.0746268656716418
733,1.0674157303370786
734,1.0307692307692307
735,1.037037037037037
736,1.0729166666666667
737,0.9868421052631579
738,1.0561224489795917
739,1.0564102564102564
740,1.0621761658031088
741,1.0721649484536082
742,1.0606060606060606
743,1.0561224489795917
744,1.0621761658031088
745,1.0561224489795917
746,1.0864864864864865
747,1.0561224489795917
748,1.0612244897959184
749,1.0594059405940595
750,1.0561224489795917
751,1.0541871921182266
752,1.0696517412935322
753,1.0869565217391304
754,1.10752688172043
755,1.0696517412935322
756,1.0531400966183575
757,1.0591397849462365
758,1.1197802197802198
759,0.9419642857142857
760,1.0561224489795917
761,0.9809523809523809
762,1.073446327683616
763,0.9952380952380953
764,1.0561224489795917
765,1.0621761658031088
766,0.9760765550239234
767,1.0789473684210527
768,1.0520833333333333
769,1.0710659898477157
770,1.0561224489795917
771,1.073446327683616
772,0.9313543599257885
773,1.0621761658031088
774,1.0693069306930694
775,0.9759615384615384
776,1.0710659898477157
777,1.0151515151515151
778,1.118095238095238
779,1.0544554455445545
780,1.0561224489795917
781,1.0561224489795917
782,1.0490196078431373
783,1.0721649484536082
784,1.019704433497537
785,1.0502793296089385
786,1.0621761658031088
787,1.056701030927835
788,1.0789473684210527
789,1.0738916256157636
790,1.0621761658031088
791,1.0555555555555556
792,0.9846938775510204
793,1.0837696335078535
794,1.0621761658031088
795,1.055045871559633
796,1.0821256038647342
797,1.0544554455445545
798,1.0837696335078535
799,0.9871794871794872
800,1.033175355450237
801,1.004739336492891
802,0.9902912621359223
803,1.0700934579439252
804,0.9900990099009901
805,1.095959595959596
806,1.0696517412935322
807,1.037037037037037
808,0.961352657004831
809,1.0837696335078535
810,1.0666666666666667
811,0.9813084112149533
812,1.0544554455445545
813,0.9747474747474747
814,1.0582010582010581
815,1.0689655172413792
816,1.0689655172413792
817,1.0544554455445545
818,0.9766355140186916
819,0.9809523809523809
820,1.0721649484536082
821,0.9086538461538461
822,1.0864864864864865
823,1.0561224489795917
824,1.0612244897959184
825,1.0486725663716814
826,1.0810810810810811
827,1.0864864864864865
828,1.0721649484536082
829,1.0561224489795917
830,1.0721649484536082
831,1.008888888888889
832,1.064516129032258
833,1.072538860103627
834,1.0
835,1.0357142857142858
836,1.0828729281767955
837,1.0144927536231885
838,1.0463917525773196
839,1.0555555555555556
840,1.1330143540669857
841,1.064516129032258
842,1.0858585858585859
843,1.0276497695852536
844,1.0394088669950738
845,1.0978260869565217
846,1.0561224489795917
847,1.0582010582010581
848,0.9675925925925926
849,0.9813084112149533
850,1.0721649484536082
851,0.9811320754716981
852,1.0689655172413792
853,1.0837696335078535
854,1.0689655172413792
855,0.9497716894977168
856,1.1147540983606556
857,1.0621761658031088
858,0.9313543599257885
859,0.9675925925925926
860,1.064516129032258
861,1.0621761658031088
862,0.9362745098039216
863,1.0621761658031088
864,1.0368663594470047
865,1.0157068062827226
866,1.0691244239631337
867,0.9237668161434978
868,1.0544554455445545
869,1.0576923076923077
870,1.0608175473579262
871,1.0427807486631016
872,1.0544554455445545
873,1.0588235294117647
874,1.0207253886010363
875,1.0833333333333333
876,0.9305555555555556
877,1.0558375634517767
878,1.0357142857142858
879,1.0696517412935322
880,0.9799043062200957
881,1.0394088669950738
882,1.0698924731182795
883,1.0714285714285714
884,1.0376344086021505
885,1.0689655172413792
886,0.9911111111111112
887,0.9797979797979798
888,0.9186991869918699
889,1.0721649484536082
890,1.0149253731343284
891,1.0574162679425838
892,1.037037037037037
893,1.0149253731343284
894,1.0666666666666667
895,1.0294117647058822
896,1.0147783251231528
897,1.0815217391304348
898,1.0297029702970297
899,1.0555555555555556
900,1.078125
901,1.07
902,1.0721649484536082
903,1.0696517412935322
904,0.9464285714285714
905,1.0621761658031088
906,1.0721649484536082
907,0.9344978165938864
908,1.037037037037037
909,1.0687830687830688
910,0.961352657004831
911,1.0341463414634147
912,1.0566037735849056
913,0.9186991869918699
914,1.072538860103627
915,1.0520833333333333
916,1.0544554455445545
917,0.9853658536585366
918,1.078125
919,0.9362745098039216
920,0.9896373056994818
921,1.0047169811320755
922,1.0158730158730158
923,1.0689655172413792
924,1.0561224489795917
925,1.0696517412935322
926,1.046875
927,1.0297029702970297
928,1.0978260869565217
929,1.0689655172413792
930,1.0594059405940595
931,0.9768888888888889
932,1.0919540229885059
933,1.0696517412935322
934,1.0561224489795917
935,1.048913043478261
936,0.9811320754716981
937,1.0621761658031088
938,1.0666666666666667
939,0.9567099567099567
940,1.0806451612903225
941,0.9809523809523809
942,1.0864864864864865
943,1.078125
944,1.0689655172413792
945,1.0304568527918783
946,1.0810810810810811
947,1.0785340314136125
948,1.0721649484536082
949,0.9452054794520548
950,1.0049019607843137
951,1.0621761658031088
952,1.0837696335078535
953,0.9419642857142857
954,1.0696517412935322
955,1.0147783251231528
956,1.0698924731182795
957,1.0837696335078535
958,1.0710659898477157
959,1.010064043915828
960,1.073446327683616
961,1.0186915887850467
962,1.0837696335078535
963,1.0714285714285714
964,1.0544554455445545
965,1.0714285714285714
966,1.0346534653465347
967,1.0436893203883495
968,0.985981308411215
969,1.073446327683616
970,1.0621761658031088
971,1.0561224489795917
972,1.0561224489795917
973,1.065
974,0.9900990099009901
975,1.0544554455445545
976,1.0846560846560847
977,1.0285714285714285
978,1.0490196078431373
979,1.078125
980,1.064516129032258
981,0.9900990099009901
982,1.0561224489795917
983,1.0757575757575757
984,1.0698924731182795
985,1.0721649484536082
986,1.0461538461538462
987,0.9950980392156863
988,1.0621761658031088
989,1.0879120879120878
990,1.0561224489795917
991,1.0304568527918783
992,1.077319587628866
993,1.0076923076923077
994,1.0689655172413792
995,1.0837696335078535
996,1.013953488372093
997,1.0612244897959184
998,1.0304568527918783
999,1.0698924731182795
1000,1.0698924731182795
1001,1.0459183673469388
1002,1.0505050505050506
1003,1.0
1004,1.0837696335078535
1005,1.0343137254901962
1006,1.1025906735751296
1007,1.0148514851485149
1008,1.078125
1009,1.0621761658031088
1010,1.0621761658031088
1011,1.016740088105727
1012,1.0356020942408377
1013,1.0612244897959184
1014,1.0561224489795917
1015,1.0596330275229358
1016,1.0591397849462365
1017,1.0721649484536082
1018,1.0301507537688441
1019,1.0710659898477157
1020,1.0721649484536082
1021,1.0561224489795917
1022,1.0612244897959184
1023,1.0698924731182795
1024,1.0754716981132075
1025,1.0566037735849056
1026,1.053763440860215
1027,1.0544554455445545
1028,1.0341463414634147
1029,1.0696517412935322
1030,1.0621761658031088
1031,0.9419642857142857
1032,0.9903381642512077
1033,1.0561224489795917
1034,1.0829268292682928
1035,1.0561224489795917
1036,1.0819672131147542
1037,1.0264550264550265
1038,1.0304568527918783
1039,1.0696517412935322
1040,1.014018691588785
1041,1.0828729281767955
1042,1.0721649484536082
1043,1.0386740331491713
1044,1.0555555555555556
1045,1.0698924731182795
1046,1.0837696335078535
1047,1.064516129032258
1048,1.065934065934066
1049,1.0704225352112675
1050,1.0621761658031088
1051,1.0728155339805825
1052,1.0880829015544042
1053,1.0698924731182795
1054,0.9385245901639344
1055,1.0698924731182795
1056,1.077319587628866
1057,1.03
1058,1.0486725663716814
1059,1.0561224489795917
1060,1.0461538461538462
1061,0.9459459459459459
1062,1.0864864864864865
1063,1.0858585858585859
1064,0.9617224880382775
1065,1.0696517412935322
1066,0.9900990099009901
1067,0.961352657004831
1068,1.0544554455445545
1069,1.0561224489795917
1070,1.03
1071,1.0918918918918918
1072,1.0454545454545454
1073,1.011864406779661
1074,1.0047169811320755
1075,1.0696517412935322
1076,1.019704433497537
1077,1.0837696335078535
1078,1.0621761658031088
1079,1.0869565217391304
1080,1.0607734806629834
1081,1.0837696335078535
1082,0.974025974025974
1083,1.0864864864864865
1084,1.0544554455445545
1085,1.0698924731182795
1086,1.0561224489795917
1087,0.9086538461538461
1088,1.0696517412935322
1089,0.9900990099009901
1090,1.0544554455445545
1091,1.0634146341463415
1092,1.056701030927835
1093,0.97
1094,1.078125
1095,1.0696517412935322
1096,1.0815217391304348
1097,1.0459183673469388
1098,0.9234449760765551
1099,1.0544554455445545
1100,0.9671361502347418
1101,0.9766355140186916
1102,1.0144927536231885
1103,1.037037037037037
1104,1.0869565217391304
1105,0.9766355140186916
1106,1.0505050505050506
1107,0.9846153846153847
1108,1.0490196078431373
1109,0.9508928571428571
1110,1.0369668246445498
1111,1.073446327683616
1112,0.961352657004831
1113,1.0416666666666667
1114,1.0144230769230769
1115,1.0555555555555556
1116,1.0591397849462365
1117,1.0610328638497653
1118,0.9186991869918699
1119,1.078125
1120,1.0561224489795917
1121,0.9851485148514851
1122,0.9684684684684685
1123,1.063157894736842
1124,0.9811320754716981
1125,1.0582010582010581
1126,1.0837696335078535
1127,1.0386740331491713
1128,1.0531400966183575
1129,1.0864864864864865
1130,1.0544554455445545
1131,1.0485436893203883
1132,0.9606986899563319
1133,1.0574162679425838
1134,0.9851485148514851
1135,1.0710659898477157
1136,1.0561224489795917
1137,1.0721649484536082
1138,0.9151785714285714
1139,1.0158730158730158
1140,1.0561224489795917
1141,1.0153061224489797
1142,1.0696517412935322
1143,0.9671361502347418
1144,1.07035175879397
1145,1.0621761658031088
1146,0.9086538461538461
1147,1.0698924731182795
1148,1.0436893203883495
1149,1.0710659898477157
1150,1.0864864864864865
1151,1.0702702702702702
1152,1.053658536585366
1153,1.0451282051282051
1154,1.0721649484536082
1155,0.9846938775510204
1156,1.0555555555555556
1157,1.0621761658031088
1158,1.0621761658031088
1159,1.028169014084507
1160,1.0689655172413792
1161,1.0842696629213484
1162,1.0104166666666667
1163,1.0698924731182795
1164,0.9695431472081218
1165,1.0561224489795917
1166,1.0357142857142858
1167,1.0561224489795917
1168,1.0691244239631337
1169,1.055045871559633
1170,1.0689655172413792
1171,1.0436893203883495
1172,1.053658536585366
1173,1.0707070707070707
1174,1.0304568527918783
1175,1.0932642487046633
1176,1.0696517412935322
1177,1.0621761658031088
1178,1.0555555555555556
1179,0.9948979591836735
1180,1.0612244897959184
1181,1.0700934579439252
1182,1.0153061224489797
1183,1.0561224489795917
1184,1.0691489361702127
1185,0.9871794871794872
1186,1.0732984293193717
1187,1.0561224489795917
1188,1.0555555555555556
1189,1.0698924731182795
1190,1.0588235294117647
1191,1.068421052631579
1192,0.990990990990991
1193,0.9611650485436893
1194,1.068421052631579
1195,0.9720930232558139
1196,1.0621761658031088
1197,1.0578947368421052
1198,1.0374331550802138
1199,1.0561224489795917
1200,1.073446327683616
1201,1.0698924731182795
1202,1.0357142857142858
1203,1.0689655172413792
1204,1.078125
1205,1.0195121951219512
1206,1.019704433497537
1207,1.078125
1208,0.9953703703703703
1209,1.0486725663716814
1210,1.0689655172413792
1211,1.0247524752475248
1212,1.0810810810810811
1213,1.03
1214,1.0151515151515151
1215,0.9811320754716981
1216,1.0564102564102564
1217,1.073446327683616
1218,1.0555555555555556
1219,1.0934065934065933
1220,1.056338028169014
1221,1.0754716981132075
1222,1.0821256038647342
1223,1.0304568527918783
1224,1.0555555555555556
1225,1.0698924731182795
1226,1.073446327683616
1227,1.0689655172413792
1228,0.9900990099009901
1229,1.0421052631578946
1230,1.07
1231,0.9900990099009901
1232,1.0621761658031088
1233,1.072538860103627
1234,1.0721649484536082
1235,1.0561224489795917
1236,0.970954356846473
1237,1.0666666666666667
1238,1.0666666666666667
1239,1.0689655172413792
1240,0.9617224880382775
1241,1.0606060606060606
1242,1.0917874396135265
1243,1.0515463917525774
1244,1.0588235294117647
1245,1.0149253731343284
1246,1.0561224489795917
1247,0.9813084112149533
1248,1.0576923076923077
1249,1.019704433497537
1250,1.0689655172413792
1251,1.0132743362831858
1252,0.9519650655021834
1253,1.0698924731182795
1254,1.0698924731182795
1255,1.0710659898477157
1256,1.0864864864864865
1257,1.0459183673469388
1258,1.0153846153846153
1259,1.0698924731182795
1260,1.0696517412935322
1261,1.0304568527918783
1262,1.085561497326203
1263,0.9299065420560748
1264,1.0304568527918783
1265,1.0216216216216216
1266,1.0544554455445545
1267,1.0561224489795917
1268,1.0621761658031088
1269,1.035
1270,1.0689655172413792
1271,1.0721649484536082
1272,1.0710659898477157
1273,1.0934065934065933
1274,0.9389671361502347
1275,1.0621761658031088
1276,1.0348258706467661
1277,1.0360824742268042
