,p1_off_spad_ratio,p2_off_spad_ratio
182,0.9745762711864406,0.9893992932862191
183,0.9848484848484849,0.9893946089262041
184,0.9826589595375722,0.9900166389351082
185,0.9821428571428571,0.9872611464968153
186,0.9836065573770492,0.9846547314578005
187,0.9782608695652174,0.9904912836767037
188,0.9154929577464789,0.9887005649717514
189,0.9846547314578005,0.9896685320705984
190,0.9800664451827242,0.9901760130986492
191,0.9833795013850416,0.9831460674157303
192,0.9722222222222222,0.9883720930232558
193,0.9459459459459459,0.9876416065911432
194,0.9774436090225563,0.9872611464968153
195,0.9668508287292817,0.9889042995839112
196,0.9848484848484849,0.9902518277822908
197,0.9852216748768473,0.9893992932862191
198,0.9433962264150944,0.9893946089262041
199,0.9715639810426541,0.9902557856272838
200,0.975609756097561,0.9885931558935361
201,0.9745762711864406,0.9883720930232558
202,0.9869848156182213,0.9899328859060402
203,0.9818731117824774,0.9901800327332242
204,0.9831460674157303,0.9882525697503671
205,0.9210526315789473,0.9879032258064516
206,0.9829059829059829,0.9904076738609112
207,0.9862385321100917,0.9883720930232558
208,0.9810126582278481,0.9901719901719902
209,0.974025974025974,0.9902478667208452
210,0.9860788863109049,0.9892952720785013
211,0.9871244635193133,0.9900949236483698
212,0.9797297297297297,0.9898477157360406
213,0.9807073954983923,0.9883720930232558
214,0.9800664451827242,0.9869777536625067
215,0.9885931558935361,0.9904153354632588
216,0.9852216748768473,0.9891057648660917
217,0.9340659340659341,0.9884781565050408
218,0.9850374064837906,0.9868348875479978
219,0.9701492537313433,0.9882583170254403
220,0.9782608695652174,0.9900990099009901
221,0.9852216748768473,0.9889042995839112
222,0.9541984732824428,0.9854014598540146
223,0.9818731117824774,0.9900166389351082
224,0.9821428571428571,0.9872611464968153
225,0.9782608695652174,0.9900990099009901
226,0.9821428571428571,0.9855682501503308
227,0.9574468085106383,0.9897567221510883
228,0.970873786407767,0.9854014598540146
229,0.984251968503937,0.990632318501171
230,0.9782608695652174,0.9898477157360406
231,0.9782608695652174,0.9898391193903472
232,0.9850374064837906,0.9902478667208452
233,0.9803921568627451,0.9857482185273159
234,0.9862385321100917,0.985392574558734
235,0.9862385321100917,0.9871244635193133
236,0.9797297297297297,0.9903303787268332
237,0.9803921568627451,0.9900949236483698
238,0.9782608695652174,0.9876543209876543
239,0.9875259875259875,0.9904153354632588
240,0.975609756097561,0.9846547314578005
241,0.977859778597786,0.9881422924901185
242,0.9770114942528736,0.9896507115135834
243,0.9838274932614556,0.9894829097283085
244,0.9803921568627451,0.9899328859060402
245,0.9797297297297297,0.9882583170254403
246,0.9857482185273159,0.9883720930232558
247,0.9774436090225563,0.9900990099009901
248,0.967741935483871,0.9855769230769231
249,0.9649122807017544,0.9905660377358491
250,0.9862385321100917,0.990487514863258
251,0.9855769230769231,0.9866962305986696
252,0.9659090909090909,0.9898348157560356
253,0.9815950920245399,0.9904115061925689
254,0.974025974025974,0.9905623279591034
255,0.9602649006622517,0.9813084112149533
256,0.9649122807017544,0.9821295606850335
257,0.9868421052631579,0.9889042995839112
258,0.9659090909090909,0.9899328859060402
259,0.9797297297297297,0.9871244635193133
260,0.9844559585492227,0.9893000445831476
261,0.9782608695652174,0.9897610921501706
262,0.9782608695652174,0.9885931558935361
263,0.970873786407767,0.9899286613512379
264,0.9879032258064516,0.9909194097616345
265,0.9833795013850416,0.9892037786774629
266,0.9541984732824428,0.9893946089262041
267,0.9831460674157303,0.9885931558935361
268,0.9844559585492227,0.9895788102475033
269,0.9210526315789473,0.9889042995839112
270,0.970873786407767,0.9884781565050408
271,0.9668508287292817,0.9893946089262041
272,0.9838274932614556,0.9904076738609112
273,0.9797297297297297,0.9897523484201537
274,0.9869848156182213,0.9891107078039928
275,0.9800664451827242,0.9898477157360406
276,0.9693877551020407,0.9868421052631579
277,0.9782608695652174,0.9888059701492538
278,0.970873786407767,0.9877738155883852
279,0.9728506787330317,0.9896729776247849
280,0.9574468085106383,0.9857482185273159
281,0.975103734439834,0.9908536585365854
282,0.9871244635193133,0.990487514863258
283,0.9649122807017544,0.9881422924901185
284,0.9800664451827242,0.9893946089262041
285,0.9869848156182213,0.9900083263946711
286,0.9745762711864406,0.9880239520958084
287,0.9803921568627451,0.9900166389351082
288,0.9852216748768473,0.9897610921501706
289,0.9824046920821115,0.9882525697503671
290,0.9765625,0.9898434193821414
291,0.9824046920821115,0.9881422924901185
292,0.9541984732824428,0.9892086330935251
293,0.9821428571428571,0.9893992932862191
294,0.9659090909090909,0.9900166389351082
295,0.9786476868327402,0.9899328859060402
296,0.9875259875259875,0.990487514863258
297,0.979381443298969,0.9900166389351082
298,0.9813084112149533,0.9898434193821414
299,0.9868421052631579,0.9876543209876543
300,0.9800664451827242,0.9904912836767037
301,0.9840425531914894,0.9904076738609112
302,0.9574468085106383,0.9904912836767037
303,0.977859778597786,0.9897567221510883
304,0.9715639810426541,0.9880239520958084
305,0.9810126582278481,0.9879032258064516
306,0.9857482185273159,0.9904115061925689
307,0.9810126582278481,0.988695242581253
308,0.9850374064837906,0.9892086330935251
309,0.9860788863109049,0.9904912836767037
310,0.9821428571428571,0.9902557856272838
311,0.9774436090225563,0.9893946089262041
312,0.9782608695652174,0.9904115061925689
313,0.9855769230769231,0.9892952720785013
314,0.9405940594059405,0.9877738155883852
315,0.9850374064837906,0.9860708067324434
316,0.9574468085106383,0.9892037786774629
317,0.975103734439834,0.9900990099009901
318,0.975609756097561,0.9896729776247849
319,0.9649122807017544,0.988695242581253
320,0.9862385321100917,0.9863945578231292
321,0.9833795013850416,0.9897610921501706
322,0.9782608695652174,0.9900990099009901
323,0.9879032258064516,0.9889042995839112
324,0.9850374064837906,0.9871244635193133
325,0.0,0.9879032258064516
326,0.9701492537313433,0.9900949236483698
327,0.9797297297297297,0.9883664566165778
328,0.9854014598540146,0.9893048128342246
329,0.9745762711864406,0.9903342730567861
330,0.9826589595375722,0.9900166389351082
331,0.9850374064837906,0.9909194097616345
332,0.9154929577464789,0.9883720930232558
333,0.9693877551020407,0.9897610921501706
334,0.9154929577464789,0.9863868406125922
335,0.967741935483871,0.9868421052631579
336,0.970873786407767,0.9876543209876543
337,0.9807073954983923,0.990487514863258
338,0.9745762711864406,0.9745762711864406
339,0.9824046920821115,0.9881364310430054
340,0.970873786407767,0.9846547314578005
341,0.9850374064837906,0.9883720930232558
342,0.9765625,0.9875259875259875
343,0.9850374064837906,0.985392574558734
344,0.9800664451827242,0.990487514863258
345,0.9879032258064516,0.9897610921501706
346,0.9850374064837906,0.9907798693814829
347,0.975103734439834,0.9880239520958084
348,0.9821428571428571,0.9904115061925689
349,0.9848484848484849,0.9898434193821414
350,0.9850374064837906,0.9895833333333334
351,0.9848484848484849,0.9902557856272838
352,0.9800664451827242,0.9897567221510883
353,0.9770114942528736,0.9883720930232558
354,0.9855769230769231,0.9885877318116976
355,0.9807073954983923,0.988909426987061
356,0.9854014598540146,0.9891107078039928
357,0.9693877551020407,0.9873949579831933
358,0.9745762711864406,0.9907798693814829
359,0.9863945578231292,0.9891107078039928
360,0.9659090909090909,0.9871175523349437
361,0.9869848156182213,0.9898477157360406
362,0.9850374064837906,0.9907084785133565
363,0.963855421686747,0.9893946089262041
364,0.9715639810426541,0.975103734439834
365,0.9872611464968153,0.9903342730567861
366,0.9860788863109049,0.9876543209876543
367,0.9459459459459459,0.9904912836767037
368,0.975609756097561,0.9900166389351082
369,0.977859778597786,0.990632318501171
370,0.963855421686747,0.9893992932862191
371,0.9433962264150944,0.9893000445831476
372,0.9797297297297297,0.9898477157360406
373,0.970873786407767,0.9852216748768473
374,0.9774436090225563,0.9887005649717514
375,0.977859778597786,0.9876479670612455
376,0.9659090909090909,0.9900990099009901
377,0.9685863874345549,0.9889857732905002
378,0.9790209790209791,0.9877800407331976
379,0.975609756097561,0.9850374064837906
380,0.9803921568627451,0.9898391193903472
381,0.9807073954983923,0.9897610921501706
382,0.9797297297297297,0.9884781565050408
383,0.9855769230769231,0.9893000445831476
384,0.9885931558935361,0.9891107078039928
385,0.9821428571428571,0.9871244635193133
386,0.9782608695652174,0.9897479709525844
387,0.9786476868327402,0.9901800327332242
388,0.9803921568627451,0.9876543209876543
389,0.9844559585492227,0.9866962305986696
390,0.9869848156182213,0.9888007466168922
391,0.9821428571428571,0.9873883342091434
392,0.9826589595375722,0.9899328859060402
393,0.9881422924901185,0.9900124843945068
394,0.975609756097561,0.9881422924901185
395,0.9838274932614556,0.9889042995839112
396,0.975609756097561,0.9859154929577465
397,0.9800664451827242,0.9875259875259875
398,0.9786476868327402,0.9901800327332242
399,0.9668508287292817,0.9900124843945068
400,0.9786476868327402,0.9899286613512379
401,0.9821428571428571,0.9900166389351082
402,0.979381443298969,0.9888007466168922
403,0.9818731117824774,0.9873949579831933
404,0.975103734439834,0.9878971255673222
405,0.9840425531914894,0.9900083263946711
406,0.9821428571428571,0.9863868406125922
407,0.9836065573770492,0.9901800327332242
408,0.988909426987061,0.9903342730567861
409,0.975609756097561,0.9888059701492538
410,0.9574468085106383,0.9899328859060402
411,0.9803921568627451,0.9855682501503308
412,0.9826589595375722,0.9897567221510883
413,0.9838274932614556,0.9893048128342246
414,0.9701492537313433,0.9850280723643169
415,0.9854014598540146,0.9899328859060402
416,0.970873786407767,0.9897610921501706
417,0.9786476868327402,0.9854014598540146
418,0.979381443298969,0.9891057648660917
419,0.9786476868327402,0.9898477157360406
420,0.984251968503937,0.9813084112149533
421,0.9850374064837906,0.9904153354632588
422,0.9900990099009901,0.9891107078039928
423,0.9897610921501706,0.9900990099009901
424,0.9881422924901185,0.9900990099009901
425,0.9807073954983923,0.9911894273127754
426,0.9850374064837906,0.9901760130986492
427,0.9782608695652174,0.9859072225484439
428,0.9782608695652174,0.9899286613512379
429,0.9797297297297297,0.9865470852017937
430,0.9728506787330317,0.9888059701492538
431,0.9803921568627451,0.9872611464968153
432,0.9900166389351082,0.9900990099009901
433,0.9734513274336283,0.9868348875479978
434,0.9838274932614556,0.9900166389351082
435,0.9782608695652174,0.9898391193903472
436,0.9574468085106383,0.9900166389351082
437,0.9574468085106383,0.9887005649717514
438,0.9821428571428571,0.9844559585492227
439,0.9797297297297297,0.9902597402597403
440,0.9884836852207294,0.9885877318116976
441,0.9840425531914894,0.9891107078039928
442,0.975103734439834,0.9889042995839112
443,0.9855769230769231,0.9896685320705984
444,0.9774436090225563,0.9899328859060402
445,0.9863945578231292,0.9893946089262041
446,0.9815950920245399,0.9873949579831933
447,0.9745762711864406,0.9892037786774629
448,0.9855769230769231,0.9885931558935361
449,0.9821428571428571,0.9900083263946711
450,0.9810126582278481,0.9893946089262041
451,0.9649122807017544,0.9903381642512077
452,0.9872611464968153,0.9871244635193133
453,0.9831460674157303,0.9900990099009901
454,0.9803921568627451,0.9900990099009901
455,0.0,0.9887005649717514
456,0.970873786407767,0.9892086330935251
457,0.989492119089317,0.9900166389351082
458,0.9760956175298805,0.9907727797001153
459,0.9810126582278481,0.9900949236483698
460,0.9860788863109049,0.9888007466168922
461,0.9888059701492538,0.989010989010989
462,0.9745762711864406,0.9815950920245399
463,0.9668508287292817,0.9904115061925689
464,0.9800664451827242,0.990487514863258
465,0.9821428571428571,0.9905660377358491
466,0.9855769230769231,0.9896729776247849
467,0.9782608695652174,0.9893000445831476
468,0.9848484848484849,0.9854014598540146
469,0.9786476868327402,0.9901760130986492
470,0.9668508287292817,0.9872611464968153
471,0.9800664451827242,0.9889042995839112
472,0.9846547314578005,0.9893048128342246
473,0.967741935483871,0.9868348875479978
474,0.9850374064837906,0.9877800407331976
475,0.9883720930232558,0.9898391193903472
476,0.9482758620689655,0.9873949579831933
477,0.9774436090225563,0.9900124843945068
478,0.9850374064837906,0.9862385321100917
479,0.9848484848484849,0.9881364310430054
480,0.9838274932614556,0.9908501715592832
481,0.9824046920821115,0.9884836852207294
482,0.9722222222222222,0.9899244332493703
483,0.975103734439834,0.9899328859060402
484,0.9602649006622517,0.988795518207283
485,0.9745762711864406,0.9885877318116976
486,0.9888059701492538,0.9889042995839112
487,0.9813084112149533,0.9895788102475033
488,0.9693877551020407,0.9873949579831933
489,0.9826589595375722,0.9906359734685914
490,0.9826589595375722,0.9901760130986492
491,0.9602649006622517,0.9894875164257556
492,0.9859154929577465,0.9898434193821414
493,0.9852216748768473,0.9896685320705984
494,0.9459459459459459,0.9857482185273159
495,0.9838274932614556,0.9848484848484849
496,0.9728506787330317,0.9892037786774629
497,0.9880239520958084,0.9879032258064516
498,0.9786476868327402,0.9904912836767037
499,0.9836065573770492,0.9871244635193133
500,0.9786476868327402,0.9891057648660917
501,0.963855421686747,0.9900166389351082
502,0.9668508287292817,0.989492119089317
503,0.9574468085106383,0.9824046920821115
504,0.9760956175298805,0.9868421052631579
505,0.9800664451827242,0.9889042995839112
506,0.9885931558935361,0.9900949236483698
507,0.975609756097561,0.9879032258064516
508,0.9857482185273159,0.9881422924901185
509,0.9833795013850416,0.9899328859060402
510,0.9728506787330317,0.9898391193903472
511,0.9881422924901185,0.9869848156182213
512,0.9701492537313433,0.9893992932862191
513,0.9844559585492227,0.9871244635193133
514,0.970873786407767,0.9899244332493703
515,0.9846547314578005,0.9899286613512379
516,0.9862385321100917,0.989010989010989
517,0.9846547314578005,0.9883720930232558
518,0.975103734439834,0.9810126582278481
519,0.9866962305986696,0.988909426987061
520,0.975103734439834,0.9871175523349437
521,0.9852216748768473,0.9900990099009901
522,0.9855769230769231,0.9863945578231292
523,0.9782608695652174,0.9899328859060402
524,0.9541984732824428,0.9818731117824774
525,0.9728506787330317,0.9907798693814829
526,0.9872611464968153,0.9894875164257556
527,0.9840425531914894,0.9896685320705984
528,0.9786476868327402,0.9900166389351082
529,0.9848484848484849,0.9888007466168922
530,0.9895833333333334,0.9899328859060402
531,0.9782608695652174,0.9904153354632588
532,0.9818731117824774,0.9904076738609112
533,0.9836065573770492,0.9883720930232558
534,0.9818731117824774,0.988909426987061
535,0.9838274932614556,0.9883664566165778
536,0.9693877551020407,0.9879032258064516
537,0.9782608695652174,0.9883720930232558
538,0.9852216748768473,0.9880239520958084
539,0.9693877551020407,0.9900990099009901
540,0.9821428571428571,0.9891057648660917
541,0.9693877551020407,0.9899286613512379
542,0.9745762711864406,0.9901800327332242
543,0.9574468085106383,0.9892952720785013
544,0.0,0.9904912836767037
545,0.9786476868327402,0.9897567221510883
546,0.9821428571428571,0.9900166389351082
547,0.9860788863109049,0.9899286613512379
548,0.9782608695652174,0.989010989010989
549,0.9745762711864406,0.9885823025689819
550,0.9844559585492227,0.9888007466168922
551,0.9848484848484849,0.9859154929577465
552,0.9659090909090909,0.9893048128342246
553,0.970873786407767,0.9891107078039928
554,0.9892086330935251,0.9900990099009901
555,0.9879032258064516,0.9908466819221968
556,0.974025974025974,0.9900990099009901
557,0.9875259875259875,0.9898477157360406
558,0.9782608695652174,0.9872611464968153
559,0.9855769230769231,0.9898477157360406
560,0.9860788863109049,0.9904153354632588
561,0.9859154929577465,0.9900166389351082
562,0.9659090909090909,0.987254381306426
563,0.9850374064837906,0.9907798693814829
564,0.9884836852207294,0.9896507115135834
565,0.9824046920821115,0.9904115061925689
566,0.9862385321100917,0.9876543209876543
567,0.9810126582278481,0.9881364310430054
568,0.9821428571428571,0.9813084112149533
569,0.9760956175298805,0.9897567221510883
570,0.9850374064837906,0.9888007466168922
571,0.9701492537313433,0.9905623279591034
572,0.9659090909090909,0.9888059701492538
573,0.9770114942528736,0.9880239520958084
574,0.975103734439834,0.988360814742968
575,0.9803921568627451,0.9875259875259875
576,0.9815950920245399,0.9900990099009901
577,0.9862385321100917,0.9901760130986492
578,0.984251968503937,0.9859072225484439
579,0.9770114942528736,0.9908536585365854
580,0.9701492537313433,0.9854014598540146
581,0.9815950920245399,0.9893946089262041
582,0.963855421686747,0.9866962305986696
583,0.975609756097561,0.9883720930232558
584,0.9848484848484849,0.9879032258064516
585,0.984251968503937,0.9883720930232558
586,0.9800664451827242,0.9855682501503308
587,0.9860788863109049,0.9904115061925689
588,0.9852216748768473,0.9891057648660917
589,0.9826589595375722,0.9855682501503308
590,0.9863945578231292,0.9899286613512379
591,0.9482758620689655,0.9898391193903472
592,0.9803921568627451,0.9900166389351082
593,0.9668508287292817,0.9871244635193133
594,0.9803921568627451,0.9883720930232558
595,0.9803921568627451,0.9862306368330465
596,0.9774436090225563,0.9892904953145917
597,0.9782608695652174,0.9885931558935361
598,0.9810126582278481,0.9898434193821414
599,0.9765625,0.9893048128342246
600,0.975609756097561,0.9866888519134775
601,0.9859154929577465,0.9893992932862191
602,0.9745762711864406,0.9880239520958084
603,0.9852216748768473,0.9903381642512077
604,0.8823529411764706,0.9876543209876543
605,0.9782608695652174,0.9879032258064516
606,0.9574468085106383,0.9895788102475033
607,0.9833795013850416,0.9893946089262041
608,0.9541984732824428,0.987891019172553
609,0.9813084112149533,0.9900166389351082
610,0.9887005649717514,0.9903342730567861
611,0.9774436090225563,0.9905660377358491
612,0.9800664451827242,0.9892952720785013
613,0.9821428571428571,0.9878971255673222
614,0.9852216748768473,0.988909426987061
615,0.9850374064837906,0.9888059701492538
616,0.9745762711864406,0.9871244635193133
617,0.9807073954983923,0.9881422924901185
618,0.9829059829059829,0.9900166389351082
619,0.975103734439834,0.9876543209876543
620,0.9872611464968153,0.9892086330935251
621,0.9210526315789473,0.9900990099009901
622,0.9800664451827242,0.9892952720785013
623,0.970873786407767,0.9876543209876543
624,0.9879032258064516,0.9891107078039928
625,0.9863945578231292,0.9883720930232558
626,0.9854014598540146,0.9884781565050408
627,0.9782608695652174,0.9854014598540146
628,0.979381443298969,0.9897610921501706
629,0.9826589595375722,0.9902557856272838
630,0.9734513274336283,0.9901760130986492
631,0.9685863874345549,0.9875259875259875
632,0.9810126582278481,0.9903342730567861
633,0.9668508287292817,0.9879032258064516
634,0.9857482185273159,0.9866888519134775
635,0.9887005649717514,0.9883664566165778
636,0.9615384615384616,0.9883664566165778
637,0.9790209790209791,0.9893992932862191
638,0.9815950920245399,0.9900166389351082
639,0.9840425531914894,0.9885931558935361
640,0.9774436090225563,0.9891107078039928
641,0.9745762711864406,0.988360814742968
642,0.9862385321100917,0.9883664566165778
643,0.9734513274336283,0.9878971255673222
644,0.9541984732824428,0.9892952720785013
645,0.9836065573770492,0.9872611464968153
646,0.9862385321100917,0.9885931558935361
647,0.9210526315789473,0.9884781565050408
648,0.9838274932614556,0.990487514863258
649,0.9782608695652174,0.9872611464968153
650,0.9857482185273159,0.9869848156182213
651,0.9800664451827242,0.9899328859060402
652,0.9846547314578005,0.9889042995839112
653,0.9541984732824428,0.9881364310430054
654,0.9803921568627451,0.9857482185273159
655,0.9862385321100917,0.9895742832319722
656,0.9883720930232558,0.9888007466168922
657,0.9872611464968153,0.9883720930232558
658,0.9862385321100917,0.9893048128342246
659,0.9826589595375722,0.9885931558935361
660,0.9701492537313433,0.9899286613512379
661,0.984251968503937,0.9885877318116976
662,0.9433962264150944,0.9848484848484849
663,0.9844559585492227,0.9891107078039928
664,0.984251968503937,0.9903342730567861
665,0.9869848156182213,0.9896685320705984
666,0.975609756097561,0.9891107078039928
667,0.9854014598540146,0.9893048128342246
668,0.9800664451827242,0.9909194097616345
669,0.9541984732824428,0.9885931558935361
670,0.9865470852017937,0.9908501715592832
671,0.9541984732824428,0.9885931558935361
672,0.9770114942528736,0.9905623279591034
673,0.963855421686747,0.9871244635193133
674,0.9782608695652174,0.9892086330935251
675,0.9774436090225563,0.9898477157360406
676,0.9782608695652174,0.9891107078039928
677,0.9701492537313433,0.9907084785133565
678,0.0,0.9893946089262041
679,0.9693877551020407,0.9908501715592832
680,0.9797297297297297,0.9900166389351082
681,0.9818731117824774,0.9876543209876543
682,0.9818731117824774,0.9888059701492538
683,0.9800664451827242,0.9883720930232558
684,0.9836065573770492,0.9893946089262041
685,0.9871244635193133,0.9871244635193133
686,0.9782608695652174,0.9885931558935361
687,0.9826589595375722,0.9883720930232558
688,0.9782608695652174,0.989492119089317
689,0.9838274932614556,0.9904115061925689
690,0.9541984732824428,0.9876479670612455
691,0.9810126582278481,0.9893992932862191
692,0.9210526315789473,0.9872611464968153
693,0.9813084112149533,0.9903381642512077
694,0.9821428571428571,0.9900124843945068
695,0.9872611464968153,0.989492119089317
696,0.984251968503937,0.9883720930232558
697,0.9892086330935251,0.9901760130986492
698,0.9818731117824774,0.9859072225484439
699,0.9715639810426541,0.9846547314578005
700,0.9852216748768473,0.9896685320705984
701,0.9826589595375722,0.9881364310430054
702,0.9504132231404959,0.9892086330935251
703,0.984251968503937,0.9908536585365854
704,0.9821428571428571,0.9889042995839112
