,p1_spe_trend,p2_spe_trend,spe_trend_diff
148,87.08333333333333,172.5,-85.41666666666667
149,203.75,475.0,-271.25
150,210.83333333333331,333.3333333333333,-122.5
151,110.83333333333333,230.41666666666669,-119.58333333333336
152,235.0,201.25,33.75
153,56.66666666666667,158.33333333333331,-101.66666666666664
154,65.0,328.3333333333333,-263.3333333333333
155,216.66666666666669,246.66666666666669,-30.0
156,223.33333333333331,354.1666666666667,-130.83333333333337
157,123.33333333333333,247.08333333333331,-123.74999999999999
158,152.5,184.58333333333331,-32.083333333333314
159,87.5,135.0,-47.5
160,295.8333333333333,300.0,-4.166666666666686
161,33.75,437.5,-403.75
162,162.08333333333331,297.0833333333333,-135.0
163,11.666666666666671,219.16666666666669,-207.5
164,107.91666666666667,120.41666666666667,-12.5
165,256.6666666666667,173.75,82.91666666666669
166,222.5,204.58333333333331,17.916666666666686
167,92.5,69.16666666666666,23.333333333333343
168,172.91666666666669,337.5,-164.58333333333331
169,10.833333333333329,373.3333333333333,-362.5
170,-22.5,89.16666666666667,-111.66666666666667
171,42.5,232.5,-190.0
172,165.41666666666669,191.66666666666666,-26.24999999999997
173,155.0,192.5,-37.5
174,225.83333333333331,238.33333333333331,-12.5
175,200.0,400.0,-200.0
176,97.08333333333333,305.0,-207.91666666666669
177,98.33333333333333,262.5,-164.16666666666669
178,53.33333333333333,214.58333333333331,-161.25
179,31.66666666666667,199.16666666666669,-167.5
180,64.58333333333333,254.58333333333337,-190.00000000000006
181,139.16666666666669,123.33333333333333,15.833333333333357
182,67.5,255.41666666666669,-187.91666666666669
183,100.83333333333333,213.75,-112.91666666666667
184,108.33333333333333,359.1666666666667,-250.83333333333337
185,271.6666666666667,230.83333333333331,40.83333333333337
186,123.33333333333333,255.83333333333331,-132.5
187,140.83333333333331,387.5,-246.66666666666669
188,35.0,229.16666666666669,-194.16666666666669
189,228.33333333333331,217.91666666666669,10.416666666666629
190,13.75,286.6666666666667,-272.9166666666667
191,49.58333333333333,152.08333333333334,-102.50000000000001
192,44.16666666666667,209.58333333333331,-165.41666666666663
193,-32.5,30.83333333333333,-63.33333333333333
194,50.833333333333336,230.83333333333331,-179.99999999999997
195,80.83333333333333,226.25,-145.41666666666669
196,206.66666666666669,153.33333333333334,53.33333333333334
197,112.08333333333333,379.1666666666667,-267.08333333333337
198,80.0,300.0,-220.0
199,117.5,128.75,-11.25
200,9.166666666666671,251.25,-242.08333333333331
201,-9.166666666666671,333.3333333333333,-342.5
202,117.91666666666667,139.58333333333331,-21.666666666666643
203,112.5,169.58333333333331,-57.083333333333314
204,190.0,155.0,35.0
205,40.83333333333333,277.9166666666667,-237.08333333333337
206,110.0,250.0,-140.0
207,290.0,333.3333333333333,-43.333333333333314
208,193.33333333333331,250.0,-56.666666666666686
209,100.0,132.91666666666669,-32.916666666666686
210,234.16666666666669,132.91666666666669,101.25
211,314.1666666666667,244.16666666666669,70.0
212,124.16666666666667,287.9166666666667,-163.75
213,175.0,247.08333333333331,-72.08333333333331
214,152.08333333333331,208.75,-56.666666666666686
215,271.6666666666667,259.1666666666667,12.5
216,214.16666666666669,285.83333333333337,-71.66666666666669
217,-84.16666666666667,391.6666666666667,-475.83333333333337
218,204.16666666666669,249.16666666666669,-45.0
219,91.66666666666667,340.8333333333333,-249.16666666666663
220,101.66666666666667,360.8333333333333,-259.16666666666663
221,263.3333333333333,140.41666666666666,122.91666666666666
222,-21.66666666666667,134.16666666666669,-155.83333333333337
223,17.91666666666667,270.4166666666667,-252.5
224,138.33333333333331,215.0,-76.66666666666669
225,70.41666666666667,268.75,-198.33333333333331
226,-9.583333333333329,62.91666666666667,-72.5
227,41.66666666666667,184.16666666666669,-142.5
228,130.0,145.0,-15.0
229,263.3333333333333,82.50000000000001,180.83333333333331
230,154.16666666666666,291.6666666666667,-137.50000000000003
231,119.16666666666667,138.75,-19.58333333333333
232,87.08333333333333,118.33333333333333,-31.25
233,145.0,251.66666666666669,-106.66666666666669
234,222.5,180.0,42.5
235,218.33333333333331,234.16666666666669,-15.833333333333371
236,121.66666666666667,125.41666666666667,-3.75
237,102.5,151.66666666666666,-49.16666666666666
238,35.41666666666667,366.6666666666667,-331.25
239,250.0,337.9166666666667,-87.91666666666669
240,52.5,240.83333333333331,-188.33333333333331
241,60.83333333333333,152.91666666666669,-92.08333333333336
242,94.16666666666667,66.66666666666664,27.50000000000003
243,180.0,179.16666666666669,0.8333333333333144
244,111.66666666666667,265.8333333333333,-154.16666666666663
245,225.83333333333331,279.1666666666667,-53.33333333333337
246,336.6666666666667,179.58333333333331,157.08333333333337
247,96.66666666666667,342.5,-245.83333333333331
248,19.16666666666667,265.8333333333333,-246.66666666666663
249,128.33333333333331,290.8333333333333,-162.5
250,152.5,267.08333333333337,-114.58333333333337
251,315.0,138.33333333333331,176.66666666666669
252,-35.83333333333333,133.33333333333331,-169.16666666666663
253,101.66666666666667,300.0,-198.33333333333331
254,19.16666666666667,129.58333333333331,-110.41666666666664
255,89.16666666666667,112.91666666666667,-23.75
256,68.33333333333333,112.49999999999999,-44.16666666666666
257,163.75,204.16666666666669,-40.416666666666686
258,-19.58333333333333,351.25,-370.8333333333333
259,129.16666666666669,251.66666666666669,-122.5
260,104.16666666666667,136.66666666666666,-32.499999999999986
261,142.5,318.3333333333333,-175.83333333333331
262,96.66666666666667,337.5,-240.83333333333331
263,-12.5,117.91666666666666,-130.41666666666666
264,367.5,266.6666666666667,100.83333333333331
265,134.16666666666669,283.33333333333337,-149.16666666666669
266,-14.166666666666671,705.8333333333333,-719.9999999999999
267,140.41666666666669,213.75,-73.33333333333331
268,166.66666666666669,230.0,-63.333333333333314
269,36.66666666666667,204.16666666666669,-167.5
270,71.66666666666667,237.91666666666669,-166.25
271,92.5,262.5,-170.0
272,20.0,62.500000000000014,-42.500000000000014
273,91.25,79.16666666666667,12.083333333333329
274,249.58333333333331,206.25,43.333333333333314
275,59.16666666666667,344.1666666666667,-285.0
276,-15.0,244.16666666666669,-259.1666666666667
277,81.66666666666667,209.58333333333331,-127.91666666666664
278,68.33333333333333,150.0,-81.66666666666667
279,90.83333333333333,252.08333333333331,-161.25
280,49.16666666666667,163.75,-114.58333333333333
281,63.75,321.25,-257.5
282,170.41666666666669,180.83333333333331,-10.416666666666629
283,65.0,123.75,-58.75
284,84.16666666666667,89.99999999999999,-5.833333333333314
285,246.25,63.750000000000014,182.5
286,52.08333333333333,236.66666666666669,-184.58333333333337
287,213.33333333333331,285.4166666666667,-72.08333333333337
288,353.3333333333333,290.4166666666667,62.91666666666663
289,164.16666666666669,188.75,-24.583333333333314
290,135.83333333333331,216.25,-80.41666666666669
291,165.83333333333331,332.5,-166.66666666666669
292,83.33333333333333,362.5,-279.1666666666667
293,203.33333333333331,247.91666666666669,-44.58333333333337
294,104.16666666666667,383.3333333333333,-279.16666666666663
295,198.33333333333331,355.8333333333333,-157.5
296,192.08333333333331,239.16666666666669,-47.08333333333337
297,207.5,391.6666666666667,-184.16666666666669
298,102.5,250.0,-147.5
299,230.0,207.5,22.5
300,65.83333333333333,297.5,-231.66666666666669
301,132.5,212.5,-80.0
302,48.33333333333333,346.25,-297.9166666666667
303,12.083333333333329,190.0,-177.91666666666669
304,139.16666666666669,311.6666666666667,-172.5
305,156.66666666666669,196.66666666666669,-40.0
306,260.8333333333333,275.83333333333337,-15.000000000000057
307,285.8333333333333,233.33333333333337,52.49999999999994
308,178.33333333333331,280.4166666666667,-102.08333333333337
309,251.66666666666669,172.08333333333331,79.58333333333337
310,117.5,200.0,-82.5
311,115.0,262.5,-147.5
312,100.0,172.5,-72.5
313,232.91666666666669,170.41666666666669,62.5
314,-19.16666666666667,245.83333333333337,-265.00000000000006
315,235.0,282.5,-47.5
316,37.5,116.24999999999999,-78.74999999999999
317,155.0,313.75,-158.75
318,90.83333333333333,232.08333333333331,-141.25
319,83.33333333333333,295.83333333333337,-212.50000000000006
320,278.75,170.83333333333331,107.91666666666669
321,202.5,354.1666666666667,-151.66666666666669
322,57.08333333333333,363.75,-306.6666666666667
323,265.0,200.41666666666669,64.58333333333331
324,185.41666666666669,289.1666666666667,-103.75
325,-87.5,333.3333333333333,-420.8333333333333
326,13.333333333333329,272.08333333333337,-258.75000000000006
327,123.33333333333333,155.0,-31.66666666666667
328,79.16666666666667,94.16666666666667,-15.0
329,155.83333333333331,197.5,-41.666666666666686
330,253.33333333333331,316.6666666666667,-63.33333333333337
331,86.66666666666667,180.41666666666666,-93.74999999999999
332,-33.333333333333336,333.3333333333333,-366.66666666666663
333,21.66666666666667,479.1666666666667,-457.5
334,-38.33333333333333,223.33333333333337,-261.6666666666667
335,90.0,315.8333333333333,-225.83333333333331
336,34.16666666666667,344.1666666666667,-310.0
337,127.08333333333333,248.33333333333337,-121.25000000000004
338,82.5,90.41666666666667,-7.916666666666671
339,96.66666666666667,159.58333333333331,-62.91666666666664
340,138.33333333333331,238.33333333333334,-100.00000000000003
341,170.0,168.33333333333331,1.6666666666666856
342,145.0,292.5,-147.5
343,154.58333333333331,151.66666666666666,2.916666666666657
344,223.33333333333331,337.5,-114.16666666666669
345,265.8333333333333,151.66666666666669,114.16666666666663
346,98.75,218.75,-120.0
347,152.5,190.83333333333331,-38.333333333333314
348,66.25,230.83333333333337,-164.58333333333337
349,119.16666666666667,265.0,-145.83333333333331
350,201.25,320.4166666666667,-119.16666666666669
351,209.16666666666666,250.41666666666669,-41.25000000000003
352,4.583333333333329,216.25000000000003,-211.66666666666669
353,115.83333333333333,254.58333333333331,-138.75
354,230.0,159.16666666666666,70.83333333333334
355,174.16666666666669,355.4166666666667,-181.25
356,174.58333333333331,135.0,39.583333333333314
357,84.16666666666667,184.58333333333331,-100.41666666666664
358,37.5,233.75,-196.25
359,324.1666666666667,277.9166666666667,46.25
360,-6.666666666666671,107.49999999999999,-114.16666666666666
361,235.83333333333331,250.41666666666669,-14.583333333333371
362,164.58333333333331,258.33333333333337,-93.75000000000006
363,58.33333333333333,258.75,-200.41666666666669
364,45.83333333333333,57.5,-11.666666666666671
365,257.5,212.91666666666669,44.583333333333314
366,270.0,316.6666666666667,-46.666666666666686
367,-26.66666666666667,450.0,-476.6666666666667
368,116.66666666666667,312.9166666666667,-196.25
369,176.66666666666669,237.5,-60.833333333333314
370,62.91666666666667,350.0,-287.0833333333333
371,41.66666666666667,234.16666666666669,-192.5
372,124.16666666666667,275.8333333333333,-151.66666666666663
373,130.0,240.0,-110.0
374,-3.3333333333333286,153.75,-157.08333333333331
375,57.91666666666667,160.0,-102.08333333333333
376,56.25,362.5,-306.25
377,98.33333333333333,25.0,73.33333333333333
378,273.3333333333333,147.08333333333331,126.25
379,93.33333333333333,282.5,-189.16666666666669
380,104.16666666666667,225.0,-120.83333333333333
381,116.66666666666667,267.9166666666667,-151.25
382,83.33333333333333,219.16666666666669,-135.83333333333337
383,315.0,152.91666666666666,162.08333333333334
384,234.58333333333331,325.0,-90.41666666666669
385,153.33333333333331,190.83333333333331,-37.5
386,44.58333333333333,11.25,33.33333333333333
387,170.0,423.3333333333333,-253.33333333333331
388,195.83333333333331,299.1666666666667,-103.33333333333337
389,55.41666666666667,232.08333333333331,-176.66666666666663
390,217.5,184.16666666666669,33.333333333333314
391,212.5,188.33333333333331,24.166666666666686
392,229.16666666666669,400.0,-170.83333333333331
393,206.25,345.83333333333337,-139.58333333333337
394,81.66666666666667,220.0,-138.33333333333331
395,182.08333333333331,230.0,-47.916666666666686
396,76.66666666666667,144.58333333333331,-67.91666666666664
397,155.41666666666669,255.0,-99.58333333333331
398,81.25,219.58333333333331,-138.33333333333331
399,70.0,56.66666666666666,13.333333333333343
400,157.5,159.58333333333331,-2.0833333333333144
401,163.75,98.33333333333333,65.41666666666667
402,82.5,75.0,7.5
403,165.0,160.83333333333334,4.166666666666657
404,117.5,20.41666666666667,97.08333333333333
405,161.25,130.0,31.25
406,164.58333333333331,238.33333333333337,-73.75000000000006
407,196.66666666666669,67.08333333333333,129.58333333333337
408,252.5,174.16666666666666,78.33333333333334
409,170.0,214.58333333333331,-44.583333333333314
410,23.33333333333333,308.3333333333333,-285.0
411,155.0,175.83333333333331,-20.833333333333314
412,170.0,158.75,11.25
413,100.0,341.6666666666667,-241.66666666666669
414,132.5,76.24999999999999,56.250000000000014
415,180.83333333333331,277.5,-96.66666666666669
416,-10.833333333333329,263.3333333333333,-274.16666666666663
417,175.41666666666669,213.33333333333331,-37.91666666666663
418,198.33333333333334,94.99999999999999,103.33333333333336
419,200.83333333333331,231.25,-30.416666666666686
420,210.83333333333331,127.5,83.33333333333331
421,205.83333333333331,341.6666666666667,-135.83333333333337
422,377.5,192.08333333333331,185.41666666666669
423,291.6666666666667,100.0,191.66666666666669
424,323.3333333333333,276.25,47.083333333333314
425,76.66666666666667,285.8333333333333,-209.16666666666663
426,91.25,325.0,-233.75
427,77.5,25.833333333333343,51.66666666666666
428,90.83333333333333,258.33333333333337,-167.50000000000006
429,168.33333333333331,171.66666666666669,-3.3333333333333712
430,105.41666666666667,230.41666666666669,-125.00000000000001
431,170.83333333333331,303.3333333333333,-132.5
432,354.1666666666667,400.0,-45.833333333333314
433,132.5,159.16666666666666,-26.666666666666657
434,88.75,342.5,-253.75
435,90.83333333333333,80.83333333333334,9.999999999999986
436,52.91666666666667,354.1666666666667,-301.25
437,149.16666666666669,239.58333333333331,-90.41666666666663
438,217.5,202.5,15.0
439,112.5,280.0,-167.5
440,170.0,222.5,-52.5
441,176.66666666666669,190.41666666666666,-13.749999999999972
442,1.6666666666666714,80.41666666666666,-78.74999999999999
443,225.0,229.16666666666669,-4.166666666666686
444,102.5,337.5,-235.0
445,167.5,213.75,-46.25
446,110.83333333333333,259.1666666666667,-148.33333333333337
447,35.0,122.91666666666666,-87.91666666666666
448,99.58333333333333,387.5,-287.9166666666667
449,137.5,179.58333333333334,-42.08333333333334
450,113.33333333333333,176.25,-62.91666666666667
451,55.83333333333333,218.75,-162.91666666666669
452,280.0,153.33333333333331,126.66666666666669
453,113.33333333333333,192.91666666666669,-79.58333333333336
454,101.66666666666667,186.25,-84.58333333333333
455,-96.66666666666667,345.8333333333333,-442.5
456,71.66666666666667,295.8333333333333,-224.16666666666663
457,318.3333333333333,312.0833333333333,6.25
458,102.5,96.66666666666667,5.833333333333329
459,163.33333333333331,161.66666666666666,1.6666666666666572
460,191.25,161.25,30.0
461,324.1666666666667,195.83333333333334,128.33333333333334
462,17.5,154.16666666666669,-136.66666666666669
463,-15.833333333333329,245.83333333333337,-261.6666666666667
464,59.16666666666667,177.08333333333331,-117.91666666666664
465,207.5,272.0833333333333,-64.58333333333331
466,225.0,207.08333333333331,17.916666666666686
467,105.83333333333333,92.08333333333333,13.75
468,172.5,269.1666666666667,-96.66666666666669
469,193.33333333333331,266.6666666666667,-73.33333333333337
470,-49.16666666666667,92.91666666666667,-142.08333333333334
471,44.16666666666667,54.16666666666667,-10.0
472,179.16666666666669,324.5833333333333,-145.41666666666663
473,85.0,179.16666666666666,-94.16666666666666
474,137.91666666666666,231.66666666666669,-93.75000000000003
475,257.9166666666667,137.91666666666669,120.0
476,35.0,195.41666666666669,-160.41666666666669
477,5.0,67.91666666666666,-62.91666666666666
478,46.25,196.66666666666669,-150.41666666666669
479,131.66666666666669,105.83333333333333,25.833333333333357
480,121.66666666666667,237.91666666666669,-116.25000000000001
481,190.0,256.6666666666667,-66.66666666666669
482,45.83333333333333,216.66666666666663,-170.83333333333331
483,84.16666666666667,318.3333333333333,-234.16666666666663
484,88.33333333333333,145.41666666666669,-57.08333333333336
485,-10.416666666666671,287.5,-297.9166666666667
486,192.91666666666669,155.41666666666666,37.50000000000003
487,82.08333333333333,163.75,-81.66666666666667
488,-18.33333333333333,299.1666666666667,-317.5
489,101.25,127.49999999999999,-26.249999999999986
490,143.33333333333331,180.0,-36.666666666666686
491,17.5,122.08333333333333,-104.58333333333333
492,181.25,287.5,-106.25
493,73.33333333333334,222.5,-149.16666666666666
494,-16.66666666666667,279.1666666666667,-295.83333333333337
495,256.6666666666667,90.41666666666667,166.25
496,190.83333333333331,24.16666666666667,166.66666666666663
497,132.5,202.5,-70.0
498,78.33333333333333,297.5,-219.16666666666669
499,150.0,207.08333333333334,-57.08333333333334
500,84.16666666666667,192.5,-108.33333333333333
501,-22.08333333333333,354.1666666666667,-376.25
502,98.33333333333334,339.5833333333333,-241.24999999999997
503,69.16666666666667,218.33333333333331,-149.16666666666663
504,60.0,138.33333333333331,-78.33333333333331
505,17.5,88.33333333333333,-70.83333333333333
506,299.1666666666667,190.83333333333337,108.33333333333331
507,75.0,220.83333333333331,-145.83333333333331
508,215.83333333333334,247.5,-31.666666666666657
509,154.16666666666669,360.8333333333333,-206.66666666666663
510,52.5,84.58333333333334,-32.08333333333334
511,332.5,261.6666666666667,70.83333333333331
512,126.66666666666667,316.25,-189.58333333333331
513,38.333333333333336,288.3333333333333,-249.99999999999997
514,22.08333333333333,145.41666666666669,-123.33333333333336
515,147.08333333333331,253.33333333333337,-106.25000000000006
516,147.08333333333331,147.5,-0.4166666666666856
517,125.41666666666667,333.3333333333333,-207.91666666666663
518,187.5,224.16666666666669,-36.666666666666686
519,303.3333333333333,242.08333333333331,61.25
520,145.83333333333331,152.08333333333331,-6.25
521,206.25,272.5,-66.25
522,153.75,192.5,-38.75
523,151.66666666666669,284.5833333333333,-132.91666666666663
524,23.33333333333333,60.0,-36.66666666666667
525,90.0,246.25,-156.25
526,132.5,123.74999999999999,8.750000000000014
527,105.41666666666666,229.16666666666669,-123.75000000000003
528,84.58333333333333,162.91666666666669,-78.33333333333336
529,145.41666666666669,265.0,-119.58333333333331
530,379.1666666666667,311.25,67.91666666666669
531,140.83333333333331,304.1666666666667,-163.33333333333337
532,38.33333333333333,81.25000000000001,-42.916666666666686
533,123.75,167.08333333333331,-43.333333333333314
534,126.66666666666667,280.0,-153.33333333333331
535,136.66666666666669,221.66666666666669,-85.0
536,-32.91666666666667,226.25,-259.1666666666667
537,90.0,149.58333333333331,-59.583333333333314
538,225.0,270.8333333333333,-45.833333333333314
539,121.66666666666667,400.0,-278.3333333333333
540,197.5,180.0,17.5
541,52.08333333333333,230.83333333333337,-178.75000000000006
542,23.33333333333333,379.1666666666667,-355.83333333333337
543,68.33333333333333,117.91666666666667,-49.58333333333334
544,-68.33333333333333,294.5833333333333,-362.91666666666663
545,68.75,255.41666666666669,-186.66666666666669
546,252.5,219.16666666666669,33.333333333333314
547,102.91666666666667,358.33333333333337,-255.41666666666669
548,143.33333333333331,308.3333333333333,-165.0
549,-47.08333333333333,182.91666666666663,-229.99999999999994
550,336.6666666666667,295.83333333333337,40.833333333333314
551,154.16666666666669,121.25,32.916666666666686
552,-45.83333333333333,300.4166666666667,-346.25
553,146.66666666666669,257.9166666666667,-111.25
554,159.16666666666669,227.5,-68.33333333333331
555,250.0,105.41666666666667,144.58333333333331
556,91.66666666666667,350.0,-258.3333333333333
557,137.5,264.1666666666667,-126.66666666666669
558,92.5,204.58333333333331,-112.08333333333331
559,264.1666666666667,250.41666666666669,13.75
560,204.16666666666669,325.4166666666667,-121.25
561,150.83333333333331,391.6666666666667,-240.83333333333337
562,-9.166666666666671,183.33333333333337,-192.50000000000006
563,132.08333333333331,173.75,-41.666666666666686
564,320.8333333333333,58.333333333333314,262.5
565,141.66666666666669,172.5,-30.833333333333314
566,145.0,197.91666666666669,-52.916666666666686
567,152.5,336.6666666666667,-184.16666666666669
568,205.0,133.75,71.25
569,65.0,100.0,-35.0
570,142.08333333333331,266.6666666666667,-124.58333333333337
571,99.16666666666667,260.83333333333337,-161.66666666666669
572,2.5,122.91666666666667,-120.41666666666667
573,34.16666666666667,270.8333333333333,-236.66666666666663
574,155.0,181.66666666666663,-26.66666666666663
575,97.08333333333333,143.33333333333334,-46.250000000000014
576,135.83333333333331,186.25,-50.416666666666686
577,132.5,23.750000000000007,108.75
578,154.16666666666669,87.49999999999999,66.6666666666667
579,3.3333333333333286,282.0833333333333,-278.75
580,91.66666666666667,224.16666666666669,-132.5
581,147.91666666666669,246.66666666666669,-98.75
582,38.33333333333333,187.91666666666666,-149.58333333333331
583,111.66666666666667,247.08333333333331,-135.41666666666663
584,101.66666666666667,231.66666666666669,-130.0
585,114.58333333333333,247.08333333333331,-132.5
586,13.75,77.91666666666666,-64.16666666666666
587,86.25,127.49999999999999,-41.249999999999986
588,194.58333333333331,86.24999999999999,108.33333333333333
589,85.0,186.66666666666666,-101.66666666666666
590,240.41666666666669,175.83333333333331,64.58333333333337
591,50.0,173.33333333333334,-123.33333333333334
592,110.83333333333333,267.9166666666667,-157.08333333333337
593,84.16666666666667,311.6666666666667,-227.5
594,132.5,247.08333333333331,-114.58333333333331
595,139.16666666666669,190.83333333333337,-51.666666666666686
596,109.16666666666667,166.66666666666669,-57.500000000000014
597,90.83333333333333,301.25,-210.41666666666669
