,p1_mean_stats_start,p2_mean_stats_start,mean_stats_start_difference
75,528.3333333333334,536.2916666666666,-7.9583333333332575
76,495.8333333333333,524.1666666666666,-28.333333333333314
77,507.5,534.1666666666666,-26.66666666666663
78,515.8333333333334,549.1666666666666,-33.33333333333326
79,523.3333333333334,545.0,-21.66666666666663
80,534.1666666666666,518.3333333333334,15.833333333333258
81,514.1666666666666,520.4583333333334,-6.2916666666667425
82,535.8333333333334,532.9583333333334,2.875
83,540.0,527.125,12.875
84,529.1666666666666,531.75,-2.5833333333333712
85,521.6666666666666,546.2916666666666,-24.625
86,498.3333333333333,541.6666666666666,-43.333333333333314
87,533.3333333333334,520.0833333333334,13.25
88,514.1666666666666,519.1666666666666,-5.0
89,531.6666666666666,523.7916666666666,7.875
90,531.6666666666666,512.9583333333334,18.708333333333258
91,531.6666666666666,523.3333333333334,8.333333333333258
92,532.5,557.9583333333334,-25.45833333333337
93,524.1666666666666,533.3333333333334,-9.166666666666742
94,535.8333333333334,525.8333333333334,10.0
95,523.3333333333334,512.9583333333334,10.375
96,510.0,511.6666666666667,-1.6666666666666856
97,547.5,530.4583333333334,17.04166666666663
98,515.0,545.0,-30.0
99,503.3333333333333,530.9166666666666,-27.583333333333314
100,514.1666666666666,531.6666666666666,-17.5
101,536.6666666666666,522.5,14.166666666666629
102,502.5,508.7916666666667,-6.291666666666686
103,536.6666666666666,530.0,6.666666666666629
104,527.5,532.9583333333334,-5.458333333333371
105,525.8333333333334,536.6666666666666,-10.833333333333258
106,529.1666666666666,532.9583333333334,-3.7916666666667425
107,525.8333333333334,521.6666666666666,4.1666666666667425
108,508.3333333333333,512.9583333333334,-4.625000000000057
109,548.3333333333334,548.7916666666666,-0.45833333333325754
110,541.6666666666666,531.6666666666666,10.0
111,520.8333333333334,545.0,-24.16666666666663
112,540.0,523.7916666666666,16.20833333333337
113,534.1666666666666,522.5,11.666666666666629
114,550.0,532.9583333333334,17.04166666666663
115,517.5,525.4583333333334,-7.958333333333371
116,534.1666666666666,508.7916666666667,25.374999999999943
117,531.6666666666666,528.7916666666666,2.875
118,530.0,515.4583333333334,14.541666666666629
119,512.5,522.5,-10.0
120,523.3333333333334,527.5,-4.166666666666629
121,538.3333333333334,539.1666666666666,-0.8333333333332575
122,520.8333333333334,530.4583333333334,-9.625
123,531.6666666666666,523.3333333333334,8.333333333333258
124,545.0,529.625,15.375
125,539.1666666666666,537.125,2.0416666666666288
126,536.6666666666666,523.7916666666666,12.875
127,535.0,518.7916666666666,16.20833333333337
128,509.1666666666667,545.0,-35.833333333333314
129,522.5,524.625,-2.125
130,511.6666666666667,505.8333333333333,5.833333333333371
131,523.3333333333334,520.8333333333334,2.5
132,515.0,530.4583333333334,-15.458333333333371
133,520.8333333333334,522.5833333333334,-1.75
134,508.3333333333333,543.3333333333334,-35.00000000000006
135,535.8333333333334,536.2916666666666,-0.45833333333325754
136,512.5,495.8333333333333,16.666666666666686
137,544.1666666666666,521.2916666666666,22.875
138,515.0,514.1666666666666,0.8333333333333712
139,520.8333333333334,522.5833333333334,-1.75
140,545.0,522.125,22.875
141,512.5,544.1666666666666,-31.66666666666663
142,525.0,527.125,-2.125
143,510.8333333333333,535.8333333333334,-25.000000000000057
144,514.1666666666666,533.3333333333334,-19.166666666666742
145,523.3333333333334,541.2916666666666,-17.958333333333258
146,536.6666666666666,545.0,-8.333333333333371
147,536.6666666666666,544.1666666666666,-7.5
148,522.5,534.625,-12.125
149,538.3333333333334,531.6666666666666,6.6666666666667425
150,536.6666666666666,495.0,41.66666666666663
151,522.5,504.1666666666667,18.333333333333314
152,531.6666666666666,525.0,6.666666666666629
153,547.5,530.0,17.5
154,523.3333333333334,520.8333333333334,2.5
155,527.5,520.8333333333334,6.666666666666629
156,544.1666666666666,517.125,27.04166666666663
157,530.0,522.5,7.5
158,531.6666666666666,515.0,16.66666666666663
159,545.0,520.4583333333334,24.54166666666663
160,496.6666666666667,529.625,-32.958333333333314
161,517.5,537.5,-20.0
162,522.5,544.1666666666666,-21.66666666666663
163,525.8333333333334,535.8333333333334,-10.0
164,520.8333333333334,527.5,-6.666666666666629
165,547.5,522.125,25.375
166,544.1666666666666,531.6666666666666,12.5
167,545.0,531.2916666666666,13.708333333333371
168,514.1666666666666,510.0,4.166666666666629
169,530.0,524.1666666666666,5.833333333333371
170,545.0,520.8333333333334,24.16666666666663
171,510.0,511.6666666666667,-1.6666666666666856
172,508.3333333333333,518.7916666666666,-10.458333333333314
173,539.1666666666666,545.0,-5.833333333333371
174,505.0,504.1666666666667,0.8333333333333144
175,512.5,515.8333333333334,-3.3333333333333712
176,507.5,509.1666666666667,-1.6666666666666856
177,505.8333333333333,529.625,-23.791666666666686
178,522.5,543.3333333333334,-20.83333333333337
179,525.8333333333334,514.1666666666666,11.666666666666742
180,527.5,546.2916666666666,-18.79166666666663
181,539.1666666666666,504.1666666666667,34.99999999999994
182,517.5,514.1666666666666,3.3333333333333712
183,536.6666666666666,529.625,7.041666666666629
184,522.5,520.8333333333334,1.6666666666666288
185,511.6666666666667,544.1666666666666,-32.49999999999994
186,515.8333333333334,522.5,-6.666666666666629
187,515.0,545.0,-30.0
188,515.8333333333334,498.3333333333333,17.500000000000057
189,515.8333333333334,542.9583333333334,-27.125
190,531.6666666666666,539.625,-7.958333333333371
191,544.1666666666666,503.3333333333333,40.833333333333314
192,552.5,522.5,30.0
193,529.1666666666666,530.9166666666666,-1.75
194,503.3333333333333,544.1666666666666,-40.833333333333314
195,535.0,519.625,15.375
196,520.8333333333334,535.9166666666666,-15.083333333333258
197,513.3333333333334,514.1666666666666,-0.8333333333332575
198,540.0,529.625,10.375
199,533.3333333333334,528.7916666666666,4.5416666666667425
200,530.0,520.8333333333334,9.166666666666629
201,515.0,522.5,-7.5
202,547.5,544.1666666666666,3.3333333333333712
203,538.3333333333334,552.5,-14.166666666666629
204,544.1666666666666,521.2916666666666,22.875
205,535.8333333333334,534.1666666666666,1.6666666666667425
206,536.6666666666666,537.5833333333334,-0.9166666666667425
207,527.5,522.5,5.0
208,480.0,530.9166666666666,-50.91666666666663
209,532.5,525.5416666666666,6.958333333333371
210,531.6666666666666,506.75,24.91666666666663
211,511.6666666666667,530.4583333333334,-18.791666666666686
212,514.1666666666666,530.0,-15.833333333333371
213,531.6666666666666,522.5,9.166666666666629
214,550.0,529.625,20.375
215,547.5,547.5,0.0
216,535.8333333333334,542.125,-6.291666666666629
217,525.0,507.9583333333333,17.041666666666686
218,533.3333333333334,511.2916666666667,22.041666666666686
219,527.5,535.0,-7.5
220,539.1666666666666,544.1666666666666,-5.0
221,522.5,523.7916666666666,-1.2916666666666288
222,515.0,533.3333333333334,-18.33333333333337
223,527.5,537.5,-10.0
224,530.0,545.0,-15.0
225,514.1666666666666,531.6666666666666,-17.5
226,548.3333333333334,523.7916666666666,24.541666666666742
227,514.1666666666666,545.4583333333334,-31.291666666666742
228,554.1666666666666,531.6666666666666,22.5
229,534.1666666666666,531.75,2.4166666666666288
230,505.8333333333333,527.5,-21.666666666666686
231,520.0,531.75,-11.75
232,544.1666666666666,538.875,5.291666666666629
233,545.0,520.0,25.0
234,545.0,519.625,25.375
235,535.8333333333334,533.3333333333334,2.5
236,534.1666666666666,534.25,-0.08333333333337123
237,517.5,532.9583333333334,-15.458333333333371
238,498.3333333333333,498.3333333333333,0.0
239,545.8333333333334,547.5,-1.6666666666666288
240,545.0,522.5,22.5
241,515.0,520.8333333333334,-5.833333333333371
242,527.5,539.7916666666666,-12.291666666666629
243,544.1666666666666,529.25,14.916666666666629
244,520.8333333333334,532.5,-11.666666666666629
245,496.6666666666667,505.8333333333333,-9.166666666666629
246,498.3333333333333,522.5,-24.166666666666686
247,539.1666666666666,536.6666666666666,2.5
248,548.3333333333334,535.8333333333334,12.5
249,515.0,535.0,-20.0
250,531.6666666666666,532.9583333333334,-1.2916666666667425
251,531.6666666666666,522.5,9.166666666666629
252,515.0,539.7083333333334,-24.70833333333337
253,539.1666666666666,535.4583333333334,3.7083333333332575
254,515.0,542.125,-27.125
255,515.0,498.3333333333333,16.666666666666686
256,544.1666666666666,529.625,14.541666666666629
257,533.3333333333334,523.7916666666666,9.541666666666742
258,514.1666666666666,517.5,-3.3333333333333712
259,510.0,527.5,-17.5
260,525.8333333333334,520.4583333333334,5.375
261,517.5,530.0,-12.5
262,543.3333333333334,520.8333333333334,22.5
263,542.5,546.2916666666666,-3.7916666666666288
264,529.1666666666666,536.2916666666666,-7.125
265,527.5,544.625,-17.125
266,535.8333333333334,522.9583333333334,12.875
267,547.5,520.8333333333334,26.66666666666663
268,512.5,530.4583333333334,-17.95833333333337
269,527.5,523.7916666666666,3.7083333333333712
270,527.5,537.125,-9.625
271,523.3333333333334,529.625,-6.291666666666629
272,559.1666666666666,531.75,27.41666666666663
273,520.8333333333334,514.25,6.583333333333371
274,530.0,523.3333333333334,6.666666666666629
275,514.1666666666666,527.5,-13.333333333333371
276,545.0,539.1666666666666,5.833333333333371
277,514.1666666666666,495.0,19.16666666666663
278,520.0,515.4583333333334,4.541666666666629
279,534.1666666666666,523.3333333333334,10.833333333333258
280,539.1666666666666,520.8333333333334,18.333333333333258
281,525.8333333333334,550.8333333333334,-25.0
282,498.3333333333333,532.9583333333334,-34.62500000000006
283,531.6666666666666,531.6666666666666,0.0
284,533.3333333333334,529.625,3.7083333333333712
285,525.8333333333334,524.25,1.5833333333333712
286,550.0,548.3333333333334,1.6666666666666288
287,534.1666666666666,505.8333333333333,28.333333333333314
288,507.5,539.1666666666666,-31.66666666666663
289,520.0,499.625,20.375
290,541.6666666666666,515.4583333333334,26.208333333333258
291,532.5,545.0,-12.5
292,510.0,529.1666666666666,-19.16666666666663
293,531.6666666666666,514.1666666666666,17.5
294,536.6666666666666,515.0,21.66666666666663
295,544.1666666666666,532.5,11.666666666666629
296,531.6666666666666,538.7916666666666,-7.125
297,559.1666666666666,534.1666666666666,25.0
298,536.6666666666666,512.9583333333334,23.708333333333258
299,506.6666666666667,531.6666666666666,-24.999999999999943
300,544.1666666666666,545.0,-0.8333333333333712
301,537.5,531.75,5.75
302,535.8333333333334,545.0,-9.166666666666629
303,509.1666666666667,522.9583333333334,-13.791666666666686
304,521.6666666666666,514.1666666666666,7.5
305,543.3333333333334,527.5,15.833333333333371
306,536.6666666666666,541.2916666666666,-4.625
307,508.3333333333333,532.9583333333334,-24.625000000000057
308,535.8333333333334,528.3333333333334,7.5
309,525.8333333333334,523.3333333333334,2.5
310,545.0,528.7916666666666,16.20833333333337
311,531.6666666666666,529.625,2.0416666666666288
312,515.8333333333334,535.4583333333334,-19.625
313,539.1666666666666,506.75,32.41666666666663
314,545.0,532.9583333333334,12.041666666666629
315,517.5,515.4583333333334,2.0416666666666288
316,507.5,515.4583333333334,-7.958333333333371
317,531.6666666666666,531.6666666666666,0.0
318,521.6666666666666,531.6666666666666,-10.0
319,540.0,512.9583333333334,27.04166666666663
320,531.6666666666666,529.1666666666666,2.5
321,526.6666666666666,539.1666666666666,-12.5
322,522.5,545.8333333333334,-23.33333333333337
323,529.1666666666666,523.7916666666666,5.375
324,520.8333333333334,527.5,-6.666666666666629
325,546.6666666666666,515.0,31.66666666666663
326,556.6666666666666,542.125,14.541666666666629
327,544.1666666666666,514.625,29.54166666666663
328,520.8333333333334,521.6666666666666,-0.8333333333332575
329,515.0,527.9583333333334,-12.958333333333371
330,522.5,533.3333333333334,-10.833333333333371
331,527.5,536.2916666666666,-8.791666666666629
332,505.8333333333333,522.5,-16.666666666666686
333,525.0,525.0,0.0
334,519.1666666666666,532.9583333333334,-13.791666666666742
335,523.3333333333334,531.6666666666666,-8.333333333333258
336,527.5,498.3333333333333,29.166666666666686
337,522.5,530.4583333333334,-7.958333333333371
338,539.1666666666666,508.3333333333333,30.833333333333314
339,533.3333333333334,533.7916666666666,-0.45833333333325754
340,529.1666666666666,507.5,21.66666666666663
341,531.6666666666666,522.5,9.166666666666629
342,530.0,520.8333333333334,9.166666666666629
343,515.0,488.7916666666667,26.208333333333314
344,513.3333333333334,550.4583333333334,-37.125
345,545.0,539.1666666666666,5.833333333333371
346,538.3333333333334,548.7916666666666,-10.458333333333258
347,528.3333333333334,515.0,13.333333333333371
348,520.8333333333334,549.625,-28.79166666666663
349,527.5,515.4583333333334,12.041666666666629
350,536.6666666666666,515.0,21.66666666666663
351,530.8333333333334,544.625,-13.791666666666629
352,543.3333333333334,522.9583333333334,20.375
353,492.5,522.5,-30.0
354,521.6666666666666,537.9583333333334,-16.291666666666742
355,531.6666666666666,520.8333333333334,10.833333333333258
356,522.5,523.3333333333334,-0.8333333333333712
357,548.3333333333334,528.3333333333334,20.0
358,529.1666666666666,547.9583333333334,-18.791666666666742
359,514.1666666666666,519.1666666666666,-5.0
360,536.6666666666666,534.625,2.0416666666666288
361,535.0,527.5,7.5
362,535.8333333333334,542.125,-6.291666666666629
363,515.8333333333334,529.625,-13.791666666666629
364,536.6666666666666,523.3333333333334,13.333333333333258
365,531.6666666666666,545.4583333333334,-13.791666666666742
366,529.1666666666666,527.5,1.6666666666666288
367,544.1666666666666,537.5,6.666666666666629
368,527.5,533.3333333333334,-5.833333333333371
369,539.1666666666666,545.9166666666666,-6.75
370,498.3333333333333,532.5,-34.166666666666686
371,498.3333333333333,527.9583333333334,-29.625000000000057
372,514.1666666666666,511.6666666666667,2.499999999999943
373,554.1666666666666,531.6666666666666,22.5
374,547.5,497.5,50.0
375,515.8333333333334,488.7916666666667,27.041666666666686
376,529.1666666666666,531.6666666666666,-2.5
377,549.1666666666666,522.2916666666666,26.875
378,531.6666666666666,536.6666666666666,-5.0
379,515.0,545.0,-30.0
380,527.5,551.75,-24.25
381,550.0,527.5,22.5
382,528.3333333333334,508.7916666666667,19.541666666666686
383,531.6666666666666,531.2916666666666,0.375
384,552.5,520.0,32.5
385,522.5,535.8333333333334,-13.333333333333371
386,525.8333333333334,529.7083333333334,-3.875
387,520.8333333333334,527.5,-6.666666666666629
388,508.3333333333333,498.3333333333333,10.0
389,539.1666666666666,522.5,16.66666666666663
390,545.0,530.4583333333334,14.541666666666629
391,536.6666666666666,532.9583333333334,3.7083333333332575
392,514.1666666666666,522.5,-8.333333333333371
393,531.6666666666666,536.2916666666666,-4.625
394,533.3333333333334,545.0,-11.666666666666629
395,513.3333333333334,519.625,-6.291666666666629
396,514.1666666666666,524.1666666666666,-10.0
397,520.0,531.6666666666666,-11.666666666666629
398,532.5,515.8333333333334,16.66666666666663
399,534.1666666666666,536.2916666666666,-2.125
400,531.6666666666666,532.9583333333334,-1.2916666666667425
401,531.6666666666666,515.0,16.66666666666663
402,520.8333333333334,507.125,13.708333333333371
403,548.3333333333334,503.3333333333333,45.00000000000006
404,520.8333333333334,532.125,-11.291666666666629
405,528.3333333333334,532.5833333333334,-4.25
406,535.0,505.4583333333333,29.541666666666686
407,535.0,527.5,7.5
408,535.0,533.7916666666666,1.2083333333333712
409,510.0,508.3333333333333,1.6666666666666856
410,497.5,544.1666666666666,-46.66666666666663
411,545.8333333333334,517.125,28.70833333333337
412,515.8333333333334,535.4583333333334,-19.625
413,545.0,521.6666666666666,23.33333333333337
414,545.0,539.625,5.375
415,515.8333333333334,556.6666666666666,-40.83333333333326
416,533.3333333333334,540.0,-6.666666666666629
417,507.5,512.5,-5.0
418,489.1666666666667,528.7916666666666,-39.62499999999994
419,528.3333333333334,536.6666666666666,-8.333333333333258
420,515.0,523.3333333333334,-8.333333333333371
421,535.8333333333334,547.5,-11.666666666666629
422,531.6666666666666,512.5,19.16666666666663
423,520.8333333333334,531.6666666666666,-10.833333333333258
424,507.5,531.6666666666666,-24.16666666666663
425,546.6666666666666,550.0,-3.3333333333333712
426,531.6666666666666,543.7916666666666,-12.125
427,529.1666666666666,546.2916666666666,-17.125
428,535.0,532.9583333333334,2.0416666666666288
429,544.1666666666666,525.0,19.16666666666663
430,498.3333333333333,540.0,-41.666666666666686
431,537.5,541.6666666666666,-4.166666666666629
432,534.1666666666666,531.6666666666666,2.5
433,523.3333333333334,531.2916666666666,-7.9583333333332575
434,545.0,542.5,2.5
435,528.3333333333334,530.9166666666666,-2.5833333333332575
436,504.1666666666667,534.1666666666666,-29.999999999999943
437,498.3333333333333,543.3333333333334,-45.00000000000006
438,523.3333333333334,524.1666666666666,-0.8333333333332575
439,544.1666666666666,540.8333333333334,3.3333333333332575
440,550.8333333333334,524.625,26.20833333333337
441,525.8333333333334,527.5,-1.6666666666666288
442,535.8333333333334,529.625,6.208333333333371
443,531.6666666666666,537.125,-5.458333333333371
444,536.6666666666666,523.3333333333334,13.333333333333258
445,545.0,529.625,15.375
446,556.6666666666666,548.3333333333334,8.333333333333258
447,550.8333333333334,536.2916666666666,14.541666666666742
448,530.0,515.8333333333334,14.166666666666629
449,510.0,531.75,-21.75
450,508.3333333333333,529.625,-21.291666666666686
451,515.8333333333334,530.8333333333334,-15.0
452,531.6666666666666,535.8333333333334,-4.1666666666667425
453,533.3333333333334,531.6666666666666,1.6666666666667425
454,547.5,531.6666666666666,15.833333333333371
455,570.0,535.0,35.0
456,527.5,524.1666666666666,3.3333333333333712
457,535.0,515.0,20.0
458,525.8333333333334,539.7083333333334,-13.875
459,535.0,530.4583333333334,4.541666666666629
460,525.8333333333334,507.125,18.70833333333337
461,533.3333333333334,503.3333333333333,30.000000000000057
462,551.6666666666666,520.8333333333334,30.833333333333258
463,553.3333333333334,549.625,3.7083333333333712
464,520.0,532.9583333333334,-12.958333333333371
465,545.0,535.0,10.0
466,531.6666666666666,535.0,-3.3333333333333712
467,522.5,512.9583333333334,9.541666666666629
468,522.5,533.3333333333334,-10.833333333333371
469,531.6666666666666,542.125,-10.458333333333371
470,527.5,520.0,7.5
471,515.0,523.7916666666666,-8.791666666666629
472,548.3333333333334,512.5,35.83333333333337
473,501.6666666666667,524.625,-22.958333333333314
474,522.5,521.6666666666666,0.8333333333333712
475,536.6666666666666,535.9166666666666,0.75
476,541.6666666666666,548.3333333333334,-6.6666666666667425
477,531.6666666666666,530.4583333333334,1.2083333333332575
478,531.6666666666666,521.6666666666666,10.0
479,520.8333333333334,524.625,-3.7916666666666288
480,520.8333333333334,552.9583333333334,-32.125
481,501.6666666666667,536.6666666666666,-34.99999999999994
482,520.8333333333334,524.25,-3.4166666666666288
483,547.5,532.5,15.0
484,522.5,520.9166666666666,1.5833333333333712
485,536.6666666666666,540.4583333333334,-3.7916666666667425
486,533.3333333333334,523.7916666666666,9.541666666666742
487,528.3333333333334,522.125,6.208333333333371
488,527.5,533.3333333333334,-5.833333333333371
489,531.6666666666666,530.4583333333334,1.2083333333332575
490,524.1666666666666,540.4583333333334,-16.291666666666742
491,532.5,539.625,-7.125
492,520.8333333333334,521.2916666666666,-0.45833333333325754
493,527.5,528.7916666666666,-1.2916666666666288
494,522.5,507.5,15.0
495,521.6666666666666,519.1666666666666,2.5
496,528.3333333333334,533.7916666666666,-5.4583333333332575
497,531.6666666666666,511.6666666666667,19.999999999999943
498,522.5,545.0,-22.5
499,526.6666666666666,503.3333333333333,23.333333333333314
500,552.5,514.625,37.875
501,514.1666666666666,533.3333333333334,-19.166666666666742
502,507.5,523.3333333333334,-15.833333333333371
503,539.1666666666666,515.8333333333334,23.333333333333258
504,538.3333333333334,535.8333333333334,2.5
505,531.6666666666666,513.7916666666666,17.875
506,527.5,533.7916666666666,-6.291666666666629
507,545.0,550.0,-5.0
508,503.3333333333333,531.6666666666666,-28.333333333333314
509,534.1666666666666,544.1666666666666,-10.0
510,523.3333333333334,530.9166666666666,-7.5833333333332575
511,545.0,539.1666666666666,5.833333333333371
512,520.0,545.0,-25.0
513,527.5,533.3333333333334,-5.833333333333371
514,551.6666666666666,526.75,24.91666666666663
515,540.0,530.4583333333334,9.541666666666629
516,523.3333333333334,512.5,10.833333333333371
517,514.1666666666666,522.5,-8.333333333333371
518,520.8333333333334,525.8333333333334,-5.0
519,522.5,535.8333333333334,-13.333333333333371
520,527.5,505.4583333333333,22.041666666666686
521,528.3333333333334,531.6666666666666,-3.3333333333332575
522,523.3333333333334,519.1666666666666,4.1666666666667425
523,517.5,543.3333333333334,-25.83333333333337
524,544.1666666666666,545.0,-0.8333333333333712
525,562.5,548.7916666666666,13.708333333333371
526,531.6666666666666,527.125,4.541666666666629
527,505.8333333333333,532.9583333333334,-27.125000000000057
528,522.5,533.3333333333334,-10.833333333333371
529,514.1666666666666,527.9583333333334,-13.791666666666742
530,530.8333333333334,517.5,13.333333333333371
531,515.0,547.5,-32.5
532,515.0,531.75,-16.75
533,531.6666666666666,523.3333333333334,8.333333333333258
534,551.6666666666666,531.6666666666666,20.0
535,539.1666666666666,503.7916666666667,35.37499999999994
536,550.0,545.0,5.0
537,520.8333333333334,522.5,-1.6666666666666288
538,520.8333333333334,507.5,13.333333333333371
539,510.0,531.6666666666666,-21.66666666666663
540,503.3333333333333,534.625,-31.291666666666686
541,490.0,532.9583333333334,-42.95833333333337
542,531.6666666666666,538.3333333333334,-6.6666666666667425
543,529.1666666666666,506.75,22.41666666666663
544,519.1666666666666,550.0,-30.83333333333337
545,529.1666666666666,545.4583333333334,-16.291666666666742
546,545.0,533.3333333333334,11.666666666666629
547,534.1666666666666,532.9583333333334,1.2083333333332575
548,521.6666666666666,503.3333333333333,18.333333333333314
549,519.1666666666666,506.75,12.416666666666629
550,478.3333333333333,505.4583333333333,-27.125
551,520.8333333333334,520.8333333333334,0.0
552,520.8333333333334,521.6666666666666,-0.8333333333332575
553,546.6666666666666,507.5,39.16666666666663
554,552.5,531.6666666666666,20.83333333333337
555,530.8333333333334,521.75,9.083333333333371
556,534.1666666666666,544.1666666666666,-10.0
557,523.3333333333334,545.8333333333334,-22.5
558,531.6666666666666,544.1666666666666,-12.5
559,541.6666666666666,530.0,11.666666666666629
560,527.5,547.5,-20.0
561,557.5,534.1666666666666,23.33333333333337
562,527.5,505.4583333333333,22.041666666666686
563,544.1666666666666,547.9583333333334,-3.7916666666667425
564,504.1666666666667,526.4583333333334,-22.291666666666686
565,533.3333333333334,534.625,-1.2916666666666288
566,536.6666666666666,498.3333333333333,38.333333333333314
567,525.0,532.9583333333334,-7.958333333333371
568,522.5,520.0,2.5
569,506.6666666666667,522.9583333333334,-16.291666666666686
570,522.5,523.7916666666666,-1.2916666666666288
571,520.8333333333334,542.125,-21.29166666666663
572,550.8333333333334,547.5,3.3333333333333712
573,512.5,507.5,5.0
574,531.6666666666666,537.5833333333334,-5.9166666666667425
575,544.1666666666666,503.3333333333333,40.833333333333314
576,536.6666666666666,531.6666666666666,5.0
577,545.0,522.125,22.875
578,525.8333333333334,534.625,-8.791666666666629
579,524.1666666666666,550.0,-25.83333333333337
580,527.5,534.1666666666666,-6.666666666666629
581,514.1666666666666,508.7916666666667,5.374999999999943
582,508.3333333333333,500.0,8.333333333333314
583,515.0,522.5,-7.5
584,533.3333333333334,547.5,-14.166666666666629
585,522.5,522.5,0.0
586,531.6666666666666,523.7916666666666,7.875
587,531.6666666666666,534.625,-2.9583333333333712
588,529.1666666666666,534.625,-5.458333333333371
589,523.3333333333334,523.7916666666666,-0.45833333333325754
590,498.3333333333333,529.625,-31.291666666666686
591,518.3333333333334,536.75,-18.41666666666663
592,547.5,534.1666666666666,13.333333333333371
593,514.1666666666666,527.5,-13.333333333333371
594,544.1666666666666,522.5,21.66666666666663
595,520.0,512.9583333333334,7.041666666666629
596,520.8333333333334,512.2083333333334,8.625
597,522.5,515.8333333333334,6.666666666666629
598,503.3333333333333,519.625,-16.291666666666686
599,538.3333333333334,552.5,-14.166666666666629
600,501.6666666666667,527.125,-25.458333333333314
601,544.1666666666666,514.1666666666666,30.0
602,521.6666666666666,547.5,-25.83333333333337
603,544.1666666666666,550.0,-5.833333333333371
604,522.5,536.6666666666666,-14.166666666666629
605,509.1666666666667,490.8333333333333,18.33333333333337
606,531.6666666666666,540.4583333333334,-8.791666666666742
607,529.1666666666666,529.625,-0.45833333333337123
608,544.1666666666666,534.25,9.916666666666629
609,548.3333333333334,515.0,33.33333333333337
610,527.5,545.4583333333334,-17.95833333333337
611,535.8333333333334,535.0,0.8333333333333712
612,527.5,528.4166666666666,-0.9166666666666288
613,534.1666666666666,538.7916666666666,-4.625
614,538.3333333333334,529.1666666666666,9.166666666666742
615,521.6666666666666,531.6666666666666,-10.0
